company,rank,bill_number,total_amount,budget_fraction
CMS ENERGY,8,S.661,35126.98,0.013459
CMS ENERGY,9,H.R.890,31793.65,0.012181
CMS ENERGY,10,H.R.889,31793.65,0.012181
CMS ENERGY,11,S.672,31793.65,0.012181
CMS ENERGY,12,S.774,31793.65,0.012181
CMS ENERGY,13,S.271,31793.65,0.012181
CMS ENERGY,14,H.R.1689,31793.65,0.012181
CMS ENERGY,15,H.R.1683,31793.65,0.012181
CMS ENERGY,16,H.R.1666,31793.65,0.012181
CMS ENERGY,17,S.539,31793.65,0.012181
CMS ENERGY,18,S.2996,31425.76,0.012041
CMS ENERGY,19,S.949,31361.57,0.012016
CMS ENERGY,20,S.598,26972.22,0.010334
CMS ENERGY,21,S.1175,26540.14,0.010169
CMS ENERGY,22,H.R.2477,26262.61,0.010062
CMS ENERGY,23,S.418,23738.1,0.009095
CMS ENERGY,24,S.1643,23306.01,0.00893
CMS ENERGY,25,H.R.1622,23306.01,0.00893
CMS ENERGY,26,S.722,23306.01,0.00893
CMS ENERGY,27,S.1350,23306.01,0.00893
CMS ENERGY,28,S.1134,23306.01,0.00893
CMS ENERGY,29,S.RES.64,23293.65,0.008925
CMS ENERGY,30,S.320,23293.65,0.008925
COCA-COLA,1,H.R.1298,85714.29,0.142857
COCA-COLA,2,H.R.1332,85714.29,0.142857
COCA-COLA,3,H.R.759,85714.29,0.142857
COCA-COLA,4,H.R.875,85714.29,0.142857
COCA-COLA,5,S.510,85714.29,0.142857
COCA-COLA,6,S.558,85714.29,0.142857
COCA-COLA,7,S.622,85714.29,0.142857
COGNIZANT TECHNOLOGY SOLUTIONS,1,H.R.5116,139333.33,0.199048
COGNIZANT TECHNOLOGY SOLUTIONS,2,H.R.5875,76000.0,0.108571
COGNIZANT TECHNOLOGY SOLUTIONS,3,H.R.6080,76000.0,0.108571
COGNIZANT TECHNOLOGY SOLUTIONS,4,S.3605,76000.0,0.108571
COGNIZANT TECHNOLOGY SOLUTIONS,5,H.R.3217,63333.33,0.090476
COGNIZANT TECHNOLOGY SOLUTIONS,6,H.R.847,42000.0,0.06
COLGATE-PALMOLIVE,1,S.3804,340000.0,0.641509
COLGATE-PALMOLIVE,2,H.R.5786,95000.0,0.179245
COLGATE-PALMOLIVE,3,S.3084,95000.0,0.179245
COMCAST,1,H.R.2135,1262863.98,0.049472
COMCAST,2,S.348,1262863.98,0.049472
COMCAST,3,H.R.1084,1262863.98,0.049472
COMCAST,4,H.R.2166,1262863.98,0.049472
COMCAST,5,S.773,1050641.76,0.041158
COMCAST,6,H.R.1019,1048197.31,0.041062
COMCAST,7,H.R.1173,1048197.31,0.041062
COMCAST,8,S.2847,880079.37,0.034476
COMCAST,9,H.R.1166,835975.09,0.032749
COMCAST,10,H.R.3745,776746.03,0.030428
COMCAST,11,S.1074,741530.65,0.029049
COMCAST,12,H.R.5660,733555.56,0.028736
COMCAST,13,H.R.3458,718325.52,0.02814
COMCAST,14,S.1006,614992.19,0.024092
COMCAST,15,H.R.991,562912.82,0.022052
COMCAST,16,H.R.2428,529308.42,0.020735
COMCAST,17,S.1266,529308.42,0.020735
COMCAST,18,H.R.3646,506103.3,0.019826
COMCAST,19,H.R.3101,472606.84,0.018514
COMCAST,20,H.R.3996,449401.71,0.017605
COMCAST,21,S.436,382784.62,0.014995
COMCAST,22,H.R.1076,382784.62,0.014995
COMCAST,23,H.R.780,382784.62,0.014995
COMCAST,24,S.1007,338760.68,0.013271
COMCAST,25,H.R.1594,338760.68,0.013271
COMCAST,26,S.3386,315555.56,0.012362
COMCAST,27,S.2879,249857.14,0.009788
COMCAST,28,H.R.691,248938.46,0.009752
COMCAST,29,H.R.2902,248938.46,0.009752
COMCAST,30,H.R.1038,133846.15,0.005243
COMMUNITY HEALTH SYSTEMS,1,H.R.2638,60000.0,0.142857
COMMUNITY HEALTH SYSTEMS,2,S.3686,50000.0,0.119048
COMMUNITY HEALTH SYSTEMS,3,H.R.3293,30000.0,0.071429
CONOCOPHILLIPS,1,S.2,5892684.24,0.15632
CONOCOPHILLIPS,2,S.3,3477650.2,0.092255
CONOCOPHILLIPS,3,H.R.4844,1849102.51,0.049053
CONOCOPHILLIPS,4,H.R.2868,1766859.48,0.046871
CONOCOPHILLIPS,5,S.5,1694012.03,0.044938
CONOCOPHILLIPS,6,S.1700,1595070.31,0.042314
CONOCOPHILLIPS,7,H.R.2194,1496280.63,0.039693
CONOCOPHILLIPS,8,S.2996,1496280.63,0.039693
CONOCOPHILLIPS,9,S.4,1180887.11,0.031326
CONOCOPHILLIPS,10,H.R.3534,1027172.01,0.027249
CONOCOPHILLIPS,11,S.3516,855382.83,0.022691
CONOCOPHILLIPS,12,S.3213,721022.01,0.019127
CONOCOPHILLIPS,13,S.2799,640897.8,0.017002
CONOCOPHILLIPS,14,H.R.2766,638931.03,0.016949
CONOCOPHILLIPS,15,H.R.2996,585972.38,0.015545
CONOCOPHILLIPS,16,H4,487182.7,0.012924
CONOCOPHILLIPS,17,S.787,467141.86,0.012392
CONOCOPHILLIPS,18,S.1216,467141.86,0.012392
CONOCOPHILLIPS,19,H.R.2990,467141.86,0.012392
CONOCOPHILLIPS,20,S.3405,368200.13,0.009768
CONOCOPHILLIPS,21,S.3075,368200.13,0.009768
CONOCOPHILLIPS,22,H.R.5320,368200.13,0.009768
CONOCOPHILLIPS,23,S.3856,352821.88,0.00936
CONOCOPHILLIPS,24,S.3673,352821.88,0.00936
CONOCOPHILLIPS,25,H.R.5175,352821.88,0.00936
CONOCOPHILLIPS,26,S.1515,171789.17,0.004557
CONOCOPHILLIPS,27,H.R.2647,171789.17,0.004557
CONOCOPHILLIPS,28,H.R.3300,171789.17,0.004557
CONOCOPHILLIPS,29,H.R.977,171789.17,0.004557
CONOCOPHILLIPS,30,S.1514,171789.17,0.004557
CONSOLIDATED EDISON,1,H.R.2195,53257.58,0.08257
CONSOLIDATED EDISON,2,H.R.5026,53257.58,0.08257
CONSOLIDATED EDISON,3,S.3686,53257.58,0.08257
CONSOLIDATED EDISON,4,H.R.2868,38333.33,0.059432
CONSOLIDATED EDISON,5,H.R.4137,38333.33,0.059432
CONSOLIDATED EDISON,6,H.R.5464,38333.33,0.059432
CONSOLIDATED EDISON,7,S.3137,38333.33,0.059432
CONSOLIDATED EDISON,8,S.3513,38333.33,0.059432
CONSOLIDATED EDISON,9,S.567,38333.33,0.059432
CONSOLIDATED EDISON,10,H.R.2165,19090.91,0.029598
CONSOLIDATED EDISON,11,H.R.5548,19090.91,0.029598
CONSOLIDATED EDISON,12,S.3480,19090.91,0.029598
CONSOLIDATED EDISON,13,S.3538,19090.91,0.029598
CONSOLIDATED EDISON,14,S.773,19090.91,0.029598
CONSOLIDATED EDISON,15,S.946,19090.91,0.029598
CORNING,1,S.610,243849.21,0.109842
CORNING,2,S.1766,171944.44,0.077452
CORNING,3,H.R.4380,128777.78,0.058008
CORNING,4,S.1797,128777.78,0.058008
CORNING,5,H.R.3786,110277.78,0.049675
CORNING,6,H.R.1759,71904.76,0.03239
CORNING,7,S.849,71738.1,0.032314
CORNING,8,H.R.2786,61666.67,0.027778
CORNING,9,H.R.1760,43333.33,0.01952
CORNING,10,H.R.2996,43166.67,0.019444
CORNING,11,H.R.2378,31666.67,0.014264
CORNING,12,H.R.5809,31666.67,0.014264
CORNING,13,S.3973,31666.67,0.014264
CORNING,14,H.R.3458,24166.67,0.010886
CSX,1,S.CON.RES.13,296730.57,0.030466
CSX,2,S.461,296730.57,0.030466
CSX,3,S.779,296730.57,0.030466
CSX,4,H.CON.RES.85,296730.57,0.030466
CSX,5,S.146,296730.57,0.030466
CSX,6,H.R.272,296730.57,0.030466
CSX,7,H.R.250,296730.57,0.030466
CSX,8,H.R.233,296730.57,0.030466
CSX,9,H.R.693,296730.57,0.030466
CSX,10,H.RES.28,296730.57,0.030466
CSX,11,S.791,296730.57,0.030466
CSX,12,H.R.1806,296730.57,0.030466
CSX,13,H.R.1799,296730.57,0.030466
CSX,14,H.R.1789,296730.57,0.030466
CSX,15,H.R.1618,296730.57,0.030466
CSX,16,H.R.1329,296730.57,0.030466
CSX,17,H.R.1132,296730.57,0.030466
CSX,18,S.575,296730.57,0.030466
CSX,19,S.1036,242228.42,0.02487
CSX,20,S.238,242228.42,0.02487
CSX,21,H.R.2892,242228.42,0.02487
CSX,22,H.R.2954,242228.42,0.02487
CSX,23,H.R.2530,242228.42,0.02487
CSX,24,H.R.2200,242228.42,0.02487
CSX,25,H.R.2125,242228.42,0.02487
CSX,26,S.1298,242228.42,0.02487
CSX,27,H.R.3288,190584.7,0.019568
CSX,28,S.1498,190584.7,0.019568
CSX,29,H.R.3617,167762.82,0.017225
CSX,30,S.2889,151381.06,0.015543
CUMMINS,1,S.182,131492.51,0.032888
CUMMINS,2,H.R.12,131492.51,0.032888
CUMMINS,3,H.R.496,120128.22,0.030046
CUMMINS,4,S.RES.74,108244.55,0.027074
CUMMINS,5,S.887,96107.89,0.024038
CUMMINS,6,H.R.2139,84743.61,0.021196
CUMMINS,7,H.R.2460,84743.61,0.021196
CUMMINS,8,S.1152,84743.61,0.021196
CUMMINS,9,H.R.1760,82073.9,0.020528
CUMMINS,10,H.R.3246,73482.0,0.018379
CUMMINS,11,H.R.2067,73482.0,0.018379
CUMMINS,12,S.1643,73482.0,0.018379
CUMMINS,13,S.1580,73482.0,0.018379
CUMMINS,14,S.2843,62438.53,0.015617
CUMMINS,15,S.384,62117.72,0.015537
CUMMINS,16,H.R.3077,62117.72,0.015537
CUMMINS,17,H.R.11,58010.5,0.014509
CUMMINS,18,H.R.4751,49418.61,0.01236
CUMMINS,19,S.1639,49418.61,0.01236
CUMMINS,20,S.3072,49418.61,0.01236
CUMMINS,21,H.R.4753,49418.61,0.01236
CUMMINS,22,S.849,46689.28,0.011678
CUMMINS,23,S.989,46689.28,0.011678
CUMMINS,24,S.2877,38371.09,0.009597
CUMMINS,25,S.3464,38371.09,0.009597
CUMMINS,26,S.181,35384.62,0.00885
CUMMINS,27,S.1203,35110.91,0.008782
CUMMINS,28,H.R.422,35110.91,0.008782
CUMMINS,29,H.R.3326,35110.91,0.008782
CUMMINS,30,S.1466,27006.8,0.006755
CVS HEALTH,1,H.R.1204,1616226.87,0.094497
CVS HEALTH,2,H.R.4489,1274192.62,0.074499
CVS HEALTH,3,H.R.4199,1144797.62,0.066934
CVS HEALTH,4,H.R.5234,877297.62,0.051294
CVS HEALTH,5,S.3742,596047.62,0.03485
CVS HEALTH,6,H.R.5777,596047.62,0.03485
CVS HEALTH,7,H.R.2221,580214.29,0.033924
CVS HEALTH,8,H.R.4813,396895.0,0.023206
CVS HEALTH,9,S.726,357867.59,0.020924
CVS HEALTH,10,H.R.1427,357867.59,0.020924
CVS HEALTH,11,H.R.1548,357867.59,0.020924
CVS HEALTH,12,H.R.1970,357867.59,0.020924
CVS HEALTH,13,H.R.5919,283333.33,0.016566
CVS HEALTH,14,H.R.5710,283333.33,0.016566
CVS HEALTH,15,S.3397,283333.33,0.016566
CVS HEALTH,16,H.R.1359,283333.33,0.016566
CVS HEALTH,17,S.3549,281250.0,0.016444
CVS HEALTH,18,S.1490,267500.0,0.01564
CVS HEALTH,19,S.510,252341.27,0.014754
CVS HEALTH,20,S.956,252341.27,0.014754
CVS HEALTH,21,H.R.1706,252341.27,0.014754
CVS HEALTH,22,H.R.1332,244812.03,0.014314
CVS HEALTH,23,S.1315,139285.71,0.008144
CVS HEALTH,24,H.R.3108,113055.56,0.00661
CVS HEALTH,25,H.R.2749,113055.56,0.00661
CVS HEALTH,26,H.R.2505,113055.56,0.00661
CVS HEALTH,27,S.547,113055.56,0.00661
CVS HEALTH,28,H.R.904,113055.56,0.00661
CVS HEALTH,29,S.1213,113055.56,0.00661
CVS HEALTH,30,S.1383,113055.56,0.00661
DANAHER,1,H.R.1757,70000.0,0.5
DARDEN RESTAURANTS,1,H.R.1332,194941.97,0.08326
DARDEN RESTAURANTS,2,H.R.1398,194941.97,0.08326
DARDEN RESTAURANTS,3,H.R.759,194941.97,0.08326
DARDEN RESTAURANTS,4,H.R.875,194941.97,0.08326
DARDEN RESTAURANTS,5,S.510,194941.97,0.08326
DARDEN RESTAURANTS,6,S.558,194941.97,0.08326
DARDEN RESTAURANTS,7,H.R.273,161608.63,0.069024
DARDEN RESTAURANTS,8,H.R.2749,161608.63,0.069024
DARDEN RESTAURANTS,9,S.1313,161608.63,0.069024
DARDEN RESTAURANTS,10,H.R.3227,122835.09,0.052463
DARDEN RESTAURANTS,11,H.R.4306,62692.76,0.026776
DARDEN RESTAURANTS,12,S.3510,62692.76,0.026776
DAVITA,1,H.R.3082,654666.67,0.12653
DAVITA,2,H.R.4994,654666.67,0.12653
DAVITA,3,H.R.3293,536666.67,0.103724
DAVITA,4,H.R.3288,136666.67,0.026414
DAVITA,5,S.1796,136666.67,0.026414
DEAN FOODS,1,H.R.1332,240000.0,0.172538
DEAN FOODS,2,S.510,199032.97,0.143086
DEAN FOODS,3,H.R.2749,150699.63,0.108339
DEAN FOODS,4,H.R.1799,94144.08,0.067681
DEAN FOODS,5,H.R.3936,58794.87,0.042268
DEAN FOODS,6,H.R.5504,58794.87,0.042268
DEAN FOODS,7,S.3157,58794.87,0.042268
DEAN FOODS,8,S.3307,58794.87,0.042268
DEAN FOODS,9,H.R.5288,58794.87,0.042268
DEAN FOODS,10,H.R.3674,38571.43,0.027729
DEAN FOODS,11,S.1542,38571.43,0.027729
DEAN FOODS,12,S.3531,28444.44,0.020449
DEAN FOODS,13,S.3705,28444.44,0.020449
DEAN FOODS,14,H.R.2997,25000.0,0.017973
DEAN FOODS,15,H.R.2751,19888.89,0.014298
DEAN FOODS,16,S.3521,19888.89,0.014298
DEAN FOODS,17,H.R.4963,10461.54,0.007521
DEAN FOODS,18,H.R.5209,10461.54,0.007521
DEERE,1,H.R.422,53030.99,0.014067
DEERE,2,H.R.1274,53030.99,0.014067
DEERE,3,H.R.1987,53030.99,0.014067
DEERE,4,H.R.275,53030.99,0.014067
DEERE,5,H.R.1944,53030.99,0.014067
DEERE,6,S.610,53030.99,0.014067
DEERE,7,S.401,53030.99,0.014067
DEERE,8,S.392,53030.99,0.014067
DEERE,9,H.R.1542,53030.99,0.014067
DEERE,10,S.803,53030.99,0.014067
DEERE,11,H.R.1083,53030.99,0.014067
DEERE,12,H.R.627,53030.99,0.014067
DEERE,13,H.R.1322,44280.41,0.011745
DEERE,14,H.R.2861,39849.18,0.01057
DEERE,15,H.R.2113,39849.18,0.01057
DEERE,16,H.R.2158,39849.18,0.01057
DEERE,17,H.R.2221,39849.18,0.01057
DEERE,18,S.1007,39849.18,0.01057
DEERE,19,H.R.2897,39849.18,0.01057
DEERE,20,S.1152,39849.18,0.01057
DEERE,21,H.R.2981,39849.18,0.01057
DEERE,22,S.1006,39849.18,0.01057
DEERE,23,H.R.2067,39849.18,0.01057
DEERE,24,H.R.3126,39849.18,0.01057
DEERE,25,S.1074,39849.18,0.01057
DEERE,26,H.R.2089,39849.18,0.01057
DEERE,27,H.R.989,39849.18,0.01057
DEERE,28,H.R.1984,39849.18,0.01057
DEERE,29,S.929,39849.18,0.01057
DEERE,30,H.R.1988,39849.18,0.01057
DELTA AIR LINES,1,H.R.967,191308.62,0.035352
DELTA AIR LINES,2,H.R.915,191308.62,0.035352
DELTA AIR LINES,3,H.R.977,191308.62,0.035352
DELTA AIR LINES,4,H.R.831,191308.62,0.035352
DELTA AIR LINES,5,H.R.594,191308.62,0.035352
DELTA AIR LINES,6,H.R.624,191308.62,0.035352
DELTA AIR LINES,7,S.213,191308.62,0.035352
DELTA AIR LINES,8,S.272,191308.62,0.035352
DELTA AIR LINES,9,S.36,176921.62,0.032694
DELTA AIR LINES,10,H.R.1847,176921.62,0.032694
DELTA AIR LINES,11,H.R.1337,176921.62,0.032694
DELTA AIR LINES,12,S.1298,150330.32,0.02778
DELTA AIR LINES,13,H.R.2200,150330.32,0.02778
DELTA AIR LINES,14,H.R.2870,150330.32,0.02778
DELTA AIR LINES,15,H.R.2892,150330.32,0.02778
DELTA AIR LINES,16,H.R.966,127231.08,0.023511
DELTA AIR LINES,17,H.R.990,122039.76,0.022552
DELTA AIR LINES,18,H.R.3607,118959.41,0.021983
DELTA AIR LINES,19,H.R.3371,118959.41,0.021983
DELTA AIR LINES,20,H.R.3288,118959.41,0.021983
DELTA AIR LINES,21,S.1451,118959.41,0.021983
DELTA AIR LINES,22,S.743,101849.91,0.018821
DELTA AIR LINES,23,S.1283,89458.71,0.016531
DELTA AIR LINES,24,S.2732,89458.71,0.016531
DELTA AIR LINES,25,H.R.3126,89458.71,0.016531
DELTA AIR LINES,26,S.2745,89458.71,0.016531
DELTA AIR LINES,27,S.2823,89458.71,0.016531
DELTA AIR LINES,28,H.R.4016,89458.71,0.016531
DELTA AIR LINES,29,H.R.2521,86252.78,0.015939
DELTA AIR LINES,30,S.2009,72349.22,0.01337
DEVON ENERGY,1,H.R.2766,276000.0,0.072441
DEVON ENERGY,2,S.1215,276000.0,0.072441
DEVON ENERGY,3,S.2877,276000.0,0.072441
DEVON ENERGY,4,H.R.5320,180000.0,0.047244
DEVON ENERGY,5,H.R.3534,97500.0,0.025591
DEVON ENERGY,6,H.R.3795,97500.0,0.025591
DISCOVER FINANCIAL SERVICES,1,H.R.2382,823333.33,0.301587
DISCOVER FINANCIAL SERVICES,2,S.3127,381666.67,0.139805
DISCOVER FINANCIAL SERVICES,3,H.R.3126,336666.67,0.123321
DISCOVER FINANCIAL SERVICES,4,H.R.3639,336666.67,0.123321
DISCOVER FINANCIAL SERVICES,5,H.R.627,77500.0,0.028388
DISCOVER FINANCIAL SERVICES,6,S.165,77500.0,0.028388
DISCOVER FINANCIAL SERVICES,7,S.235,77500.0,0.028388
DISCOVER FINANCIAL SERVICES,8,S.255,77500.0,0.028388
DISCOVER FINANCIAL SERVICES,9,S.257,77500.0,0.028388
DISCOVER FINANCIAL SERVICES,10,H.R.225,27500.0,0.010073
DISCOVER FINANCIAL SERVICES,11,S.392,27500.0,0.010073
DISCOVER FINANCIAL SERVICES,12,S.61,27500.0,0.010073
DISCOVERY,1,H.R.1083,80053.42,0.129118
DISCOVERY,2,H.R.2720,75053.42,0.121054
DISCOVERY,3,H.R.2110,25053.42,0.040409
DISCOVERY,4,H.R.2994,25053.42,0.040409
DISCOVERY,5,H.R.3101,25053.42,0.040409
DISCOVERY,6,H.R.1084,25053.42,0.040409
DISCOVERY,7,H.R.937,25053.42,0.040409
DISCOVERY,8,H.R.1897,18803.42,0.030328
DISCOVERY,9,S.803,18803.42,0.030328
DISCOVERY,10,S.1670,13942.31,0.022488
DISCOVERY,11,H.R.3570,13942.31,0.022488
DISCOVERY,12,H.R.3126,13942.31,0.022488
DISCOVERY,13,S.850,7692.31,0.012407
DISCOVERY,14,S.1763,6250.0,0.010081
DISCOVERY,15,S.2487,6250.0,0.010081
DISCOVERY,16,S.2764,6250.0,0.010081
DISCOVERY,17,S.2842,6250.0,0.010081
DISH NETWORK,1,H.R.1019,980000.0,0.616352
DISH NETWORK,2,S.3333,610000.0,0.383648
DOLLAR GENERAL,1,S.AMDT.3932,85000.0,0.175258
DOLLAR GENERAL,2,S.1796,75000.0,0.154639
DOLLAR GENERAL,3,S.3772,53333.33,0.109966
DOMINION ENERGY,1,S.RES.64,123632.37,0.030302
DOMINION ENERGY,2,S.787,123632.37,0.030302
DOMINION ENERGY,3,H.R.1666,123632.37,0.030302
DOMINION ENERGY,4,H.R.1689,123632.37,0.030302
DOMINION ENERGY,5,S.146,123632.37,0.030302
DOMINION ENERGY,6,H.R.890,123632.37,0.030302
DOMINION ENERGY,7,H.R.889,123632.37,0.030302
DOMINION ENERGY,8,H.R.233,123632.37,0.030302
DOMINION ENERGY,9,S.433,123632.37,0.030302
DOMINION ENERGY,10,H.R.493,123632.37,0.030302
DOMINION ENERGY,11,S.539,123632.37,0.030302
DOMINION ENERGY,12,S.548,123632.37,0.030302
DOMINION ENERGY,13,S.773,123632.37,0.030302
DOMINION ENERGY,14,S.672,110887.27,0.027178
DOMINION ENERGY,15,S.946,98895.52,0.024239
DOMINION ENERGY,16,H.R.2477,98895.52,0.024239
DOMINION ENERGY,17,S.1215,98895.52,0.024239
DOMINION ENERGY,18,S.1013,98895.52,0.024239
DOMINION ENERGY,19,H.R.2165,98895.52,0.024239
DOMINION ENERGY,20,H.R.2195,98895.52,0.024239
DOMINION ENERGY,21,H.R.2766,98895.52,0.024239
DOMINION ENERGY,22,H.R.2868,98895.52,0.024239
DOMINION ENERGY,23,H.R.2110,86150.43,0.021115
DOMINION ENERGY,24,S.272,77357.06,0.01896
DOMINION ENERGY,25,S.CON.RES.13,60962.8,0.014942
DOMINION ENERGY,26,S.2776,59081.2,0.014481
DOMINION ENERGY,27,H.R.3183,54713.36,0.01341
DOMINION ENERGY,28,H.CON.RES.85,46275.3,0.011342
DOMINION ENERGY,29,S.2995,44393.7,0.010881
DOMINION ENERGY,30,S.2889,44393.7,0.010881
DTE ENERGY,1,S.RES.64,88520.99,0.031668
DTE ENERGY,2,S.418,88520.99,0.031668
DTE ENERGY,3,H.R.1006,88520.99,0.031668
DTE ENERGY,4,H.R.1666,77373.7,0.02768
DTE ENERGY,5,S.146,77373.7,0.02768
DTE ENERGY,6,H.R.2868,69910.83,0.025011
DTE ENERGY,7,H.R.1742,68510.07,0.024509
DTE ENERGY,8,S.672,68510.07,0.024509
DTE ENERGY,9,H.R.493,68510.07,0.024509
DTE ENERGY,10,H.R.233,61692.44,0.02207
DTE ENERGY,11,S.CON.RES.13,61211.82,0.021898
DTE ENERGY,12,S.598,55878.49,0.01999
DTE ENERGY,13,S.271,46787.58,0.016738
DTE ENERGY,14,S.539,46787.58,0.016738
DTE ENERGY,15,H.R.1683,46787.58,0.016738
DTE ENERGY,16,S.661,46787.58,0.016738
DTE ENERGY,17,H.R.1622,45596.88,0.016312
DTE ENERGY,18,H.R.2195,41733.41,0.01493
DTE ENERGY,19,S.2729,41733.41,0.01493
DTE ENERGY,20,H.R.1862,40263.54,0.014404
DTE ENERGY,21,S.1408,40263.54,0.014404
DTE ENERGY,22,S.433,37110.16,0.013276
DTE ENERGY,23,H.CON.RES.85,37110.16,0.013276
DTE ENERGY,24,S.946,35919.46,0.01285
DTE ENERGY,25,S.2889,32642.5,0.011678
DTE ENERGY,26,S.2995,32642.5,0.011678
DTE ENERGY,27,S.3059,32642.5,0.011678
DTE ENERGY,28,H.R.3367,31399.91,0.011233
DTE ENERGY,29,S.1350,31399.91,0.011233
DTE ENERGY,30,S.2835,30586.12,0.010942
DUKE ENERGY,1,S.661,215518.3,0.017408
DUKE ENERGY,2,S.787,185518.3,0.014985
DUKE ENERGY,3,H.R.2195,177789.77,0.01436
DUKE ENERGY,4,S.949,177789.77,0.01436
DUKE ENERGY,5,S.946,177789.77,0.01436
DUKE ENERGY,6,H.R.2165,177789.77,0.01436
DUKE ENERGY,7,S.773,177789.77,0.01436
DUKE ENERGY,8,S.146,161786.96,0.013068
DUKE ENERGY,9,H.R.233,161786.96,0.013068
DUKE ENERGY,10,S.CON.RES.13,161786.96,0.013068
DUKE ENERGY,11,S.722,151123.1,0.012207
DUKE ENERGY,12,H.R.2477,147789.77,0.011937
DUKE ENERGY,13,S.1175,147789.77,0.011937
DUKE ENERGY,14,H.R.2868,147789.77,0.011937
DUKE ENERGY,15,S.1933,123721.62,0.009993
DUKE ENERGY,16,S.2729,123721.62,0.009993
DUKE ENERGY,17,H.R.889,113172.24,0.009141
DUKE ENERGY,18,H.R.890,113172.24,0.009141
DUKE ENERGY,19,H.R.977,113172.24,0.009141
DUKE ENERGY,20,H.J.RES.38,113172.24,0.009141
DUKE ENERGY,21,H.R.515,113172.24,0.009141
DUKE ENERGY,22,H.CON.RES.85,113172.24,0.009141
DUKE ENERGY,23,S.271,113172.24,0.009141
DUKE ENERGY,24,H.R.445,113172.24,0.009141
DUKE ENERGY,25,S.320,113172.24,0.009141
DUKE ENERGY,26,S.433,113172.24,0.009141
DUKE ENERGY,27,S.531,113172.24,0.009141
DUKE ENERGY,28,S.539,113172.24,0.009141
DUKE ENERGY,29,S.672,113172.24,0.009141
DUKE ENERGY,30,S.774,113172.24,0.009141
DUPONT DE NEMOURS,1,H.R.223,431795.05,0.045396
DUPONT DE NEMOURS,2,S.146,431795.05,0.045396
DUPONT DE NEMOURS,3,H.R.422,431795.05,0.045396
DUPONT DE NEMOURS,4,S.1298,399677.29,0.042019
DUPONT DE NEMOURS,5,H.R.2892,399677.29,0.042019
DUPONT DE NEMOURS,6,H.R.3258,324214.29,0.034086
DUPONT DE NEMOURS,7,S.1203,324214.29,0.034086
DUPONT DE NEMOURS,8,H.R.3795,324214.29,0.034086
DUPONT DE NEMOURS,9,S.272,260666.5,0.027405
DUPONT DE NEMOURS,10,S.791,260666.5,0.027405
DUPONT DE NEMOURS,11,H.R.2125,260666.5,0.027405
DUPONT DE NEMOURS,12,H.R.977,260666.5,0.027405
DUPONT DE NEMOURS,13,H.R.3300,260666.5,0.027405
DUPONT DE NEMOURS,14,S.2889,260666.5,0.027405
DUPONT DE NEMOURS,15,S.1390,191506.79,0.020134
DUPONT DE NEMOURS,16,S.506,171128.55,0.017991
DUPONT DE NEMOURS,17,H.R.1265,171128.55,0.017991
DUPONT DE NEMOURS,18,S.3816,100792.32,0.010597
DUPONT DE NEMOURS,19,H.R.4101,52496.0,0.005519
DUPONT DE NEMOURS,20,H.R.6167,48296.32,0.005078
DUPONT DE NEMOURS,21,S.1419,32117.76,0.003377
DUPONT DE NEMOURS,22,S.3036,32117.76,0.003377
DUPONT DE NEMOURS,23,S.3040,32117.76,0.003377
DUPONT DE NEMOURS,24,S.2191,32117.76,0.003377
DUPONT DE NEMOURS,25,S.3083,32117.76,0.003377
DUPONT DE NEMOURS,26,S.1607,32117.76,0.003377
DUPONT DE NEMOURS,27,S.1427,32117.76,0.003377
DUPONT DE NEMOURS,28,S.796,32117.76,0.003377
DUPONT DE NEMOURS,29,H.R.1047,32117.76,0.003377
DUPONT DE NEMOURS,30,H.R.6,32117.76,0.003377
DXC TECHNOLOGY,1,H.R.3326,300000.0,0.132159
DXC TECHNOLOGY,2,S.1390,300000.0,0.132159
DXC TECHNOLOGY,3,H.R.5136,232000.0,0.102203
DXC TECHNOLOGY,4,S.3454,232000.0,0.102203
DXC TECHNOLOGY,5,S.3480,232000.0,0.102203
DXC TECHNOLOGY,6,S.773,232000.0,0.102203
DXC TECHNOLOGY,7,H.R.264,156666.67,0.069016
DXC TECHNOLOGY,8,S.3800,156000.0,0.068722
DXC TECHNOLOGY,9,H.R.2647,143333.33,0.063142
DXC TECHNOLOGY,10,H.R.5013,76000.0,0.03348
DXC TECHNOLOGY,11,H.R.6310,70000.0,0.030837
DXC TECHNOLOGY,12,H.R.6523,70000.0,0.030837
DXC TECHNOLOGY,13,S.3909,70000.0,0.030837
EASTMAN CHEMICAL,1,S.3072,370000.0,0.23871
EASTMAN CHEMICAL,2,H.R.2868,106857.14,0.06894
EASTMAN CHEMICAL,3,S.2889,106857.14,0.06894
EASTMAN CHEMICAL,4,S.1074,67500.0,0.043548
EASTMAN CHEMICAL,5,S.146,67500.0,0.043548
EASTMAN CHEMICAL,6,H.R.173,54000.0,0.034839
EASTMAN CHEMICAL,7,S.2132,54000.0,0.034839
EASTMAN CHEMICAL,8,H.R.4380,52857.14,0.034101
EASTMAN CHEMICAL,9,S.2996,52857.14,0.034101
EASTMAN CHEMICAL,10,S.3125,52857.14,0.034101
EASTMAN CHEMICAL,11,S.3164,52857.14,0.034101
EBAY,1,S.139,154854.87,0.043592
EBAY,2,H.R.1083,154854.87,0.043592
EBAY,3,H.R.1166,154854.87,0.043592
