source,target,weight,rbo,source_firsts,target_firsts,tie_count,shared_bills,net_temporal
UNITED STATES STEEL,EMERSON ELECTRIC,0.002544,0.005089,0,0,1,1,0
EMERSON ELECTRIC,VISA,0.0,0.021469,0,2,0,2,-2
VISA,EMERSON ELECTRIC,0.021469,0.021469,2,0,0,2,2
EMERSON ELECTRIC,WALT DISNEY,0.001383,0.002766,0,0,1,1,0
WALT DISNEY,EMERSON ELECTRIC,0.001383,0.002766,0,0,1,1,0
EMERSON ELECTRIC,WELLS FARGO,0.0,0.019522,0,1,0,1,-1
WELLS FARGO,EMERSON ELECTRIC,0.019522,0.019522,1,0,0,1,1
EMERSON ELECTRIC,WINDSTREAM HOLDINGS,0.008202,0.024607,0,1,2,3,-1
WINDSTREAM HOLDINGS,EMERSON ELECTRIC,0.016405,0.024607,1,0,2,3,1
ENTERGY,EXELON,0.040265,0.096637,0,1,5,6,-1
EXELON,ENTERGY,0.056372,0.096637,1,0,5,6,1
ENTERGY,EXXONMOBIL,0.0,0.000166,0,1,0,1,-1
EXXONMOBIL,ENTERGY,0.000166,0.000166,1,0,0,1,1
ENTERGY,FIRSTENERGY,0.042922,0.109255,0,3,11,14,-3
FIRSTENERGY,ENTERGY,0.066334,0.109255,3,0,11,14,3
ENTERGY,GENERAL ELECTRIC,0.000124,0.000247,0,0,1,1,0
GENERAL ELECTRIC,ENTERGY,0.000124,0.000247,0,0,1,1,0
ENTERGY,GENERAL MOTORS,0.062366,0.062366,3,0,0,3,3
GENERAL MOTORS,ENTERGY,0.0,0.062366,0,3,0,3,-3
ENTERGY,GOODYEAR TIRE & RUBBER,0.003973,0.007946,0,0,2,2,0
GOODYEAR TIRE & RUBBER,ENTERGY,0.003973,0.007946,0,0,2,2,0
ENTERGY,HALLIBURTON,0.001624,0.003247,0,0,1,1,0
HALLIBURTON,ENTERGY,0.001624,0.003247,0,0,1,1,0
ENTERGY,HARTFORD FINANCIAL SERVICES,0.000124,0.000247,0,0,1,1,0
HARTFORD FINANCIAL SERVICES,ENTERGY,0.000124,0.000247,0,0,1,1,0
ENTERGY,HONEYWELL INTERNATIONAL,0.0,0.004066,0,1,0,1,-1
HONEYWELL INTERNATIONAL,ENTERGY,0.004066,0.004066,1,0,0,1,1
ENTERGY,INTEL,0.017458,0.034916,0,0,1,1,0
INTEL,ENTERGY,0.017458,0.034916,0,0,1,1,0
ENTERGY,INTERNATIONAL PAPER,0.005924,0.011848,0,0,2,2,0
INTERNATIONAL PAPER,ENTERGY,0.005924,0.011848,0,0,2,2,0
ENTERGY,INTERPUBLIC GROUP,0.017943,0.035886,0,0,2,2,0
INTERPUBLIC GROUP,ENTERGY,0.017943,0.035886,0,0,2,2,0
ENTERGY,JPMORGAN CHASE & CO.,0.010618,0.021236,1,1,1,3,0
JPMORGAN CHASE & CO.,ENTERGY,0.010618,0.021236,1,1,1,3,0
ENTERGY,KROGER,0.030184,0.060368,0,0,1,1,0
KROGER,ENTERGY,0.030184,0.060368,0,0,1,1,0
ENTERGY,L3HARRIS TECHNOLOGIES,0.002547,0.002547,1,0,0,1,1
L3HARRIS TECHNOLOGIES,ENTERGY,0.0,0.002547,0,1,0,1,-1
ENTERGY,LAND O'LAKES,0.019803,0.039606,0,0,3,3,0
LAND O'LAKES,ENTERGY,0.019803,0.039606,0,0,3,3,0
ENTERGY,LOCKHEED MARTIN,0.09241,0.18482,0,0,2,2,0
LOCKHEED MARTIN,ENTERGY,0.09241,0.18482,0,0,2,2,0
ENTERGY,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.000645,0.001935,0,1,2,3,-1
MASSACHUSETTS MUTUAL LIFE INSURANCE,ENTERGY,0.00129,0.001935,1,0,2,3,1
ENTERGY,METLIFE,0.000166,0.000166,1,0,0,1,1
METLIFE,ENTERGY,0.0,0.000166,0,1,0,1,-1
ENTERGY,MOTOROLA SOLUTIONS,0.011412,0.015217,1,0,1,2,1
MOTOROLA SOLUTIONS,ENTERGY,0.003804,0.015217,0,1,1,2,-1
ENTERGY,MUTUAL OF OMAHA INSURANCE,0.000247,0.000247,1,0,0,1,1
MUTUAL OF OMAHA INSURANCE,ENTERGY,0.0,0.000247,0,1,0,1,-1
ENTERGY,NATIONWIDE,0.001078,0.004314,0,1,1,2,-1
NATIONWIDE,ENTERGY,0.003235,0.004314,1,0,1,2,1
ENTERGY,NAVIENT,0.0,0.002,0,1,0,1,-1
NAVIENT,ENTERGY,0.002,0.002,1,0,0,1,1
ENTERGY,NCR,0.046995,0.093989,0,0,2,2,0
NCR,ENTERGY,0.046995,0.093989,0,0,2,2,0
ENTERGY,NEW YORK LIFE INSURANCE,0.000124,0.000247,0,0,1,1,0
NEW YORK LIFE INSURANCE,ENTERGY,0.000124,0.000247,0,0,1,1,0
ENTERGY,NEXTERA ENERGY,0.072623,0.15562,1,2,12,15,-1
NEXTERA ENERGY,ENTERGY,0.082997,0.15562,2,1,12,15,1
ENTERGY,NORFOLK SOUTHERN,0.020638,0.061915,0,1,2,3,-1
NORFOLK SOUTHERN,ENTERGY,0.041277,0.061915,1,0,2,3,1
ENTERGY,NORTHROP GRUMMAN,0.000135,0.00027,0,0,1,1,0
NORTHROP GRUMMAN,ENTERGY,0.000135,0.00027,0,0,1,1,0
ENTERGY,NORTHWESTERN MUTUAL,0.0,0.001809,0,2,0,2,-2
NORTHWESTERN MUTUAL,ENTERGY,0.001809,0.001809,2,0,0,2,2
ENTERGY,NRG ENERGY,0.019345,0.03869,0,0,2,2,0
NRG ENERGY,ENTERGY,0.019345,0.03869,0,0,2,2,0
ENTERGY,NUCOR,0.006514,0.013027,0,0,2,2,0
NUCOR,ENTERGY,0.006514,0.013027,0,0,2,2,0
ENTERGY,OCCIDENTAL PETROLEUM,0.003945,0.00526,1,0,1,2,1
OCCIDENTAL PETROLEUM,ENTERGY,0.001315,0.00526,0,1,1,2,-1
ENTERGY,PEABODY ENERGY,0.155062,0.206749,3,0,3,6,3
PEABODY ENERGY,ENTERGY,0.051687,0.206749,0,3,3,6,-3
ENTERGY,PFIZER,0.0,0.001301,0,1,0,1,-1
PFIZER,ENTERGY,0.001301,0.001301,1,0,0,1,1
ENTERGY,PG&E,0.000308,0.000617,0,0,1,1,0
PG&E,ENTERGY,0.000308,0.000617,0,0,1,1,0
ENTERGY,PPG INDUSTRIES,0.030998,0.061997,0,0,3,3,0
PPG INDUSTRIES,ENTERGY,0.030998,0.061997,0,0,3,3,0
ENTERGY,PPL,0.047788,0.081922,3,1,8,12,2
PPL,ENTERGY,0.034134,0.081922,1,3,8,12,-2
ENTERGY,PRINCIPAL FINANCIAL,0.000343,0.002056,0,2,1,3,-2
PRINCIPAL FINANCIAL,ENTERGY,0.001713,0.002056,2,0,1,3,2
ENTERGY,PRUDENTIAL FINANCIAL,0.000124,0.000247,0,0,1,1,0
PRUDENTIAL FINANCIAL,ENTERGY,0.000124,0.000247,0,0,1,1,0
ENTERGY,PUBLIC SERVICE ENTERPRISE GROUP,0.025408,0.050817,1,1,5,7,0
PUBLIC SERVICE ENTERPRISE GROUP,ENTERGY,0.025408,0.050817,1,1,5,7,0
ENTERGY,QUALCOMM,0.048476,0.048476,2,0,0,2,2
QUALCOMM,ENTERGY,0.0,0.048476,0,2,0,2,-2
ENTERGY,R.R. DONNELLEY & SONS,0.002271,0.004542,0,0,1,1,0
R.R. DONNELLEY & SONS,ENTERGY,0.002271,0.004542,0,0,1,1,0
ENTERGY,ROCKWELL AUTOMATION,0.009587,0.019174,0,0,1,1,0
ROCKWELL AUTOMATION,ENTERGY,0.009587,0.019174,0,0,1,1,0
ENTERGY,RYDER SYSTEM,0.007713,0.007713,2,0,0,2,2
RYDER SYSTEM,ENTERGY,0.0,0.007713,0,2,0,2,-2
ENTERGY,SEMPRA ENERGY,0.001394,0.002789,0,0,4,4,0
SEMPRA ENERGY,ENTERGY,0.001394,0.002789,0,0,4,4,0
ENTERGY,SOUTHERN,0.042401,0.084803,1,1,8,10,0
SOUTHERN,ENTERGY,0.042401,0.084803,1,1,8,10,0
ENTERGY,SOUTHWEST AIRLINES,0.0,0.002448,0,1,0,1,-1
SOUTHWEST AIRLINES,ENTERGY,0.002448,0.002448,1,0,0,1,1
ENTERGY,SUPERVALU,0.058788,0.117576,0,0,1,1,0
SUPERVALU,ENTERGY,0.058788,0.117576,0,0,1,1,0
ENTERGY,TEXAS INSTRUMENTS,0.0,0.002766,0,1,0,1,-1
TEXAS INSTRUMENTS,ENTERGY,0.002766,0.002766,1,0,0,1,1
ENTERGY,TIAA,0.000103,0.000413,0,1,1,2,-1
TIAA,ENTERGY,0.00031,0.000413,1,0,1,2,1
ENTERGY,U.S. BANCORP,0.0,0.00372,0,2,0,2,-2
U.S. BANCORP,ENTERGY,0.00372,0.00372,2,0,0,2,2
ENTERGY,UNION PACIFIC,0.085398,0.170796,0,0,5,5,0
UNION PACIFIC,ENTERGY,0.085398,0.170796,0,0,5,5,0
ENTERGY,UNITED AIRLINES HOLDINGS,8.3e-05,0.000166,0,0,1,1,0
UNITED AIRLINES HOLDINGS,ENTERGY,8.3e-05,0.000166,0,0,1,1,0
ENTERGY,UNITED HEALTH GROUP,0.0,0.004066,0,1,0,1,-1
UNITED HEALTH GROUP,ENTERGY,0.004066,0.004066,1,0,0,1,1
ENTERGY,UNITED PARCEL SERVICE,0.005115,0.005115,2,0,0,2,2
UNITED PARCEL SERVICE,ENTERGY,0.0,0.005115,0,2,0,2,-2
ENTERGY,UNITED STATES STEEL,0.002031,0.004062,0,0,3,3,0
UNITED STATES STEEL,ENTERGY,0.002031,0.004062,0,0,3,3,0
ENTERGY,VERIZON,0.060412,0.120823,0,0,1,1,0
VERIZON,ENTERGY,0.060412,0.120823,0,0,1,1,0
ENTERGY,WASTE MANAGEMENT,0.003028,0.006056,0,0,1,1,0
WASTE MANAGEMENT,ENTERGY,0.003028,0.006056,0,0,1,1,0
ENTERGY,WEC ENERGY GROUP,0.041504,0.041504,2,0,0,2,2
WEC ENERGY GROUP,ENTERGY,0.0,0.041504,0,2,0,2,-2
ENTERGY,WEYERHAEUSER,0.042511,0.099193,0,1,6,7,-1
WEYERHAEUSER,ENTERGY,0.056682,0.099193,1,0,6,7,1
ENTERGY,WILLIAMS,0.010052,0.020103,0,0,2,2,0
WILLIAMS,ENTERGY,0.010052,0.020103,0,0,2,2,0
ENTERGY,WINDSTREAM HOLDINGS,0.015405,0.03081,0,0,2,2,0
WINDSTREAM HOLDINGS,ENTERGY,0.015405,0.03081,0,0,2,2,0
ENTERGY,XCEL ENERGY,0.082056,0.20887,0,3,11,14,-3
XCEL ENERGY,ENTERGY,0.126814,0.20887,3,0,11,14,3
ESTEE LAUDER,JOHNSON & JOHNSON,0.106875,0.21375,0,0,1,1,0
JOHNSON & JOHNSON,ESTEE LAUDER,0.106875,0.21375,0,0,1,1,0
ESTEE LAUDER,KIMBERLY-CLARK,0.0,0.06375,0,1,0,1,-1
KIMBERLY-CLARK,ESTEE LAUDER,0.06375,0.06375,1,0,0,1,1
ESTEE LAUDER,OWENS & MINOR,0.015938,0.06375,0,1,1,2,-1
OWENS & MINOR,ESTEE LAUDER,0.047813,0.06375,1,0,1,2,1
EXELON,EXXONMOBIL,0.03036,0.12144,0,1,1,2,-1
EXXONMOBIL,EXELON,0.09108,0.12144,1,0,1,2,1
EXELON,FIRSTENERGY,0.048336,0.112784,0,1,6,7,-1
FIRSTENERGY,EXELON,0.064448,0.112784,1,0,6,7,1
EXELON,FORD,0.002033,0.004066,0,0,1,1,0
FORD,EXELON,0.002033,0.004066,0,0,1,1,0
EXELON,GENERAL DYNAMICS,0.002066,0.002066,1,0,0,1,1
GENERAL DYNAMICS,EXELON,0.0,0.002066,0,1,0,1,-1
EXELON,GENERAL ELECTRIC,0.001296,0.002592,0,0,1,1,0
GENERAL ELECTRIC,EXELON,0.001296,0.002592,0,0,1,1,0
EXELON,GENERAL MILLS,0.000323,0.001291,0,1,1,2,-1
GENERAL MILLS,EXELON,0.000969,0.001291,1,0,1,2,1
EXELON,GENWORTH FINANCIAL,0.010411,0.020823,0,0,1,1,0
GENWORTH FINANCIAL,EXELON,0.010411,0.020823,0,0,1,1,0
EXELON,GOLDMAN SACHS GROUP,0.004008,0.008016,0,0,2,2,0
GOLDMAN SACHS GROUP,EXELON,0.004008,0.008016,0,0,2,2,0
EXELON,GOODYEAR TIRE & RUBBER,0.001642,0.003284,0,0,2,2,0
GOODYEAR TIRE & RUBBER,EXELON,0.001642,0.003284,0,0,2,2,0
EXELON,HALLIBURTON,0.013417,0.026834,0,0,1,1,0
HALLIBURTON,EXELON,0.013417,0.026834,0,0,1,1,0
EXELON,HARTFORD FINANCIAL SERVICES,0.010411,0.020823,0,0,1,1,0
HARTFORD FINANCIAL SERVICES,EXELON,0.010411,0.020823,0,0,1,1,0
EXELON,HOME DEPOT,0.030751,0.061502,0,0,1,1,0
HOME DEPOT,EXELON,0.030751,0.061502,0,0,1,1,0
EXELON,HONEYWELL INTERNATIONAL,0.017451,0.026177,1,0,2,3,1
HONEYWELL INTERNATIONAL,EXELON,0.008726,0.026177,0,1,2,3,-1
EXELON,IBM,0.001624,0.003247,0,0,1,1,0
IBM,EXELON,0.001624,0.003247,0,0,1,1,0
EXELON,INTEL,0.002224,0.003558,1,0,3,4,1
INTEL,EXELON,0.001334,0.003558,0,1,3,4,-1
EXELON,JPMORGAN CHASE & CO.,0.003179,0.012715,0,1,1,2,-1
JPMORGAN CHASE & CO.,EXELON,0.009536,0.012715,1,0,1,2,1
EXELON,L3HARRIS TECHNOLOGIES,0.003203,0.003203,1,0,0,1,1
L3HARRIS TECHNOLOGIES,EXELON,0.0,0.003203,0,1,0,1,-1
EXELON,LAND O'LAKES,0.00103,0.001236,2,0,1,3,2
LAND O'LAKES,EXELON,0.000206,0.001236,0,2,1,3,-2
EXELON,LOCKHEED MARTIN,0.001223,0.00489,0,1,1,2,-1
LOCKHEED MARTIN,EXELON,0.003668,0.00489,1,0,1,2,1
EXELON,MARATHON OIL,0.013417,0.026834,0,0,1,1,0
MARATHON OIL,EXELON,0.013417,0.026834,0,0,1,1,0
EXELON,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.00133,0.002128,1,0,3,4,1
MASSACHUSETTS MUTUAL LIFE INSURANCE,EXELON,0.000798,0.002128,0,1,3,4,-1
EXELON,MASTERCARD,0.003413,0.003413,2,0,0,2,2
MASTERCARD,EXELON,0.0,0.003413,0,2,0,2,-2
EXELON,METLIFE,0.004491,0.008982,0,0,2,2,0
METLIFE,EXELON,0.004491,0.008982,0,0,2,2,0
EXELON,MICROSOFT,0.001427,0.003805,0,1,3,4,-1
MICROSOFT,EXELON,0.002378,0.003805,1,0,3,4,1
EXELON,MOLINA HEALTHCARE,0.022693,0.045387,0,0,2,2,0
MOLINA HEALTHCARE,EXELON,0.022693,0.045387,0,0,2,2,0
EXELON,MOTOROLA SOLUTIONS,0.000266,0.000266,2,0,0,2,2
MOTOROLA SOLUTIONS,EXELON,0.0,0.000266,0,2,0,2,-2
EXELON,NATIONWIDE,0.010482,0.020964,0,0,3,3,0
NATIONWIDE,EXELON,0.010482,0.020964,0,0,3,3,0
EXELON,NAVIENT,0.036909,0.073817,0,0,2,2,0
NAVIENT,EXELON,0.036909,0.073817,0,0,2,2,0
EXELON,NEW YORK LIFE INSURANCE,0.000929,0.003715,0,1,1,2,-1
NEW YORK LIFE INSURANCE,EXELON,0.002786,0.003715,1,0,1,2,1
EXELON,NEXTERA ENERGY,0.073655,0.163678,0,1,9,10,-1
NEXTERA ENERGY,EXELON,0.090023,0.163678,1,0,9,10,1
EXELON,NIKE,0.005602,0.008404,1,0,2,3,1
NIKE,EXELON,0.002801,0.008404,0,1,2,3,-1
EXELON,NORFOLK SOUTHERN,0.000504,0.001007,1,1,2,4,0
NORFOLK SOUTHERN,EXELON,0.000504,0.001007,1,1,2,4,0
EXELON,NORTHROP GRUMMAN,0.005837,0.011674,0,0,3,3,0
NORTHROP GRUMMAN,EXELON,0.005837,0.011674,0,0,3,3,0
EXELON,NORTHWESTERN MUTUAL,0.000821,0.001643,0,0,1,1,0
NORTHWESTERN MUTUAL,EXELON,0.000821,0.001643,0,0,1,1,0
EXELON,OCCIDENTAL PETROLEUM,0.001296,0.002592,0,0,1,1,0
OCCIDENTAL PETROLEUM,EXELON,0.001296,0.002592,0,0,1,1,0
EXELON,OMNICOM GROUP,0.014007,0.014007,2,0,0,2,2
OMNICOM GROUP,EXELON,0.0,0.014007,0,2,0,2,-2
EXELON,ORACLE,0.001836,0.002448,1,0,1,2,1
ORACLE,EXELON,0.000612,0.002448,0,1,1,2,-1
EXELON,PEABODY ENERGY,0.078739,0.157478,1,1,3,5,0
PEABODY ENERGY,EXELON,0.078739,0.157478,1,1,3,5,0
EXELON,PFIZER,0.001472,0.002944,0,0,2,2,0
PFIZER,EXELON,0.001472,0.002944,0,0,2,2,0
EXELON,PG&E,0.000264,0.001582,0,2,1,3,-2
PG&E,EXELON,0.001318,0.001582,2,0,1,3,2
EXELON,PNC FINANCIAL SERVICES,0.00535,0.0107,0,0,1,1,0
PNC FINANCIAL SERVICES,EXELON,0.00535,0.0107,0,0,1,1,0
EXELON,PPG INDUSTRIES,0.006049,0.012097,0,0,2,2,0
PPG INDUSTRIES,EXELON,0.006049,0.012097,0,0,2,2,0
EXELON,PPL,0.030587,0.045881,4,1,4,9,3
PPL,EXELON,0.015294,0.045881,1,4,4,9,-3
EXELON,PRINCIPAL FINANCIAL,0.002049,0.008197,0,1,1,2,-1
PRINCIPAL FINANCIAL,EXELON,0.006148,0.008197,1,0,1,2,1
EXELON,PRUDENTIAL FINANCIAL,0.177822,0.355643,0,0,3,3,0
PRUDENTIAL FINANCIAL,EXELON,0.177822,0.355643,0,0,3,3,0
EXELON,PUBLIC SERVICE ENTERPRISE GROUP,0.015098,0.030196,1,1,6,8,0
PUBLIC SERVICE ENTERPRISE GROUP,EXELON,0.015098,0.030196,1,1,6,8,0
EXELON,QUALCOMM,0.049598,0.049598,2,0,0,2,2
QUALCOMM,EXELON,0.0,0.049598,0,2,0,2,-2
EXELON,RAYTHEON,0.002657,0.005314,0,0,2,2,0
RAYTHEON,EXELON,0.002657,0.005314,0,0,2,2,0
EXELON,SEMPRA ENERGY,0.010604,0.024237,2,3,3,8,-1
SEMPRA ENERGY,EXELON,0.013633,0.024237,3,2,3,8,1
EXELON,SOUTHERN,0.049794,0.076606,4,1,5,10,3
SOUTHERN,EXELON,0.026812,0.076606,1,4,5,10,-3
EXELON,SOUTHWEST AIRLINES,0.006167,0.012333,0,0,3,3,0
SOUTHWEST AIRLINES,EXELON,0.006167,0.012333,0,0,3,3,0
EXELON,TENET HEALTHCARE,0.005374,0.005374,2,0,0,2,2
TENET HEALTHCARE,EXELON,0.0,0.005374,0,2,0,2,-2
EXELON,TEXAS INSTRUMENTS,0.011901,0.023802,0,0,2,2,0
TEXAS INSTRUMENTS,EXELON,0.011901,0.023802,0,0,2,2,0
EXELON,TIAA,0.004491,0.008982,0,0,2,2,0
TIAA,EXELON,0.004491,0.008982,0,0,2,2,0
EXELON,U.S. BANCORP,0.015229,0.030458,0,0,3,3,0
U.S. BANCORP,EXELON,0.015229,0.030458,0,0,3,3,0
EXELON,UNION PACIFIC,0.018615,0.037229,1,1,1,3,0
UNION PACIFIC,EXELON,0.018615,0.037229,1,1,1,3,0
EXELON,UNITED HEALTH GROUP,0.006404,0.012807,0,0,1,1,0
UNITED HEALTH GROUP,EXELON,0.006404,0.012807,0,0,1,1,0
EXELON,UNITED STATES STEEL,0.029904,0.047847,1,0,3,4,1
UNITED STATES STEEL,EXELON,0.017942,0.047847,0,1,3,4,-1
EXELON,USAA,0.010411,0.020823,0,0,1,1,0
USAA,EXELON,0.010411,0.020823,0,0,1,1,0
EXELON,VERIZON,0.0,0.003247,0,1,0,1,-1
VERIZON,EXELON,0.003247,0.003247,1,0,0,1,1
EXELON,VISA,0.001541,0.003081,0,0,1,1,0
VISA,EXELON,0.001541,0.003081,0,0,1,1,0
EXELON,WELLS FARGO,0.001685,0.00337,0,0,2,2,0
WELLS FARGO,EXELON,0.001685,0.00337,0,0,2,2,0
EXELON,WEYERHAEUSER,0.01622,0.03244,0,0,4,4,0
WEYERHAEUSER,EXELON,0.01622,0.03244,0,0,4,4,0
EXELON,WINDSTREAM HOLDINGS,0.000775,0.001034,1,0,1,2,1
WINDSTREAM HOLDINGS,EXELON,0.000258,0.001034,0,1,1,2,-1
EXELON,XCEL ENERGY,0.028163,0.064373,0,1,7,8,-1
XCEL ENERGY,EXELON,0.03621,0.064373,1,0,7,8,1
EXXONMOBIL,FEDEX,0.016281,0.016281,1,0,0,1,1
FEDEX,EXXONMOBIL,0.0,0.016281,0,1,0,1,-1
EXXONMOBIL,FIRSTENERGY,0.007392,0.011088,2,1,0,3,1
FIRSTENERGY,EXXONMOBIL,0.003696,0.011088,1,2,0,3,-1
EXXONMOBIL,FLUOR,0.057602,0.057602,1,0,0,1,1
FLUOR,EXXONMOBIL,0.0,0.057602,0,1,0,1,-1
EXXONMOBIL,GENERAL DYNAMICS,0.002066,0.00248,2,0,1,3,2
GENERAL DYNAMICS,EXXONMOBIL,0.000413,0.00248,0,2,1,3,-2
EXXONMOBIL,GENWORTH FINANCIAL,0.012314,0.049256,0,1,1,2,-1
GENWORTH FINANCIAL,EXXONMOBIL,0.036942,0.049256,1,0,1,2,1
EXXONMOBIL,HALLIBURTON,0.006143,0.012287,1,1,6,8,0
HALLIBURTON,EXXONMOBIL,0.006143,0.012287,1,1,6,8,0
EXXONMOBIL,HOME DEPOT,0.0,0.004928,0,1,0,1,-1
HOME DEPOT,EXXONMOBIL,0.004928,0.004928,1,0,0,1,1
EXXONMOBIL,HONEYWELL INTERNATIONAL,0.011618,0.018589,1,0,3,4,1
HONEYWELL INTERNATIONAL,EXXONMOBIL,0.006971,0.018589,0,1,3,4,-1
EXXONMOBIL,HORMEL FOODS,0.025185,0.025185,2,0,0,2,2
HORMEL FOODS,EXXONMOBIL,0.0,0.025185,0,2,0,2,-2
EXXONMOBIL,IBM,0.0,0.000347,0,1,0,1,-1
IBM,EXXONMOBIL,0.000347,0.000347,1,0,0,1,1
EXXONMOBIL,INTERNATIONAL PAPER,0.022903,0.034355,1,0,2,3,1
INTERNATIONAL PAPER,EXXONMOBIL,0.011452,0.034355,0,1,2,3,-1
EXXONMOBIL,JPMORGAN CHASE & CO.,0.000803,0.000963,2,0,1,3,2
JPMORGAN CHASE & CO.,EXXONMOBIL,0.000161,0.000963,0,2,1,3,-2
EXXONMOBIL,L3HARRIS TECHNOLOGIES,0.000423,0.000423,1,0,0,1,1
L3HARRIS TECHNOLOGIES,EXXONMOBIL,0.0,0.000423,0,1,0,1,-1
EXXONMOBIL,LAND O'LAKES,0.007691,0.011536,1,0,2,3,1
LAND O'LAKES,EXXONMOBIL,0.003845,0.011536,0,1,2,3,-1
EXXONMOBIL,LOCKHEED MARTIN,0.006106,0.018319,0,1,2,3,-1
LOCKHEED MARTIN,EXXONMOBIL,0.012213,0.018319,1,0,2,3,1
EXXONMOBIL,LOWE'S,0.0,0.004295,0,1,0,1,-1
LOWE'S,EXXONMOBIL,0.004295,0.004295,1,0,0,1,1
EXXONMOBIL,MARATHON OIL,0.001056,0.002111,0,0,2,2,0
MARATHON OIL,EXXONMOBIL,0.001056,0.002111,0,0,2,2,0
EXXONMOBIL,MASTERCARD,0.0,0.005094,0,1,0,1,-1
MASTERCARD,EXXONMOBIL,0.005094,0.005094,1,0,0,1,1
EXXONMOBIL,MOLINA HEALTHCARE,0.022693,0.045387,0,0,1,1,0
MOLINA HEALTHCARE,EXXONMOBIL,0.022693,0.045387,0,0,1,1,0
EXXONMOBIL,MUTUAL OF OMAHA INSURANCE,0.000468,0.000468,1,0,0,1,1
MUTUAL OF OMAHA INSURANCE,EXXONMOBIL,0.0,0.000468,0,1,0,1,-1
EXXONMOBIL,NATIONWIDE,0.002033,0.004066,0,0,1,1,0
NATIONWIDE,EXXONMOBIL,0.002033,0.004066,0,0,1,1,0
EXXONMOBIL,NAVIENT,0.051772,0.103544,0,0,2,2,0
NAVIENT,EXXONMOBIL,0.051772,0.103544,0,0,2,2,0
EXXONMOBIL,NEXTERA ENERGY,0.000166,0.000166,1,0,0,1,1
NEXTERA ENERGY,EXXONMOBIL,0.0,0.000166,0,1,0,1,-1
EXXONMOBIL,NORFOLK SOUTHERN,0.000953,0.001271,1,0,1,2,1
NORFOLK SOUTHERN,EXXONMOBIL,0.000318,0.001271,0,1,1,2,-1
EXXONMOBIL,NORTHROP GRUMMAN,0.001381,0.001841,1,0,1,2,1
NORTHROP GRUMMAN,EXXONMOBIL,0.00046,0.001841,0,1,1,2,-1
EXXONMOBIL,OCCIDENTAL PETROLEUM,0.002787,0.011146,0,1,1,2,-1
OCCIDENTAL PETROLEUM,EXXONMOBIL,0.00836,0.011146,1,0,1,2,1
EXXONMOBIL,PEABODY ENERGY,0.006803,0.006803,3,0,0,3,3
PEABODY ENERGY,EXXONMOBIL,0.0,0.006803,0,3,0,3,-3
EXXONMOBIL,PFIZER,0.000821,0.001643,0,0,1,1,0
PFIZER,EXXONMOBIL,0.000821,0.001643,0,0,1,1,0
EXXONMOBIL,PG&E,0.000617,0.000617,1,0,0,1,1
PG&E,EXXONMOBIL,0.0,0.000617,0,1,0,1,-1
EXXONMOBIL,PPG INDUSTRIES,0.010123,0.010123,1,0,0,1,1
PPG INDUSTRIES,EXXONMOBIL,0.0,0.010123,0,1,0,1,-1
EXXONMOBIL,PROCTER & GAMBLE,0.000799,0.000799,1,0,0,1,1
PROCTER & GAMBLE,EXXONMOBIL,0.0,0.000799,0,1,0,1,-1
EXXONMOBIL,PRUDENTIAL FINANCIAL,0.060412,0.120823,0,0,1,1,0
PRUDENTIAL FINANCIAL,EXXONMOBIL,0.060412,0.120823,0,0,1,1,0
EXXONMOBIL,PUBLIC SERVICE ENTERPRISE GROUP,0.001996,0.002281,3,0,1,4,3
PUBLIC SERVICE ENTERPRISE GROUP,EXXONMOBIL,0.000285,0.002281,0,3,1,4,-3
EXXONMOBIL,QUALCOMM,0.034116,0.034116,1,0,0,1,1
QUALCOMM,EXXONMOBIL,0.0,0.034116,0,1,0,1,-1
EXXONMOBIL,RAYTHEON,0.001288,0.003863,0,1,2,3,-1
RAYTHEON,EXXONMOBIL,0.002576,0.003863,1,0,2,3,1
EXXONMOBIL,ROCKWELL COLLINS,0.011783,0.011783,2,0,0,2,2
ROCKWELL COLLINS,EXXONMOBIL,0.0,0.011783,0,2,0,2,-2
EXXONMOBIL,SEMPRA ENERGY,0.030436,0.045655,1,0,2,3,1
SEMPRA ENERGY,EXXONMOBIL,0.015218,0.045655,0,1,2,3,-1
EXXONMOBIL,SOUTHERN,0.008197,0.008197,2,0,0,2,2
SOUTHERN,EXXONMOBIL,0.0,0.008197,0,2,0,2,-2
EXXONMOBIL,SOUTHWEST AIRLINES,0.004193,0.00559,1,0,1,2,1
SOUTHWEST AIRLINES,EXXONMOBIL,0.001398,0.00559,0,1,1,2,-1
EXXONMOBIL,SUPERVALU,0.001847,0.001847,1,0,0,1,1
SUPERVALU,EXXONMOBIL,0.0,0.001847,0,1,0,1,-1
EXXONMOBIL,TARGET,0.000247,0.000247,1,0,0,1,1
TARGET,EXXONMOBIL,0.0,0.000247,0,1,0,1,-1
EXXONMOBIL,TENET HEALTHCARE,0.003733,0.003733,1,0,0,1,1
TENET HEALTHCARE,EXXONMOBIL,0.0,0.003733,0,1,0,1,-1
EXXONMOBIL,TEXAS INSTRUMENTS,0.00749,0.014981,0,0,1,1,0
TEXAS INSTRUMENTS,EXXONMOBIL,0.00749,0.014981,0,0,1,1,0
