client_name,lob_id,report_uuid,bill_id,amount
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,hr748-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,s3548-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,hr1166-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,hr1502-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,hr1742-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,hr1743-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,hr1744-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,hr1760-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,hr2597-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,hr2699-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,hr2741-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,hr2986-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,hr3136-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,hr3306-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,hr358-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,hr360-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,hr3609-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,hr362-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,hr680-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,s1201-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,s1234-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,s1359-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,s151-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,s1593-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,s1602-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,s1685-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,s174-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,s1760-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,s2095-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,s2415-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,s2657-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,s2660-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,s3109-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,s3676-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,s383-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,s903-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,hr3699-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,hr370-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,hr4752-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,hr5552-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,hr5859-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,hr2096-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,hr2256-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,hr2704-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,hr5409-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,hr5523-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,s1094-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,s1142-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,s3032-116,650000.0
XCEL ENERGY,26ccb8b9-0afd-5d2d-b12d-311bde6a028d,0abb3f10-08fc-46cd-a513-1898eca4e3b7,s2299-116,650000.0
AMERICAN EXPRESS,91ae029e-bd9e-514b-8855-05dd9420adb8,0ad4605f-9762-4a57-9b75-55a7e406ce89,hr5332-116,300000.0
AMERICAN EXPRESS,91ae029e-bd9e-514b-8855-05dd9420adb8,0ad4605f-9762-4a57-9b75-55a7e406ce89,hr6201-116,300000.0
AMERICAN EXPRESS,91ae029e-bd9e-514b-8855-05dd9420adb8,0ad4605f-9762-4a57-9b75-55a7e406ce89,hr6800-116,300000.0
AMERICAN EXPRESS,91ae029e-bd9e-514b-8855-05dd9420adb8,0ad4605f-9762-4a57-9b75-55a7e406ce89,hr748-116,300000.0
AMERICAN EXPRESS,91ae029e-bd9e-514b-8855-05dd9420adb8,0ad4605f-9762-4a57-9b75-55a7e406ce89,s2155-116,300000.0
AMERICAN EXPRESS,91ae029e-bd9e-514b-8855-05dd9420adb8,0ad4605f-9762-4a57-9b75-55a7e406ce89,hr5240-116,300000.0
DUKE ENERGY,cd049c80-93cc-5d58-87e9-5c4b0af1dded,0ae3a6c9-80f7-4cd8-acad-f61697e77486,hr6074-116,1600000.0
DUKE ENERGY,cd049c80-93cc-5d58-87e9-5c4b0af1dded,0ae3a6c9-80f7-4cd8-acad-f61697e77486,hr6097-116,1600000.0
DUKE ENERGY,cd049c80-93cc-5d58-87e9-5c4b0af1dded,0ae3a6c9-80f7-4cd8-acad-f61697e77486,hr6201-116,1600000.0
DUKE ENERGY,cd049c80-93cc-5d58-87e9-5c4b0af1dded,0ae3a6c9-80f7-4cd8-acad-f61697e77486,hr6379-116,1600000.0
DUKE ENERGY,cd049c80-93cc-5d58-87e9-5c4b0af1dded,0ae3a6c9-80f7-4cd8-acad-f61697e77486,hr748-116,1600000.0
DUKE ENERGY,cd049c80-93cc-5d58-87e9-5c4b0af1dded,0ae3a6c9-80f7-4cd8-acad-f61697e77486,s3548-116,1600000.0
DUKE ENERGY,cd049c80-93cc-5d58-87e9-5c4b0af1dded,0ae3a6c9-80f7-4cd8-acad-f61697e77486,hr1166-116,1600000.0
DUKE ENERGY,cd049c80-93cc-5d58-87e9-5c4b0af1dded,0ae3a6c9-80f7-4cd8-acad-f61697e77486,hr2597-116,1600000.0
DUKE ENERGY,cd049c80-93cc-5d58-87e9-5c4b0af1dded,0ae3a6c9-80f7-4cd8-acad-f61697e77486,hr2699-116,1600000.0
DUKE ENERGY,cd049c80-93cc-5d58-87e9-5c4b0af1dded,0ae3a6c9-80f7-4cd8-acad-f61697e77486,hr2741-116,1600000.0
DUKE ENERGY,cd049c80-93cc-5d58-87e9-5c4b0af1dded,0ae3a6c9-80f7-4cd8-acad-f61697e77486,hr2995-116,1600000.0
DUKE ENERGY,cd049c80-93cc-5d58-87e9-5c4b0af1dded,0ae3a6c9-80f7-4cd8-acad-f61697e77486,hr3136-116,1600000.0
DUKE ENERGY,cd049c80-93cc-5d58-87e9-5c4b0af1dded,0ae3a6c9-80f7-4cd8-acad-f61697e77486,hr3306-116,1600000.0
DUKE ENERGY,cd049c80-93cc-5d58-87e9-5c4b0af1dded,0ae3a6c9-80f7-4cd8-acad-f61697e77486,hr5608-116,1600000.0
DUKE ENERGY,cd049c80-93cc-5d58-87e9-5c4b0af1dded,0ae3a6c9-80f7-4cd8-acad-f61697e77486,s1201-116,1600000.0
DUKE ENERGY,cd049c80-93cc-5d58-87e9-5c4b0af1dded,0ae3a6c9-80f7-4cd8-acad-f61697e77486,s1234-116,1600000.0
DUKE ENERGY,cd049c80-93cc-5d58-87e9-5c4b0af1dded,0ae3a6c9-80f7-4cd8-acad-f61697e77486,s1359-116,1600000.0
DUKE ENERGY,cd049c80-93cc-5d58-87e9-5c4b0af1dded,0ae3a6c9-80f7-4cd8-acad-f61697e77486,s1685-116,1600000.0
DUKE ENERGY,cd049c80-93cc-5d58-87e9-5c4b0af1dded,0ae3a6c9-80f7-4cd8-acad-f61697e77486,s2368-116,1600000.0
DUKE ENERGY,cd049c80-93cc-5d58-87e9-5c4b0af1dded,0ae3a6c9-80f7-4cd8-acad-f61697e77486,s2657-116,1600000.0
DUKE ENERGY,cd049c80-93cc-5d58-87e9-5c4b0af1dded,0ae3a6c9-80f7-4cd8-acad-f61697e77486,s383-116,1600000.0
DUKE ENERGY,cd049c80-93cc-5d58-87e9-5c4b0af1dded,0ae3a6c9-80f7-4cd8-acad-f61697e77486,s903-116,1600000.0
DUKE ENERGY,cd049c80-93cc-5d58-87e9-5c4b0af1dded,0ae3a6c9-80f7-4cd8-acad-f61697e77486,s1602-116,1600000.0
DUKE ENERGY,cd049c80-93cc-5d58-87e9-5c4b0af1dded,0ae3a6c9-80f7-4cd8-acad-f61697e77486,s2137-116,1600000.0
DUKE ENERGY,cd049c80-93cc-5d58-87e9-5c4b0af1dded,0ae3a6c9-80f7-4cd8-acad-f61697e77486,s2300-116,1600000.0
DUKE ENERGY,cd049c80-93cc-5d58-87e9-5c4b0af1dded,0ae3a6c9-80f7-4cd8-acad-f61697e77486,hr5552-116,1600000.0
DUKE ENERGY,cd049c80-93cc-5d58-87e9-5c4b0af1dded,0ae3a6c9-80f7-4cd8-acad-f61697e77486,hr2096-116,1600000.0
DUKE ENERGY,cd049c80-93cc-5d58-87e9-5c4b0af1dded,0ae3a6c9-80f7-4cd8-acad-f61697e77486,s1142-116,1600000.0
DUKE ENERGY,cd049c80-93cc-5d58-87e9-5c4b0af1dded,0ae3a6c9-80f7-4cd8-acad-f61697e77486,s2299-116,1600000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,0aefc0bf-8c78-4a8c-8eb2-e9eeea84e40d,hr1644-116,80000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,0aefc0bf-8c78-4a8c-8eb2-e9eeea84e40d,s151-116,80000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,0aefc0bf-8c78-4a8c-8eb2-e9eeea84e40d,s682-116,80000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,0aefc0bf-8c78-4a8c-8eb2-e9eeea84e40d,s918-116,80000.0
ZOETIS,0f615111-5693-5fac-803c-42d11e3a91af,0afef842-84d5-4980-8a02-25f590590019,hr5430-116,50000.0
CAPITAL ONE FINANCIAL,e4963c89-41f6-57a8-883b-458c90a8a7a1,0b0683a2-bb65-41ce-b19d-148eb1dba704,hr6074-116,33000.0
CAPITAL ONE FINANCIAL,e4963c89-41f6-57a8-883b-458c90a8a7a1,0b0683a2-bb65-41ce-b19d-148eb1dba704,hr6201-116,33000.0
CAPITAL ONE FINANCIAL,e4963c89-41f6-57a8-883b-458c90a8a7a1,0b0683a2-bb65-41ce-b19d-148eb1dba704,hr6379-116,33000.0
CAPITAL ONE FINANCIAL,e4963c89-41f6-57a8-883b-458c90a8a7a1,0b0683a2-bb65-41ce-b19d-148eb1dba704,hr748-116,33000.0
CAPITAL ONE FINANCIAL,e4963c89-41f6-57a8-883b-458c90a8a7a1,0b0683a2-bb65-41ce-b19d-148eb1dba704,s3548-116,33000.0
BROADCOM,23a90603-11c4-517c-b412-ee4006cb26e4,0b169f3a-2d39-4645-b6b2-530f3042e3e5,s29-116,550000.0
HANESBRANDS,f6f722ee-9a35-576a-9b5d-2901cd300755,0b1ca306-a020-403a-87a3-65b4c7aa77f0,hr5393-116,140000.0
HANESBRANDS,f6f722ee-9a35-576a-9b5d-2901cd300755,0b1ca306-a020-403a-87a3-65b4c7aa77f0,s1631-116,140000.0
TESLA,c1ebcf32-e77a-5427-9e73-cca51f18f398,0b284f57-de65-4eef-a660-8ee7dd0d215c,s2302-116,30000.0
TESLA,c1ebcf32-e77a-5427-9e73-cca51f18f398,0b284f57-de65-4eef-a660-8ee7dd0d215c,hr2246-116,30000.0
TESLA,c1ebcf32-e77a-5427-9e73-cca51f18f398,0b284f57-de65-4eef-a660-8ee7dd0d215c,s1094-116,30000.0
NEW YORK LIFE INSURANCE,85b2c480-af47-5c87-99af-e0a329e14455,0b2dac17-b898-421f-91ec-e6783a516690,hr1007-116,50000.0
NEW YORK LIFE INSURANCE,85b2c480-af47-5c87-99af-e0a329e14455,0b2dac17-b898-421f-91ec-e6783a516690,hr1994-116,50000.0
NEW YORK LIFE INSURANCE,85b2c480-af47-5c87-99af-e0a329e14455,0b2dac17-b898-421f-91ec-e6783a516690,s972-116,50000.0
CVS HEALTH,4975cfee-0148-556f-86c5-1aa295fc7d7f,0b2f0913-5589-4b2c-9980-c80bf3f52b12,hr748-116,60000.0
CONSTELLATION BRANDS,a2db7caa-4591-5346-b922-030da79bd173,0b418c1b-6140-4c4f-9512-c45f84a0c3b0,hr1595-116,90000.0
FORD,f55a30bb-9185-58ae-981a-36d39d6d3406,0b44fe04-59de-40e8-a4b3-808529b9a0ba,hr6800-116,60000.0
FORD,f55a30bb-9185-58ae-981a-36d39d6d3406,0b44fe04-59de-40e8-a4b3-808529b9a0ba,hr748-116,60000.0
DEERE,471ba8c4-8323-5b09-ba03-1d5345164857,0b50422e-4a0b-48a8-9b60-0e5a1e1b7728,hr2-116,360000.0
DEERE,471ba8c4-8323-5b09-ba03-1d5345164857,0b50422e-4a0b-48a8-9b60-0e5a1e1b7728,hr3162-116,360000.0
DEERE,471ba8c4-8323-5b09-ba03-1d5345164857,0b50422e-4a0b-48a8-9b60-0e5a1e1b7728,s1522-116,360000.0
PACIFIC LIFE,85e44d1c-a406-538f-9c60-dfd4199bc686,0b5b300e-6d2d-4142-b8ae-893292a3faa5,hr1007-116,50000.0
PACIFIC LIFE,85e44d1c-a406-538f-9c60-dfd4199bc686,0b5b300e-6d2d-4142-b8ae-893292a3faa5,hr1994-116,50000.0
TEXAS INSTRUMENTS,c863d676-685e-510f-8897-6811d75d366b,0b76ce74-b4e2-4380-a579-a2c11ee9684e,hr1668-116,410000.0
TEXAS INSTRUMENTS,c863d676-685e-510f-8897-6811d75d366b,0b76ce74-b4e2-4380-a579-a2c11ee9684e,s734-116,410000.0
TEXAS INSTRUMENTS,c863d676-685e-510f-8897-6811d75d366b,0b76ce74-b4e2-4380-a579-a2c11ee9684e,hr5116-116,410000.0
TEXAS INSTRUMENTS,c863d676-685e-510f-8897-6811d75d366b,0b76ce74-b4e2-4380-a579-a2c11ee9684e,hr1044-116,410000.0
TEXAS INSTRUMENTS,c863d676-685e-510f-8897-6811d75d366b,0b76ce74-b4e2-4380-a579-a2c11ee9684e,s386-116,410000.0
TEXAS INSTRUMENTS,c863d676-685e-510f-8897-6811d75d366b,0b76ce74-b4e2-4380-a579-a2c11ee9684e,hr4549-116,410000.0
TEXAS INSTRUMENTS,c863d676-685e-510f-8897-6811d75d366b,0b76ce74-b4e2-4380-a579-a2c11ee9684e,hr5430-116,410000.0
TEXAS INSTRUMENTS,c863d676-685e-510f-8897-6811d75d366b,0b76ce74-b4e2-4380-a579-a2c11ee9684e,s3052-116,410000.0
ALTRIA GROUP,4e98e4ee-d79b-5a90-a279-4af28a28930a,0b8ec0ed-8b21-41db-85b7-6085aab3c548,hr2411-116,40000.0
ALTRIA GROUP,4e98e4ee-d79b-5a90-a279-4af28a28930a,0b8ec0ed-8b21-41db-85b7-6085aab3c548,s1258-116,40000.0
CVS HEALTH,4975cfee-0148-556f-86c5-1aa295fc7d7f,0b9e2492-92b3-47c2-8a1b-96463fd92bd1,hr1865-116,50000.0
CVS HEALTH,4975cfee-0148-556f-86c5-1aa295fc7d7f,0b9e2492-92b3-47c2-8a1b-96463fd92bd1,hr3-116,50000.0
CVS HEALTH,4975cfee-0148-556f-86c5-1aa295fc7d7f,0b9e2492-92b3-47c2-8a1b-96463fd92bd1,s1895-116,50000.0
CVS HEALTH,4975cfee-0148-556f-86c5-1aa295fc7d7f,0b9e2492-92b3-47c2-8a1b-96463fd92bd1,s2543-116,50000.0
COMCAST,1d0184bc-08ae-59fb-b41d-a6e6dbd4fd25,0bb51681-3481-43ad-97f4-0fe645fdd043,hr748-116,50000.0
COMCAST,1d0184bc-08ae-59fb-b41d-a6e6dbd4fd25,0bb51681-3481-43ad-97f4-0fe645fdd043,s3548-116,50000.0
CORNING,96d24a1b-05fa-5857-9fb8-4f077022a085,0bbfe2fd-c818-4f58-8782-a797994749e7,hr2500-116,220000.0
CORNING,96d24a1b-05fa-5857-9fb8-4f077022a085,0bbfe2fd-c818-4f58-8782-a797994749e7,hr265-116,220000.0
CORNING,96d24a1b-05fa-5857-9fb8-4f077022a085,0bbfe2fd-c818-4f58-8782-a797994749e7,hr2740-116,220000.0
CORNING,96d24a1b-05fa-5857-9fb8-4f077022a085,0bbfe2fd-c818-4f58-8782-a797994749e7,s1790-116,220000.0
CORNING,96d24a1b-05fa-5857-9fb8-4f077022a085,0bbfe2fd-c818-4f58-8782-a797994749e7,hr2741-116,220000.0
CORNING,96d24a1b-05fa-5857-9fb8-4f077022a085,0bbfe2fd-c818-4f58-8782-a797994749e7,hr1768-116,220000.0
CORNING,96d24a1b-05fa-5857-9fb8-4f077022a085,0bbfe2fd-c818-4f58-8782-a797994749e7,s747-116,220000.0
CORNING,96d24a1b-05fa-5857-9fb8-4f077022a085,0bbfe2fd-c818-4f58-8782-a797994749e7,hr2207-116,220000.0
CORNING,96d24a1b-05fa-5857-9fb8-4f077022a085,0bbfe2fd-c818-4f58-8782-a797994749e7,hr3301-116,220000.0
CORNING,96d24a1b-05fa-5857-9fb8-4f077022a085,0bbfe2fd-c818-4f58-8782-a797994749e7,s692-116,220000.0
CORNING,96d24a1b-05fa-5857-9fb8-4f077022a085,0bbfe2fd-c818-4f58-8782-a797994749e7,s1625-116,220000.0
CORNING,96d24a1b-05fa-5857-9fb8-4f077022a085,0bbfe2fd-c818-4f58-8782-a797994749e7,s893-116,220000.0
AMGEN,f376ba3e-312b-5741-be90-75830b096da8,0c059a3e-0159-4690-8405-ef4d43a12882,hr3-116,50000.0
AK STEEL HOLDING,9cfcc992-a7bb-59a8-a383-62cd1255d330,0c0d6474-c4cd-460f-bdf4-1acaa70c9232,hr3978-116,154000.0
AK STEEL HOLDING,9cfcc992-a7bb-59a8-a383-62cd1255d330,0c0d6474-c4cd-460f-bdf4-1acaa70c9232,s2300-116,154000.0
AK STEEL HOLDING,9cfcc992-a7bb-59a8-a383-62cd1255d330,0c0d6474-c4cd-460f-bdf4-1acaa70c9232,hr397-116,154000.0
AK STEEL HOLDING,9cfcc992-a7bb-59a8-a383-62cd1255d330,0c0d6474-c4cd-460f-bdf4-1acaa70c9232,s2254-116,154000.0
AK STEEL HOLDING,9cfcc992-a7bb-59a8-a383-62cd1255d330,0c0d6474-c4cd-460f-bdf4-1acaa70c9232,hr1008-116,154000.0
AK STEEL HOLDING,9cfcc992-a7bb-59a8-a383-62cd1255d330,0c0d6474-c4cd-460f-bdf4-1acaa70c9232,hr2472-116,154000.0
AK STEEL HOLDING,9cfcc992-a7bb-59a8-a383-62cd1255d330,0c0d6474-c4cd-460f-bdf4-1acaa70c9232,hr3459-116,154000.0
AK STEEL HOLDING,9cfcc992-a7bb-59a8-a383-62cd1255d330,0c0d6474-c4cd-460f-bdf4-1acaa70c9232,hr940-116,154000.0
AK STEEL HOLDING,9cfcc992-a7bb-59a8-a383-62cd1255d330,0c0d6474-c4cd-460f-bdf4-1acaa70c9232,s1324-116,154000.0
AK STEEL HOLDING,9cfcc992-a7bb-59a8-a383-62cd1255d330,0c0d6474-c4cd-460f-bdf4-1acaa70c9232,s1955-116,154000.0
AK STEEL HOLDING,9cfcc992-a7bb-59a8-a383-62cd1255d330,0c0d6474-c4cd-460f-bdf4-1acaa70c9232,s2056-116,154000.0
AK STEEL HOLDING,9cfcc992-a7bb-59a8-a383-62cd1255d330,0c0d6474-c4cd-460f-bdf4-1acaa70c9232,s287-116,154000.0
AK STEEL HOLDING,9cfcc992-a7bb-59a8-a383-62cd1255d330,0c0d6474-c4cd-460f-bdf4-1acaa70c9232,s365-116,154000.0
OLIN,380f17b8-9fae-5664-b9bf-d90497ea5198,0c0f4463-0db1-4317-b689-7f9fb186f3c4,hr1603-116,20000.0
OLIN,380f17b8-9fae-5664-b9bf-d90497ea5198,0c0f4463-0db1-4317-b689-7f9fb186f3c4,s717-116,20000.0
OLIN,380f17b8-9fae-5664-b9bf-d90497ea5198,0c0f4463-0db1-4317-b689-7f9fb186f3c4,hr4605-116,20000.0
MERCK,1fc2fcaa-d00a-59bc-b880-5a6889ef0f74,0c250df0-b8da-4fbf-9fe0-3e3ffbe24597,hr107-116,50000.0
MERCK,1fc2fcaa-d00a-59bc-b880-5a6889ef0f74,0c250df0-b8da-4fbf-9fe0-3e3ffbe24597,hr133-116,50000.0
MERCK,1fc2fcaa-d00a-59bc-b880-5a6889ef0f74,0c250df0-b8da-4fbf-9fe0-3e3ffbe24597,hr4996-116,50000.0
IHEARTMEDIA,7fa4fb49-9473-541f-a96e-723a04af4ed0,0c2ed1e4-c8b7-4950-9dbc-3da1ef9385a5,hconres20-116,30000.0
IHEARTMEDIA,7fa4fb49-9473-541f-a96e-723a04af4ed0,0c2ed1e4-c8b7-4950-9dbc-3da1ef9385a5,sconres5-116,30000.0
IHEARTMEDIA,7fa4fb49-9473-541f-a96e-723a04af4ed0,0c2ed1e4-c8b7-4950-9dbc-3da1ef9385a5,hr5219-116,30000.0
IHEARTMEDIA,7fa4fb49-9473-541f-a96e-723a04af4ed0,0c2ed1e4-c8b7-4950-9dbc-3da1ef9385a5,s2932-116,30000.0
VERIZON,4263014d-dfb7-5066-875d-74ea7124f604,0c3092fd-3c8a-418f-b397-ce359541c552,hr2960-116,30000.0
VERIZON,4263014d-dfb7-5066-875d-74ea7124f604,0c3092fd-3c8a-418f-b397-ce359541c552,s2470-116,30000.0
AMGEN,f376ba3e-312b-5741-be90-75830b096da8,0c37c4ba-6237-4430-9143-2c7f004018b7,s474-116,80000.0
COMCAST,1d0184bc-08ae-59fb-b41d-a6e6dbd4fd25,0c424580-6ba5-4754-a6d5-068474b9f520,hr1644-116,40000.0
CENTENE,31b0156f-2af2-57cc-900f-28179e8e8ecb,0c50b36e-4a7f-4e59-afff-61299fbc0f0e,hr133-116,70000.0
TRAVELERS,8372fda9-8385-5285-a844-f64b2dcdc097,0c50f602-2002-4ae8-91a2-3f65a97e3846,hr1865-116,37500.0
TRAVELERS,8372fda9-8385-5285-a844-f64b2dcdc097,0c50f602-2002-4ae8-91a2-3f65a97e3846,hr6074-116,37500.0
TRAVELERS,8372fda9-8385-5285-a844-f64b2dcdc097,0c50f602-2002-4ae8-91a2-3f65a97e3846,hr6201-116,37500.0
TRAVELERS,8372fda9-8385-5285-a844-f64b2dcdc097,0c50f602-2002-4ae8-91a2-3f65a97e3846,hr6379-116,37500.0
TRAVELERS,8372fda9-8385-5285-a844-f64b2dcdc097,0c50f602-2002-4ae8-91a2-3f65a97e3846,hr748-116,37500.0
TRAVELERS,8372fda9-8385-5285-a844-f64b2dcdc097,0c50f602-2002-4ae8-91a2-3f65a97e3846,s2877-116,37500.0
TRAVELERS,8372fda9-8385-5285-a844-f64b2dcdc097,0c50f602-2002-4ae8-91a2-3f65a97e3846,s3548-116,37500.0
REGIONS FINANCIAL,1bd7af74-cf96-55b4-91f7-1c032376bada,0c611a94-a5fd-4bf0-89be-e8697aee28aa,hr3167-116,40000.0
INTERCONTINENTAL EXCHANGE,5238080b-1a40-527a-aaa9-a6932e22dc54,0c69ec7a-c58d-4aa6-9165-dd4e78fa8238,s3548-116,50000.0
HOME DEPOT,afb6a883-fdf0-5c7f-b22d-8cca88cb649e,0c6b9441-1f88-4e0d-9ff6-bc76fd92ac55,hr748-116,470000.0
INTUIT,04816dea-1f67-58d8-9346-2c6c3757c884,0c78a7ec-52ad-4fce-964f-98f3e9a3c46c,hres810-116,750000.0
INTUIT,04816dea-1f67-58d8-9346-2c6c3757c884,0c78a7ec-52ad-4fce-964f-98f3e9a3c46c,s3535-116,750000.0
INTUIT,04816dea-1f67-58d8-9346-2c6c3757c884,0c78a7ec-52ad-4fce-964f-98f3e9a3c46c,hr748-116,750000.0
