source,target,weight,rbo,source_firsts,target_firsts,tie_count,shared_bills,net_temporal
MASSACHUSETTS MUTUAL LIFE INSURANCE,CHS,0.02303,0.02303,1,0,0,1,1
CHS,METLIFE,0.0,0.02303,0,1,0,1,-1
METLIFE,CHS,0.02303,0.02303,1,0,0,1,1
CHS,NATIONWIDE,0.0,0.057864,0,1,0,1,-1
NATIONWIDE,CHS,0.057864,0.057864,1,0,0,1,1
CHS,NEXTERA ENERGY,0.0,0.02303,0,1,0,1,-1
NEXTERA ENERGY,CHS,0.02303,0.02303,1,0,0,1,1
CHS,PHILLIPS 66,0.002694,0.008082,1,2,0,3,-1
PHILLIPS 66,CHS,0.005388,0.008082,2,1,0,3,1
CHS,PPG INDUSTRIES,0.014466,0.057864,0,1,1,2,-1
PPG INDUSTRIES,CHS,0.043398,0.057864,1,0,1,2,1
CHS,PRUDENTIAL FINANCIAL,0.0,0.057864,0,1,0,1,-1
PRUDENTIAL FINANCIAL,CHS,0.057864,0.057864,1,0,0,1,1
CHS,QUEST DIAGNOSTICS,0.019174,0.019174,1,0,0,1,1
QUEST DIAGNOSTICS,CHS,0.0,0.019174,0,1,0,1,-1
CHS,RITE AID,0.0,0.057864,0,1,0,1,-1
RITE AID,CHS,0.057864,0.057864,1,0,0,1,1
CHS,S&P GLOBAL,0.0,0.057864,0,1,0,1,-1
S&P GLOBAL,CHS,0.057864,0.057864,1,0,0,1,1
CHS,W.R. BERKLEY,0.0,0.03869,0,1,0,1,-1
W.R. BERKLEY,CHS,0.03869,0.03869,1,0,0,1,1
CHS,WESTERN UNION,0.0,0.03869,0,1,0,1,-1
WESTERN UNION,CHS,0.03869,0.03869,1,0,0,1,1
CIGNA,CONOCOPHILLIPS,0.007217,0.014433,0,0,1,1,0
CONOCOPHILLIPS,CIGNA,0.007217,0.014433,0,0,1,1,0
CIGNA,CUMMINS,2.2e-05,4.5e-05,0,0,1,1,0
CUMMINS,CIGNA,2.2e-05,4.5e-05,0,0,1,1,0
CIGNA,CVS HEALTH,0.043818,0.093897,0,1,14,15,-1
CVS HEALTH,CIGNA,0.050078,0.093897,1,0,14,15,1
CIGNA,ECOLAB,0.000521,0.001042,0,0,1,1,0
ECOLAB,CIGNA,0.000521,0.001042,0,0,1,1,0
CIGNA,ELI LILLY,0.005546,0.011093,0,0,2,2,0
ELI LILLY,CIGNA,0.005546,0.011093,0,0,2,2,0
CIGNA,ENTERGY,0.000199,0.000266,1,0,1,2,1
ENTERGY,CIGNA,6.6e-05,0.000266,0,1,1,2,-1
CIGNA,EVERSOURCE ENERGY,0.000383,0.000766,0,0,1,1,0
EVERSOURCE ENERGY,CIGNA,0.000383,0.000766,0,0,1,1,0
CIGNA,GENERAL MOTORS,0.002602,0.002602,2,0,0,2,2
GENERAL MOTORS,CIGNA,0.0,0.002602,0,2,0,2,-2
CIGNA,GILEAD SCIENCES,0.001818,0.002424,1,0,1,2,1
GILEAD SCIENCES,CIGNA,0.000606,0.002424,0,1,1,2,-1
CIGNA,GUARDIAN LIFE INS. CO. OF AMERICA,0.017262,0.034524,0,0,3,3,0
GUARDIAN LIFE INS. CO. OF AMERICA,CIGNA,0.017262,0.034524,0,0,3,3,0
CIGNA,HCA HEALTHCARE,0.051971,0.103941,0,0,5,5,0
HCA HEALTHCARE,CIGNA,0.051971,0.103941,0,0,5,5,0
CIGNA,HUMANA,0.028714,0.041765,4,1,3,8,3
HUMANA,CIGNA,0.013052,0.041765,1,4,3,8,-3
CIGNA,IBM,0.001624,0.003247,0,0,1,1,0
IBM,CIGNA,0.001624,0.003247,0,0,1,1,0
CIGNA,JOHNSON & JOHNSON,0.004796,0.006395,1,0,1,2,1
JOHNSON & JOHNSON,CIGNA,0.001599,0.006395,0,1,1,2,-1
CIGNA,LABORATORY CORP. OF AMERICA,0.031409,0.078521,1,2,2,5,-1
LABORATORY CORP. OF AMERICA,CIGNA,0.047113,0.078521,2,1,2,5,1
CIGNA,LOCKHEED MARTIN,0.008141,0.016281,0,0,1,1,0
LOCKHEED MARTIN,CIGNA,0.008141,0.016281,0,0,1,1,0
CIGNA,MAGELLAN HEALTH,0.020971,0.041942,0,0,4,4,0
MAGELLAN HEALTH,CIGNA,0.020971,0.041942,0,0,4,4,0
CIGNA,MERCK,0.011359,0.013631,2,0,1,3,2
MERCK,CIGNA,0.002272,0.013631,0,2,1,3,-2
CIGNA,MOLINA HEALTHCARE,0.032101,0.064203,0,0,4,4,0
MOLINA HEALTHCARE,CIGNA,0.032101,0.064203,0,0,4,4,0
CIGNA,MUTUAL OF OMAHA INSURANCE,0.012749,0.013908,5,0,1,6,5
MUTUAL OF OMAHA INSURANCE,CIGNA,0.001159,0.013908,0,5,1,6,-5
CIGNA,NATIONWIDE,2.2e-05,4.5e-05,0,0,1,1,0
NATIONWIDE,CIGNA,2.2e-05,4.5e-05,0,0,1,1,0
CIGNA,NAVISTAR INTERNATIONAL,0.042789,0.057052,1,0,1,2,1
NAVISTAR INTERNATIONAL,CIGNA,0.014263,0.057052,0,1,1,2,-1
CIGNA,PHILLIPS 66,0.000308,0.000617,0,0,1,1,0
PHILLIPS 66,CIGNA,0.000308,0.000617,0,0,1,1,0
CIGNA,PRINCIPAL FINANCIAL,2.2e-05,4.5e-05,0,0,1,1,0
PRINCIPAL FINANCIAL,CIGNA,2.2e-05,4.5e-05,0,0,1,1,0
CIGNA,PUBLIC SERVICE ENTERPRISE GROUP,0.000799,0.001598,0,0,1,1,0
PUBLIC SERVICE ENTERPRISE GROUP,CIGNA,0.000799,0.001598,0,0,1,1,0
CIGNA,RAYTHEON,0.021816,0.029089,1,0,1,2,1
RAYTHEON,CIGNA,0.007272,0.029089,0,1,1,2,-1
CIGNA,RITE AID,0.021319,0.025583,2,0,1,3,2
RITE AID,CIGNA,0.004264,0.025583,0,2,1,3,-2
CIGNA,WALGREENS BOOTS ALLIANCE,0.261458,0.31375,2,0,1,3,2
WALGREENS BOOTS ALLIANCE,CIGNA,0.052292,0.31375,0,2,1,3,-2
CIGNA,WALMART,0.107103,0.160654,2,0,4,6,2
WALMART,CIGNA,0.053551,0.160654,0,2,4,6,-2
CISCO SYSTEMS,COGNIZANT TECHNOLOGY SOLUTIONS,0.04496,0.269761,0,2,1,3,-2
COGNIZANT TECHNOLOGY SOLUTIONS,CISCO SYSTEMS,0.224801,0.269761,2,0,1,3,2
CISCO SYSTEMS,CUMMINS,0.0,0.180443,0,2,0,2,-2
CUMMINS,CISCO SYSTEMS,0.180443,0.180443,2,0,0,2,2
CISCO SYSTEMS,DELL TECHNOLOGIES,0.017838,0.035675,0,0,3,3,0
DELL TECHNOLOGIES,CISCO SYSTEMS,0.017838,0.035675,0,0,3,3,0
CISCO SYSTEMS,DELTA AIR LINES,0.000309,0.000619,0,0,1,1,0
DELTA AIR LINES,CISCO SYSTEMS,0.000309,0.000619,0,0,1,1,0
CISCO SYSTEMS,DISH NETWORK,0.007543,0.010057,1,0,1,2,1
DISH NETWORK,CISCO SYSTEMS,0.002514,0.010057,0,1,1,2,-1
CISCO SYSTEMS,DUPONT DE NEMOURS,0.0,0.001042,0,1,0,1,-1
DUPONT DE NEMOURS,CISCO SYSTEMS,0.001042,0.001042,1,0,0,1,1
CISCO SYSTEMS,ECOLAB,0.022492,0.044984,0,0,1,1,0
ECOLAB,CISCO SYSTEMS,0.022492,0.044984,0,0,1,1,0
CISCO SYSTEMS,FACEBOOK,0.088416,0.132625,2,1,0,3,1
FACEBOOK,CISCO SYSTEMS,0.044208,0.132625,1,2,0,3,-1
CISCO SYSTEMS,FEDEX,0.009899,0.019799,0,0,1,1,0
FEDEX,CISCO SYSTEMS,0.009899,0.019799,0,0,1,1,0
CISCO SYSTEMS,GENERAL DYNAMICS,0.000521,0.001042,0,0,1,1,0
GENERAL DYNAMICS,CISCO SYSTEMS,0.000521,0.001042,0,0,1,1,0
CISCO SYSTEMS,GILEAD SCIENCES,0.000212,0.000424,0,0,1,1,0
GILEAD SCIENCES,CISCO SYSTEMS,0.000212,0.000424,0,0,1,1,0
CISCO SYSTEMS,HEWLETT PACKARD ENTERPRISE,0.0,0.203473,0,2,0,2,-2
HEWLETT PACKARD ENTERPRISE,CISCO SYSTEMS,0.203473,0.203473,2,0,0,2,2
CISCO SYSTEMS,HOME DEPOT,0.007007,0.007007,1,0,0,1,1
HOME DEPOT,CISCO SYSTEMS,0.0,0.007007,0,1,0,1,-1
CISCO SYSTEMS,IBM,0.005104,0.020418,0,2,2,4,-2
IBM,CISCO SYSTEMS,0.015313,0.020418,2,0,2,4,2
CISCO SYSTEMS,IHEARTMEDIA,0.015257,0.030515,0,0,2,2,0
IHEARTMEDIA,CISCO SYSTEMS,0.015257,0.030515,0,0,2,2,0
CISCO SYSTEMS,ILLINOIS TOOL WORKS,0.002514,0.005028,0,0,1,1,0
ILLINOIS TOOL WORKS,CISCO SYSTEMS,0.002514,0.005028,0,0,1,1,0
CISCO SYSTEMS,INTEL,0.0,0.123869,0,2,0,2,-2
INTEL,CISCO SYSTEMS,0.123869,0.123869,2,0,0,2,2
CISCO SYSTEMS,INTERNATIONAL PAPER,0.041837,0.083674,0,0,1,1,0
INTERNATIONAL PAPER,CISCO SYSTEMS,0.041837,0.083674,0,0,1,1,0
CISCO SYSTEMS,INTUIT,0.087431,0.087431,2,0,0,2,2
INTUIT,CISCO SYSTEMS,0.0,0.087431,0,2,0,2,-2
CISCO SYSTEMS,LIBERTY MUTUAL INSURANCE GROUP,0.000648,0.001295,0,0,1,1,0
LIBERTY MUTUAL INSURANCE GROUP,CISCO SYSTEMS,0.000648,0.001295,0,0,1,1,0
CISCO SYSTEMS,MICRON TECHNOLOGY,0.0,0.136178,0,3,0,3,-3
MICRON TECHNOLOGY,CISCO SYSTEMS,0.136178,0.136178,3,0,0,3,3
CISCO SYSTEMS,MICROSOFT,0.0,0.239598,0,2,0,2,-2
MICROSOFT,CISCO SYSTEMS,0.239598,0.239598,2,0,0,2,2
CISCO SYSTEMS,ORACLE,0.163747,0.327494,0,0,5,5,0
ORACLE,CISCO SYSTEMS,0.163747,0.327494,0,0,5,5,0
CISCO SYSTEMS,PHILLIPS 66,0.004549,0.009099,0,0,1,1,0
PHILLIPS 66,CISCO SYSTEMS,0.004549,0.009099,0,0,1,1,0
CISCO SYSTEMS,PPG INDUSTRIES,0.000521,0.001042,0,0,1,1,0
PPG INDUSTRIES,CISCO SYSTEMS,0.000521,0.001042,0,0,1,1,0
CISCO SYSTEMS,PRINCIPAL FINANCIAL,0.0,0.016826,0,2,0,2,-2
PRINCIPAL FINANCIAL,CISCO SYSTEMS,0.016826,0.016826,2,0,0,2,2
CISCO SYSTEMS,QUALCOMM,0.031045,0.062091,1,1,2,4,0
QUALCOMM,CISCO SYSTEMS,0.031045,0.062091,1,1,2,4,0
CISCO SYSTEMS,SALESFORCE,0.0,0.21338,0,2,0,2,-2
SALESFORCE,CISCO SYSTEMS,0.21338,0.21338,2,0,0,2,2
CISCO SYSTEMS,TEXAS INSTRUMENTS,0.038519,0.308152,0,3,1,4,-3
TEXAS INSTRUMENTS,CISCO SYSTEMS,0.269633,0.308152,3,0,1,4,3
CISCO SYSTEMS,VERIZON,0.001633,0.003266,0,0,2,2,0
VERIZON,CISCO SYSTEMS,0.001633,0.003266,0,0,2,2,0
CISCO SYSTEMS,WALMART,0.000521,0.001042,0,0,1,1,0
WALMART,CISCO SYSTEMS,0.000521,0.001042,0,0,1,1,0
CITIGROUP,CITIZENS FINANCIAL GROUP,0.046759,0.074815,1,0,3,4,1
CITIZENS FINANCIAL GROUP,CITIGROUP,0.028056,0.074815,0,1,3,4,-1
CITIGROUP,CONSTELLATION BRANDS,0.046995,0.093989,0,0,1,1,0
CONSTELLATION BRANDS,CITIGROUP,0.046995,0.093989,0,0,1,1,0
CITIGROUP,COSTCO,0.075,0.15,0,0,1,1,0
COSTCO,CITIGROUP,0.075,0.15,0,0,1,1,0
CITIGROUP,DEERE,0.037407,0.074815,0,0,1,1,0
DEERE,CITIGROUP,0.037407,0.074815,0,0,1,1,0
CITIGROUP,DELL TECHNOLOGIES,0.040725,0.081451,0,0,1,1,0
DELL TECHNOLOGIES,CITIGROUP,0.040725,0.081451,0,0,1,1,0
CITIGROUP,FACEBOOK,0.165663,0.331326,0,0,1,1,0
FACEBOOK,CITIGROUP,0.165663,0.331326,0,0,1,1,0
CITIGROUP,FEDEX,0.023751,0.031668,1,0,1,2,1
FEDEX,CITIGROUP,0.007917,0.031668,0,1,1,2,-1
CITIGROUP,FIFTH THIRD BANCORP,0.117783,0.235565,0,0,2,2,0
FIFTH THIRD BANCORP,CITIGROUP,0.117783,0.235565,0,0,2,2,0
CITIGROUP,GENERAL ELECTRIC,0.058788,0.117576,0,0,1,1,0
GENERAL ELECTRIC,CITIGROUP,0.058788,0.117576,0,0,1,1,0
CITIGROUP,GENWORTH FINANCIAL,0.069282,0.138565,0,0,1,1,0
GENWORTH FINANCIAL,CITIGROUP,0.069282,0.138565,0,0,1,1,0
CITIGROUP,GOLDMAN SACHS GROUP,0.124938,0.249875,0,0,1,1,0
GOLDMAN SACHS GROUP,CITIGROUP,0.124938,0.249875,0,0,1,1,0
CITIGROUP,GUARDIAN LIFE INS. CO. OF AMERICA,0.165663,0.331326,0,0,1,1,0
GUARDIAN LIFE INS. CO. OF AMERICA,CITIGROUP,0.165663,0.331326,0,0,1,1,0
CITIGROUP,HARTFORD FINANCIAL SERVICES,0.165663,0.331326,0,0,2,2,0
HARTFORD FINANCIAL SERVICES,CITIGROUP,0.165663,0.331326,0,0,2,2,0
CITIGROUP,HILTON WORLDWIDE HOLDINGS,0.005009,0.010017,0,0,2,2,0
HILTON WORLDWIDE HOLDINGS,CITIGROUP,0.005009,0.010017,0,0,2,2,0
CITIGROUP,HOME DEPOT,0.003142,0.003142,1,0,0,1,1
HOME DEPOT,CITIGROUP,0.0,0.003142,0,1,0,1,-1
CITIGROUP,HONEYWELL INTERNATIONAL,0.011793,0.023586,0,0,1,1,0
HONEYWELL INTERNATIONAL,CITIGROUP,0.011793,0.023586,0,0,1,1,0
CITIGROUP,HUMANA,0.000409,0.000819,0,0,1,1,0
HUMANA,CITIGROUP,0.000409,0.000819,0,0,1,1,0
CITIGROUP,HUNTSMAN,0.081875,0.16375,0,0,1,1,0
HUNTSMAN,CITIGROUP,0.081875,0.16375,0,0,1,1,0
CITIGROUP,IBM,0.006517,0.013034,0,0,1,1,0
IBM,CITIGROUP,0.006517,0.013034,0,0,1,1,0
CITIGROUP,INTERNATIONAL PAPER,0.002392,0.004783,0,0,1,1,0
INTERNATIONAL PAPER,CITIGROUP,0.002392,0.004783,0,0,1,1,0
CITIGROUP,JPMORGAN CHASE & CO.,0.058214,0.097023,1,0,4,5,1
JPMORGAN CHASE & CO.,CITIGROUP,0.038809,0.097023,0,1,4,5,-1
CITIGROUP,KEYCORP,0.120242,0.14429,2,0,1,3,2
KEYCORP,CITIGROUP,0.024048,0.14429,0,2,1,3,-2
CITIGROUP,LABORATORY CORP. OF AMERICA,0.003438,0.006875,0,0,1,1,0
LABORATORY CORP. OF AMERICA,CITIGROUP,0.003438,0.006875,0,0,1,1,0
CITIGROUP,LINCOLN NATIONAL,0.023586,0.023586,1,0,0,1,1
LINCOLN NATIONAL,CITIGROUP,0.0,0.023586,0,1,0,1,-1
CITIGROUP,LUMEN TECHNOLOGIES,0.015425,0.030849,0,0,1,1,0
LUMEN TECHNOLOGIES,CITIGROUP,0.015425,0.030849,0,0,1,1,0
CITIGROUP,MARRIOTT INTERNATIONAL,0.000409,0.000819,0,0,1,1,0
MARRIOTT INTERNATIONAL,CITIGROUP,0.000409,0.000819,0,0,1,1,0
CITIGROUP,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.136452,0.272905,0,0,1,1,0
MASSACHUSETTS MUTUAL LIFE INSURANCE,CITIGROUP,0.136452,0.272905,0,0,1,1,0
CITIGROUP,METLIFE,0.061452,0.122905,0,0,1,1,0
METLIFE,CITIGROUP,0.061452,0.122905,0,0,1,1,0
CITIGROUP,MICROSOFT,0.01029,0.041162,0,1,1,2,-1
MICROSOFT,CITIGROUP,0.030871,0.041162,1,0,1,2,1
CITIGROUP,NATIONWIDE,0.165663,0.331326,0,0,1,1,0
NATIONWIDE,CITIGROUP,0.165663,0.331326,0,0,1,1,0
CITIGROUP,NAVIENT,0.014911,0.029821,0,0,1,1,0
NAVIENT,CITIGROUP,0.014911,0.029821,0,0,1,1,0
CITIGROUP,NEW YORK LIFE INSURANCE,0.029727,0.029727,1,0,0,1,1
NEW YORK LIFE INSURANCE,CITIGROUP,0.0,0.029727,0,1,0,1,-1
CITIGROUP,NEXTERA ENERGY,0.136452,0.272905,0,0,1,1,0
NEXTERA ENERGY,CITIGROUP,0.136452,0.272905,0,0,1,1,0
CITIGROUP,NORTHERN TRUST,0.035945,0.071891,0,0,1,1,0
NORTHERN TRUST,CITIGROUP,0.035945,0.071891,0,0,1,1,0
CITIGROUP,NORTHWESTERN MUTUAL,0.013034,0.013034,1,0,0,1,1
NORTHWESTERN MUTUAL,CITIGROUP,0.0,0.013034,0,1,0,1,-1
CITIGROUP,ORACLE,0.014185,0.02837,0,0,2,2,0
ORACLE,CITIGROUP,0.014185,0.02837,0,0,2,2,0
CITIGROUP,OWENS-ILLINOIS,0.075,0.15,0,0,1,1,0
OWENS-ILLINOIS,CITIGROUP,0.075,0.15,0,0,1,1,0
CITIGROUP,PNC FINANCIAL SERVICES,0.139582,0.186109,1,0,1,2,1
PNC FINANCIAL SERVICES,CITIGROUP,0.046527,0.186109,0,1,1,2,-1
CITIGROUP,PPG INDUSTRIES,0.040725,0.081451,0,0,1,1,0
PPG INDUSTRIES,CITIGROUP,0.040725,0.081451,0,0,1,1,0
CITIGROUP,PRUDENTIAL FINANCIAL,0.17218,0.34436,0,0,2,2,0
PRUDENTIAL FINANCIAL,CITIGROUP,0.17218,0.34436,0,0,2,2,0
CITIGROUP,RITE AID,0.035945,0.071891,0,0,1,1,0
RITE AID,CITIGROUP,0.035945,0.071891,0,0,1,1,0
CITIGROUP,S&P GLOBAL,0.043398,0.057864,1,0,1,2,1
S&P GLOBAL,CITIGROUP,0.014466,0.057864,0,1,1,2,-1
CITIGROUP,STATE FARM INSURANCE,0.013034,0.013034,1,0,0,1,1
STATE FARM INSURANCE,CITIGROUP,0.0,0.013034,0,1,0,1,-1
CITIGROUP,TIAA,0.00478,0.00956,0,0,1,1,0
TIAA,CITIGROUP,0.00478,0.00956,0,0,1,1,0
CITIGROUP,U.S. BANCORP,0.074815,0.074815,1,0,0,1,1
U.S. BANCORP,CITIGROUP,0.0,0.074815,0,1,0,1,-1
CITIGROUP,VERIZON,0.006358,0.025433,0,1,1,2,-1
VERIZON,CITIGROUP,0.019075,0.025433,1,0,1,2,1
CITIGROUP,W.R. BERKLEY,0.144282,0.288565,0,0,1,1,0
W.R. BERKLEY,CITIGROUP,0.144282,0.288565,0,0,1,1,0
CITIGROUP,WELLS FARGO,0.111407,0.222813,0,0,3,3,0
WELLS FARGO,CITIGROUP,0.111407,0.222813,0,0,3,3,0
CITIGROUP,WESCO INTERNATIONAL,0.075,0.15,0,0,1,1,0
WESCO INTERNATIONAL,CITIGROUP,0.075,0.15,0,0,1,1,0
CITIGROUP,WESTERN UNION,0.027175,0.05435,0,0,2,2,0
WESTERN UNION,CITIGROUP,0.027175,0.05435,0,0,2,2,0
CITIZENS FINANCIAL GROUP,CONSTELLATION BRANDS,0.0,0.327255,0,2,0,2,-2
CONSTELLATION BRANDS,CITIZENS FINANCIAL GROUP,0.327255,0.327255,2,0,0,2,2
CITIZENS FINANCIAL GROUP,DANAHER,0.019345,0.03869,0,0,1,1,0
DANAHER,CITIZENS FINANCIAL GROUP,0.019345,0.03869,0,0,1,1,0
CITIZENS FINANCIAL GROUP,INTUIT,0.00783,0.01566,0,0,1,1,0
INTUIT,CITIZENS FINANCIAL GROUP,0.00783,0.01566,0,0,1,1,0
CITIZENS FINANCIAL GROUP,KEYCORP,0.0,0.03869,0,1,0,1,-1
KEYCORP,CITIZENS FINANCIAL GROUP,0.03869,0.03869,1,0,0,1,1
CITIZENS FINANCIAL GROUP,QUEST DIAGNOSTICS,0.00783,0.01566,0,0,1,1,0
QUEST DIAGNOSTICS,CITIZENS FINANCIAL GROUP,0.00783,0.01566,0,0,1,1,0
CITIZENS FINANCIAL GROUP,TRAVELERS,0.0,0.15,0,1,0,1,-1
TRAVELERS,CITIZENS FINANCIAL GROUP,0.15,0.15,1,0,0,1,1
CITIZENS FINANCIAL GROUP,U.S. BANCORP,0.0,0.138565,0,1,0,1,-1
U.S. BANCORP,CITIZENS FINANCIAL GROUP,0.138565,0.138565,1,0,0,1,1
CITIZENS FINANCIAL GROUP,WELLS FARGO,0.0,0.288565,0,1,0,1,-1
WELLS FARGO,CITIZENS FINANCIAL GROUP,0.288565,0.288565,1,0,0,1,1
CLOROX,ECOLAB,0.0,0.06375,0,1,0,1,-1
ECOLAB,CLOROX,0.06375,0.06375,1,0,0,1,1
CLOROX,JOHNSON & JOHNSON,0.015938,0.06375,0,1,1,2,-1
JOHNSON & JOHNSON,CLOROX,0.047813,0.06375,1,0,1,2,1
CMS ENERGY,CORNING,0.001767,0.003533,0,0,3,3,0
CORNING,CMS ENERGY,0.001767,0.003533,0,0,3,3,0
CMS ENERGY,CUMMINS,0.006828,0.013656,0,0,4,4,0
CUMMINS,CMS ENERGY,0.006828,0.013656,0,0,4,4,0
CMS ENERGY,DELL TECHNOLOGIES,0.000166,0.000166,1,0,0,1,1
DELL TECHNOLOGIES,CMS ENERGY,0.0,0.000166,0,1,0,1,-1
CMS ENERGY,DOMINION ENERGY,0.009587,0.019174,0,0,2,2,0
DOMINION ENERGY,CMS ENERGY,0.009587,0.019174,0,0,2,2,0
CMS ENERGY,DTE ENERGY,0.270766,0.519871,1,0,23,24,1
DTE ENERGY,CMS ENERGY,0.249105,0.519871,0,1,23,24,-1
CMS ENERGY,DUKE ENERGY,0.027231,0.047654,1,0,6,7,1
DUKE ENERGY,CMS ENERGY,0.020423,0.047654,0,1,6,7,-1
CMS ENERGY,DUPONT DE NEMOURS,8.3e-05,0.000166,0,0,1,1,0
DUPONT DE NEMOURS,CMS ENERGY,8.3e-05,0.000166,0,0,1,1,0
CMS ENERGY,EDISON INTERNATIONAL,0.022804,0.045609,0,0,3,3,0
EDISON INTERNATIONAL,CMS ENERGY,0.022804,0.045609,0,0,3,3,0
CMS ENERGY,ENTERGY,0.014858,0.022287,2,0,4,6,2
ENTERGY,CMS ENERGY,0.007429,0.022287,0,2,4,6,-2
CMS ENERGY,EVERSOURCE ENERGY,0.093195,0.149112,1,0,3,4,1
EVERSOURCE ENERGY,CMS ENERGY,0.055917,0.149112,0,1,3,4,-1
CMS ENERGY,EXELON,0.122302,0.244605,0,0,10,10,0
EXELON,CMS ENERGY,0.122302,0.244605,0,0,10,10,0
CMS ENERGY,FIRSTENERGY,0.154296,0.205728,4,0,4,8,4
FIRSTENERGY,CMS ENERGY,0.051432,0.205728,0,4,4,8,-4
CMS ENERGY,GENERAL MOTORS,8.3e-05,0.000166,0,0,1,1,0
GENERAL MOTORS,CMS ENERGY,8.3e-05,0.000166,0,0,1,1,0
CMS ENERGY,MCKESSON,0.005582,0.011164,0,0,1,1,0
MCKESSON,CMS ENERGY,0.005582,0.011164,0,0,1,1,0
CMS ENERGY,MICROSOFT,8.3e-05,0.000166,0,0,1,1,0
MICROSOFT,CMS ENERGY,8.3e-05,0.000166,0,0,1,1,0
CMS ENERGY,PG&E,0.003897,0.005196,2,0,2,4,2
PG&E,CMS ENERGY,0.001299,0.005196,0,2,2,4,-2
CMS ENERGY,PPL,0.14899,0.273148,1,0,10,11,1
PPL,CMS ENERGY,0.124158,0.273148,0,1,10,11,-1
CMS ENERGY,PUBLIC SERVICE ENTERPRISE GROUP,0.000278,0.000556,0,0,2,2,0
PUBLIC SERVICE ENTERPRISE GROUP,CMS ENERGY,0.000278,0.000556,0,0,2,2,0
CMS ENERGY,SOUTHERN,0.14113,0.282259,0,0,5,5,0
SOUTHERN,CMS ENERGY,0.14113,0.282259,0,0,5,5,0
CMS ENERGY,TESLA,0.060644,0.060644,1,0,0,1,1
TESLA,CMS ENERGY,0.0,0.060644,0,1,0,1,-1
CMS ENERGY,UNION PACIFIC,0.001684,0.003367,0,0,2,2,0
UNION PACIFIC,CMS ENERGY,0.001684,0.003367,0,0,2,2,0
CMS ENERGY,XCEL ENERGY,0.115865,0.146356,7,0,5,12,7
XCEL ENERGY,CMS ENERGY,0.030491,0.146356,0,7,5,12,-7
COCA-COLA,CUMMINS,0.0,0.000166,0,1,0,1,-1
CUMMINS,COCA-COLA,0.000166,0.000166,1,0,0,1,1
COCA-COLA,DEAN FOODS,0.089953,0.179907,0,0,2,2,0
DEAN FOODS,COCA-COLA,0.089953,0.179907,0,0,2,2,0
COCA-COLA,DUPONT DE NEMOURS,0.0,0.016281,0,1,0,1,-1
DUPONT DE NEMOURS,COCA-COLA,0.016281,0.016281,1,0,0,1,1
COCA-COLA,EXELON,0.0,0.000679,0,3,0,3,-3
EXELON,COCA-COLA,0.000679,0.000679,3,0,0,3,3
COCA-COLA,EXXONMOBIL,0.00119,0.00714,0,2,1,3,-2
EXXONMOBIL,COCA-COLA,0.00595,0.00714,2,0,1,3,2
COCA-COLA,FEDEX,0.000166,0.000166,1,0,0,1,1
FEDEX,COCA-COLA,0.0,0.000166,0,1,0,1,-1
COCA-COLA,HARTFORD FINANCIAL SERVICES,0.0,0.000347,0,1,0,1,-1
HARTFORD FINANCIAL SERVICES,COCA-COLA,0.000347,0.000347,1,0,0,1,1
COCA-COLA,HOME DEPOT,0.455396,0.455396,2,0,0,2,2
HOME DEPOT,COCA-COLA,0.0,0.455396,0,2,0,2,-2
COCA-COLA,IBM,0.0,0.000347,0,1,0,1,-1
IBM,COCA-COLA,0.000347,0.000347,1,0,0,1,1
COCA-COLA,ILLINOIS TOOL WORKS,0.006513,0.052101,0,3,1,4,-3
ILLINOIS TOOL WORKS,COCA-COLA,0.045589,0.052101,3,0,1,4,3
COCA-COLA,INTERNATIONAL PAPER,0.003668,0.007335,0,0,4,4,0
INTERNATIONAL PAPER,COCA-COLA,0.003668,0.007335,0,0,4,4,0
COCA-COLA,JPMORGAN CHASE & CO.,4.1e-05,8.1e-05,0,0,1,1,0
JPMORGAN CHASE & CO.,COCA-COLA,4.1e-05,8.1e-05,0,0,1,1,0
COCA-COLA,LOCKHEED MARTIN,0.0,0.001146,0,2,0,2,-2
LOCKHEED MARTIN,COCA-COLA,0.001146,0.001146,2,0,0,2,2
COCA-COLA,LOWE'S,0.206875,0.41375,0,0,2,2,0
LOWE'S,COCA-COLA,0.206875,0.41375,0,0,2,2,0
COCA-COLA,MICROSOFT,0.0,0.000347,0,1,0,1,-1
MICROSOFT,COCA-COLA,0.000347,0.000347,1,0,0,1,1
COCA-COLA,NUCOR,0.0,0.071771,0,3,0,3,-3
NUCOR,COCA-COLA,0.071771,0.071771,3,0,0,3,3
COCA-COLA,PEPSICO,0.488141,0.697345,2,0,3,5,2
PEPSICO,COCA-COLA,0.209203,0.697345,0,2,3,5,-2
COCA-COLA,PHILLIPS 66,0.0,0.002291,0,3,0,3,-3
PHILLIPS 66,COCA-COLA,0.002291,0.002291,3,0,0,3,3
COCA-COLA,PPG INDUSTRIES,0.014544,0.029089,0,0,2,2,0
PPG INDUSTRIES,COCA-COLA,0.014544,0.029089,0,0,2,2,0
COCA-COLA,S&P GLOBAL,0.004041,0.008082,0,0,1,1,0
S&P GLOBAL,COCA-COLA,0.004041,0.008082,0,0,1,1,0
COCA-COLA,SYSCO,0.13875,0.2775,0,0,2,2,0
