company,rank,bill_number,total_amount,budget_fraction
CISCO SYSTEMS,3,H.R.1174,170603.86,0.036532
CISCO SYSTEMS,4,H.R.1770,170603.86,0.036532
CISCO SYSTEMS,5,S.512,170603.86,0.036532
CISCO SYSTEMS,6,H.R.1641,147270.53,0.031535
CISCO SYSTEMS,7,S.424,147270.53,0.031535
CISCO SYSTEMS,8,H.R.2578,144814.39,0.03101
CISCO SYSTEMS,9,H.R.1735,120603.86,0.025825
CISCO SYSTEMS,10,S.1376,120603.86,0.025825
CISCO SYSTEMS,11,S.2733,120401.0,0.025782
CISCO SYSTEMS,12,H.R.4167,120401.0,0.025782
CISCO SYSTEMS,13,S.2553,120401.0,0.025782
CISCO SYSTEMS,14,S.650,117826.09,0.02523
CISCO SYSTEMS,15,H.R.821,97270.53,0.020829
CISCO SYSTEMS,16,S.1618,97270.53,0.020829
CISCO SYSTEMS,17,H.R.910,97270.53,0.020829
CISCO SYSTEMS,18,H.R.4651,97067.67,0.020785
CISCO SYSTEMS,19,H.R.5323,97067.67,0.020785
CISCO SYSTEMS,20,S.2986,97067.67,0.020785
CISCO SYSTEMS,21,H.R.699,97067.67,0.020785
CISCO SYSTEMS,22,H.R.1428,91159.42,0.01952
CISCO SYSTEMS,23,H.R.5801,72857.14,0.015601
CISCO SYSTEMS,24,H.R.4897,72857.14,0.015601
CISCO SYSTEMS,25,S.2040,72857.14,0.015601
CISCO SYSTEMS,26,H.R.6004,72857.14,0.015601
CISCO SYSTEMS,27,S.1499,67826.09,0.014524
CISCO SYSTEMS,28,S.1006,67826.09,0.014524
CISCO SYSTEMS,29,S.887,67826.09,0.014524
CISCO SYSTEMS,30,H.R.3651,67826.09,0.014524
CITIGROUP,1,S.CON.RES.11,949726.41,0.09097
CITIGROUP,2,S.456,947226.41,0.09073
CITIGROUP,3,H.R.1295,683226.41,0.065443
CITIGROUP,4,S.961,683226.41,0.065443
CITIGROUP,5,H.R.1770,683226.41,0.065443
CITIGROUP,6,H.R.2209,537670.85,0.051501
CITIGROUP,7,H.R.2205,383737.37,0.036756
CITIGROUP,8,S.1841,299489.04,0.028687
CITIGROUP,9,S.1840,299489.04,0.028687
CITIGROUP,10,H.R.1266,299489.04,0.028687
CITIGROUP,11,H.R.2947,299489.04,0.028687
CITIGROUP,12,H.R.1486,299489.04,0.028687
CITIGROUP,13,H.R.5465,212822.37,0.020385
CITIGROUP,14,S.1709,130947.37,0.012543
CITIGROUP,15,H.R.5983,130947.37,0.012543
CITIGROUP,16,S.3404,130947.37,0.012543
CITIGROUP,17,H.R.6118,62000.0,0.005939
CITIGROUP,18,S.632,12500.0,0.001197
CITIGROUP,19,S.AMDT.437,2500.0,0.000239
CITIZENS FINANCIAL GROUP,1,H.R.1309,328333.33,0.364815
CITIZENS FINANCIAL GROUP,2,S.1484,251666.67,0.27963
CITIZENS FINANCIAL GROUP,3,H.R.5983,93333.33,0.103704
CITIZENS FINANCIAL GROUP,4,H.R.6392,53333.33,0.059259
CITIZENS FINANCIAL GROUP,5,H.R.1295,33333.33,0.037037
CITIZENS FINANCIAL GROUP,6,S.1647,25000.0,0.027778
CMS ENERGY,1,H.R.161,35950.17,0.013774
CMS ENERGY,2,H.R.1327,35950.17,0.013774
CMS ENERGY,3,S.848,35950.17,0.013774
CMS ENERGY,4,S.386,35950.17,0.013774
CMS ENERGY,5,H.R.26,35950.17,0.013774
CMS ENERGY,6,S.697,35950.17,0.013774
CMS ENERGY,7,S.456,35950.17,0.013774
CMS ENERGY,8,H.R.1558,35950.17,0.013774
CMS ENERGY,9,H.R.1388,35950.17,0.013774
CMS ENERGY,10,H.R.234,35950.17,0.013774
CMS ENERGY,11,H.R.83,35950.17,0.013774
CMS ENERGY,12,S.CON.RES.11,35950.17,0.013774
CMS ENERGY,13,H.R.1073,35950.17,0.013774
CMS ENERGY,14,S.640,35950.17,0.013774
CMS ENERGY,15,S.1224,11832.53,0.004534
CMS ENERGY,16,S.1220,11832.53,0.004534
CMS ENERGY,17,S.1217,11832.53,0.004534
CMS ENERGY,18,S.1218,11832.53,0.004534
CMS ENERGY,19,S.1219,11832.53,0.004534
CMS ENERGY,20,S.1228,11832.53,0.004534
CMS ENERGY,21,S.1221,11832.53,0.004534
CMS ENERGY,22,S.1227,11832.53,0.004534
CMS ENERGY,23,S.1222,11832.53,0.004534
CMS ENERGY,24,S.1223,11832.53,0.004534
CMS ENERGY,25,S.1216,11832.53,0.004534
CMS ENERGY,26,H.CON.RES.27,11832.53,0.004534
CMS ENERGY,27,S.1225,11832.53,0.004534
CMS ENERGY,28,S.1202,11832.53,0.004534
CMS ENERGY,29,S.1215,11832.53,0.004534
CMS ENERGY,30,S.1052,11832.53,0.004534
COCA-COLA,1,S.386,2441392.86,0.147072
COCA-COLA,2,H.R.2289,1833392.86,0.110445
COCA-COLA,3,H.R.2315,1833392.86,0.110445
COCA-COLA,4,H.R.1599,1334666.67,0.080402
COCA-COLA,5,H.R.1687,830222.22,0.050013
COCA-COLA,6,H.R.2393,726666.67,0.043775
COCA-COLA,7,S.2809,703392.86,0.042373
COCA-COLA,8,H.R.4900,700476.19,0.042197
COCA-COLA,9,H.R.5021,608000.0,0.036627
COCA-COLA,10,S.CON.RES.11,608000.0,0.036627
COCA-COLA,11,S.764,523392.86,0.03153
COCA-COLA,12,S.1946,504444.44,0.030388
COCA-COLA,13,S.2848,406250.0,0.024473
COCA-COLA,14,H.R.5303,406250.0,0.024473
COCA-COLA,15,H.R.5400,406250.0,0.024473
COCA-COLA,16,S.2609,403333.33,0.024297
COCA-COLA,17,S.AMDT.3450,403333.33,0.024297
COCA-COLA,18,H.R.5278,297142.86,0.0179
COCA-COLA,19,H.R.1314,222222.22,0.013387
COCA-COLA,20,H.R.2353,222222.22,0.013387
COCA-COLA,21,H.R.1295,222222.22,0.013387
COCA-COLA,22,S.2333,201111.11,0.012115
COCA-COLA,23,H.R.4128,201111.11,0.012115
COCA-COLA,24,S.2346,180000.0,0.010843
COCA-COLA,25,H.R.3957,180000.0,0.010843
COGNIZANT TECHNOLOGY SOLUTIONS,1,H.R.213,327603.17,0.108478
COGNIZANT TECHNOLOGY SOLUTIONS,2,H.R.399,327603.17,0.108478
COGNIZANT TECHNOLOGY SOLUTIONS,3,H.R.52,327603.17,0.108478
COGNIZANT TECHNOLOGY SOLUTIONS,4,S.153,327603.17,0.108478
COGNIZANT TECHNOLOGY SOLUTIONS,5,H.R.2825,255936.51,0.084747
COGNIZANT TECHNOLOGY SOLUTIONS,6,H.R.877,255936.51,0.084747
COGNIZANT TECHNOLOGY SOLUTIONS,7,H.R.841,179047.62,0.059287
COGNIZANT TECHNOLOGY SOLUTIONS,8,S.2266,172722.22,0.057193
COGNIZANT TECHNOLOGY SOLUTIONS,9,H.R.3128,127166.67,0.042108
COGNIZANT TECHNOLOGY SOLUTIONS,10,S.1619,127166.67,0.042108
COGNIZANT TECHNOLOGY SOLUTIONS,11,H.R.5634,105555.56,0.034952
COGNIZANT TECHNOLOGY SOLUTIONS,12,H.R.240,71666.67,0.023731
COGNIZANT TECHNOLOGY SOLUTIONS,13,H.R.5657,60000.0,0.019868
COGNIZANT TECHNOLOGY SOLUTIONS,14,H.R.5801,60000.0,0.019868
COGNIZANT TECHNOLOGY SOLUTIONS,15,S.3001,60000.0,0.019868
COMCAST,1,S.954,5620000.0,0.187583
COMCAST,2,S.1364,5015333.33,0.167401
COMCAST,3,H.R.1580,2475333.33,0.082621
COMCAST,4,S.912,2379142.86,0.079411
COMCAST,5,S.1551,2105809.52,0.070287
COMCAST,6,S.2607,1968190.48,0.065694
COMCAST,7,S.3017,1596190.48,0.053277
COMCAST,8,H.R.2666,1422476.19,0.047479
COMCAST,9,H.R.1892,1313333.33,0.043836
COMCAST,10,H.R.5104,1109047.62,0.037018
COMCAST,11,H.R.1616,1032857.14,0.034475
COMCAST,12,S.761,1032857.14,0.034475
COMCAST,13,H.R.2304,467142.86,0.015592
COMCAST,14,H.R.684,467142.86,0.015592
COMCAST,15,S.336,467142.86,0.015592
COMCAST,16,H.R.491,372000.0,0.012417
COMCAST,17,H.R.889,372000.0,0.012417
COMCAST,18,S.1013,372000.0,0.012417
COMCAST,19,H.RES.57,372000.0,0.012417
CONOCOPHILLIPS,1,S.697,811207.5,0.174394
CONOCOPHILLIPS,2,H.R.5338,694000.0,0.149197
CONOCOPHILLIPS,3,S.1,501482.5,0.107809
CONOCOPHILLIPS,4,H.R.702,430592.0,0.092569
CONOCOPHILLIPS,5,S.1312,430592.0,0.092569
CONOCOPHILLIPS,6,S.1228,120867.0,0.025984
CONOCOPHILLIPS,7,S.1372,120867.0,0.025984
CONOCOPHILLIPS,8,H.R.2353,104600.0,0.022487
CONSOLIDATED EDISON,1,H.R.1073,78699.77,0.053176
CONSOLIDATED EDISON,2,H.R.2289,77154.32,0.052131
CONSOLIDATED EDISON,3,S.1964,77154.32,0.052131
CONSOLIDATED EDISON,4,H.R.4016,68582.89,0.04634
CONSOLIDATED EDISON,5,S.1846,61082.89,0.041272
CONSOLIDATED EDISON,6,H.R.4350,50628.34,0.034208
CONSOLIDATED EDISON,7,S.848,50290.68,0.03398
CONSOLIDATED EDISON,8,H.R.1558,50290.68,0.03398
CONSOLIDATED EDISON,9,S.3040,38582.89,0.02607
CONSOLIDATED EDISON,10,H.R.234,32261.9,0.021799
CONSOLIDATED EDISON,11,S.456,32261.9,0.021799
CONSOLIDATED EDISON,12,S.858,28071.43,0.018967
CONSOLIDATED EDISON,13,H.R.1630,28071.43,0.018967
CONSOLIDATED EDISON,14,S.337,28071.43,0.018967
CONSOLIDATED EDISON,15,H.R.1629,28071.43,0.018967
CONSOLIDATED EDISON,16,S.720,28071.43,0.018967
CONSOLIDATED EDISON,17,S.723,28071.43,0.018967
CONSOLIDATED EDISON,18,H.R.653,28071.43,0.018967
CONSOLIDATED EDISON,19,H.R.636,23885.92,0.016139
CONSOLIDATED EDISON,20,S.3001,22219.25,0.015013
CONSOLIDATED EDISON,21,H.R.5055,22219.25,0.015013
CONSOLIDATED EDISON,22,S.2804,22219.25,0.015013
CONSOLIDATED EDISON,23,H.R.5634,22219.25,0.015013
CONSOLIDATED EDISON,24,H.R.5926,22219.25,0.015013
CONSOLIDATED EDISON,25,H.R.4937,16363.64,0.011057
CONSOLIDATED EDISON,26,S.2276,16363.64,0.011057
CONSOLIDATED EDISON,27,S.1695,16071.43,0.010859
CONSOLIDATED EDISON,28,H.CON.RES.27,16071.43,0.010859
CONSOLIDATED EDISON,29,H.R.3020,16071.43,0.010859
CONSOLIDATED EDISON,30,H.R.26,12000.0,0.008108
CORNING,1,H.R.3326,181666.67,0.112836
CORNING,2,S.1890,181666.67,0.112836
CORNING,3,H.R.6,121000.0,0.075155
CORNING,4,H.R.2822,121000.0,0.075155
CORNING,5,H.R.4923,76000.0,0.047205
CORNING,6,H.R.4909,54000.0,0.03354
CORNING,7,H.R.5538,32666.67,0.02029
CORNING,8,S.3040,32666.67,0.02029
CORNING,9,S.3000,32666.67,0.02029
CORNING,10,S.2276,32666.67,0.02029
CORNING,11,S.3068,32666.67,0.02029
CORNING,12,H.R.5293,32666.67,0.02029
CORNING,13,H.R.2146,26000.0,0.016149
CORNING,14,H.R.1314,26000.0,0.016149
CORNING,15,H.R.5926,20666.67,0.012836
CORNING,16,H.R.5311,20666.67,0.012836
CORNING,17,H.R.5913,10666.67,0.006625
CORNING,18,S.2816,10666.67,0.006625
CORNING,19,H.R.34,10666.67,0.006625
CSX,1,H.R.594,471723.2,0.089111
CSX,2,H.R.2042,263418.55,0.049761
CSX,3,H.R.4441,258809.44,0.04889
CSX,4,H.R.4721,258809.44,0.04889
CSX,5,S.859,212913.77,0.04022
CSX,6,S.769,212913.77,0.04022
CSX,7,H.R.348,212913.77,0.04022
CSX,8,S.280,212913.77,0.04022
CSX,9,H.R.749,212913.77,0.04022
CSX,10,S.808,168805.43,0.031888
CSX,11,S.650,168805.43,0.031888
CSX,12,H.R.2353,154400.27,0.029167
CSX,13,H.R.2577,154400.27,0.029167
CSX,14,S.1647,154400.27,0.029167
CSX,15,H.R.1644,153126.62,0.028926
CSX,16,H.R.5303,149791.15,0.028296
CSX,17,H.R.4612,149791.15,0.028296
CSX,18,S.2582,149791.15,0.028296
CSX,19,S.2724,149791.15,0.028296
CSX,20,S.2848,149791.15,0.028296
CSX,21,H.R.4768,149791.15,0.028296
CSX,22,H.R.1734,80807.93,0.015265
CSX,23,H.R.3651,80807.93,0.015265
CSX,24,S.3179,70150.33,0.013252
CSX,25,H.R.948,58513.5,0.011053
CSX,26,H.R.26,58513.5,0.011053
CSX,27,H.R.3819,44108.33,0.008332
CSX,28,H.R.3236,44108.33,0.008332
CSX,29,H.R.3038,44108.33,0.008332
CUMMINS,1,S.386,418004.91,0.08153
CUMMINS,2,H.R.2315,256004.91,0.049933
CUMMINS,3,H.R.880,224481.37,0.043784
CUMMINS,4,H.R.1665,197263.16,0.038475
CUMMINS,5,S.1202,177642.62,0.034648
CUMMINS,6,S.153,162000.0,0.031597
CUMMINS,7,H.R.26,162000.0,0.031597
CUMMINS,8,S.2693,146398.6,0.028554
CUMMINS,9,S.2659,146398.6,0.028554
CUMMINS,10,H.R.4715,146398.6,0.028554
CUMMINS,11,H.R.2657,115161.25,0.022462
CUMMINS,12,S.3000,113625.45,0.022162
CUMMINS,13,H.R.5293,113625.45,0.022162
CUMMINS,14,H.R.5167,113625.45,0.022162
CUMMINS,15,H.R.5055,113625.45,0.022162
CUMMINS,16,H.R.3880,113625.45,0.022162
CUMMINS,17,H.R.4909,113625.45,0.022162
CUMMINS,18,S.3068,113625.45,0.022162
CUMMINS,19,S.2804,113625.45,0.022162
CUMMINS,20,S.2814,113625.45,0.022162
CUMMINS,21,S.2816,113625.45,0.022162
CUMMINS,22,H.R.5538,113625.45,0.022162
CUMMINS,23,H.R.5913,82388.1,0.016069
CUMMINS,24,S.1558,67481.37,0.013162
CUMMINS,25,H.R.1735,67481.37,0.013162
CUMMINS,26,H.R.2685,67481.37,0.013162
CUMMINS,27,S.1376,67481.37,0.013162
CUMMINS,28,H.R.644,62481.37,0.012187
CUMMINS,29,H.R.1907,62481.37,0.012187
CUMMINS,30,S.1037,62481.37,0.012187
CVS HEALTH,1,S.314,1074439.58,0.061228
CVS HEALTH,2,H.R.244,1074439.58,0.061228
CVS HEALTH,3,H.R.793,1074439.58,0.061228
CVS HEALTH,4,H.R.592,1074439.58,0.061228
CVS HEALTH,5,H.R.1600,952086.64,0.054255
CVS HEALTH,6,S.776,878753.3,0.050076
CVS HEALTH,7,H.R.471,878753.3,0.050076
CVS HEALTH,8,S.483,878753.3,0.050076
CVS HEALTH,9,S.275,704439.58,0.040143
CVS HEALTH,10,H.R.605,704439.58,0.040143
CVS HEALTH,11,H.R.2570,704439.58,0.040143
CVS HEALTH,12,H.R.6,631106.24,0.035964
CVS HEALTH,13,H.R.1021,541052.63,0.030832
CVS HEALTH,14,H.R.2,541052.63,0.030832
CVS HEALTH,15,H.R.804,541052.63,0.030832
CVS HEALTH,16,H.R.1725,508753.3,0.028992
CVS HEALTH,17,S.480,508753.3,0.028992
CVS HEALTH,18,S.1913,508753.3,0.028992
CVS HEALTH,19,H.R.1735,458394.74,0.026122
CVS HEALTH,20,S.2141,337700.67,0.019244
CVS HEALTH,21,H.R.3763,287342.11,0.016374
CVS HEALTH,22,H.R.4770,246044.84,0.014021
CVS HEALTH,23,S.2051,210500.0,0.011996
CVS HEALTH,24,H.R.5573,195686.27,0.011151
CVS HEALTH,25,S.3094,195686.27,0.011151
CVS HEALTH,26,S.3056,195686.27,0.011151
CVS HEALTH,27,S.1996,172711.51,0.009842
CVS HEALTH,28,H.R.2712,172711.51,0.009842
CVS HEALTH,29,S.2943,123691.9,0.007049
CVS HEALTH,30,H.R.4909,123691.9,0.007049
DARDEN RESTAURANTS,1,H.R.4377,90000.0,0.75
DARDEN RESTAURANTS,2,H.R.83,30000.0,0.25
DAVITA,1,H.R.1130,816085.32,0.116584
DAVITA,2,H.R.270,816085.32,0.116584
DAVITA,3,S.598,816085.32,0.116584
DAVITA,4,S.776,816085.32,0.116584
DAVITA,5,H.R.244,816085.32,0.116584
DAVITA,6,H.R.2507,602751.98,0.086107
DAVITA,7,H.R.2,354761.9,0.05068
DAVITA,8,S.2484,244180.56,0.034883
DAVITA,9,S.2633,244180.56,0.034883
DAVITA,10,S.2646,244180.56,0.034883
DAVITA,11,H.R.3236,217142.86,0.03102
DAVITA,12,H.R.5506,141958.33,0.02028
DAVITA,13,H.R.5620,141958.33,0.02028
DAVITA,14,H.R.5659,141958.33,0.02028
DAVITA,15,S.2921,141958.33,0.02028
DAVITA,16,S.3090,141958.33,0.02028
DAVITA,17,S.5090,141958.33,0.02028
DAVITA,18,H.R.5942,80625.0,0.011518
DAVITA,19,H.R.34,40000.0,0.005714
DAVITA,20,H.R.6416,40000.0,0.005714
DEAN FOODS,1,H.R.83,180535.71,0.18422
DEAN FOODS,2,H.R.2407,153869.05,0.157009
DEAN FOODS,3,H.R.1599,92500.0,0.094388
DEAN FOODS,4,H.R.612,74166.67,0.07568
DEAN FOODS,5,H.R.4029,71369.05,0.072826
DEAN FOODS,6,S.2147,71369.05,0.072826
DEAN FOODS,7,H.R.2844,61369.05,0.062621
DEAN FOODS,8,S.1631,61369.05,0.062621
DEAN FOODS,9,H.R.3488,45000.0,0.045918
DEAN FOODS,10,H.R.5003,43035.71,0.043914
DEAN FOODS,11,S.3136,28750.0,0.029337
DEAN FOODS,12,H.R.4432,26666.67,0.027211
DEAN FOODS,13,S.764,20000.0,0.020408
DEAN FOODS,14,S.808,10000.0,0.010204
DEERE,1,H.R.1732,254856.84,0.089267
DEERE,2,S.632,254856.84,0.089267
DEERE,3,S.341,254856.84,0.089267
DEERE,4,H.R.594,254856.84,0.089267
DEERE,5,H.R.636,254856.84,0.089267
DEERE,6,H.R.2822,193222.22,0.067679
DEERE,7,S.1140,193222.22,0.067679
DEERE,8,H.R.597,191856.84,0.0672
DEERE,9,H.R.880,111634.62,0.039101
DEERE,10,S.762,111634.62,0.039101
DEERE,11,S.819,111634.62,0.039101
DEERE,12,H.R.1393,111634.62,0.039101
DEERE,13,H.R.862,91000.0,0.031874
DEERE,14,H.R.26,78063.19,0.027343
DEERE,15,H.R.5180,63000.0,0.022067
DEERE,16,H.R.3,35384.62,0.012394
DEERE,17,H.R.1314,33571.43,0.011759
DELL TECHNOLOGIES,1,S.1137,421124.13,0.052246
DELL TECHNOLOGIES,2,S.632,359516.99,0.044603
DELL TECHNOLOGIES,3,H.R.1770,311461.8,0.038641
DELL TECHNOLOGIES,4,H.R.1,274470.04,0.034052
DELL TECHNOLOGIES,5,S.2733,226409.2,0.028089
DELL TECHNOLOGIES,6,H.R.4909,190862.25,0.023679
DELL TECHNOLOGIES,7,S.181,178755.75,0.022177
DELL TECHNOLOGIES,8,S.512,155299.27,0.019267
DELL TECHNOLOGIES,9,S.961,154140.37,0.019123
DELL TECHNOLOGIES,10,S.177,154140.37,0.019123
DELL TECHNOLOGIES,11,H.R.3248,149625.32,0.018563
DELL TECHNOLOGIES,12,S.1862,149625.32,0.018563
DELL TECHNOLOGIES,13,H.R.1735,145214.93,0.018016
DELL TECHNOLOGIES,14,S.1376,145214.93,0.018016
DELL TECHNOLOGIES,15,H.R.5293,124897.6,0.015495
DELL TECHNOLOGIES,16,S.3000,124897.6,0.015495
DELL TECHNOLOGIES,17,S.135,109662.34,0.013605
DELL TECHNOLOGIES,18,S.1044,109662.34,0.013605
DELL TECHNOLOGIES,19,S.153,109662.34,0.013605
DELL TECHNOLOGIES,20,H.R.762,109662.34,0.013605
DELL TECHNOLOGIES,21,H.R.213,109662.34,0.013605
DELL TECHNOLOGIES,22,H.R.1268,109662.34,0.013605
DELL TECHNOLOGIES,23,S.2852,104575.02,0.012974
DELL TECHNOLOGIES,24,S.3001,104575.02,0.012974
DELL TECHNOLOGIES,25,H.R.5051,104575.02,0.012974
DELL TECHNOLOGIES,26,H.R.5634,104575.02,0.012974
DELL TECHNOLOGIES,27,S.2837,100282.22,0.012441
DELL TECHNOLOGIES,28,H.R.5393,100282.22,0.012441
DELL TECHNOLOGIES,29,S.2607,98071.43,0.012167
DELL TECHNOLOGIES,30,H.R.2685,85964.93,0.010665
DELTA AIR LINES,1,S.1972,176754.18,0.045291
DELTA AIR LINES,2,H.R.3584,176754.18,0.045291
DELTA AIR LINES,3,H.R.4891,134664.58,0.034506
DELTA AIR LINES,4,S.2775,134664.58,0.034506
DELTA AIR LINES,5,H.R.4171,134664.58,0.034506
DELTA AIR LINES,6,H.R.2127,124613.1,0.03193
DELTA AIR LINES,7,H.R.3102,124613.1,0.03193
DELTA AIR LINES,8,H.R.911,124613.1,0.03193
DELTA AIR LINES,9,H.R.2750,124613.1,0.03193
DELTA AIR LINES,10,S.911,124613.1,0.03193
DELTA AIR LINES,11,H.R.2843,124613.1,0.03193
DELTA AIR LINES,12,H.R.5394,110077.8,0.028206
DELTA AIR LINES,13,S.3117,110077.8,0.028206
DELTA AIR LINES,14,S.2844,110077.8,0.028206
DELTA AIR LINES,15,H.R.5634,110077.8,0.028206
DELTA AIR LINES,16,S.3001,110077.8,0.028206
DELTA AIR LINES,17,H.R.5180,110077.8,0.028206
DELTA AIR LINES,18,H.R.82,94999.06,0.024342
DELTA AIR LINES,19,S.2361,82523.5,0.021146
DELTA AIR LINES,20,H.R.4441,82523.5,0.021146
DELTA AIR LINES,21,H.R.5485,81755.12,0.020949
DELTA AIR LINES,22,S.3067,81755.12,0.020949
DELTA AIR LINES,23,H.R.158,66676.38,0.017085
DELTA AIR LINES,24,H.R.399,66676.38,0.017085
DELTA AIR LINES,25,S.208,66676.38,0.017085
DELTA AIR LINES,26,H.R.229,66676.38,0.017085
DELTA AIR LINES,27,H.R.998,66676.38,0.017085
DELTA AIR LINES,28,H.R.644,44918.89,0.01151
DELTA AIR LINES,29,S.1725,42089.6,0.010785
DELTA AIR LINES,30,S.824,42089.6,0.010785
DEVON ENERGY,1,H.R.702,385238.1,0.207117
DEVON ENERGY,2,S.1372,385238.1,0.207117
DEVON ENERGY,3,S.2011,186666.67,0.100358
DEVON ENERGY,4,S.1312,160000.0,0.086022
DEVON ENERGY,5,H.R.3763,38571.43,0.020737
DEVON ENERGY,6,S.1647,38571.43,0.020737
DISCOVER FINANCIAL SERVICES,1,H.R.1131,189887.12,0.046314
DISCOVER FINANCIAL SERVICES,2,H.R.449,189887.12,0.046314
DISCOVER FINANCIAL SERVICES,3,S.840,189887.12,0.046314
DISCOVER FINANCIAL SERVICES,4,S.793,189887.12,0.046314
DISCOVER FINANCIAL SERVICES,5,S.729,189887.12,0.046314
DISCOVER FINANCIAL SERVICES,6,S.456,189887.12,0.046314
DISCOVER FINANCIAL SERVICES,7,S.177,189887.12,0.046314
DISCOVER FINANCIAL SERVICES,8,H.R.649,189887.12,0.046314
DISCOVER FINANCIAL SERVICES,9,H.R.509,189887.12,0.046314
DISCOVER FINANCIAL SERVICES,10,H.R.234,189887.12,0.046314
DISCOVER FINANCIAL SERVICES,11,H.R.1674,189887.12,0.046314
DISCOVER FINANCIAL SERVICES,12,H.R.1434,189887.12,0.046314
DISCOVER FINANCIAL SERVICES,13,H.R.1352,189887.12,0.046314
DISCOVER FINANCIAL SERVICES,14,S.961,189887.12,0.046314
DISCOVER FINANCIAL SERVICES,15,H.R.1309,153012.12,0.03732
DISCOVER FINANCIAL SERVICES,16,S.1484,153012.12,0.03732
DISCOVER FINANCIAL SERVICES,17,H.R.2205,153012.12,0.03732
DISCOVER FINANCIAL SERVICES,18,H.R.3451,139012.12,0.033905
DISCOVER FINANCIAL SERVICES,19,H.R.3450,139012.12,0.033905
DISCOVER FINANCIAL SERVICES,20,H.R.3179,64466.67,0.015724
DISCOVER FINANCIAL SERVICES,21,S.3116,64466.67,0.015724
DISCOVER FINANCIAL SERVICES,22,H.R.5983,42800.0,0.010439
DISH NETWORK,1,S.2733,910000.0,0.674074
DOLLAR GENERAL,1,H.R.684,40000.0,0.333333
DOLLAR GENERAL,2,S.336,40000.0,0.333333
DOLLAR GENERAL,3,S.743,40000.0,0.333333
DOMINION ENERGY,1,S.854,716611.11,0.144187
DOMINION ENERGY,2,H.R.597,406166.67,0.081724
DOMINION ENERGY,3,S.819,406166.67,0.081724
DOMINION ENERGY,4,H.R.3643,382444.44,0.076951
DOMINION ENERGY,5,H.R.4745,310444.44,0.062464
DOMINION ENERGY,6,S.2795,195444.44,0.039325
DOMINION ENERGY,7,S.824,72000.0,0.014487
DOMINION ENERGY,8,S.2276,61000.0,0.012274
DTE ENERGY,1,H.R.1558,62363.91,0.030127
DTE ENERGY,2,S.854,62363.91,0.030127
DTE ENERGY,3,H.R.1734,62363.91,0.030127
DTE ENERGY,4,S.848,62363.91,0.030127
DTE ENERGY,5,S.386,62363.91,0.030127
DTE ENERGY,6,S.456,57697.24,0.027873
DTE ENERGY,7,H.R.1073,57697.24,0.027873
DTE ENERGY,8,S.808,46374.32,0.022403
DTE ENERGY,9,S.CON.RES.11,34078.43,0.016463
DTE ENERGY,10,S.1220,32952.14,0.015919
DTE ENERGY,11,S.1202,32952.14,0.015919
DTE ENERGY,12,S.1207,32952.14,0.015919
DTE ENERGY,13,S.1219,32952.14,0.015919
DTE ENERGY,14,S.1608,32952.14,0.015919
DTE ENERGY,15,S.1222,32952.14,0.015919
DTE ENERGY,16,S.1243,32952.14,0.015919
DTE ENERGY,17,S.1314,32952.14,0.015919
DTE ENERGY,18,S.1017,32952.14,0.015919
DTE ENERGY,19,S.1695,32952.14,0.015919
DTE ENERGY,20,S.1201,32952.14,0.015919
DTE ENERGY,21,S.1213,32952.14,0.015919
DTE ENERGY,22,H.R.3020,32952.14,0.015919
DTE ENERGY,23,H.R.2289,32952.14,0.015919
DTE ENERGY,24,H.R.2315,32952.14,0.015919
DTE ENERGY,25,H.J.RES.35,29411.76,0.014209
DTE ENERGY,26,H.R.234,29411.76,0.014209
DTE ENERGY,27,H.R.161,29411.76,0.014209
DTE ENERGY,28,S.853,29411.76,0.014209
DTE ENERGY,29,H.R.33,29411.76,0.014209
DTE ENERGY,30,S.1304,28285.48,0.013664
DUKE ENERGY,1,H.R.1073,208159.22,0.01661
DUKE ENERGY,2,S.386,208159.22,0.01661
DUKE ENERGY,3,S.1140,155001.32,0.012368
DUKE ENERGY,4,H.R.2576,155001.32,0.012368
DUKE ENERGY,5,H.R.2358,155001.32,0.012368
DUKE ENERGY,6,S.854,150564.32,0.012014
DUKE ENERGY,7,S.1846,135170.08,0.010786
DUKE ENERGY,8,H.R.167,135170.08,0.010786
DUKE ENERGY,9,S.2604,116860.22,0.009325
DUKE ENERGY,10,H.R.2657,116860.22,0.009325
DUKE ENERGY,11,S.2684,116860.22,0.009325
DUKE ENERGY,12,H.R.2205,116860.22,0.009325
DUKE ENERGY,13,H.R.636,116860.22,0.009325
DUKE ENERGY,14,H.R.1770,116860.22,0.009325
DUKE ENERGY,15,H.R.4651,116860.22,0.009325
DUKE ENERGY,16,H.R.2663,116860.22,0.009325
DUKE ENERGY,17,S.1516,116860.22,0.009325
DUKE ENERGY,18,H.R.4016,116860.22,0.009325
DUKE ENERGY,19,H.R.697,116860.22,0.009325
DUKE ENERGY,20,H.R.1734,110528.6,0.00882
DUKE ENERGY,21,S.2075,98399.89,0.007852
DUKE ENERGY,22,H.R.2050,98399.89,0.007852
DUKE ENERGY,23,S.2045,98399.89,0.007852
DUKE ENERGY,24,S.848,91299.0,0.007285
DUKE ENERGY,25,H.R.1558,91299.0,0.007285
DUKE ENERGY,26,S.535,91299.0,0.007285
DUKE ENERGY,27,S.720,91299.0,0.007285
DUKE ENERGY,28,S.697,91299.0,0.007285
