source,target,weight,rbo,source_firsts,target_firsts,tie_count,shared_bills,net_temporal
DISCOVER FINANCIAL SERVICES,METLIFE,0.005653,0.011305,0,0,3,3,0
METLIFE,DISCOVER FINANCIAL SERVICES,0.005653,0.011305,0,0,3,3,0
DISCOVER FINANCIAL SERVICES,MICRON TECHNOLOGY,0.011659,0.011659,3,0,0,3,3
MICRON TECHNOLOGY,DISCOVER FINANCIAL SERVICES,0.0,0.011659,0,3,0,3,-3
DISCOVER FINANCIAL SERVICES,MUTUAL OF OMAHA INSURANCE,0.033949,0.050924,1,0,2,3,1
MUTUAL OF OMAHA INSURANCE,DISCOVER FINANCIAL SERVICES,0.016975,0.050924,0,1,2,3,-1
DISCOVER FINANCIAL SERVICES,NATIONWIDE,0.057784,0.082549,2,0,3,5,2
NATIONWIDE,DISCOVER FINANCIAL SERVICES,0.024765,0.082549,0,2,3,5,-2
DISCOVER FINANCIAL SERVICES,NAVIENT,0.002737,0.003285,2,0,1,3,2
NAVIENT,DISCOVER FINANCIAL SERVICES,0.000547,0.003285,0,2,1,3,-2
DISCOVER FINANCIAL SERVICES,NEW YORK LIFE INSURANCE,0.002968,0.004452,1,0,2,3,1
NEW YORK LIFE INSURANCE,DISCOVER FINANCIAL SERVICES,0.001484,0.004452,0,1,2,3,-1
DISCOVER FINANCIAL SERVICES,NORTHROP GRUMMAN,0.022604,0.045209,0,0,1,1,0
NORTHROP GRUMMAN,DISCOVER FINANCIAL SERVICES,0.022604,0.045209,0,0,1,1,0
DISCOVER FINANCIAL SERVICES,NORTHWESTERN MUTUAL,0.023166,0.037066,1,0,3,4,1
NORTHWESTERN MUTUAL,DISCOVER FINANCIAL SERVICES,0.0139,0.037066,0,1,3,4,-1
DISCOVER FINANCIAL SERVICES,OCCIDENTAL PETROLEUM,0.014911,0.029821,0,0,1,1,0
OCCIDENTAL PETROLEUM,DISCOVER FINANCIAL SERVICES,0.014911,0.029821,0,0,1,1,0
DISCOVER FINANCIAL SERVICES,OLIN,0.00559,0.00559,1,0,0,1,1
OLIN,DISCOVER FINANCIAL SERVICES,0.0,0.00559,0,1,0,1,-1
DISCOVER FINANCIAL SERVICES,PPL,0.030345,0.060691,0,0,2,2,0
PPL,DISCOVER FINANCIAL SERVICES,0.030345,0.060691,0,0,2,2,0
DISCOVER FINANCIAL SERVICES,PRINCIPAL FINANCIAL,0.001634,0.003267,0,0,2,2,0
PRINCIPAL FINANCIAL,DISCOVER FINANCIAL SERVICES,0.001634,0.003267,0,0,2,2,0
DISCOVER FINANCIAL SERVICES,PRUDENTIAL FINANCIAL,0.007537,0.011305,1,0,2,3,1
PRUDENTIAL FINANCIAL,DISCOVER FINANCIAL SERVICES,0.003768,0.011305,0,1,2,3,-1
DISCOVER FINANCIAL SERVICES,PUBLIC SERVICE ENTERPRISE GROUP,0.030345,0.060691,0,0,2,2,0
PUBLIC SERVICE ENTERPRISE GROUP,DISCOVER FINANCIAL SERVICES,0.030345,0.060691,0,0,2,2,0
DISCOVER FINANCIAL SERVICES,QUALCOMM,0.013017,0.026034,0,0,1,1,0
QUALCOMM,DISCOVER FINANCIAL SERVICES,0.013017,0.026034,0,0,1,1,0
DISCOVER FINANCIAL SERVICES,REGIONS FINANCIAL,0.006321,0.008428,2,0,2,4,2
REGIONS FINANCIAL,DISCOVER FINANCIAL SERVICES,0.002107,0.008428,0,2,2,4,-2
DISCOVER FINANCIAL SERVICES,RITE AID,0.000112,0.000225,0,0,1,1,0
RITE AID,DISCOVER FINANCIAL SERVICES,0.000112,0.000225,0,0,1,1,0
DISCOVER FINANCIAL SERVICES,SOUTHERN,0.022604,0.045209,0,0,2,2,0
SOUTHERN,DISCOVER FINANCIAL SERVICES,0.022604,0.045209,0,0,2,2,0
DISCOVER FINANCIAL SERVICES,STATE FARM INSURANCE,0.007888,0.015776,0,0,3,3,0
STATE FARM INSURANCE,DISCOVER FINANCIAL SERVICES,0.007888,0.015776,0,0,3,3,0
DISCOVER FINANCIAL SERVICES,TARGET,0.009563,0.014344,1,0,2,3,1
TARGET,DISCOVER FINANCIAL SERVICES,0.004781,0.014344,0,1,2,3,-1
DISCOVER FINANCIAL SERVICES,TEXAS INSTRUMENTS,0.008038,0.008038,2,0,0,2,2
TEXAS INSTRUMENTS,DISCOVER FINANCIAL SERVICES,0.0,0.008038,0,2,0,2,-2
DISCOVER FINANCIAL SERVICES,TRAVELERS,0.004794,0.019174,0,1,1,2,-1
TRAVELERS,DISCOVER FINANCIAL SERVICES,0.014381,0.019174,1,0,1,2,1
DISCOVER FINANCIAL SERVICES,U.S. BANCORP,0.003485,0.005808,1,0,4,5,1
U.S. BANCORP,DISCOVER FINANCIAL SERVICES,0.002323,0.005808,0,1,4,5,-1
DISCOVER FINANCIAL SERVICES,USAA,0.008873,0.017746,0,0,3,3,0
USAA,DISCOVER FINANCIAL SERVICES,0.008873,0.017746,0,0,3,3,0
DISCOVER FINANCIAL SERVICES,VISA,0.014739,0.022108,1,0,2,3,1
VISA,DISCOVER FINANCIAL SERVICES,0.007369,0.022108,0,1,2,3,-1
DISCOVER FINANCIAL SERVICES,WELLS FARGO,0.01759,0.052771,0,1,2,3,-1
WELLS FARGO,DISCOVER FINANCIAL SERVICES,0.03518,0.052771,1,0,2,3,1
DOMINION ENERGY,DTE ENERGY,0.081875,0.16375,0,0,1,1,0
DTE ENERGY,DOMINION ENERGY,0.081875,0.16375,0,0,1,1,0
DOMINION ENERGY,DUKE ENERGY,0.012593,0.025185,0,0,1,1,0
DUKE ENERGY,DOMINION ENERGY,0.012593,0.025185,0,0,1,1,0
DOMINION ENERGY,EDISON INTERNATIONAL,0.040845,0.081691,0,0,2,2,0
EDISON INTERNATIONAL,DOMINION ENERGY,0.040845,0.081691,0,0,2,2,0
DOMINION ENERGY,ENTERGY,0.018889,0.025185,1,0,1,2,1
ENTERGY,DOMINION ENERGY,0.006296,0.025185,0,1,1,2,-1
DOMINION ENERGY,EXELON,0.076606,0.183854,0,1,5,6,-1
EXELON,DOMINION ENERGY,0.107248,0.183854,1,0,5,6,1
DOMINION ENERGY,FIRSTENERGY,0.081875,0.16375,0,0,1,1,0
FIRSTENERGY,DOMINION ENERGY,0.081875,0.16375,0,0,1,1,0
DOMINION ENERGY,FLUOR,0.006296,0.025185,0,2,2,4,-2
FLUOR,DOMINION ENERGY,0.018889,0.025185,2,0,2,4,2
DOMINION ENERGY,GENERAL DYNAMICS,0.04453,0.08906,0,0,2,2,0
GENERAL DYNAMICS,DOMINION ENERGY,0.04453,0.08906,0,0,2,2,0
DOMINION ENERGY,GENERAL ELECTRIC,0.131875,0.26375,0,0,2,2,0
GENERAL ELECTRIC,DOMINION ENERGY,0.131875,0.26375,0,0,2,2,0
DOMINION ENERGY,HONEYWELL INTERNATIONAL,0.059281,0.177843,0,1,2,3,-1
HONEYWELL INTERNATIONAL,DOMINION ENERGY,0.118562,0.177843,1,0,2,3,1
DOMINION ENERGY,LOCKHEED MARTIN,0.015096,0.045289,0,1,2,3,-1
LOCKHEED MARTIN,DOMINION ENERGY,0.030192,0.045289,1,0,2,3,1
DOMINION ENERGY,LOEWS,0.0,0.006011,0,1,0,1,-1
LOEWS,DOMINION ENERGY,0.006011,0.006011,1,0,0,1,1
DOMINION ENERGY,NEXTERA ENERGY,0.034943,0.069886,0,0,2,2,0
NEXTERA ENERGY,DOMINION ENERGY,0.034943,0.069886,0,0,2,2,0
DOMINION ENERGY,PNC FINANCIAL SERVICES,0.04453,0.08906,0,0,2,2,0
PNC FINANCIAL SERVICES,DOMINION ENERGY,0.04453,0.08906,0,0,2,2,0
DOMINION ENERGY,ROCKWELL COLLINS,0.011322,0.045289,0,2,2,4,-2
ROCKWELL COLLINS,DOMINION ENERGY,0.033966,0.045289,2,0,2,4,2
DOMINION ENERGY,UNITED TECHNOLOGIES,0.131875,0.26375,0,0,2,2,0
UNITED TECHNOLOGIES,DOMINION ENERGY,0.131875,0.26375,0,0,2,2,0
DOMINION ENERGY,XCEL ENERGY,0.117656,0.31375,0,1,3,4,-1
XCEL ENERGY,DOMINION ENERGY,0.196094,0.31375,1,0,3,4,1
DOMINION ENERGY,XEROX,0.018889,0.025185,1,0,1,2,1
XEROX,DOMINION ENERGY,0.006296,0.025185,0,1,1,2,-1
DTE ENERGY,DUKE ENERGY,0.08477,0.145319,1,0,5,6,1
DUKE ENERGY,DTE ENERGY,0.06055,0.145319,0,1,5,6,-1
DTE ENERGY,DUPONT DE NEMOURS,0.012384,0.024767,0,0,1,1,0
DUPONT DE NEMOURS,DTE ENERGY,0.012384,0.024767,0,0,1,1,0
DTE ENERGY,ECOLAB,0.000921,0.001841,0,0,2,2,0
ECOLAB,DTE ENERGY,0.000921,0.001841,0,0,2,2,0
DTE ENERGY,EDISON INTERNATIONAL,0.050377,0.083961,1,0,4,5,1
EDISON INTERNATIONAL,DTE ENERGY,0.033584,0.083961,0,1,4,5,-1
DTE ENERGY,ELI LILLY,0.001383,0.002766,0,0,1,1,0
ELI LILLY,DTE ENERGY,0.001383,0.002766,0,0,1,1,0
DTE ENERGY,EMERSON ELECTRIC,0.015333,0.020444,1,0,1,2,1
EMERSON ELECTRIC,DTE ENERGY,0.005111,0.020444,0,1,1,2,-1
DTE ENERGY,ENTERGY,0.049402,0.069163,3,0,4,7,3
ENTERGY,DTE ENERGY,0.019761,0.069163,0,3,4,7,-3
DTE ENERGY,EVERSOURCE ENERGY,0.036713,0.062937,1,0,5,6,1
EVERSOURCE ENERGY,DTE ENERGY,0.026224,0.062937,0,1,5,6,-1
DTE ENERGY,EXELON,0.148632,0.260106,1,0,6,7,1
EXELON,DTE ENERGY,0.111474,0.260106,0,1,6,7,-1
DTE ENERGY,EXXONMOBIL,0.002445,0.00489,0,0,2,2,0
EXXONMOBIL,DTE ENERGY,0.002445,0.00489,0,0,2,2,0
DTE ENERGY,FEDEX,0.000949,0.000949,1,0,0,1,1
FEDEX,DTE ENERGY,0.0,0.000949,0,1,0,1,-1
DTE ENERGY,FIRSTENERGY,0.178339,0.291827,2,0,7,9,2
FIRSTENERGY,DTE ENERGY,0.113488,0.291827,0,2,7,9,-2
DTE ENERGY,FORD,0.007647,0.009177,2,0,1,3,2
FORD,DTE ENERGY,0.001529,0.009177,0,2,1,3,-2
DTE ENERGY,GENERAL DYNAMICS,0.00086,0.00172,0,0,1,1,0
GENERAL DYNAMICS,DTE ENERGY,0.00086,0.00172,0,0,1,1,0
DTE ENERGY,GENERAL ELECTRIC,0.020311,0.027081,1,0,1,2,1
GENERAL ELECTRIC,DTE ENERGY,0.00677,0.027081,0,1,1,2,-1
DTE ENERGY,GENERAL MOTORS,0.000124,0.000247,0,0,1,1,0
GENERAL MOTORS,DTE ENERGY,0.000124,0.000247,0,0,1,1,0
DTE ENERGY,GUARDIAN LIFE INS. CO. OF AMERICA,0.001042,0.001042,2,0,0,2,2
GUARDIAN LIFE INS. CO. OF AMERICA,DTE ENERGY,0.0,0.001042,0,2,0,2,-2
DTE ENERGY,HARTFORD FINANCIAL SERVICES,0.064731,0.129463,0,0,5,5,0
HARTFORD FINANCIAL SERVICES,DTE ENERGY,0.064731,0.129463,0,0,5,5,0
DTE ENERGY,HCA HEALTHCARE,0.002033,0.004066,0,0,1,1,0
HCA HEALTHCARE,DTE ENERGY,0.002033,0.004066,0,0,1,1,0
DTE ENERGY,HEWLETT PACKARD ENTERPRISE,0.001327,0.001769,1,0,1,2,1
HEWLETT PACKARD ENTERPRISE,DTE ENERGY,0.000442,0.001769,0,1,1,2,-1
DTE ENERGY,HOLLYFRONTIER,0.010012,0.020024,0,0,1,1,0
HOLLYFRONTIER,DTE ENERGY,0.010012,0.020024,0,0,1,1,0
DTE ENERGY,HOME DEPOT,0.031165,0.06233,0,0,3,3,0
HOME DEPOT,DTE ENERGY,0.031165,0.06233,0,0,3,3,0
DTE ENERGY,HP,0.006049,0.012097,0,0,2,2,0
HP,DTE ENERGY,0.006049,0.012097,0,0,2,2,0
DTE ENERGY,HUMANA,0.0001,0.0001,1,0,0,1,1
HUMANA,DTE ENERGY,0.0,0.0001,0,1,0,1,-1
DTE ENERGY,IBM,0.042901,0.064351,1,0,2,3,1
IBM,DTE ENERGY,0.02145,0.064351,0,1,2,3,-1
DTE ENERGY,INTUIT,0.004028,0.008056,0,0,2,2,0
INTUIT,DTE ENERGY,0.004028,0.008056,0,0,2,2,0
DTE ENERGY,JPMORGAN CHASE & CO.,0.000813,0.001627,0,0,4,4,0
JPMORGAN CHASE & CO.,DTE ENERGY,0.000813,0.001627,0,0,4,4,0
DTE ENERGY,LIBERTY MUTUAL INSURANCE GROUP,0.01918,0.01918,1,0,0,1,1
LIBERTY MUTUAL INSURANCE GROUP,DTE ENERGY,0.0,0.01918,0,1,0,1,-1
DTE ENERGY,LINCOLN NATIONAL,0.003512,0.004683,1,0,1,2,1
LINCOLN NATIONAL,DTE ENERGY,0.001171,0.004683,0,1,1,2,-1
DTE ENERGY,LOCKHEED MARTIN,0.042901,0.064351,1,0,2,3,1
LOCKHEED MARTIN,DTE ENERGY,0.02145,0.064351,0,1,2,3,-1
DTE ENERGY,METLIFE,0.001995,0.002394,2,0,1,3,2
METLIFE,DTE ENERGY,0.000399,0.002394,0,2,1,3,-2
DTE ENERGY,MICROSOFT,0.031143,0.062285,0,0,2,2,0
MICROSOFT,DTE ENERGY,0.031143,0.062285,0,0,2,2,0
DTE ENERGY,MOLINA HEALTHCARE,0.00535,0.0107,0,0,1,1,0
MOLINA HEALTHCARE,DTE ENERGY,0.00535,0.0107,0,0,1,1,0
DTE ENERGY,MUTUAL OF OMAHA INSURANCE,0.023004,0.046008,0,0,1,1,0
MUTUAL OF OMAHA INSURANCE,DTE ENERGY,0.023004,0.046008,0,0,1,1,0
DTE ENERGY,NATIONWIDE,0.024549,0.049098,0,0,3,3,0
NATIONWIDE,DTE ENERGY,0.024549,0.049098,0,0,3,3,0
DTE ENERGY,NAVIENT,0.011197,0.022395,0,0,2,2,0
NAVIENT,DTE ENERGY,0.011197,0.022395,0,0,2,2,0
DTE ENERGY,NEXTERA ENERGY,0.053896,0.086234,1,0,3,4,1
NEXTERA ENERGY,DTE ENERGY,0.032338,0.086234,0,1,3,4,-1
DTE ENERGY,NORFOLK SOUTHERN,0.018111,0.027166,1,0,2,3,1
NORFOLK SOUTHERN,DTE ENERGY,0.009055,0.027166,0,1,2,3,-1
DTE ENERGY,NORTHROP GRUMMAN,0.023004,0.046008,0,0,1,1,0
NORTHROP GRUMMAN,DTE ENERGY,0.023004,0.046008,0,0,1,1,0
DTE ENERGY,NORTHWESTERN MUTUAL,0.006638,0.013275,0,0,2,2,0
NORTHWESTERN MUTUAL,DTE ENERGY,0.006638,0.013275,0,0,2,2,0
DTE ENERGY,OCCIDENTAL PETROLEUM,0.01087,0.02174,0,0,1,1,0
OCCIDENTAL PETROLEUM,DTE ENERGY,0.01087,0.02174,0,0,1,1,0
DTE ENERGY,OLIN,0.015576,0.015576,3,0,0,3,3
OLIN,DTE ENERGY,0.0,0.015576,0,3,0,3,-3
DTE ENERGY,PEABODY ENERGY,0.002592,0.002592,1,0,0,1,1
PEABODY ENERGY,DTE ENERGY,0.0,0.002592,0,1,0,1,-1
DTE ENERGY,PG&E,4.5e-05,4.5e-05,1,0,0,1,1
PG&E,DTE ENERGY,0.0,4.5e-05,0,1,0,1,-1
DTE ENERGY,PPL,0.214612,0.381532,1,0,7,8,1
PPL,DTE ENERGY,0.16692,0.381532,0,1,7,8,-1
DTE ENERGY,PRINCIPAL FINANCIAL,0.001416,0.001416,2,0,0,2,2
PRINCIPAL FINANCIAL,DTE ENERGY,0.0,0.001416,0,2,0,2,-2
DTE ENERGY,PRUDENTIAL FINANCIAL,0.061592,0.061592,2,0,0,2,2
PRUDENTIAL FINANCIAL,DTE ENERGY,0.0,0.061592,0,2,0,2,-2
DTE ENERGY,PUBLIC SERVICE ENTERPRISE GROUP,0.094693,0.151509,2,0,6,8,2
PUBLIC SERVICE ENTERPRISE GROUP,DTE ENERGY,0.056816,0.151509,0,2,6,8,-2
DTE ENERGY,QUALCOMM,0.013183,0.026366,0,0,1,1,0
QUALCOMM,DTE ENERGY,0.013183,0.026366,0,0,1,1,0
DTE ENERGY,REGIONS FINANCIAL,0.000655,0.000655,1,0,0,1,1
REGIONS FINANCIAL,DTE ENERGY,0.0,0.000655,0,1,0,1,-1
DTE ENERGY,RITE AID,0.002188,0.002188,2,0,0,2,2
RITE AID,DTE ENERGY,0.0,0.002188,0,2,0,2,-2
DTE ENERGY,ROCKWELL COLLINS,0.015651,0.020868,1,0,1,2,1
ROCKWELL COLLINS,DTE ENERGY,0.005217,0.020868,0,1,1,2,-1
DTE ENERGY,SEMPRA ENERGY,0.004019,0.008037,0,0,4,4,0
SEMPRA ENERGY,DTE ENERGY,0.004019,0.008037,0,0,4,4,0
DTE ENERGY,SOUTHERN,0.085256,0.133974,3,0,8,11,3
SOUTHERN,DTE ENERGY,0.048718,0.133974,0,3,8,11,-3
DTE ENERGY,SOUTHWEST AIRLINES,0.001983,0.003967,0,0,1,1,0
SOUTHWEST AIRLINES,DTE ENERGY,0.001983,0.003967,0,0,1,1,0
DTE ENERGY,STATE FARM INSURANCE,0.014524,0.021786,1,0,2,3,1
STATE FARM INSURANCE,DTE ENERGY,0.007262,0.021786,0,1,2,3,-1
DTE ENERGY,SYNCHRONY FINANCIAL,0.048861,0.048861,2,0,0,2,2
SYNCHRONY FINANCIAL,DTE ENERGY,0.0,0.048861,0,2,0,2,-2
DTE ENERGY,THERMO FISHER SCIENTIFIC,0.000212,0.000424,0,0,2,2,0
THERMO FISHER SCIENTIFIC,DTE ENERGY,0.000212,0.000424,0,0,2,2,0
DTE ENERGY,TRAVELERS,0.009587,0.019174,0,0,1,1,0
TRAVELERS,DTE ENERGY,0.009587,0.019174,0,0,1,1,0
DTE ENERGY,UNION PACIFIC,0.002116,0.004232,0,0,2,2,0
UNION PACIFIC,DTE ENERGY,0.002116,0.004232,0,0,2,2,0
DTE ENERGY,VERIZON,0.030834,0.061668,0,0,1,1,0
VERIZON,DTE ENERGY,0.030834,0.061668,0,0,1,1,0
DTE ENERGY,VISTRA ENERGY,0.059155,0.059155,2,0,0,2,2
VISTRA ENERGY,DTE ENERGY,0.0,0.059155,0,2,0,2,-2
DTE ENERGY,WASTE MANAGEMENT,0.085908,0.085908,1,0,0,1,1
WASTE MANAGEMENT,DTE ENERGY,0.0,0.085908,0,1,0,1,-1
DTE ENERGY,WEC ENERGY GROUP,0.085908,0.085908,3,0,0,3,3
WEC ENERGY GROUP,DTE ENERGY,0.0,0.085908,0,3,0,3,-3
DTE ENERGY,WELLS FARGO,0.041954,0.083907,0,0,4,4,0
WELLS FARGO,DTE ENERGY,0.041954,0.083907,0,0,4,4,0
DTE ENERGY,WESTROCK,0.026732,0.026732,2,0,0,2,2
WESTROCK,DTE ENERGY,0.0,0.026732,0,2,0,2,-2
DTE ENERGY,WEYERHAEUSER,0.001393,0.001857,1,0,1,2,1
WEYERHAEUSER,DTE ENERGY,0.000464,0.001857,0,1,1,2,-1
DTE ENERGY,XCEL ENERGY,0.140426,0.249646,1,0,7,8,1
XCEL ENERGY,DTE ENERGY,0.10922,0.249646,0,1,7,8,-1
DUKE ENERGY,DUPONT DE NEMOURS,0.061974,0.082632,1,0,1,2,1
DUPONT DE NEMOURS,DUKE ENERGY,0.020658,0.082632,0,1,1,2,-1
DUKE ENERGY,ECOLAB,0.042176,0.084352,0,0,4,4,0
ECOLAB,DUKE ENERGY,0.042176,0.084352,0,0,4,4,0
DUKE ENERGY,EDISON INTERNATIONAL,0.044446,0.059261,2,0,2,4,2
EDISON INTERNATIONAL,DUKE ENERGY,0.014815,0.059261,0,2,2,4,-2
DUKE ENERGY,EMERSON ELECTRIC,0.020444,0.020444,1,0,0,1,1
EMERSON ELECTRIC,DUKE ENERGY,0.0,0.020444,0,1,0,1,-1
DUKE ENERGY,ENTERGY,0.135292,0.28991,2,3,10,15,-1
ENTERGY,DUKE ENERGY,0.154619,0.28991,3,2,10,15,1
DUKE ENERGY,EVERSOURCE ENERGY,0.155862,0.283386,3,2,5,10,1
EVERSOURCE ENERGY,DUKE ENERGY,0.127524,0.283386,2,3,5,10,-1
DUKE ENERGY,EXELON,0.298951,0.478322,4,0,12,16,4
EXELON,DUKE ENERGY,0.179371,0.478322,0,4,12,16,-4
DUKE ENERGY,EXXONMOBIL,0.000133,0.000266,0,0,2,2,0
EXXONMOBIL,DUKE ENERGY,0.000133,0.000266,0,0,2,2,0
DUKE ENERGY,FACEBOOK,0.002008,0.008032,0,1,1,2,-1
FACEBOOK,DUKE ENERGY,0.006024,0.008032,1,0,1,2,1
DUKE ENERGY,FEDEX,0.003194,0.006388,0,0,1,1,0
FEDEX,DUKE ENERGY,0.003194,0.006388,0,0,1,1,0
DUKE ENERGY,FIFTH THIRD BANCORP,0.0,0.009655,0,1,0,1,-1
FIFTH THIRD BANCORP,DUKE ENERGY,0.009655,0.009655,1,0,0,1,1
DUKE ENERGY,FIRSTENERGY,0.078342,0.156683,1,1,14,16,0
FIRSTENERGY,DUKE ENERGY,0.078342,0.156683,1,1,14,16,0
DUKE ENERGY,FLUOR,0.004065,0.00813,0,0,2,2,0
FLUOR,DUKE ENERGY,0.004065,0.00813,0,0,2,2,0
DUKE ENERGY,FORD,0.001209,0.001813,2,1,0,3,1
FORD,DUKE ENERGY,0.000604,0.001813,1,2,0,3,-1
DUKE ENERGY,GENERAL ELECTRIC,8.3e-05,0.000166,0,0,1,1,0
GENERAL ELECTRIC,DUKE ENERGY,8.3e-05,0.000166,0,0,1,1,0
DUKE ENERGY,GENERAL MOTORS,8.3e-05,0.000332,0,1,1,2,-1
GENERAL MOTORS,DUKE ENERGY,0.000249,0.000332,1,0,1,2,1
DUKE ENERGY,GOODYEAR TIRE & RUBBER,0.000407,0.000407,1,0,0,1,1
GOODYEAR TIRE & RUBBER,DUKE ENERGY,0.0,0.000407,0,1,0,1,-1
DUKE ENERGY,HARTFORD FINANCIAL SERVICES,0.03036,0.12144,0,1,1,2,-1
HARTFORD FINANCIAL SERVICES,DUKE ENERGY,0.09108,0.12144,1,0,1,2,1
DUKE ENERGY,HEWLETT PACKARD ENTERPRISE,0.001301,0.001301,1,0,0,1,1
HEWLETT PACKARD ENTERPRISE,DUKE ENERGY,0.0,0.001301,0,1,0,1,-1
DUKE ENERGY,HOME DEPOT,0.037274,0.074548,2,2,1,5,0
HOME DEPOT,DUKE ENERGY,0.037274,0.074548,2,2,1,5,0
DUKE ENERGY,HONEYWELL INTERNATIONAL,0.002239,0.004477,0,0,3,3,0
HONEYWELL INTERNATIONAL,DUKE ENERGY,0.002239,0.004477,0,0,3,3,0
DUKE ENERGY,HP,0.002125,0.008499,0,1,1,2,-1
HP,DUKE ENERGY,0.006374,0.008499,1,0,1,2,1
DUKE ENERGY,IBM,0.084698,0.084698,1,0,0,1,1
IBM,DUKE ENERGY,0.0,0.084698,0,1,0,1,-1
DUKE ENERGY,INTEL,0.00721,0.01442,1,1,0,2,0
INTEL,DUKE ENERGY,0.00721,0.01442,1,1,0,2,0
DUKE ENERGY,JOHNSON & JOHNSON,8.3e-05,0.000166,0,0,1,1,0
JOHNSON & JOHNSON,DUKE ENERGY,8.3e-05,0.000166,0,0,1,1,0
DUKE ENERGY,JPMORGAN CHASE & CO.,0.0,0.016512,0,2,0,2,-2
JPMORGAN CHASE & CO.,DUKE ENERGY,0.016512,0.016512,2,0,0,2,2
DUKE ENERGY,LAND O'LAKES,0.017025,0.0681,0,1,1,2,-1
LAND O'LAKES,DUKE ENERGY,0.051075,0.0681,1,0,1,2,1
DUKE ENERGY,LINCOLN NATIONAL,0.001404,0.004211,1,2,0,3,-1
LINCOLN NATIONAL,DUKE ENERGY,0.002807,0.004211,2,1,0,3,1
DUKE ENERGY,LOCKHEED MARTIN,0.102781,0.205562,0,0,3,3,0
LOCKHEED MARTIN,DUKE ENERGY,0.102781,0.205562,0,0,3,3,0
DUKE ENERGY,MASCO,0.081936,0.122905,1,0,2,3,1
MASCO,DUKE ENERGY,0.040968,0.122905,0,1,2,3,-1
DUKE ENERGY,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.0,0.016512,0,2,0,2,-2
MASSACHUSETTS MUTUAL LIFE INSURANCE,DUKE ENERGY,0.016512,0.016512,2,0,0,2,2
DUKE ENERGY,METLIFE,0.0,0.016512,0,2,0,2,-2
METLIFE,DUKE ENERGY,0.016512,0.016512,2,0,0,2,2
DUKE ENERGY,MICRON TECHNOLOGY,0.028166,0.075109,1,2,1,4,-1
MICRON TECHNOLOGY,DUKE ENERGY,0.046943,0.075109,2,1,1,4,1
DUKE ENERGY,MICROSOFT,0.15449,0.185387,2,0,1,3,2
MICROSOFT,DUKE ENERGY,0.030898,0.185387,0,2,1,3,-2
DUKE ENERGY,MUTUAL OF OMAHA INSURANCE,0.0,0.006389,0,1,0,1,-1
MUTUAL OF OMAHA INSURANCE,DUKE ENERGY,0.006389,0.006389,1,0,0,1,1
DUKE ENERGY,NATIONWIDE,0.0,0.006737,0,2,0,2,-2
NATIONWIDE,DUKE ENERGY,0.006737,0.006737,2,0,0,2,2
DUKE ENERGY,NEW YORK LIFE INSURANCE,0.002832,0.011327,1,3,0,4,-2
NEW YORK LIFE INSURANCE,DUKE ENERGY,0.008496,0.011327,3,1,0,4,2
DUKE ENERGY,NEXTERA ENERGY,0.032071,0.042761,1,0,1,2,1
NEXTERA ENERGY,DUKE ENERGY,0.01069,0.042761,0,1,1,2,-1
DUKE ENERGY,NORFOLK SOUTHERN,0.000537,0.000716,1,0,1,2,1
NORFOLK SOUTHERN,DUKE ENERGY,0.000179,0.000716,0,1,1,2,-1
DUKE ENERGY,NORTHWESTERN MUTUAL,0.002233,0.013401,0,2,1,3,-2
NORTHWESTERN MUTUAL,DUKE ENERGY,0.011167,0.013401,2,0,1,3,2
DUKE ENERGY,OCCIDENTAL PETROLEUM,0.006241,0.012483,1,1,1,3,0
OCCIDENTAL PETROLEUM,DUKE ENERGY,0.006241,0.012483,1,1,1,3,0
DUKE ENERGY,OLIN,0.019774,0.026366,1,0,1,2,1
OLIN,DUKE ENERGY,0.006591,0.026366,0,1,1,2,-1
DUKE ENERGY,ORACLE,0.003329,0.006659,0,0,2,2,0
ORACLE,DUKE ENERGY,0.003329,0.006659,0,0,2,2,0
DUKE ENERGY,PEABODY ENERGY,0.000871,0.001742,0,0,2,2,0
PEABODY ENERGY,DUKE ENERGY,0.000871,0.001742,0,0,2,2,0
DUKE ENERGY,PG&E,0.032326,0.064652,1,1,2,4,0
PG&E,DUKE ENERGY,0.032326,0.064652,1,1,2,4,0
DUKE ENERGY,PHILLIPS 66,0.042041,0.084081,0,0,2,2,0
PHILLIPS 66,DUKE ENERGY,0.042041,0.084081,0,0,2,2,0
DUKE ENERGY,PPL,0.242784,0.381518,3,0,8,11,3
PPL,DUKE ENERGY,0.138734,0.381518,0,3,8,11,-3
DUKE ENERGY,PRINCIPAL FINANCIAL,0.000799,0.000799,1,0,0,1,1
PRINCIPAL FINANCIAL,DUKE ENERGY,0.0,0.000799,0,1,0,1,-1
DUKE ENERGY,PROCTER & GAMBLE,0.025419,0.033892,1,0,1,2,1
PROCTER & GAMBLE,DUKE ENERGY,0.008473,0.033892,0,1,1,2,-1
DUKE ENERGY,PRUDENTIAL FINANCIAL,0.035549,0.071098,1,1,0,2,0
PRUDENTIAL FINANCIAL,DUKE ENERGY,0.035549,0.071098,1,1,0,2,0
DUKE ENERGY,PUBLIC SERVICE ENTERPRISE GROUP,0.23151,0.336742,3,0,5,8,3
PUBLIC SERVICE ENTERPRISE GROUP,DUKE ENERGY,0.105232,0.336742,0,3,5,8,-3
