company,rank,bill_number,total_amount,budget_fraction
HUMANA,11,H.R.1057,117380.95,0.031512
HUMANA,12,H.R.452,112727.27,0.030262
HUMANA,13,S.365,112727.27,0.030262
HUMANA,14,H.R.3765,112727.27,0.030262
HUMANA,15,S.668,112727.27,0.030262
HUMANA,16,S.756,57714.29,0.015494
HUMANA,17,S.1867,20000.0,0.005369
HUNTSMAN,1,H.R.4587,5000.0,0.0625
HUNTSMAN,2,H.R.4588,5000.0,0.0625
HUNTSMAN,3,H.R.4589,5000.0,0.0625
HUNTSMAN,4,H.R.4752,5000.0,0.0625
HUNTSMAN,5,H.R.4753,5000.0,0.0625
HUNTSMAN,6,H.R.4754,5000.0,0.0625
HUNTSMAN,7,H.R.4755,5000.0,0.0625
HUNTSMAN,8,H.R.4756,5000.0,0.0625
HUNTSMAN,9,H.R.4757,5000.0,0.0625
HUNTSMAN,10,H.R.4758,5000.0,0.0625
HUNTSMAN,11,H.R.5658,5000.0,0.0625
HUNTSMAN,12,H.R.5660,5000.0,0.0625
HUNTSMAN,13,H.R.5672,5000.0,0.0625
HUNTSMAN,14,H.R.5673,5000.0,0.0625
HUNTSMAN,15,H.R.5677,5000.0,0.0625
HUNTSMAN,16,H.R.5681,5000.0,0.0625
IBM,1,H.R.749,356612.55,0.036764
IBM,2,H.R.942,356612.55,0.036764
IBM,3,H.R.1439,356612.55,0.036764
IBM,4,S.1577,308612.55,0.031816
IBM,5,H.R.2735,308612.55,0.031816
IBM,6,H.R.1864,308041.13,0.031757
IBM,7,S.1747,264445.89,0.027262
IBM,8,S.1207,216309.52,0.0223
IBM,9,S.1151,216309.52,0.0223
IBM,10,H.R.2779,215874.46,0.022255
IBM,11,H.R.2682,168731.6,0.017395
IBM,12,S.1408,168309.52,0.017351
IBM,13,H.R.3674,154445.89,0.015922
IBM,14,S.3254,140303.03,0.014464
IBM,15,H.R.2219,139309.52,0.014362
IBM,16,H.R.674,139309.52,0.014362
IBM,17,H.R.2577,121612.55,0.012537
IBM,18,S.3414,110000.0,0.01134
IBM,19,H.R.6245,110000.0,0.01134
IBM,20,H.R.6429,110000.0,0.01134
IBM,21,S.2091,110000.0,0.01134
IBM,22,S.3521,110000.0,0.01134
IBM,23,H.R.1540,109428.57,0.011281
IBM,24,S.1346,107303.03,0.011062
IBM,25,S.2075,107303.03,0.011062
IBM,26,S.2151,107303.03,0.011062
IBM,27,H.R.62,95142.86,0.009809
IBM,28,H.R.1062,95142.86,0.009809
IBM,29,S.968,92166.67,0.009502
IBM,30,S.365,91309.52,0.009413
ILLINOIS TOOL WORKS,1,H.R.3057,225000.0,0.153061
ILLINOIS TOOL WORKS,2,S.1133,225000.0,0.153061
ILLINOIS TOOL WORKS,3,H.R.5710,200000.0,0.136054
ILLINOIS TOOL WORKS,4,H.R.4216,160000.0,0.108844
INTEL,1,H.R.942,414346.11,0.044542
INTEL,2,H.R.2161,355218.46,0.038186
INTEL,3,H.R.611,317829.44,0.034167
INTEL,4,S.799,317829.44,0.034167
INTEL,5,H.R.3012,314046.79,0.03376
INTEL,6,S.1577,314046.79,0.03376
INTEL,7,S.413,287477.95,0.030904
INTEL,8,S.1857,246508.33,0.0265
INTEL,9,S.1747,246508.33,0.0265
INTEL,10,S.1011,217530.13,0.023385
INTEL,11,H.R.1537,199308.33,0.021426
INTEL,12,S.821,199308.33,0.021426
INTEL,13,S.1983,199308.33,0.021426
INTEL,14,S.716,167837.78,0.018043
INTEL,15,S.911,155910.13,0.01676
INTEL,16,S.3185,144183.33,0.0155
INTEL,17,S.3217,144183.33,0.0155
INTEL,18,S.3192,144183.33,0.0155
INTEL,19,H.R.2096,139978.63,0.015048
INTEL,20,S.1152,139978.63,0.015048
INTEL,21,S.1178,108710.13,0.011686
INTEL,22,S.2,102791.67,0.01105
INTEL,23,H.R.3239,102325.0,0.011
INTEL,24,S.28,100299.31,0.010782
INTEL,25,S.455,100299.31,0.010782
INTEL,26,S.522,100299.31,0.010782
INTEL,27,S.415,100299.31,0.010782
INTEL,28,S.8,100299.31,0.010782
INTEL,29,H.R.911,100299.31,0.010782
INTEL,30,S.21,100299.31,0.010782
INTERNATIONAL PAPER,1,H.R.763,882147.44,0.106027
INTERNATIONAL PAPER,2,H.R.2250,767147.44,0.092205
INTERNATIONAL PAPER,3,H.R.2309,632147.44,0.075979
INTERNATIONAL PAPER,4,S.747,632147.44,0.075979
INTERNATIONAL PAPER,5,S.353,537980.77,0.064661
INTERNATIONAL PAPER,6,S.1392,528397.44,0.063509
INTERNATIONAL PAPER,7,H.R.3210,463397.44,0.055697
INTERNATIONAL PAPER,8,S.497,397980.77,0.047834
INTERNATIONAL PAPER,9,H.R.959,397980.77,0.047834
INTERNATIONAL PAPER,10,S.6,353397.44,0.042476
INTERNATIONAL PAPER,11,H.RES.137,353397.44,0.042476
INTERNATIONAL PAPER,12,S.1789,308397.44,0.037067
INTERNATIONAL PAPER,13,S.1010,287980.77,0.034613
INTERNATIONAL PAPER,14,S.870,250000.0,0.030048
INTERNATIONAL PAPER,15,H.R.622,250000.0,0.030048
INTERNATIONAL PAPER,16,S.3285,234166.67,0.028145
INTERNATIONAL PAPER,17,H.R.6156,155000.0,0.01863
INTERNATIONAL PAPER,18,S.2346,155000.0,0.01863
INTERNATIONAL PAPER,19,S.3521,155000.0,0.01863
INTERNATIONAL PAPER,20,H.R.4171,155000.0,0.01863
INTERNATIONAL PAPER,21,H.R.5873,155000.0,0.01863
INTERNATIONAL PAPER,22,S.RES.251,65000.0,0.007812
INTERNATIONAL PAPER,23,S.12,45000.0,0.005409
INTERPUBLIC GROUP,1,H.R.4310,30000.0,0.2
INTERPUBLIC GROUP,2,H.R.5856,30000.0,0.2
INTERPUBLIC GROUP,3,S.2467,30000.0,0.2
INTERPUBLIC GROUP,4,H.R.1540,17500.0,0.116667
INTERPUBLIC GROUP,5,H.R.2219,17500.0,0.116667
INTERPUBLIC GROUP,6,S.1253,17500.0,0.116667
INTERPUBLIC GROUP,7,H.R.3671,7500.0,0.05
INTUIT,1,S.968,508968.25,0.096032
INTUIT,2,H.R.1528,305634.92,0.057667
INTUIT,3,H.R.2577,305634.92,0.057667
INTUIT,4,H.R.611,305634.92,0.057667
INTUIT,5,S.1151,305634.92,0.057667
INTUIT,6,S.1535,305634.92,0.057667
INTUIT,7,S.799,305634.92,0.057667
INTUIT,8,H.R.1707,237857.14,0.044879
INTUIT,9,H.R.3261,237857.14,0.044879
INTUIT,10,S.21,237857.14,0.044879
INTUIT,11,S.913,237857.14,0.044879
JETBLUE AIRWAYS,1,H.R.658,451666.67,0.359607
JETBLUE AIRWAYS,2,S.223,451666.67,0.359607
JETBLUE AIRWAYS,3,H.R.2017,56666.67,0.045117
JOHNSON & JOHNSON,1,H.R.1041,394582.73,0.033765
JOHNSON & JOHNSON,2,H.R.436,394582.73,0.033765
JOHNSON & JOHNSON,3,S.733,394582.73,0.033765
JOHNSON & JOHNSON,4,S.262,394582.73,0.033765
JOHNSON & JOHNSON,5,S.17,394582.73,0.033765
JOHNSON & JOHNSON,6,H.R.942,394582.73,0.033765
JOHNSON & JOHNSON,7,H.R.905,394582.73,0.033765
JOHNSON & JOHNSON,8,H.R.734,394582.73,0.033765
JOHNSON & JOHNSON,9,H.R.675,394582.73,0.033765
JOHNSON & JOHNSON,10,H.R.605,394582.73,0.033765
JOHNSON & JOHNSON,11,H.R.5,394582.73,0.033765
JOHNSON & JOHNSON,12,H.R.488,394582.73,0.033765
JOHNSON & JOHNSON,13,H.R.2359,317044.27,0.02713
JOHNSON & JOHNSON,14,S.847,263044.27,0.022509
JOHNSON & JOHNSON,15,S.668,263044.27,0.022509
JOHNSON & JOHNSON,16,H.R.452,263044.27,0.022509
JOHNSON & JOHNSON,17,H.R.1282,245444.27,0.021003
JOHNSON & JOHNSON,18,S.1468,194623.21,0.016654
JOHNSON & JOHNSON,19,H.R.2960,194623.21,0.016654
JOHNSON & JOHNSON,20,H.R.2529,194623.21,0.016654
JOHNSON & JOHNSON,21,H.R.3026,194623.21,0.016654
JOHNSON & JOHNSON,22,H.R.2245,194623.21,0.016654
JOHNSON & JOHNSON,23,S.1368,194623.21,0.016654
JOHNSON & JOHNSON,24,H.R.2787,194623.21,0.016654
JOHNSON & JOHNSON,25,S.1584,194623.21,0.016654
JOHNSON & JOHNSON,26,H.R.1483,151280.42,0.012945
JOHNSON & JOHNSON,27,S.1001,133976.61,0.011465
JOHNSON & JOHNSON,28,S.1995,129067.66,0.011045
JOHNSON & JOHNSON,29,S.1002,129067.66,0.011045
JOHNSON & JOHNSON,30,S.1700,129067.66,0.011045
JONES FINANCIAL (EDWARD JONES),1,S.2343,60000.0,1.0
JONES LANG LASALLE,1,H.R.1734,210000.0,0.913043
JONES LANG LASALLE,2,H.R.4310,20000.0,0.086957
JPMORGAN CHASE & CO.,1,H.R.940,1014721.92,0.064714
JPMORGAN CHASE & CO.,2,S.489,1014721.92,0.064714
JPMORGAN CHASE & CO.,3,S.170,1014721.92,0.064714
JPMORGAN CHASE & CO.,4,H.R.749,977798.84,0.06236
JPMORGAN CHASE & CO.,5,S.968,658829.06,0.042017
JPMORGAN CHASE & CO.,6,H.R.1838,618194.14,0.039426
JPMORGAN CHASE & CO.,7,H.R.3035,465604.4,0.029694
JPMORGAN CHASE & CO.,8,S.1619,465604.4,0.029694
JPMORGAN CHASE & CO.,9,H.R.1707,429732.6,0.027406
JPMORGAN CHASE & CO.,10,S.1207,429732.6,0.027406
JPMORGAN CHASE & CO.,11,S.575,396527.78,0.025289
JPMORGAN CHASE & CO.,12,H.R.1081,396527.78,0.025289
JPMORGAN CHASE & CO.,13,H.R.3078,328461.54,0.020948
JPMORGAN CHASE & CO.,14,H.R.2533,328461.54,0.020948
JPMORGAN CHASE & CO.,15,S.2223,289732.6,0.018478
JPMORGAN CHASE & CO.,16,S.1835,289732.6,0.018478
JPMORGAN CHASE & CO.,17,H.R.3261,277142.86,0.017675
JPMORGAN CHASE & CO.,18,H.R.877,218750.0,0.013951
JPMORGAN CHASE & CO.,19,H.R.639,218750.0,0.013951
JPMORGAN CHASE & CO.,20,H.R.2483,188461.54,0.012019
JPMORGAN CHASE & CO.,21,H.R.2072,173809.52,0.011085
JPMORGAN CHASE & CO.,22,S.2299,152589.74,0.009731
JPMORGAN CHASE & CO.,23,S.2099,152589.74,0.009731
JPMORGAN CHASE & CO.,24,S.1434,152589.74,0.009731
JPMORGAN CHASE & CO.,25,S.1963,152589.74,0.009731
JPMORGAN CHASE & CO.,26,S.1151,152589.74,0.009731
JPMORGAN CHASE & CO.,27,H.R.1263,152589.74,0.009731
JPMORGAN CHASE & CO.,28,S.3047,152589.74,0.009731
JPMORGAN CHASE & CO.,29,S.2909,152589.74,0.009731
JPMORGAN CHASE & CO.,30,S.413,152589.74,0.009731
KELLOGG,1,H.R.1385,221222.22,0.101946
KELLOGG,2,H.R.1739,221222.22,0.101946
KELLOGG,3,H.R.5973,221222.22,0.101946
KELLOGG,4,H.R.6020,221222.22,0.101946
KELLOGG,5,H.R.6083,221222.22,0.101946
KELLOGG,6,S.2375,221222.22,0.101946
KELLOGG,7,S.25,221222.22,0.101946
KELLOGG,8,S.3240,221222.22,0.101946
KELLOGG,9,S.685,221222.22,0.101946
KELLOGG,10,H.R.2112,46666.67,0.021505
KELLOGG,11,H.R.2434,46666.67,0.021505
KEYCORP,1,H.R.4367,480000.0,1.0
KIMBERLY-CLARK,1,H.R.436,318333.33,0.454762
KIMBERLY-CLARK,2,H.R.1864,163333.33,0.233333
KIMBERLY-CLARK,3,H.R.2250,111666.67,0.159524
KIMBERLY-CLARK,4,H.R.1380,10000.0,0.014286
KIMBERLY-CLARK,5,H.R.1439,10000.0,0.014286
KINDER MORGAN,1,H.R.2845,33333.33,0.333333
KINDER MORGAN,2,H.R.2937,33333.33,0.333333
KINDER MORGAN,3,S.275,33333.33,0.333333
KROGER,1,H.R.1081,95000.0,0.218391
KROGER,2,S.575,95000.0,0.218391
KROGER,3,H.R.2529,42500.0,0.097701
KROGER,4,S.1368,42500.0,0.097701
KROGER,5,H.R.3179,32000.0,0.073563
KROGER,6,H.R.6083,32000.0,0.073563
KROGER,7,H.R.6174,32000.0,0.073563
KROGER,8,S.1832,32000.0,0.073563
KROGER,9,S.3574,32000.0,0.073563
L3HARRIS TECHNOLOGIES,1,H.R.658,974436.86,0.134945
L3HARRIS TECHNOLOGIES,2,H.R.2219,917301.57,0.127032
L3HARRIS TECHNOLOGIES,3,H.R.607,917301.57,0.127032
L3HARRIS TECHNOLOGIES,4,S.911,917301.57,0.127032
L3HARRIS TECHNOLOGIES,5,H.R.4310,555791.14,0.076969
L3HARRIS TECHNOLOGIES,6,H.R.3288,555791.14,0.076969
L3HARRIS TECHNOLOGIES,7,H.R.1540,361510.43,0.050064
L3HARRIS TECHNOLOGIES,8,H.R.2017,361510.43,0.050064
L3HARRIS TECHNOLOGIES,9,S.1253,361510.43,0.050064
L3HARRIS TECHNOLOGIES,10,S.3607,57135.29,0.007912
L3HARRIS TECHNOLOGIES,11,S.773,57135.29,0.007912
L3HARRIS TECHNOLOGIES,12,S.3800,57135.29,0.007912
L3HARRIS TECHNOLOGIES,13,S.3756,57135.29,0.007912
L3HARRIS TECHNOLOGIES,14,S.3636,57135.29,0.007912
L3HARRIS TECHNOLOGIES,15,S.3625,57135.29,0.007912
L3HARRIS TECHNOLOGIES,16,H.R.2701,57135.29,0.007912
L3HARRIS TECHNOLOGIES,17,S.3454,57135.29,0.007912
L3HARRIS TECHNOLOGIES,18,H.R.1586,57135.29,0.007912
L3HARRIS TECHNOLOGIES,19,H.R.5907,57135.29,0.007912
L3HARRIS TECHNOLOGIES,20,H.R.5136,57135.29,0.007912
L3HARRIS TECHNOLOGIES,21,H.R.5081,57135.29,0.007912
L3HARRIS TECHNOLOGIES,22,S.1494,57135.29,0.007912
LABORATORY CORP. OF AMERICA,1,H.R.3200,250000.0,0.510204
LABORATORY CORP. OF AMERICA,2,H.R.3207,215000.0,0.438776
LAM RESEARCH,1,H.J.RES.117,30000.0,1.0
LAND O'LAKES,1,H.R.872,355941.56,0.171952
LAND O'LAKES,2,H.R.2018,235941.56,0.113981
LAND O'LAKES,3,H.R.4173,200227.27,0.096728
LAND O'LAKES,4,H.R.3062,183441.56,0.088619
LAND O'LAKES,5,S.1682,183441.56,0.088619
LAND O'LAKES,6,H.R.1633,147727.27,0.071366
LAND O'LAKES,7,H.R.4,120000.0,0.057971
LAND O'LAKES,8,H.R.2868,107103.17,0.051741
LAND O'LAKES,9,H.R.6083,87171.72,0.042112
LAND O'LAKES,10,S.3240,87171.72,0.042112
LAND O'LAKES,11,H.R.2847,54603.17,0.026378
LAND O'LAKES,12,H.R.2164,54603.17,0.026378
LAND O'LAKES,13,H.R.6233,52727.27,0.025472
LAND O'LAKES,14,S.3552,52727.27,0.025472
LAND O'LAKES,15,H.R.1864,20000.0,0.009662
LAND O'LAKES,16,H.R.4310,20000.0,0.009662
LAND O'LAKES,17,S.3485,20000.0,0.009662
LENNAR,1,S.1126,390000.0,0.928571
LENNAR,2,S.1746,30000.0,0.071429
LIBERTY MEDIA,1,H.R.622,150000.0,0.340909
LIBERTY MEDIA,2,S.380,150000.0,0.340909
LIBERTY MEDIA,3,H.R.6480,50000.0,0.113636
LIBERTY MEDIA,4,S.3609,50000.0,0.113636
LIBERTY MEDIA,5,H.R.3675,18333.33,0.041667
LIBERTY MEDIA,6,S.2008,18333.33,0.041667
LIBERTY MUTUAL INSURANCE GROUP,1,H.R.623,104839.02,0.037046
LIBERTY MUTUAL INSURANCE GROUP,2,H.R.1026,85520.83,0.030219
LIBERTY MUTUAL INSURANCE GROUP,3,H.R.2101,85520.83,0.030219
LIBERTY MUTUAL INSURANCE GROUP,4,H.R.2100,85520.83,0.030219
LIBERTY MUTUAL INSURANCE GROUP,5,H.R.2099,85520.83,0.030219
LIBERTY MUTUAL INSURANCE GROUP,6,H.R.2069,85520.83,0.030219
LIBERTY MUTUAL INSURANCE GROUP,7,H.R.764,85520.83,0.030219
LIBERTY MUTUAL INSURANCE GROUP,8,H.R.700,85520.83,0.030219
LIBERTY MUTUAL INSURANCE GROUP,9,H.R.164,85520.83,0.030219
LIBERTY MUTUAL INSURANCE GROUP,10,S.1091,85520.83,0.030219
LIBERTY MUTUAL INSURANCE GROUP,11,H.R.1063,85520.83,0.030219
LIBERTY MUTUAL INSURANCE GROUP,12,H.R.1453,85520.83,0.030219
LIBERTY MUTUAL INSURANCE GROUP,13,H.R.1430,85520.83,0.030219
LIBERTY MUTUAL INSURANCE GROUP,14,H.R.1379,85520.83,0.030219
LIBERTY MUTUAL INSURANCE GROUP,15,H.R.1309,85520.83,0.030219
LIBERTY MUTUAL INSURANCE GROUP,16,S.646,85520.83,0.030219
LIBERTY MUTUAL INSURANCE GROUP,17,H.R.435,85520.83,0.030219
LIBERTY MUTUAL INSURANCE GROUP,18,H.R.1150,85520.83,0.030219
LIBERTY MUTUAL INSURANCE GROUP,19,S.692,85520.83,0.030219
LIBERTY MUTUAL INSURANCE GROUP,20,H.R.898,85520.83,0.030219
LIBERTY MUTUAL INSURANCE GROUP,21,H.R.3559,35520.83,0.012552
LIBERTY MUTUAL INSURANCE GROUP,22,H.R.3534,35520.83,0.012552
LIBERTY MUTUAL INSURANCE GROUP,23,H.R.5,35520.83,0.012552
LIBERTY MUTUAL INSURANCE GROUP,24,S.1747,35520.83,0.012552
LIBERTY MUTUAL INSURANCE GROUP,25,S.353,23333.33,0.008245
LIBERTY MUTUAL INSURANCE GROUP,26,S.1718,19520.83,0.006898
LIBERTY MUTUAL INSURANCE GROUP,27,H.R.5891,19520.83,0.006898
LIBERTY MUTUAL INSURANCE GROUP,28,H.R.6129,19520.83,0.006898
LIBERTY MUTUAL INSURANCE GROUP,29,H.R.3889,19520.83,0.006898
LIBERTY MUTUAL INSURANCE GROUP,30,S.2818,19318.18,0.006826
LINCOLN NATIONAL,1,H.R.1534,215190.62,0.080596
LINCOLN NATIONAL,2,H.R.1573,215190.62,0.080596
LINCOLN NATIONAL,3,S.799,171506.41,0.064235
LINCOLN NATIONAL,4,H.R.1528,171506.41,0.064235
LINCOLN NATIONAL,5,S.727,171506.41,0.064235
LINCOLN NATIONAL,6,H.R.25,171506.41,0.064235
LINCOLN NATIONAL,7,S.13,171506.41,0.064235
LINCOLN NATIONAL,8,H.R.1259,134583.33,0.050406
LINCOLN NATIONAL,9,S.1557,133940.62,0.050165
LINCOLN NATIONAL,10,S.1207,90256.41,0.033804
LINCOLN NATIONAL,11,S.1151,90256.41,0.033804
LINCOLN NATIONAL,12,H.R.2577,90256.41,0.033804
LINCOLN NATIONAL,13,H.R.4050,80607.29,0.03019
LINCOLN NATIONAL,14,S.1549,43684.21,0.016361
LINCOLN NATIONAL,15,H.R.1864,43684.21,0.016361
LINCOLN NATIONAL,16,S.365,43684.21,0.016361
LINCOLN NATIONAL,17,S.267,43684.21,0.016361
LINCOLN NATIONAL,18,S.2342,43684.21,0.016361
LINCOLN NATIONAL,19,S.2048,43684.21,0.016361
LINCOLN NATIONAL,20,H.CON.RES.101,43684.21,0.016361
LINCOLN NATIONAL,21,S.1534,43684.21,0.016361
LINCOLN NATIONAL,22,H.R.3215,43684.21,0.016361
LINCOLN NATIONAL,23,S.1211,43684.21,0.016361
LINCOLN NATIONAL,24,H.R.3482,43684.21,0.016361
LINCOLN NATIONAL,25,H.R.3656,43684.21,0.016361
LINCOLN NATIONAL,26,H.R.677,43684.21,0.016361
LINCOLN NATIONAL,27,H.R.4049,36923.08,0.013829
LINCOLN NATIONAL,28,S.3414,30000.0,0.011236
LIVE NATION ENTERTAINMENT,1,H.R.950,55000.0,1.0
LOCKHEED MARTIN,1,H.R.871,653431.86,0.02148
LOCKHEED MARTIN,2,H.R.942,653431.86,0.02148
LOCKHEED MARTIN,3,H.R.1864,554681.86,0.018234
LOCKHEED MARTIN,4,S.79,514189.78,0.016903
LOCKHEED MARTIN,5,S.78,514189.78,0.016903
LOCKHEED MARTIN,6,H.R.2992,463090.95,0.015223
LOCKHEED MARTIN,7,S.1577,463090.95,0.015223
LOCKHEED MARTIN,8,H.R.2918,463090.95,0.015223
LOCKHEED MARTIN,9,S.1539,463090.95,0.015223
LOCKHEED MARTIN,10,S.847,443570.75,0.014582
LOCKHEED MARTIN,11,H.R.1540,415439.78,0.013657
LOCKHEED MARTIN,12,H.R.3288,403552.49,0.013266
LOCKHEED MARTIN,13,H.R.2219,340894.33,0.011206
LOCKHEED MARTIN,14,S.89,328533.22,0.0108
LOCKHEED MARTIN,15,S.413,328533.22,0.0108
LOCKHEED MARTIN,16,H.R.174,328533.22,0.0108
LOCKHEED MARTIN,17,S.164,328533.22,0.0108
LOCKHEED MARTIN,18,S.76,328533.22,0.0108
LOCKHEED MARTIN,19,H.R.3674,324898.65,0.01068
LOCKHEED MARTIN,20,H.R.4133,324898.65,0.01068
LOCKHEED MARTIN,21,H.R.4310,324898.65,0.01068
LOCKHEED MARTIN,22,H.CON.RES.112,324898.65,0.01068
LOCKHEED MARTIN,23,S.2240,324898.65,0.01068
LOCKHEED MARTIN,24,H.R.4196,324898.65,0.01068
LOCKHEED MARTIN,25,S.2151,324898.65,0.01068
LOCKHEED MARTIN,26,S.2165,324898.65,0.01068
LOCKHEED MARTIN,27,S.2237,324898.65,0.01068
LOCKHEED MARTIN,28,H.R.2072,323848.87,0.010646
LOCKHEED MARTIN,29,H.R.3765,264310.41,0.008689
LOCKHEED MARTIN,30,S.155,249879.37,0.008214
LOEWS,1,H.R.910,355793.48,0.091798
LOEWS,2,S.275,279847.85,0.072204
LOEWS,3,S.234,279847.85,0.072204
LOEWS,4,H.R.1229,149126.82,0.038476
LOEWS,5,S.917,149126.82,0.038476
LOEWS,6,S.587,149126.82,0.038476
LOEWS,7,S.497,149126.82,0.038476
LOEWS,8,H.R.959,149126.82,0.038476
LOEWS,9,H.R.1084,149126.82,0.038476
LOEWS,10,S.950,149126.82,0.038476
LOEWS,11,H.R.1834,149126.82,0.038476
LOEWS,12,H.R.1230,149126.82,0.038476
LOEWS,13,H.R.1231,149126.82,0.038476
LOEWS,14,H.R.1380,149126.82,0.038476
LOEWS,15,S.652,130202.0,0.033593
LOEWS,16,H.R.402,130202.0,0.033593
LOEWS,17,H.R.2845,123651.19,0.031903
LOEWS,18,S.1671,99595.64,0.025697
LOEWS,19,S.1924,99595.64,0.025697
LOEWS,20,S.1653,75945.64,0.019595
LOEWS,21,S.1746,75945.64,0.019595
LOEWS,22,S.2233,75945.64,0.019595
LOEWS,23,H.R.3341,75945.64,0.019595
LOEWS,24,H.R.4024,50112.3,0.01293
LOEWS,25,S.3080,50112.3,0.01293
LOEWS,26,S.3199,50112.3,0.01293
LOEWS,27,H.R.5745,50112.3,0.01293
LOEWS,28,H.R.5741,50112.3,0.01293
LOEWS,29,H.R.4847,50112.3,0.01293
LOEWS,30,H.R.4480,50112.3,0.01293
LOWE'S,1,H.R.1063,441647.73,0.198048
LOWE'S,2,H.R.3179,326708.33,0.146506
LOWE'S,3,S.1832,326708.33,0.146506
LOWE'S,4,H.R.3094,253875.0,0.113845
LOWE'S,5,H.R.2599,181147.73,0.081232
LOWE'S,6,H.R.4917,152833.33,0.068535
LOWE'S,7,S.575,114939.39,0.051542
LOWE'S,8,H.R.1081,114939.39,0.051542
LOWE'S,9,H.R.4174,93333.33,0.041854
LOWE'S,10,H.R.5911,72833.33,0.032661
LOWE'S,11,H.R.1380,43272.73,0.019405
LOWE'S,12,H.R.1062,43272.73,0.019405
LOWE'S,13,H.R.4011,16647.73,0.007465
LOWE'S,14,H.R.1173,16647.73,0.007465
LOWE'S,15,S.470,16647.73,0.007465
LOWE'S,16,H.R.2701,7272.73,0.003261
LOWE'S,17,S.1452,7272.73,0.003261
LUMEN TECHNOLOGIES,1,H.R.3675,340642.86,0.095418
LUMEN TECHNOLOGIES,2,S.2008,340642.86,0.095418
LUMEN TECHNOLOGIES,3,S.1647,284642.86,0.079732
LUMEN TECHNOLOGIES,4,H.R.4623,239642.86,0.067127
LUMEN TECHNOLOGIES,5,H.R.2577,212666.67,0.05957
LUMEN TECHNOLOGIES,6,S.1207,212666.67,0.05957
LUMEN TECHNOLOGIES,7,S.978,212666.67,0.05957
LUMEN TECHNOLOGIES,8,H.R.5828,190000.0,0.053221
LUMEN TECHNOLOGIES,9,S.3091,177142.86,0.04962
LUMEN TECHNOLOGIES,10,S.3414,177142.86,0.04962
LUMEN TECHNOLOGIES,11,H.R.7,157500.0,0.044118
LUMEN TECHNOLOGIES,12,S.158,157500.0,0.044118
LUMEN TECHNOLOGIES,13,H.R.3091,107500.0,0.030112
LUMEN TECHNOLOGIES,14,H.R.3674,107500.0,0.030112
LUMEN TECHNOLOGIES,15,S.2151,107500.0,0.030112
LUMEN TECHNOLOGIES,16,H.R.4263,45000.0,0.012605
M&T BANK CORP.,1,H.R.1081,40000.0,0.5
M&T BANK CORP.,2,S.575,40000.0,0.5
MARATHON OIL,1,H.R.10,248174.44,0.044878
MARATHON OIL,2,H.R.1380,248174.44,0.044878
MARATHON OIL,3,S.299,248174.44,0.044878
MARATHON OIL,4,S.493,248174.44,0.044878
MARATHON OIL,5,S.5,248174.44,0.044878
MARATHON OIL,6,S.587,248174.44,0.044878
MARATHON OIL,7,H.R.1473,248174.44,0.044878
MARATHON OIL,8,H.R.910,248174.44,0.044878
MARATHON OIL,9,H.R.1231,248174.44,0.044878
MARATHON OIL,10,H.R.1230,248174.44,0.044878
MARATHON OIL,11,H.R.1229,248174.44,0.044878
MARATHON OIL,12,H.R.1084,248174.44,0.044878
MARATHON OIL,13,H.R.1938,176174.44,0.031858
MARATHON OIL,14,H.R.2011,176174.44,0.031858
MARATHON OIL,15,S.917,176174.44,0.031858
MARATHON OIL,16,S.916,176174.44,0.031858
MARATHON OIL,17,H.R.2150,176174.44,0.031858
MARATHON OIL,18,S.AMDT.183,147007.78,0.026584
MARATHON OIL,19,H.R.2401,143581.85,0.025964
MARATHON OIL,20,H.R.2584,143581.85,0.025964
MARATHON OIL,21,H.R.5778,104592.59,0.018914
MARATHON OIL,22,S.2204,95504.93,0.01727
MARATHON OIL,23,S.AMDT.265,72000.0,0.01302
MARATHON OIL,24,S.AMDT.280,72000.0,0.01302
MARATHON OIL,25,H.R.4480,65028.74,0.011759
MARATHON OIL,26,H.R.4382,65028.74,0.011759
MARATHON OIL,27,H.R.4381,65028.74,0.011759
MARATHON OIL,28,H.R.4383,65028.74,0.011759
MARATHON OIL,29,S.1549,48076.92,0.008694
MARATHON OIL,30,H.R.12,48076.92,0.008694
MARATHON PETROLEUM,1,S.2264,188436.51,0.063877
MARATHON PETROLEUM,2,H.R.4345,188436.51,0.063877
MARATHON PETROLEUM,3,H.R.908,138538.46,0.046962
MARATHON PETROLEUM,4,H.R.4471,125436.51,0.042521
MARATHON PETROLEUM,5,H.R.4480,125436.51,0.042521
MARATHON PETROLEUM,6,H.R.6047,125436.51,0.042521
MARATHON PETROLEUM,7,H.R.3900,107166.67,0.036328
MARATHON PETROLEUM,8,H.R.6444,81269.84,0.027549
MARATHON PETROLEUM,9,H.R.3548,81269.84,0.027549
MARATHON PETROLEUM,10,S.2,81269.84,0.027549
MARATHON PETROLEUM,11,S.2102,79880.95,0.027078
MARATHON PETROLEUM,12,S.2151,79880.95,0.027078
MARATHON PETROLEUM,13,H.R.5855,79880.95,0.027078
MARATHON PETROLEUM,14,H.R.916,75538.46,0.025606
MARATHON PETROLEUM,15,H.R.1540,75538.46,0.025606
MARATHON PETROLEUM,16,S.275,75538.46,0.025606
MARATHON PETROLEUM,17,S.473,75538.46,0.025606
MARATHON PETROLEUM,18,S.493,75538.46,0.025606
