source,target,weight,rbo,source_firsts,target_firsts,tie_count,shared_bills,net_temporal
CONSOLIDATED EDISON,FISERV,0.011506,0.011506,1,0,0,1,1
FISERV,CONSOLIDATED EDISON,0.0,0.011506,0,1,0,1,-1
CONSOLIDATED EDISON,FORD,0.0,0.000468,0,1,0,1,-1
FORD,CONSOLIDATED EDISON,0.000468,0.000468,1,0,0,1,1
CONSOLIDATED EDISON,GENERAL DYNAMICS,0.0,0.006029,0,4,0,4,-4
GENERAL DYNAMICS,CONSOLIDATED EDISON,0.006029,0.006029,4,0,0,4,4
CONSOLIDATED EDISON,HCA HEALTHCARE,0.0,0.004295,0,1,0,1,-1
HCA HEALTHCARE,CONSOLIDATED EDISON,0.004295,0.004295,1,0,0,1,1
CONSOLIDATED EDISON,HOME DEPOT,0.0,4.5e-05,0,1,0,1,-1
HOME DEPOT,CONSOLIDATED EDISON,4.5e-05,4.5e-05,1,0,0,1,1
CONSOLIDATED EDISON,HONEYWELL INTERNATIONAL,0.0,0.005341,0,2,0,2,-2
HONEYWELL INTERNATIONAL,CONSOLIDATED EDISON,0.005341,0.005341,2,0,0,2,2
CONSOLIDATED EDISON,HUMANA,0.0,0.003797,0,1,0,1,-1
HUMANA,CONSOLIDATED EDISON,0.003797,0.003797,1,0,0,1,1
CONSOLIDATED EDISON,IBM,0.00065,0.001301,0,0,1,1,0
IBM,CONSOLIDATED EDISON,0.00065,0.001301,0,0,1,1,0
CONSOLIDATED EDISON,INTEL,0.0,0.035984,0,3,0,3,-3
INTEL,CONSOLIDATED EDISON,0.035984,0.035984,3,0,0,3,3
CONSOLIDATED EDISON,INTUIT,0.0,0.006159,0,1,0,1,-1
INTUIT,CONSOLIDATED EDISON,0.006159,0.006159,1,0,0,1,1
CONSOLIDATED EDISON,JPMORGAN CHASE & CO.,4.5e-05,4.5e-05,1,0,0,1,1
JPMORGAN CHASE & CO.,CONSOLIDATED EDISON,0.0,4.5e-05,0,1,0,1,-1
CONSOLIDATED EDISON,LINCOLN NATIONAL,3.3e-05,6.7e-05,0,0,1,1,0
LINCOLN NATIONAL,CONSOLIDATED EDISON,3.3e-05,6.7e-05,0,0,1,1,0
CONSOLIDATED EDISON,LOCKHEED MARTIN,0.0,0.010622,0,3,0,3,-3
LOCKHEED MARTIN,CONSOLIDATED EDISON,0.010622,0.010622,3,0,0,3,3
CONSOLIDATED EDISON,LUMEN TECHNOLOGIES,0.043154,0.129462,0,1,2,3,-1
LUMEN TECHNOLOGIES,CONSOLIDATED EDISON,0.086308,0.129462,1,0,2,3,1
CONSOLIDATED EDISON,MARRIOTT INTERNATIONAL,0.0,0.000183,0,1,0,1,-1
MARRIOTT INTERNATIONAL,CONSOLIDATED EDISON,0.000183,0.000183,1,0,0,1,1
CONSOLIDATED EDISON,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.0,0.107677,0,2,0,2,-2
MASSACHUSETTS MUTUAL LIFE INSURANCE,CONSOLIDATED EDISON,0.107677,0.107677,2,0,0,2,2
CONSOLIDATED EDISON,MASTERCARD,0.002423,0.004847,0,0,1,1,0
MASTERCARD,CONSOLIDATED EDISON,0.002423,0.004847,0,0,1,1,0
CONSOLIDATED EDISON,MCKESSON,0.0,0.006159,0,1,0,1,-1
MCKESSON,CONSOLIDATED EDISON,0.006159,0.006159,1,0,0,1,1
CONSOLIDATED EDISON,MOTOROLA SOLUTIONS,0.00478,0.00956,0,0,1,1,0
MOTOROLA SOLUTIONS,CONSOLIDATED EDISON,0.00478,0.00956,0,0,1,1,0
CONSOLIDATED EDISON,NATIONAL OILWELL VARCO,0.0,0.000939,0,2,0,2,-2
NATIONAL OILWELL VARCO,CONSOLIDATED EDISON,0.000939,0.000939,2,0,0,2,2
CONSOLIDATED EDISON,NEXTERA ENERGY,0.0,0.138337,0,9,0,9,-9
NEXTERA ENERGY,CONSOLIDATED EDISON,0.138337,0.138337,9,0,0,9,9
CONSOLIDATED EDISON,NORTHROP GRUMMAN,0.0,0.005665,0,3,0,3,-3
NORTHROP GRUMMAN,CONSOLIDATED EDISON,0.005665,0.005665,3,0,0,3,3
CONSOLIDATED EDISON,NRG ENERGY,0.0,0.007713,0,1,0,1,-1
NRG ENERGY,CONSOLIDATED EDISON,0.007713,0.007713,1,0,0,1,1
CONSOLIDATED EDISON,OCCIDENTAL PETROLEUM,0.0,0.027302,0,2,0,2,-2
OCCIDENTAL PETROLEUM,CONSOLIDATED EDISON,0.027302,0.027302,2,0,0,2,2
CONSOLIDATED EDISON,OMNICOM GROUP,0.0,0.126508,0,5,0,5,-5
OMNICOM GROUP,CONSOLIDATED EDISON,0.126508,0.126508,5,0,0,5,5
CONSOLIDATED EDISON,ORACLE,0.0,0.063768,0,3,0,3,-3
ORACLE,CONSOLIDATED EDISON,0.063768,0.063768,3,0,0,3,3
CONSOLIDATED EDISON,OWENS & MINOR,0.0,0.004776,0,1,0,1,-1
OWENS & MINOR,CONSOLIDATED EDISON,0.004776,0.004776,1,0,0,1,1
CONSOLIDATED EDISON,OWENS-ILLINOIS,0.000625,0.002502,0,1,1,2,-1
OWENS-ILLINOIS,CONSOLIDATED EDISON,0.001876,0.002502,1,0,1,2,1
CONSOLIDATED EDISON,PEPSICO,0.000388,0.000777,0,0,1,1,0
PEPSICO,CONSOLIDATED EDISON,0.000388,0.000777,0,0,1,1,0
CONSOLIDATED EDISON,PG&E,0.0,0.001075,0,4,0,4,-4
PG&E,CONSOLIDATED EDISON,0.001075,0.001075,4,0,0,4,4
CONSOLIDATED EDISON,PNC FINANCIAL SERVICES,0.000655,0.000655,1,0,0,1,1
PNC FINANCIAL SERVICES,CONSOLIDATED EDISON,0.0,0.000655,0,1,0,1,-1
CONSOLIDATED EDISON,PPG INDUSTRIES,0.0,0.005094,0,1,0,1,-1
PPG INDUSTRIES,CONSOLIDATED EDISON,0.005094,0.005094,1,0,0,1,1
CONSOLIDATED EDISON,PPL,0.0,0.057942,0,4,0,4,-4
PPL,CONSOLIDATED EDISON,0.057942,0.057942,4,0,0,4,4
CONSOLIDATED EDISON,PUBLIC SERVICE ENTERPRISE GROUP,0.0,0.068415,0,7,0,7,-7
PUBLIC SERVICE ENTERPRISE GROUP,CONSOLIDATED EDISON,0.068415,0.068415,7,0,0,7,7
CONSOLIDATED EDISON,QUALCOMM,0.0,0.029158,0,3,0,3,-3
QUALCOMM,CONSOLIDATED EDISON,0.029158,0.029158,3,0,0,3,3
CONSOLIDATED EDISON,ROCKWELL COLLINS,0.001201,0.001201,1,0,0,1,1
ROCKWELL COLLINS,CONSOLIDATED EDISON,0.0,0.001201,0,1,0,1,-1
CONSOLIDATED EDISON,SEMPRA ENERGY,0.0,0.003247,0,1,0,1,-1
SEMPRA ENERGY,CONSOLIDATED EDISON,0.003247,0.003247,1,0,0,1,1
CONSOLIDATED EDISON,SOUTHERN,0.0,0.217264,0,8,0,8,-8
SOUTHERN,CONSOLIDATED EDISON,0.217264,0.217264,8,0,0,8,8
CONSOLIDATED EDISON,SOUTHWEST AIRLINES,0.009956,0.009956,1,0,0,1,1
SOUTHWEST AIRLINES,CONSOLIDATED EDISON,0.0,0.009956,0,1,0,1,-1
CONSOLIDATED EDISON,TIAA,0.0,0.001847,0,1,0,1,-1
TIAA,CONSOLIDATED EDISON,0.001847,0.001847,1,0,0,1,1
CONSOLIDATED EDISON,UNION PACIFIC,0.0,0.046008,0,1,0,1,-1
UNION PACIFIC,CONSOLIDATED EDISON,0.046008,0.046008,1,0,0,1,1
CONSOLIDATED EDISON,UNITED TECHNOLOGIES,0.0,0.007452,0,4,0,4,-4
UNITED TECHNOLOGIES,CONSOLIDATED EDISON,0.007452,0.007452,4,0,0,4,4
CONSOLIDATED EDISON,USAA,0.0,0.026404,0,2,0,2,-2
USAA,CONSOLIDATED EDISON,0.026404,0.026404,2,0,0,2,2
CONSOLIDATED EDISON,VERIZON,0.0,0.047756,0,3,0,3,-3
VERIZON,CONSOLIDATED EDISON,0.047756,0.047756,3,0,0,3,3
CONSOLIDATED EDISON,VISA,0.0,0.061953,0,2,0,2,-2
VISA,CONSOLIDATED EDISON,0.061953,0.061953,2,0,0,2,2
CONSOLIDATED EDISON,WALT DISNEY,0.001083,0.002166,1,1,0,2,0
WALT DISNEY,CONSOLIDATED EDISON,0.001083,0.002166,1,1,0,2,0
CONSOLIDATED EDISON,WEC ENERGY GROUP,0.000198,0.001191,0,2,1,3,-2
WEC ENERGY GROUP,CONSOLIDATED EDISON,0.000992,0.001191,2,0,1,3,2
CONSOLIDATED EDISON,WELLS FARGO,0.0,0.001301,0,1,0,1,-1
WELLS FARGO,CONSOLIDATED EDISON,0.001301,0.001301,1,0,0,1,1
CONSOLIDATED EDISON,WEYERHAEUSER,0.0,0.002592,0,1,0,1,-1
WEYERHAEUSER,CONSOLIDATED EDISON,0.002592,0.002592,1,0,0,1,1
CONSOLIDATED EDISON,WINDSTREAM HOLDINGS,0.022944,0.114718,1,4,0,5,-3
WINDSTREAM HOLDINGS,CONSOLIDATED EDISON,0.091774,0.114718,4,1,0,5,3
CONSOLIDATED EDISON,XCEL ENERGY,0.0,0.066187,0,5,0,5,-5
XCEL ENERGY,CONSOLIDATED EDISON,0.066187,0.066187,5,0,0,5,5
CORNING,CUMMINS,0.018989,0.037977,0,0,1,1,0
CUMMINS,CORNING,0.018989,0.037977,0,0,1,1,0
CORNING,DUKE ENERGY,0.001194,0.004776,0,1,1,2,-1
DUKE ENERGY,CORNING,0.003582,0.004776,1,0,1,2,1
CORNING,DUPONT DE NEMOURS,0.006396,0.012792,0,0,1,1,0
DUPONT DE NEMOURS,CORNING,0.006396,0.012792,0,0,1,1,0
CORNING,EASTMAN CHEMICAL,0.15387,0.307739,0,0,1,1,0
EASTMAN CHEMICAL,CORNING,0.15387,0.307739,0,0,1,1,0
CORNING,ENTERGY,0.004125,0.008251,0,0,2,2,0
ENTERGY,CORNING,0.004125,0.008251,0,0,2,2,0
CORNING,EXXONMOBIL,0.002388,0.004776,0,0,2,2,0
EXXONMOBIL,CORNING,0.002388,0.004776,0,0,2,2,0
CORNING,FIRSTENERGY,0.018989,0.037977,0,0,1,1,0
FIRSTENERGY,CORNING,0.018989,0.037977,0,0,1,1,0
CORNING,HOLLYFRONTIER,0.059155,0.059155,1,0,0,1,1
HOLLYFRONTIER,CORNING,0.0,0.059155,0,1,0,1,-1
CORNING,IBM,0.026819,0.053638,0,0,1,1,0
IBM,CORNING,0.026819,0.053638,0,0,1,1,0
CORNING,KIMBERLY-CLARK,0.019345,0.03869,0,0,1,1,0
KIMBERLY-CLARK,CORNING,0.019345,0.03869,0,0,1,1,0
CORNING,L3HARRIS TECHNOLOGIES,0.018989,0.037977,0,0,1,1,0
L3HARRIS TECHNOLOGIES,CORNING,0.018989,0.037977,0,0,1,1,0
CORNING,LOWE'S,0.002388,0.004776,0,0,1,1,0
LOWE'S,CORNING,0.002388,0.004776,0,0,1,1,0
CORNING,MARATHON OIL,0.088271,0.176542,1,1,0,2,0
MARATHON OIL,CORNING,0.088271,0.176542,1,1,0,2,0
CORNING,MOTOROLA SOLUTIONS,0.018989,0.037977,0,0,1,1,0
MOTOROLA SOLUTIONS,CORNING,0.018989,0.037977,0,0,1,1,0
CORNING,NCR,0.026819,0.053638,0,0,1,1,0
NCR,CORNING,0.026819,0.053638,0,0,1,1,0
CORNING,NEWS CORP.,0.001046,0.002092,0,0,1,1,0
NEWS CORP.,CORNING,0.001046,0.002092,0,0,1,1,0
CORNING,OCCIDENTAL PETROLEUM,0.026819,0.053638,0,0,1,1,0
OCCIDENTAL PETROLEUM,CORNING,0.026819,0.053638,0,0,1,1,0
CORNING,OWENS-ILLINOIS,0.018989,0.037977,0,0,1,1,0
OWENS-ILLINOIS,CORNING,0.018989,0.037977,0,0,1,1,0
CORNING,PFIZER,0.053638,0.053638,1,0,0,1,1
PFIZER,CORNING,0.0,0.053638,0,1,0,1,-1
CORNING,PPG INDUSTRIES,0.026819,0.053638,1,1,1,3,0
PPG INDUSTRIES,CORNING,0.026819,0.053638,1,1,1,3,0
CORNING,PROCTER & GAMBLE,0.018989,0.037977,0,0,1,1,0
PROCTER & GAMBLE,CORNING,0.018989,0.037977,0,0,1,1,0
CORNING,RYDER SYSTEM,0.0,0.322833,0,2,0,2,-2
RYDER SYSTEM,CORNING,0.322833,0.322833,2,0,0,2,2
CORNING,SEMPRA ENERGY,0.0,0.053638,0,1,0,1,-1
SEMPRA ENERGY,CORNING,0.053638,0.053638,1,0,0,1,1
CORNING,UNITED TECHNOLOGIES,0.038077,0.05077,1,0,1,2,1
UNITED TECHNOLOGIES,CORNING,0.012692,0.05077,0,1,1,2,-1
CORNING,WASTE MANAGEMENT,0.176542,0.176542,1,0,0,1,1
WASTE MANAGEMENT,CORNING,0.0,0.176542,0,1,0,1,-1
CORNING,WILLIAMS,0.076667,0.076667,1,0,0,1,1
WILLIAMS,CORNING,0.0,0.076667,0,1,0,1,-1
CSX,CUMMINS,0.030834,0.061668,0,0,1,1,0
CUMMINS,CSX,0.030834,0.061668,0,0,1,1,0
CSX,DEERE,0.011372,0.015163,1,0,1,2,1
DEERE,CSX,0.003791,0.015163,0,1,1,2,-1
CSX,DOMINION ENERGY,0.014472,0.028945,0,0,3,3,0
DOMINION ENERGY,CSX,0.014472,0.028945,0,0,3,3,0
CSX,DTE ENERGY,0.098244,0.196489,0,0,5,5,0
DTE ENERGY,CSX,0.098244,0.196489,0,0,5,5,0
CSX,DUKE ENERGY,0.107857,0.215715,0,0,4,4,0
DUKE ENERGY,CSX,0.107857,0.215715,0,0,4,4,0
CSX,DUPONT DE NEMOURS,0.060412,0.120823,0,0,1,1,0
DUPONT DE NEMOURS,CSX,0.060412,0.120823,0,0,1,1,0
CSX,EASTMAN CHEMICAL,0.004041,0.008082,1,1,3,5,0
EASTMAN CHEMICAL,CSX,0.004041,0.008082,1,1,3,5,0
CSX,EDISON INTERNATIONAL,0.004013,0.01204,0,1,2,3,-1
EDISON INTERNATIONAL,CSX,0.008027,0.01204,1,0,2,3,1
CSX,ENTERGY,0.032792,0.078701,0,1,5,6,-1
ENTERGY,CSX,0.045909,0.078701,1,0,5,6,1
CSX,EXELON,0.027502,0.082506,0,1,2,3,-1
EXELON,CSX,0.055004,0.082506,1,0,2,3,1
CSX,EXXONMOBIL,0.034029,0.068058,0,0,2,2,0
EXXONMOBIL,CSX,0.034029,0.068058,0,0,2,2,0
CSX,FEDEX,0.000391,0.002347,0,2,1,3,-2
FEDEX,CSX,0.001956,0.002347,2,0,1,3,2
CSX,FIRSTENERGY,0.009534,0.028602,0,1,2,3,-1
FIRSTENERGY,CSX,0.019068,0.028602,1,0,2,3,1
CSX,FORD,0.038534,0.077068,0,0,3,3,0
FORD,CSX,0.038534,0.077068,0,0,3,3,0
CSX,GENERAL DYNAMICS,5e-05,0.0001,0,0,1,1,0
GENERAL DYNAMICS,CSX,5e-05,0.0001,0,0,1,1,0
CSX,GENERAL MOTORS,0.030958,0.061916,0,0,2,2,0
GENERAL MOTORS,CSX,0.030958,0.061916,0,0,2,2,0
CSX,HALLIBURTON,0.017458,0.034916,0,0,1,1,0
HALLIBURTON,CSX,0.017458,0.034916,0,0,1,1,0
CSX,IBM,0.0,0.000617,0,1,0,1,-1
IBM,CSX,0.000617,0.000617,1,0,0,1,1
CSX,INTERNATIONAL PAPER,0.015304,0.040811,0,1,3,4,-1
INTERNATIONAL PAPER,CSX,0.025507,0.040811,1,0,3,4,1
CSX,LOCKHEED MARTIN,0.0,0.002215,0,3,0,3,-3
LOCKHEED MARTIN,CSX,0.002215,0.002215,3,0,0,3,3
CSX,LOEWS,0.030834,0.061668,0,0,1,1,0
LOEWS,CSX,0.030834,0.061668,0,0,1,1,0
CSX,LUMEN TECHNOLOGIES,0.003028,0.006056,1,1,0,2,0
LUMEN TECHNOLOGIES,CSX,0.003028,0.006056,1,1,0,2,0
CSX,MARATHON OIL,0.071027,0.113643,1,0,3,4,1
MARATHON OIL,CSX,0.042616,0.113643,0,1,3,4,-1
CSX,MARATHON PETROLEUM,0.006186,0.006186,3,0,0,3,3
MARATHON PETROLEUM,CSX,0.0,0.006186,0,3,0,3,-3
CSX,MASTERCARD,0.000369,0.000369,1,0,0,1,1
MASTERCARD,CSX,0.0,0.000369,0,1,0,1,-1
CSX,MICROSOFT,5e-05,0.0001,0,0,1,1,0
MICROSOFT,CSX,5e-05,0.0001,0,0,1,1,0
CSX,NATIONAL OILWELL VARCO,0.001477,0.001477,1,0,0,1,1
NATIONAL OILWELL VARCO,CSX,0.0,0.001477,0,1,0,1,-1
CSX,NATIONWIDE,2.2e-05,4.5e-05,0,0,1,1,0
NATIONWIDE,CSX,2.2e-05,4.5e-05,0,0,1,1,0
CSX,NAVISTAR INTERNATIONAL,0.027175,0.05435,0,0,2,2,0
NAVISTAR INTERNATIONAL,CSX,0.027175,0.05435,0,0,2,2,0
CSX,NEXTERA ENERGY,0.000124,0.000247,0,0,1,1,0
NEXTERA ENERGY,CSX,0.000124,0.000247,0,0,1,1,0
CSX,NORFOLK SOUTHERN,0.174921,0.437302,2,5,8,15,-3
NORFOLK SOUTHERN,CSX,0.262381,0.437302,5,2,8,15,3
CSX,NORTHROP GRUMMAN,0.0,0.000617,0,1,0,1,-1
NORTHROP GRUMMAN,CSX,0.000617,0.000617,1,0,0,1,1
CSX,NRG ENERGY,0.064709,0.086279,2,0,2,4,2
NRG ENERGY,CSX,0.02157,0.086279,0,2,2,4,-2
CSX,NUCOR,0.016425,0.032849,0,0,2,2,0
NUCOR,CSX,0.016425,0.032849,0,0,2,2,0
CSX,OCCIDENTAL PETROLEUM,0.181266,0.207162,3,0,1,4,3
OCCIDENTAL PETROLEUM,CSX,0.025895,0.207162,0,3,1,4,-3
CSX,OLIN,0.177307,0.177307,2,0,0,2,2
OLIN,CSX,0.0,0.177307,0,2,0,2,-2
CSX,ORACLE,0.0,0.000617,0,1,0,1,-1
ORACLE,CSX,0.000617,0.000617,1,0,0,1,1
CSX,OWENS-ILLINOIS,0.003179,0.012717,1,3,0,4,-2
OWENS-ILLINOIS,CSX,0.009538,0.012717,3,1,0,4,2
CSX,PEABODY ENERGY,0.02684,0.071574,0,1,3,4,-1
PEABODY ENERGY,CSX,0.044734,0.071574,1,0,3,4,1
CSX,PEPSICO,0.042225,0.084451,0,0,1,1,0
PEPSICO,CSX,0.042225,0.084451,0,0,1,1,0
CSX,PPG INDUSTRIES,0.028558,0.057115,1,1,4,6,0
PPG INDUSTRIES,CSX,0.028558,0.057115,1,1,4,6,0
CSX,PPL,0.008768,0.017536,0,0,3,3,0
PPL,CSX,0.008768,0.017536,0,0,3,3,0
CSX,PRUDENTIAL FINANCIAL,0.001033,0.002066,0,0,1,1,0
PRUDENTIAL FINANCIAL,CSX,0.001033,0.002066,0,0,1,1,0
CSX,PUBLIC SERVICE ENTERPRISE GROUP,0.037411,0.074822,0,0,3,3,0
PUBLIC SERVICE ENTERPRISE GROUP,CSX,0.037411,0.074822,0,0,3,3,0
CSX,QUALCOMM,0.0,0.000617,0,1,0,1,-1
QUALCOMM,CSX,0.000617,0.000617,1,0,0,1,1
CSX,RAYTHEON,0.0,0.0021,0,2,0,2,-2
RAYTHEON,CSX,0.0021,0.0021,2,0,0,2,2
CSX,ROCKWELL COLLINS,0.003145,0.00629,0,0,1,1,0
ROCKWELL COLLINS,CSX,0.003145,0.00629,0,0,1,1,0
CSX,SEMPRA ENERGY,0.030834,0.061668,0,0,1,1,0
SEMPRA ENERGY,CSX,0.030834,0.061668,0,0,1,1,0
CSX,SOUTHERN,0.001622,0.006489,0,1,1,2,-1
SOUTHERN,CSX,0.004867,0.006489,1,0,1,2,1
CSX,SOUTHWEST AIRLINES,4.1e-05,8.1e-05,0,0,1,1,0
SOUTHWEST AIRLINES,CSX,4.1e-05,8.1e-05,0,0,1,1,0
CSX,STATE FARM INSURANCE,0.0,0.000617,0,1,0,1,-1
STATE FARM INSURANCE,CSX,0.000617,0.000617,1,0,0,1,1
CSX,SUPERVALU,0.019174,0.019174,1,0,0,1,1
SUPERVALU,CSX,0.0,0.019174,0,1,0,1,-1
CSX,UNION PACIFIC,0.145876,0.261041,4,2,11,17,2
UNION PACIFIC,CSX,0.115165,0.261041,2,4,11,17,-2
CSX,UNITED STATES STEEL,0.036873,0.073746,1,1,3,5,0
UNITED STATES STEEL,CSX,0.036873,0.073746,1,1,3,5,0
CSX,UNITED TECHNOLOGIES,0.000247,0.000247,1,0,0,1,1
UNITED TECHNOLOGIES,CSX,0.0,0.000247,0,1,0,1,-1
CSX,VALERO ENERGY,0.013376,0.026753,0,0,1,1,0
VALERO ENERGY,CSX,0.013376,0.026753,0,0,1,1,0
CSX,VERIZON,0.008141,0.016281,0,0,1,1,0
VERIZON,CSX,0.008141,0.016281,0,0,1,1,0
CSX,VISA,0.015488,0.061953,0,1,1,2,-1
VISA,CSX,0.046465,0.061953,1,0,1,2,1
CSX,WALT DISNEY,0.0,0.000799,0,1,0,1,-1
WALT DISNEY,CSX,0.000799,0.000799,1,0,0,1,1
CSX,WASTE MANAGEMENT,0.019253,0.025671,2,0,2,4,2
WASTE MANAGEMENT,CSX,0.006418,0.025671,0,2,2,4,-2
CSX,WEC ENERGY GROUP,0.192594,0.346669,1,0,8,9,1
WEC ENERGY GROUP,CSX,0.154075,0.346669,0,1,8,9,-1
CSX,WEYERHAEUSER,0.031623,0.094869,0,2,4,6,-2
WEYERHAEUSER,CSX,0.063246,0.094869,2,0,4,6,2
CSX,WILLIAMS,0.028287,0.056574,0,0,1,1,0
WILLIAMS,CSX,0.028287,0.056574,0,0,1,1,0
CSX,WINDSTREAM HOLDINGS,0.0,0.000451,0,1,0,1,-1
WINDSTREAM HOLDINGS,CSX,0.000451,0.000451,1,0,0,1,1
CSX,XCEL ENERGY,0.011358,0.022716,0,0,3,3,0
XCEL ENERGY,CSX,0.011358,0.022716,0,0,3,3,0
CSX,XEROX,0.000527,0.001054,0,0,1,1,0
XEROX,CSX,0.000527,0.001054,0,0,1,1,0
CSX,YUM BRANDS,0.000247,0.000247,1,0,0,1,1
YUM BRANDS,CSX,0.0,0.000247,0,1,0,1,-1
CUMMINS,DEERE,0.000737,0.001474,0,0,1,1,0
DEERE,CUMMINS,0.000737,0.001474,0,0,1,1,0
CUMMINS,DELTA AIR LINES,0.002898,0.003864,1,0,1,2,1
DELTA AIR LINES,CUMMINS,0.000966,0.003864,0,1,1,2,-1
CUMMINS,DTE ENERGY,0.032304,0.064607,0,0,3,3,0
DTE ENERGY,CUMMINS,0.032304,0.064607,0,0,3,3,0
CUMMINS,DUKE ENERGY,0.055693,0.167078,0,1,2,3,-1
DUKE ENERGY,CUMMINS,0.111386,0.167078,1,0,2,3,1
CUMMINS,DUPONT DE NEMOURS,0.01039,0.083123,0,3,1,4,-3
DUPONT DE NEMOURS,CUMMINS,0.072733,0.083123,3,0,1,4,3
CUMMINS,DXC TECHNOLOGY,0.06833,0.075922,4,0,1,5,4
DXC TECHNOLOGY,CUMMINS,0.007592,0.075922,0,4,1,5,-4
CUMMINS,EASTMAN CHEMICAL,0.013628,0.027256,0,0,2,2,0
EASTMAN CHEMICAL,CUMMINS,0.013628,0.027256,0,0,2,2,0
CUMMINS,EDISON INTERNATIONAL,0.006365,0.012731,0,0,4,4,0
EDISON INTERNATIONAL,CUMMINS,0.006365,0.012731,0,0,4,4,0
CUMMINS,ELI LILLY,0.001028,0.001028,1,0,0,1,1
ELI LILLY,CUMMINS,0.0,0.001028,0,1,0,1,-1
CUMMINS,EMCOR GROUP,0.050243,0.075365,2,0,4,6,2
EMCOR GROUP,CUMMINS,0.025122,0.075365,0,2,4,6,-2
CUMMINS,ENTERGY,0.008427,0.016854,0,0,3,3,0
ENTERGY,CUMMINS,0.008427,0.016854,0,0,3,3,0
CUMMINS,EXELON,0.228731,0.457462,0,0,3,3,0
EXELON,CUMMINS,0.228731,0.457462,0,0,3,3,0
CUMMINS,EXXONMOBIL,0.041529,0.083058,0,0,6,6,0
EXXONMOBIL,CUMMINS,0.041529,0.083058,0,0,6,6,0
CUMMINS,FACEBOOK,0.120989,0.120989,2,0,0,2,2
FACEBOOK,CUMMINS,0.0,0.120989,0,2,0,2,-2
CUMMINS,FEDEX,0.000882,0.001412,1,0,3,4,1
FEDEX,CUMMINS,0.000529,0.001412,0,1,3,4,-1
CUMMINS,FIFTH THIRD BANCORP,0.001438,0.001917,1,0,1,2,1
FIFTH THIRD BANCORP,CUMMINS,0.000479,0.001917,0,1,1,2,-1
CUMMINS,FIRSTENERGY,0.002208,0.002944,1,0,1,2,1
FIRSTENERGY,CUMMINS,0.000736,0.002944,0,1,1,2,-1
CUMMINS,FLUOR,0.006711,0.008948,4,1,1,6,3
FLUOR,CUMMINS,0.002237,0.008948,1,4,1,6,-3
CUMMINS,FORD,0.008146,0.024439,0,1,2,3,-1
FORD,CUMMINS,0.016293,0.024439,1,0,2,3,1
CUMMINS,GENERAL DYNAMICS,0.051395,0.10279,0,0,11,11,0
GENERAL DYNAMICS,CUMMINS,0.051395,0.10279,0,0,11,11,0
CUMMINS,GENERAL ELECTRIC,0.0,0.000247,0,1,0,1,-1
GENERAL ELECTRIC,CUMMINS,0.000247,0.000247,1,0,0,1,1
CUMMINS,GENERAL MOTORS,0.117067,0.351201,0,1,2,3,-1
GENERAL MOTORS,CUMMINS,0.234134,0.351201,1,0,2,3,1
CUMMINS,HALLIBURTON,0.017458,0.034916,0,0,1,1,0
HALLIBURTON,CUMMINS,0.017458,0.034916,0,0,1,1,0
CUMMINS,HARTFORD FINANCIAL SERVICES,0.000308,0.000617,0,0,1,1,0
HARTFORD FINANCIAL SERVICES,CUMMINS,0.000308,0.000617,0,0,1,1,0
CUMMINS,HCA HEALTHCARE,0.007231,0.007231,1,0,0,1,1
HCA HEALTHCARE,CUMMINS,0.0,0.007231,0,1,0,1,-1
CUMMINS,HESS,0.174875,0.34975,0,0,2,2,0
HESS,CUMMINS,0.174875,0.34975,0,0,2,2,0
CUMMINS,HOME DEPOT,0.0004,0.000799,0,0,1,1,0
HOME DEPOT,CUMMINS,0.0004,0.000799,0,0,1,1,0
CUMMINS,HONEYWELL INTERNATIONAL,0.03388,0.06776,1,1,4,6,0
HONEYWELL INTERNATIONAL,CUMMINS,0.03388,0.06776,1,1,4,6,0
CUMMINS,HUMANA,0.043416,0.043416,3,0,0,3,3
HUMANA,CUMMINS,0.0,0.043416,0,3,0,3,-3
CUMMINS,IBM,0.02999,0.074975,0,1,4,5,-1
IBM,CUMMINS,0.044985,0.074975,1,0,4,5,1
CUMMINS,INTEL,0.0,0.063311,0,2,0,2,-2
INTEL,CUMMINS,0.063311,0.063311,2,0,0,2,2
CUMMINS,INTERNATIONAL PAPER,0.003765,0.00753,0,0,3,3,0
INTERNATIONAL PAPER,CUMMINS,0.003765,0.00753,0,0,3,3,0
CUMMINS,INTERPUBLIC GROUP,0.052078,0.057864,4,0,1,5,4
INTERPUBLIC GROUP,CUMMINS,0.005786,0.057864,0,4,1,5,-4
CUMMINS,JOHNSON & JOHNSON,0.0,0.046008,0,1,0,1,-1
JOHNSON & JOHNSON,CUMMINS,0.046008,0.046008,1,0,0,1,1
CUMMINS,JPMORGAN CHASE & CO.,0.006404,0.012807,0,0,1,1,0
JPMORGAN CHASE & CO.,CUMMINS,0.006404,0.012807,0,0,1,1,0
CUMMINS,L3HARRIS TECHNOLOGIES,0.034702,0.069405,0,0,4,4,0
L3HARRIS TECHNOLOGIES,CUMMINS,0.034702,0.069405,0,0,4,4,0
CUMMINS,LAND O'LAKES,0.001474,0.001474,1,0,0,1,1
LAND O'LAKES,CUMMINS,0.0,0.001474,0,1,0,1,-1
CUMMINS,LINCOLN NATIONAL,0.000517,0.000517,1,0,0,1,1
