source,target,weight,rbo,source_firsts,target_firsts,tie_count,shared_bills,net_temporal
CITIZENS FINANCIAL GROUP,GUARDIAN LIFE INS. CO. OF AMERICA,0.0,0.01566,0,2,0,2,-2
GUARDIAN LIFE INS. CO. OF AMERICA,CITIZENS FINANCIAL GROUP,0.01566,0.01566,2,0,0,2,2
CITIZENS FINANCIAL GROUP,JPMORGAN CHASE & CO.,0.037407,0.074815,0,0,1,1,0
JPMORGAN CHASE & CO.,CITIZENS FINANCIAL GROUP,0.037407,0.074815,0,0,1,1,0
CITIZENS FINANCIAL GROUP,MOLSON COORS BEVERAGE,0.0,0.05435,0,2,0,2,-2
MOLSON COORS BEVERAGE,CITIZENS FINANCIAL GROUP,0.05435,0.05435,2,0,0,2,2
CITIZENS FINANCIAL GROUP,PNC FINANCIAL SERVICES,0.037407,0.074815,0,0,1,1,0
PNC FINANCIAL SERVICES,CITIZENS FINANCIAL GROUP,0.037407,0.074815,0,0,1,1,0
CITIZENS FINANCIAL GROUP,PRINCIPAL FINANCIAL,0.037407,0.074815,0,0,1,1,0
PRINCIPAL FINANCIAL,CITIZENS FINANCIAL GROUP,0.037407,0.074815,0,0,1,1,0
CITIZENS FINANCIAL GROUP,WELLS FARGO,0.009672,0.03869,0,1,1,2,-1
WELLS FARGO,CITIZENS FINANCIAL GROUP,0.029017,0.03869,1,0,1,2,1
CMS ENERGY,CONOCOPHILLIPS,0.004747,0.004747,1,0,0,1,1
CONOCOPHILLIPS,CMS ENERGY,0.0,0.004747,0,1,0,1,-1
CMS ENERGY,CORNING,0.002392,0.004783,0,0,1,1,0
CORNING,CMS ENERGY,0.002392,0.004783,0,0,1,1,0
CMS ENERGY,CUMMINS,0.003278,0.006556,0,0,2,2,0
CUMMINS,CMS ENERGY,0.003278,0.006556,0,0,2,2,0
CMS ENERGY,DEERE,0.045906,0.045906,2,0,0,2,2
DEERE,CMS ENERGY,0.0,0.045906,0,2,0,2,-2
CMS ENERGY,DTE ENERGY,0.00367,0.005504,1,0,2,3,1
DTE ENERGY,CMS ENERGY,0.001835,0.005504,0,1,2,3,-1
CMS ENERGY,DUKE ENERGY,0.052478,0.104955,0,0,12,12,0
DUKE ENERGY,CMS ENERGY,0.052478,0.104955,0,0,12,12,0
CMS ENERGY,DUPONT DE NEMOURS,0.000724,0.000965,1,0,1,2,1
DUPONT DE NEMOURS,CMS ENERGY,0.000241,0.000965,0,1,1,2,-1
CMS ENERGY,ENTERGY,0.025888,0.036243,3,0,4,7,3
ENTERGY,CMS ENERGY,0.010355,0.036243,0,3,4,7,-3
CMS ENERGY,EXELON,0.018084,0.036167,0,0,10,10,0
EXELON,CMS ENERGY,0.018084,0.036167,0,0,10,10,0
CMS ENERGY,FEDEX,0.006389,0.006389,1,0,0,1,1
FEDEX,CMS ENERGY,0.0,0.006389,0,1,0,1,-1
CMS ENERGY,FIRSTENERGY,0.063691,0.101906,2,0,6,8,2
FIRSTENERGY,CMS ENERGY,0.038215,0.101906,0,2,6,8,-2
CMS ENERGY,GENERAL ELECTRIC,0.000158,0.000211,1,0,1,2,1
GENERAL ELECTRIC,CMS ENERGY,5.3e-05,0.000211,0,1,1,2,-1
CMS ENERGY,GENERAL MOTORS,0.061834,0.061834,2,0,0,2,2
GENERAL MOTORS,CMS ENERGY,0.0,0.061834,0,2,0,2,-2
CMS ENERGY,GRAPHIC PACKAGING HOLDING,0.000648,0.001295,0,0,1,1,0
GRAPHIC PACKAGING HOLDING,CMS ENERGY,0.000648,0.001295,0,0,1,1,0
CMS ENERGY,LABORATORY CORP. OF AMERICA,8.3e-05,0.000166,0,0,1,1,0
LABORATORY CORP. OF AMERICA,CMS ENERGY,8.3e-05,0.000166,0,0,1,1,0
CMS ENERGY,MICROSOFT,0.004098,0.008197,0,0,2,2,0
MICROSOFT,CMS ENERGY,0.004098,0.008197,0,0,2,2,0
CMS ENERGY,PG&E,0.003278,0.006556,0,0,2,2,0
PG&E,CMS ENERGY,0.003278,0.006556,0,0,2,2,0
CMS ENERGY,PPL,0.021936,0.032904,3,0,6,9,3
PPL,CMS ENERGY,0.010968,0.032904,0,3,6,9,-3
CMS ENERGY,PUBLIC SERVICE ENTERPRISE GROUP,0.009591,0.019181,0,0,4,4,0
PUBLIC SERVICE ENTERPRISE GROUP,CMS ENERGY,0.009591,0.019181,0,0,4,4,0
CMS ENERGY,SOUTHERN,0.015154,0.019287,4,0,3,7,4
SOUTHERN,CMS ENERGY,0.004133,0.019287,0,4,3,7,-4
CMS ENERGY,UNION PACIFIC,8.3e-05,0.000166,0,0,1,1,0
UNION PACIFIC,CMS ENERGY,8.3e-05,0.000166,0,0,1,1,0
CMS ENERGY,VERIZON,0.000133,0.000266,0,0,2,2,0
VERIZON,CMS ENERGY,0.000133,0.000266,0,0,2,2,0
CMS ENERGY,WESTROCK,0.000648,0.001295,0,0,1,1,0
WESTROCK,CMS ENERGY,0.000648,0.001295,0,0,1,1,0
CMS ENERGY,XCEL ENERGY,0.226227,0.452453,0,0,17,17,0
XCEL ENERGY,CMS ENERGY,0.226227,0.452453,0,0,17,17,0
CMS ENERGY,YUM BRANDS,0.00559,0.00559,1,0,0,1,1
YUM BRANDS,CMS ENERGY,0.0,0.00559,0,1,0,1,-1
COCA-COLA,CUMMINS,0.020083,0.030124,2,1,0,3,1
CUMMINS,COCA-COLA,0.010041,0.030124,1,2,0,3,-1
COCA-COLA,DELL TECHNOLOGIES,0.0,0.055309,0,2,0,2,-2
DELL TECHNOLOGIES,COCA-COLA,0.055309,0.055309,2,0,0,2,2
COCA-COLA,EXXONMOBIL,0.0,0.108016,0,2,0,2,-2
EXXONMOBIL,COCA-COLA,0.108016,0.108016,2,0,0,2,2
COCA-COLA,GENERAL MILLS,0.027655,0.055309,0,0,2,2,0
GENERAL MILLS,COCA-COLA,0.027655,0.055309,0,0,2,2,0
COCA-COLA,GRAPHIC PACKAGING HOLDING,0.0,0.343532,0,2,0,2,-2
GRAPHIC PACKAGING HOLDING,COCA-COLA,0.343532,0.343532,2,0,0,2,2
COCA-COLA,HEWLETT PACKARD ENTERPRISE,0.027221,0.163325,0,2,1,3,-2
HEWLETT PACKARD ENTERPRISE,COCA-COLA,0.136104,0.163325,2,0,1,3,2
COCA-COLA,HOME DEPOT,0.0,0.022108,0,1,0,1,-1
HOME DEPOT,COCA-COLA,0.022108,0.022108,1,0,0,1,1
COCA-COLA,HP,0.0083,0.033201,0,1,1,2,-1
HP,COCA-COLA,0.024901,0.033201,1,0,1,2,1
COCA-COLA,IBM,0.030511,0.122042,0,1,1,2,-1
IBM,COCA-COLA,0.091532,0.122042,1,0,1,2,1
COCA-COLA,ILLINOIS TOOL WORKS,0.0,0.136,0,2,0,2,-2
ILLINOIS TOOL WORKS,COCA-COLA,0.136,0.136,2,0,0,2,2
COCA-COLA,INTERNATIONAL PAPER,0.0,0.243657,0,2,0,2,-2
INTERNATIONAL PAPER,COCA-COLA,0.243657,0.243657,2,0,0,2,2
COCA-COLA,INTUIT,0.018062,0.036125,0,0,1,1,0
INTUIT,COCA-COLA,0.018062,0.036125,0,0,1,1,0
COCA-COLA,JOHNSON & JOHNSON,0.0,0.033201,0,1,0,1,-1
JOHNSON & JOHNSON,COCA-COLA,0.033201,0.033201,1,0,0,1,1
COCA-COLA,KEYCORP,0.0,0.026753,0,1,0,1,-1
KEYCORP,COCA-COLA,0.026753,0.026753,1,0,0,1,1
COCA-COLA,KIMBERLY-CLARK,0.0,0.033201,0,1,0,1,-1
KIMBERLY-CLARK,COCA-COLA,0.033201,0.033201,1,0,0,1,1
COCA-COLA,MARRIOTT INTERNATIONAL,0.031444,0.062888,1,1,0,2,0
MARRIOTT INTERNATIONAL,COCA-COLA,0.031444,0.062888,1,1,0,2,0
COCA-COLA,NATIONWIDE,0.0,0.008016,0,1,0,1,-1
NATIONWIDE,COCA-COLA,0.008016,0.008016,1,0,0,1,1
COCA-COLA,NIKE,0.011093,0.011093,2,0,0,2,2
NIKE,COCA-COLA,0.0,0.011093,0,2,0,2,-2
COCA-COLA,PEPSICO,0.0,0.003474,0,1,0,1,-1
PEPSICO,COCA-COLA,0.003474,0.003474,1,0,0,1,1
COCA-COLA,PPG INDUSTRIES,0.041031,0.082062,1,1,0,2,0
PPG INDUSTRIES,COCA-COLA,0.041031,0.082062,1,1,0,2,0
COCA-COLA,PROCTER & GAMBLE,0.0,0.033201,0,1,0,1,-1
PROCTER & GAMBLE,COCA-COLA,0.033201,0.033201,1,0,0,1,1
COCA-COLA,SALESFORCE,0.0166,0.033201,1,1,0,2,0
SALESFORCE,COCA-COLA,0.0166,0.033201,1,1,0,2,0
COCA-COLA,SHERWIN-WILLIAMS,0.0,0.493532,0,2,0,2,-2
SHERWIN-WILLIAMS,COCA-COLA,0.493532,0.493532,2,0,0,2,2
COCA-COLA,TARGET,0.0,0.055309,0,2,0,2,-2
TARGET,COCA-COLA,0.055309,0.055309,2,0,0,2,2
COCA-COLA,UNITED PARCEL SERVICE,0.090013,0.108016,2,0,1,3,2
UNITED PARCEL SERVICE,COCA-COLA,0.018003,0.108016,0,2,1,3,-2
COCA-COLA,WESTROCK,0.0,0.343532,0,2,0,2,-2
WESTROCK,COCA-COLA,0.343532,0.343532,2,0,0,2,2
COGNIZANT TECHNOLOGY SOLUTIONS,CUMMINS,0.003005,0.006011,1,1,0,2,0
CUMMINS,COGNIZANT TECHNOLOGY SOLUTIONS,0.003005,0.006011,1,1,0,2,0
COGNIZANT TECHNOLOGY SOLUTIONS,FLUOR,0.0,0.014093,0,1,0,1,-1
FLUOR,COGNIZANT TECHNOLOGY SOLUTIONS,0.014093,0.014093,1,0,0,1,1
COGNIZANT TECHNOLOGY SOLUTIONS,INTEL,0.012593,0.025185,1,1,0,2,0
INTEL,COGNIZANT TECHNOLOGY SOLUTIONS,0.012593,0.025185,1,1,0,2,0
COGNIZANT TECHNOLOGY SOLUTIONS,INTUIT,0.036125,0.036125,1,0,0,1,1
INTUIT,COGNIZANT TECHNOLOGY SOLUTIONS,0.0,0.036125,0,1,0,1,-1
COGNIZANT TECHNOLOGY SOLUTIONS,OLIN,0.0,0.014093,0,1,0,1,-1
OLIN,COGNIZANT TECHNOLOGY SOLUTIONS,0.014093,0.014093,1,0,0,1,1
COGNIZANT TECHNOLOGY SOLUTIONS,TEXAS INSTRUMENTS,0.020423,0.040845,0,0,1,1,0
TEXAS INSTRUMENTS,COGNIZANT TECHNOLOGY SOLUTIONS,0.020423,0.040845,0,0,1,1,0
COMMUNITY HEALTH SYSTEMS,CONSOLIDATED EDISON,0.00783,0.01566,0,0,1,1,0
CONSOLIDATED EDISON,COMMUNITY HEALTH SYSTEMS,0.00783,0.01566,0,0,1,1,0
COMMUNITY HEALTH SYSTEMS,HOLLYFRONTIER,0.069282,0.138565,0,0,1,1,0
HOLLYFRONTIER,COMMUNITY HEALTH SYSTEMS,0.069282,0.138565,0,0,1,1,0
COMMUNITY HEALTH SYSTEMS,HONEYWELL INTERNATIONAL,0.069282,0.138565,0,0,1,1,0
HONEYWELL INTERNATIONAL,COMMUNITY HEALTH SYSTEMS,0.069282,0.138565,0,0,1,1,0
COMMUNITY HEALTH SYSTEMS,HUMANA,0.069282,0.138565,0,0,1,1,0
HUMANA,COMMUNITY HEALTH SYSTEMS,0.069282,0.138565,0,0,1,1,0
COMMUNITY HEALTH SYSTEMS,HUNTSMAN,0.061452,0.122905,0,0,1,1,0
HUNTSMAN,COMMUNITY HEALTH SYSTEMS,0.061452,0.122905,0,0,1,1,0
COMMUNITY HEALTH SYSTEMS,INTERPUBLIC GROUP,0.0,0.138565,0,1,0,1,-1
INTERPUBLIC GROUP,COMMUNITY HEALTH SYSTEMS,0.138565,0.138565,1,0,0,1,1
COMMUNITY HEALTH SYSTEMS,KIMBERLY-CLARK,0.019345,0.03869,0,0,2,2,0
KIMBERLY-CLARK,COMMUNITY HEALTH SYSTEMS,0.019345,0.03869,0,0,2,2,0
COMMUNITY HEALTH SYSTEMS,PHILLIPS 66,0.069282,0.138565,0,0,1,1,0
PHILLIPS 66,COMMUNITY HEALTH SYSTEMS,0.069282,0.138565,0,0,1,1,0
COMMUNITY HEALTH SYSTEMS,RAYTHEON,0.037407,0.074815,0,0,1,1,0
RAYTHEON,COMMUNITY HEALTH SYSTEMS,0.037407,0.074815,0,0,1,1,0
CONOCOPHILLIPS,CONSOLIDATED EDISON,0.008356,0.016711,0,0,2,2,0
CONSOLIDATED EDISON,CONOCOPHILLIPS,0.008356,0.016711,0,0,2,2,0
CONOCOPHILLIPS,CORNING,0.00478,0.00956,0,0,1,1,0
CORNING,CONOCOPHILLIPS,0.00478,0.00956,0,0,1,1,0
CONOCOPHILLIPS,CUMMINS,0.00212,0.00848,0,1,1,2,-1
CUMMINS,CONOCOPHILLIPS,0.00636,0.00848,1,0,1,2,1
CONOCOPHILLIPS,DELTA AIR LINES,0.004747,0.004747,1,0,0,1,1
DELTA AIR LINES,CONOCOPHILLIPS,0.0,0.004747,0,1,0,1,-1
CONOCOPHILLIPS,DTE ENERGY,0.003595,0.014379,0,2,2,4,-2
DTE ENERGY,CONOCOPHILLIPS,0.010785,0.014379,2,0,2,4,2
CONOCOPHILLIPS,DUKE ENERGY,0.000237,0.000949,0,1,1,2,-1
DUKE ENERGY,CONOCOPHILLIPS,0.000712,0.000949,1,0,1,2,1
CONOCOPHILLIPS,ELI LILLY,0.0,0.058421,0,1,0,1,-1
ELI LILLY,CONOCOPHILLIPS,0.058421,0.058421,1,0,0,1,1
CONOCOPHILLIPS,ENTERGY,0.001681,0.010084,0,2,1,3,-2
ENTERGY,CONOCOPHILLIPS,0.008404,0.010084,2,0,1,3,2
CONOCOPHILLIPS,EXELON,0.0,0.00848,0,1,0,1,-1
EXELON,CONOCOPHILLIPS,0.00848,0.00848,1,0,0,1,1
CONOCOPHILLIPS,EXXONMOBIL,0.010483,0.027955,0,1,3,4,-1
EXXONMOBIL,CONOCOPHILLIPS,0.017472,0.027955,1,0,3,4,1
CONOCOPHILLIPS,FEDEX,0.003194,0.006388,0,0,1,1,0
FEDEX,CONOCOPHILLIPS,0.003194,0.006388,0,0,1,1,0
CONOCOPHILLIPS,FIRSTENERGY,0.002975,0.017848,0,2,1,3,-2
FIRSTENERGY,CONOCOPHILLIPS,0.014873,0.017848,2,0,1,3,2
CONOCOPHILLIPS,GRAPHIC PACKAGING HOLDING,0.003162,0.006324,1,1,0,2,0
GRAPHIC PACKAGING HOLDING,CONOCOPHILLIPS,0.003162,0.006324,1,1,0,2,0
CONOCOPHILLIPS,HARTFORD FINANCIAL SERVICES,0.0,0.014639,0,1,0,1,-1
HARTFORD FINANCIAL SERVICES,CONOCOPHILLIPS,0.014639,0.014639,1,0,0,1,1
CONOCOPHILLIPS,MOLINA HEALTHCARE,0.0,0.011093,0,1,0,1,-1
MOLINA HEALTHCARE,CONOCOPHILLIPS,0.011093,0.011093,1,0,0,1,1
CONOCOPHILLIPS,PG&E,0.003307,0.013226,0,1,1,2,-1
PG&E,CONOCOPHILLIPS,0.00992,0.013226,1,0,1,2,1
CONOCOPHILLIPS,PPG INDUSTRIES,0.007319,0.014639,0,0,1,1,0
PPG INDUSTRIES,CONOCOPHILLIPS,0.007319,0.014639,0,0,1,1,0
CONOCOPHILLIPS,PPL,0.00212,0.00848,0,1,1,2,-1
PPL,CONOCOPHILLIPS,0.00636,0.00848,1,0,1,2,1
CONOCOPHILLIPS,PUBLIC SERVICE ENTERPRISE GROUP,0.002472,0.014831,0,2,1,3,-2
PUBLIC SERVICE ENTERPRISE GROUP,CONOCOPHILLIPS,0.012359,0.014831,2,0,1,3,2
CONOCOPHILLIPS,SOUTHERN,0.004633,0.012355,0,1,3,4,-1
SOUTHERN,CONOCOPHILLIPS,0.007722,0.012355,1,0,3,4,1
CONOCOPHILLIPS,SOUTHWEST AIRLINES,0.000475,0.000949,0,0,1,1,0
SOUTHWEST AIRLINES,CONOCOPHILLIPS,0.000475,0.000949,0,0,1,1,0
CONOCOPHILLIPS,TIAA,0.0,0.014639,0,1,0,1,-1
TIAA,CONOCOPHILLIPS,0.014639,0.014639,1,0,0,1,1
CONOCOPHILLIPS,UNITED AIRLINES HOLDINGS,0.001212,0.002424,0,0,1,1,0
UNITED AIRLINES HOLDINGS,CONOCOPHILLIPS,0.001212,0.002424,0,0,1,1,0
CONOCOPHILLIPS,USAA,0.000475,0.000949,0,0,1,1,0
USAA,CONOCOPHILLIPS,0.000475,0.000949,0,0,1,1,0
CONOCOPHILLIPS,WESTROCK,0.003162,0.006324,1,1,0,2,0
WESTROCK,CONOCOPHILLIPS,0.003162,0.006324,1,1,0,2,0
CONOCOPHILLIPS,YUM BRANDS,0.00424,0.00848,0,0,1,1,0
YUM BRANDS,CONOCOPHILLIPS,0.00424,0.00848,0,0,1,1,0
CONSOLIDATED EDISON,CUMMINS,0.003316,0.008844,0,1,3,4,-1
CUMMINS,CONSOLIDATED EDISON,0.005527,0.008844,1,0,3,4,1
CONSOLIDATED EDISON,DAVITA,0.0,0.002685,0,1,0,1,-1
DAVITA,CONSOLIDATED EDISON,0.002685,0.002685,1,0,0,1,1
CONSOLIDATED EDISON,DELTA AIR LINES,0.003079,0.006159,1,1,1,3,0
DELTA AIR LINES,CONSOLIDATED EDISON,0.003079,0.006159,1,1,1,3,0
CONSOLIDATED EDISON,DTE ENERGY,0.063113,0.378681,0,2,1,3,-2
DTE ENERGY,CONSOLIDATED EDISON,0.315567,0.378681,2,0,1,3,2
CONSOLIDATED EDISON,DUKE ENERGY,0.00154,0.006159,0,2,2,4,-2
DUKE ENERGY,CONSOLIDATED EDISON,0.004619,0.006159,2,0,2,4,2
CONSOLIDATED EDISON,DUPONT DE NEMOURS,0.003079,0.006159,0,0,2,2,0
DUPONT DE NEMOURS,CONSOLIDATED EDISON,0.003079,0.006159,0,0,2,2,0
CONSOLIDATED EDISON,EDISON INTERNATIONAL,0.082445,0.329782,0,1,1,2,-1
EDISON INTERNATIONAL,CONSOLIDATED EDISON,0.247336,0.329782,1,0,1,2,1
CONSOLIDATED EDISON,ELI LILLY,0.004178,0.016711,0,1,1,2,-1
ELI LILLY,CONSOLIDATED EDISON,0.012533,0.016711,1,0,1,2,1
CONSOLIDATED EDISON,ENTERGY,0.121669,0.324451,2,4,2,8,-2
ENTERGY,CONSOLIDATED EDISON,0.202782,0.324451,4,2,2,8,2
CONSOLIDATED EDISON,EVERSOURCE ENERGY,0.061452,0.122905,0,0,1,1,0
EVERSOURCE ENERGY,CONSOLIDATED EDISON,0.061452,0.122905,0,0,1,1,0
CONSOLIDATED EDISON,EXELON,0.019315,0.07726,0,2,2,4,-2
EXELON,CONSOLIDATED EDISON,0.057945,0.07726,2,0,2,4,2
CONSOLIDATED EDISON,FIRSTENERGY,0.000895,0.002685,0,1,2,3,-1
FIRSTENERGY,CONSOLIDATED EDISON,0.00179,0.002685,1,0,2,3,1
CONSOLIDATED EDISON,FLUOR,0.026102,0.052205,0,0,3,3,0
FLUOR,CONSOLIDATED EDISON,0.026102,0.052205,0,0,3,3,0
CONSOLIDATED EDISON,GENERAL ELECTRIC,0.025773,0.051546,0,0,1,1,0
GENERAL ELECTRIC,CONSOLIDATED EDISON,0.025773,0.051546,0,0,1,1,0
CONSOLIDATED EDISON,GRAPHIC PACKAGING HOLDING,0.0,0.074576,0,1,0,1,-1
GRAPHIC PACKAGING HOLDING,CONSOLIDATED EDISON,0.074576,0.074576,1,0,0,1,1
CONSOLIDATED EDISON,HOLLYFRONTIER,0.005546,0.011093,0,0,2,2,0
HOLLYFRONTIER,CONSOLIDATED EDISON,0.005546,0.011093,0,0,2,2,0
CONSOLIDATED EDISON,HONEYWELL INTERNATIONAL,0.00535,0.0107,0,0,1,1,0
HONEYWELL INTERNATIONAL,CONSOLIDATED EDISON,0.00535,0.0107,0,0,1,1,0
CONSOLIDATED EDISON,ILLINOIS TOOL WORKS,0.049938,0.099875,0,0,1,1,0
ILLINOIS TOOL WORKS,CONSOLIDATED EDISON,0.049938,0.099875,0,0,1,1,0
CONSOLIDATED EDISON,INTERPUBLIC GROUP,0.0,0.034835,0,1,0,1,-1
INTERPUBLIC GROUP,CONSOLIDATED EDISON,0.034835,0.034835,1,0,0,1,1
CONSOLIDATED EDISON,JPMORGAN CHASE & CO.,0.001921,0.011528,0,2,1,3,-2
JPMORGAN CHASE & CO.,CONSOLIDATED EDISON,0.009607,0.011528,2,0,1,3,2
CONSOLIDATED EDISON,KIMBERLY-CLARK,0.025773,0.051546,0,0,1,1,0
KIMBERLY-CLARK,CONSOLIDATED EDISON,0.025773,0.051546,0,0,1,1,0
CONSOLIDATED EDISON,METLIFE,0.03869,0.03869,1,0,0,1,1
METLIFE,CONSOLIDATED EDISON,0.0,0.03869,0,1,0,1,-1
CONSOLIDATED EDISON,MICROSOFT,0.001342,0.002685,0,0,1,1,0
MICROSOFT,CONSOLIDATED EDISON,0.001342,0.002685,0,0,1,1,0
CONSOLIDATED EDISON,OSHKOSH,0.00535,0.0107,0,0,1,1,0
OSHKOSH,CONSOLIDATED EDISON,0.00535,0.0107,0,0,1,1,0
CONSOLIDATED EDISON,PG&E,0.008971,0.035886,0,1,1,2,-1
PG&E,CONSOLIDATED EDISON,0.026914,0.035886,1,0,1,2,1
CONSOLIDATED EDISON,PPG INDUSTRIES,0.005132,0.006159,2,0,1,3,2
PPG INDUSTRIES,CONSOLIDATED EDISON,0.001026,0.006159,0,2,1,3,-2
CONSOLIDATED EDISON,PPL,0.046288,0.185151,0,2,2,4,-2
PPL,CONSOLIDATED EDISON,0.138863,0.185151,2,0,2,4,2
CONSOLIDATED EDISON,PUBLIC SERVICE ENTERPRISE GROUP,0.024842,0.099369,0,1,1,2,-1
PUBLIC SERVICE ENTERPRISE GROUP,CONSOLIDATED EDISON,0.074526,0.099369,1,0,1,2,1
CONSOLIDATED EDISON,QUALCOMM,0.0107,0.0107,1,0,0,1,1
QUALCOMM,CONSOLIDATED EDISON,0.0,0.0107,0,1,0,1,-1
CONSOLIDATED EDISON,SHERWIN-WILLIAMS,0.024793,0.024793,1,0,0,1,1
SHERWIN-WILLIAMS,CONSOLIDATED EDISON,0.0,0.024793,0,1,0,1,-1
CONSOLIDATED EDISON,SOUTHERN,0.009698,0.019396,1,1,1,3,0
SOUTHERN,CONSOLIDATED EDISON,0.009698,0.019396,1,1,1,3,0
CONSOLIDATED EDISON,SPIRIT AEROSYSTEMS HOLDINGS,0.026102,0.052205,0,0,3,3,0
SPIRIT AEROSYSTEMS HOLDINGS,CONSOLIDATED EDISON,0.026102,0.052205,0,0,3,3,0
CONSOLIDATED EDISON,UNION PACIFIC,0.025773,0.051546,0,0,1,1,0
UNION PACIFIC,CONSOLIDATED EDISON,0.025773,0.051546,0,0,1,1,0
CONSOLIDATED EDISON,WESTROCK,0.0,0.110701,0,1,0,1,-1
WESTROCK,CONSOLIDATED EDISON,0.110701,0.110701,1,0,0,1,1
CONSOLIDATED EDISON,WINDSTREAM HOLDINGS,0.122905,0.122905,1,0,0,1,1
WINDSTREAM HOLDINGS,CONSOLIDATED EDISON,0.0,0.122905,0,1,0,1,-1
CONSOLIDATED EDISON,YUM BRANDS,0.001342,0.002685,0,0,1,1,0
YUM BRANDS,CONSOLIDATED EDISON,0.001342,0.002685,0,0,1,1,0
CONSTELLATION BRANDS,FIDELITY NATIONAL INFORMATION SERVICES,0.15,0.15,1,0,0,1,1
FIDELITY NATIONAL INFORMATION SERVICES,CONSTELLATION BRANDS,0.0,0.15,0,1,0,1,-1
CONSTELLATION BRANDS,FIRST AMERICAN FINANCIAL,0.02303,0.02303,2,0,0,2,2
FIRST AMERICAN FINANCIAL,CONSTELLATION BRANDS,0.0,0.02303,0,2,0,2,-2
CONSTELLATION BRANDS,MOLSON COORS BEVERAGE,0.276716,0.332059,2,0,1,3,2
MOLSON COORS BEVERAGE,CONSTELLATION BRANDS,0.055343,0.332059,0,2,1,3,-2
CONSTELLATION BRANDS,W.R. BERKLEY,0.136,0.136,2,0,0,2,2
W.R. BERKLEY,CONSTELLATION BRANDS,0.0,0.136,0,2,0,2,-2
CONSTELLATION BRANDS,WELLS FARGO,0.204679,0.272905,1,0,1,2,1
WELLS FARGO,CONSTELLATION BRANDS,0.068226,0.272905,0,1,1,2,-1
CORNING,CUMMINS,0.000409,0.000819,0,0,1,1,0
CUMMINS,CORNING,0.000409,0.000819,0,0,1,1,0
CORNING,CVS HEALTH,0.02138,0.042761,0,0,1,1,0
CVS HEALTH,CORNING,0.02138,0.042761,0,0,1,1,0
CORNING,DEERE,0.238109,0.238109,2,0,0,2,2
DEERE,CORNING,0.0,0.238109,0,2,0,2,-2
CORNING,DISH NETWORK,0.013442,0.026885,0,0,2,2,0
DISH NETWORK,CORNING,0.013442,0.026885,0,0,2,2,0
CORNING,DUKE ENERGY,0.115347,0.230694,0,0,3,3,0
DUKE ENERGY,CORNING,0.115347,0.230694,0,0,3,3,0
CORNING,GENERAL DYNAMICS,0.0,0.071455,0,2,0,2,-2
GENERAL DYNAMICS,CORNING,0.071455,0.071455,2,0,0,2,2
CORNING,HEWLETT PACKARD ENTERPRISE,0.011807,0.070845,0,2,1,3,-2
HEWLETT PACKARD ENTERPRISE,CORNING,0.059037,0.070845,2,0,1,3,2
CORNING,HP,0.032648,0.065296,0,0,3,3,0
HP,CORNING,0.032648,0.065296,0,0,3,3,0
CORNING,INTEL,0.01853,0.074121,0,2,2,4,-2
INTEL,CORNING,0.05559,0.074121,2,0,2,4,2
CORNING,JPMORGAN CHASE & CO.,0.000409,0.000819,0,0,1,1,0
JPMORGAN CHASE & CO.,CORNING,0.000409,0.000819,0,0,1,1,0
CORNING,LEIDOS HOLDINGS,0.000409,0.000819,0,0,1,1,0
LEIDOS HOLDINGS,CORNING,0.000409,0.000819,0,0,1,1,0
CORNING,LOCKHEED MARTIN,0.0,0.071455,0,2,0,2,-2
LOCKHEED MARTIN,CORNING,0.071455,0.071455,2,0,0,2,2
CORNING,MICRON TECHNOLOGY,0.002357,0.003142,1,0,1,2,1
MICRON TECHNOLOGY,CORNING,0.000786,0.003142,0,1,1,2,-1
CORNING,MICROSOFT,0.022841,0.091364,0,2,2,4,-2
MICROSOFT,CORNING,0.068523,0.091364,2,0,2,4,2
CORNING,NORTHROP GRUMMAN,0.017864,0.071455,0,2,2,4,-2
NORTHROP GRUMMAN,CORNING,0.053591,0.071455,2,0,2,4,2
CORNING,PUBLIC SERVICE ENTERPRISE GROUP,0.000819,0.000819,1,0,0,1,1
PUBLIC SERVICE ENTERPRISE GROUP,CORNING,0.0,0.000819,0,1,0,1,-1
CORNING,QUALCOMM,0.048183,0.072274,1,0,2,3,1
QUALCOMM,CORNING,0.024091,0.072274,0,1,2,3,-1
CORNING,RAYTHEON,0.0,0.071455,0,2,0,2,-2
RAYTHEON,CORNING,0.071455,0.071455,2,0,0,2,2
CORNING,SALESFORCE,0.0,0.013034,0,1,0,1,-1
SALESFORCE,CORNING,0.013034,0.013034,1,0,0,1,1
CORNING,SEMPRA ENERGY,0.030634,0.040845,1,0,1,2,1
SEMPRA ENERGY,CORNING,0.010211,0.040845,0,1,1,2,-1
CORNING,SOUTHERN,0.074622,0.149244,0,0,2,2,0
SOUTHERN,CORNING,0.074622,0.149244,0,0,2,2,0
CORNING,STATE FARM INSURANCE,0.0,0.071455,0,2,0,2,-2
STATE FARM INSURANCE,CORNING,0.071455,0.071455,2,0,0,2,2
CORNING,TEXAS INSTRUMENTS,0.012217,0.073302,0,2,1,3,-2
TEXAS INSTRUMENTS,CORNING,0.061085,0.073302,2,0,1,3,2
CORNING,USAA,0.0,0.000819,0,1,0,1,-1
USAA,CORNING,0.000819,0.000819,1,0,0,1,1
CORNING,VERIZON,0.008729,0.043644,0,3,2,5,-3
