company,rank,bill_number,total_amount,budget_fraction
COGNIZANT TECHNOLOGY SOLUTIONS,1,H.R.1044,703333.33,0.192168
COGNIZANT TECHNOLOGY SOLUTIONS,2,S.386,703333.33,0.192168
COGNIZANT TECHNOLOGY SOLUTIONS,3,H.R.3648,555555.56,0.151791
COGNIZANT TECHNOLOGY SOLUTIONS,4,H.R.4644,372222.22,0.1017
COGNIZANT TECHNOLOGY SOLUTIONS,5,S.3720,222222.22,0.060716
COGNIZANT TECHNOLOGY SOLUTIONS,6,S.3620,177222.22,0.048421
COGNIZANT TECHNOLOGY SOLUTIONS,7,S.4543,45555.56,0.012447
COGNIZANT TECHNOLOGY SOLUTIONS,8,H.R.3620,45000.0,0.012295
COMCAST,1,H.R.1644,3410000.0,0.160925
COMMUNITY HEALTH SYSTEMS,1,H.R.4502,7500.0,0.026786
COMMUNITY HEALTH SYSTEMS,2,H.R.133,5000.0,0.017857
COMMUNITY HEALTH SYSTEMS,3,S.934,3333.33,0.011905
COMMUNITY HEALTH SYSTEMS,4,S.935,3333.33,0.011905
COMMUNITY HEALTH SYSTEMS,5,H.R.4735,2500.0,0.008929
CONAGRA BRANDS,1,S.3832,80000.0,1.0
CONOCOPHILLIPS,1,H.R.6968,2300000.0,0.175174
CONOCOPHILLIPS,2,S.7,1363333.33,0.103835
CONOCOPHILLIPS,3,H.R.6833,940000.0,0.071593
CONOCOPHILLIPS,4,H.R.2393,845000.0,0.064357
CONOCOPHILLIPS,5,H.R.218,453266.67,0.034522
CONOCOPHILLIPS,6,S.563,453266.67,0.034522
CONOCOPHILLIPS,7,H.R.7688,423333.33,0.032242
CONOCOPHILLIPS,8,H.R.2415,85555.56,0.006516
CONOCOPHILLIPS,9,H.R.2570,85555.56,0.006516
CONOCOPHILLIPS,10,H.R.1187,85555.56,0.006516
CONOCOPHILLIPS,11,H.R.1815,85555.56,0.006516
CONOCOPHILLIPS,12,H.R.848,85555.56,0.006516
CONOCOPHILLIPS,13,S.1076,85555.56,0.006516
CONOCOPHILLIPS,14,S.2118,85555.56,0.006516
CONOCOPHILLIPS,15,H.J.RES.34,85555.56,0.006516
CONOCOPHILLIPS,16,H.R.3538,77500.0,0.005903
CONOCOPHILLIPS,17,H.R.4153,77500.0,0.005903
CONOCOPHILLIPS,18,S.2085,77500.0,0.005903
CONOCOPHILLIPS,19,S.645,77500.0,0.005903
CONSOLIDATED EDISON,1,H.R.848,226904.76,0.184475
CONSOLIDATED EDISON,2,H.R.1848,103333.33,0.084011
CONSOLIDATED EDISON,3,S.2875,68571.43,0.055749
CONSOLIDATED EDISON,4,S.4983,65000.0,0.052846
CONSOLIDATED EDISON,5,H.R.4502,45714.29,0.037166
CONSOLIDATED EDISON,6,H.R.4549,45714.29,0.037166
CONSOLIDATED EDISON,7,S.2605,45714.29,0.037166
CONSOLIDATED EDISON,8,H.R.6833,30000.0,0.02439
CONSOLIDATED EDISON,9,H.R.8295,30000.0,0.02439
CONSOLIDATED EDISON,10,H.R.5440,22857.14,0.018583
CONSOLIDATED EDISON,11,S.2407,22857.14,0.018583
CONSTELLATION BRANDS,1,H.R.1996,200000.0,0.3125
CONSTELLATION BRANDS,2,S.910,200000.0,0.3125
CONSTELLATION BRANDS,3,H.R.3617,133333.33,0.208333
CONSTELLATION BRANDS,4,S.4591,20000.0,0.03125
CORNING,1,S.2140,334212.12,0.103793
CORNING,2,H.R.1783,324545.45,0.100791
CORNING,3,S.745,324545.45,0.100791
CORNING,4,H.R.5423,270878.79,0.084124
CORNING,5,H.R.1304,252166.67,0.078313
CORNING,6,H.R.1884,144545.45,0.04489
CORNING,7,S.2071,97878.79,0.030397
CORNING,8,H.R.2558,90500.0,0.028106
CORNING,9,S.1166,90500.0,0.028106
CORNING,10,S.749,90500.0,0.028106
CORNING,11,H.R.6968,90000.0,0.02795
CORNING,12,H.R.7108,90000.0,0.02795
CORNING,13,H.R.3842,34545.45,0.010728
CORNING,14,H.R.5058,34545.45,0.010728
CORNING,15,H.R.4346,28000.0,0.008696
CORNING,16,S.4543,28000.0,0.008696
CSX,1,S.3580,890500.0,0.33832
CSX,2,H.R.8294,169316.67,0.064327
CSX,3,S.1658,169316.67,0.064327
CSX,4,S.1500,81401.69,0.030926
CSX,5,S.700,81401.69,0.030926
CSX,6,H.R.2900,81401.69,0.030926
CSX,7,H.R.2937,81401.69,0.030926
CSX,8,H.R.3341,81401.69,0.030926
CSX,9,H.R.3409,81401.69,0.030926
CSX,10,H.R.3698,81401.69,0.030926
CSX,11,S.1465,81401.69,0.030926
CSX,12,S.545,81401.69,0.030926
CSX,13,S.1732,81401.69,0.030926
CSX,14,S.1931,81401.69,0.030926
CSX,15,S.2016,81401.69,0.030926
CSX,16,S.4808,36816.67,0.013987
CSX,17,S.J.RES.61,36816.67,0.013987
CSX,18,H.J.RES.95,36816.67,0.013987
CSX,19,H.J.RES.100,32500.0,0.012347
CSX,20,H.CON.RES.119,32500.0,0.012347
CUMMINS,1,S.4573,847136.0,0.125349
CUMMINS,2,S.393,394751.55,0.058411
CUMMINS,3,H.R.4,235403.05,0.034832
CUMMINS,4,S.264,230536.47,0.034112
CUMMINS,5,S.2107,200141.37,0.029614
CUMMINS,6,H.R.3524,200141.37,0.029614
CUMMINS,7,S.3933,200141.37,0.029614
CUMMINS,8,S.4543,167239.4,0.024746
CUMMINS,9,H.R.6,161855.82,0.023949
CUMMINS,10,H.R.4502,161453.67,0.02389
CUMMINS,11,S.2605,161453.67,0.02389
CUMMINS,12,H.R.848,159348.5,0.023578
CUMMINS,13,H.R.1788,159348.5,0.023578
CUMMINS,14,H.R.1177,159348.5,0.023578
CUMMINS,15,S.975,159348.5,0.023578
CUMMINS,16,H.R.1848,159348.5,0.023578
CUMMINS,17,S.2378,136844.3,0.020249
CUMMINS,18,S.2747,136844.3,0.020249
CUMMINS,19,H.RES.601,98558.75,0.014584
CUMMINS,20,H.R.6978,96836.11,0.014329
CUMMINS,21,S.3832,96836.11,0.014329
CUMMINS,22,S.3488,73949.38,0.010942
CUMMINS,23,H.R.5,73949.38,0.010942
CUMMINS,24,H.R.6470,73949.38,0.010942
CUMMINS,25,H.R.7309,73949.38,0.010942
CUMMINS,26,S.747,63297.07,0.009366
CUMMINS,27,S.7,63297.07,0.009366
CUMMINS,28,H.R.1909,63297.07,0.009366
CUMMINS,29,H.R.3648,63297.07,0.009366
CUMMINS,30,S.3721,63297.07,0.009366
CVS HEALTH,1,S.1909,1476322.83,0.073013
CVS HEALTH,2,S.145,1070572.83,0.052946
CVS HEALTH,3,H.R.695,1070572.83,0.052946
CVS HEALTH,4,H.R.447,1002572.83,0.049583
CVS HEALTH,5,H.R.7213,974132.35,0.048177
CVS HEALTH,6,H.R.1304,974132.35,0.048177
CVS HEALTH,7,S.936,948072.83,0.046888
CVS HEALTH,8,S.150,948072.83,0.046888
CVS HEALTH,9,S.368,948072.83,0.046888
CVS HEALTH,10,H.R.366,948072.83,0.046888
CVS HEALTH,11,H.R.2166,948072.83,0.046888
CVS HEALTH,12,H.R.3076,840572.83,0.041571
CVS HEALTH,13,S.1720,840572.83,0.041571
CVS HEALTH,14,S.4295,758250.0,0.0375
CVS HEALTH,15,H.R.3173,758250.0,0.0375
CVS HEALTH,16,H.R.5502,758250.0,0.0375
CVS HEALTH,17,H.R.3554,718072.83,0.035513
CVS HEALTH,18,S.5406,635750.0,0.031442
CVS HEALTH,19,S.748,399333.33,0.019749
CVS HEALTH,20,H.R.1868,399333.33,0.019749
CVS HEALTH,21,H.5502,385882.35,0.019084
CVS HEALTH,22,H.R.3449,332190.48,0.016429
CVS HEALTH,23,S.537,230000.0,0.011375
CVS HEALTH,24,H.R.7007,215882.35,0.010677
CVS HEALTH,25,S.1605,170000.0,0.008408
DANAHER,1,S.2209,280000.0,0.314607
DANAHER,2,H.R.4128,140000.0,0.157303
DANAHER,3,H.R.6851,140000.0,0.157303
DANAHER,4,S.3799,140000.0,0.157303
DANAHER,5,S.1854,100000.0,0.11236
DAVITA,1,S.368,1922690.48,0.2497
DAVITA,2,H.R.4065,872690.48,0.113336
DAVITA,3,S.1971,872690.48,0.113336
DAVITA,4,H.R.1676,596023.81,0.077406
DAVITA,5,H.R.4942,596023.81,0.077406
DAVITA,6,H.R.5426,596023.81,0.077406
DAVITA,7,S.2649,596023.81,0.077406
DAVITA,8,H.R.6000,473166.67,0.06145
DAVITA,9,H.R.7878,198166.67,0.025736
DAVITA,10,H.R.8238,198166.67,0.025736
DAVITA,11,H.R.8295,198166.67,0.025736
DAVITA,12,S.4307,198166.67,0.025736
DAVITA,13,H.R.8063,127333.33,0.016537
DAVITA,14,H.R.8594,127333.33,0.016537
DAVITA,15,S.4750,127333.33,0.016537
DEERE,1,H.R.1783,207212.75,0.084233
DEERE,2,H.R.2518,207212.75,0.084233
DEERE,3,H.R.2820,207212.75,0.084233
DEERE,4,S.1251,207212.75,0.084233
DEERE,5,S.745,207212.75,0.084233
DEERE,6,H.R.5089,168879.42,0.06865
DEERE,7,S.2750,168879.42,0.06865
DEERE,8,H.R.4006,168576.39,0.068527
DEERE,9,H.R.6566,103323.86,0.042002
DEERE,10,S.3549,103323.86,0.042002
DEERE,11,H.R.3162,90000.0,0.036585
DEERE,12,S.1522,90000.0,0.036585
DEERE,13,H.R.6390,64687.5,0.026296
DEERE,14,H.R.7768,64687.5,0.026296
DEERE,15,S.3830,64687.5,0.026296
DELEK US HOLDINGS,1,H.R.6562,210000.0,1.0
DELL TECHNOLOGIES,1,S.393,663418.26,0.074709
DELL TECHNOLOGIES,2,H.R.5,663418.26,0.074709
DELL TECHNOLOGIES,3,H.R.21,663418.26,0.074709
DELL TECHNOLOGIES,4,H1,663418.26,0.074709
DELL TECHNOLOGIES,5,H.R.1054,483418.26,0.054439
DELL TECHNOLOGIES,6,H.R.3429,483418.26,0.054439
DELL TECHNOLOGIES,7,S.1843,483418.26,0.054439
DELL TECHNOLOGIES,8,S.2774,343418.26,0.038673
DELL TECHNOLOGIES,9,H.R.4355,343418.26,0.038673
DELL TECHNOLOGIES,10,H.R.4432,343418.26,0.038673
DELL TECHNOLOGIES,11,H.R.5184,343418.26,0.038673
DELL TECHNOLOGIES,12,H.R.2225,260084.93,0.029289
DELL TECHNOLOGIES,13,S.2891,260084.93,0.029289
DELL TECHNOLOGIES,14,S.2875,260084.93,0.029289
DELL TECHNOLOGIES,15,H.R.7185,194295.45,0.02188
DELL TECHNOLOGIES,16,H.R.8256,143295.45,0.016137
DELL TECHNOLOGIES,17,H.R.8404,93750.0,0.010557
DELL TECHNOLOGIES,18,H.R.4346,93750.0,0.010557
DELL TECHNOLOGIES,19,S.4543,47083.33,0.005302
DELTA AIR LINES,1,S.537,643140.56,0.070443
DELTA AIR LINES,2,S.316,643140.56,0.070443
DELTA AIR LINES,3,H.R.2387,643140.56,0.070443
DELTA AIR LINES,4,H.R.3440,340640.56,0.03731
DELTA AIR LINES,5,S.2118,215085.01,0.023558
DELTA AIR LINES,6,S.2263,215085.01,0.023558
DELTA AIR LINES,7,H.R.3095,208083.96,0.022791
DELTA AIR LINES,8,H.R.4345,208083.96,0.022791
DELTA AIR LINES,9,H.R.6119,205994.1,0.022562
DELTA AIR LINES,10,S.2875,205994.1,0.022562
DELTA AIR LINES,11,H.R.5706,205994.1,0.022562
DELTA AIR LINES,12,H.R.5440,205994.1,0.022562
DELTA AIR LINES,13,S.1658,172556.6,0.0189
DELTA AIR LINES,14,H.R.7433,172556.6,0.0189
DELTA AIR LINES,15,H.R.4094,172556.6,0.0189
DELTA AIR LINES,16,S.4019,172556.6,0.0189
DELTA AIR LINES,17,S.3125,165994.1,0.018181
DELTA AIR LINES,18,H.R.4431,139050.15,0.01523
DELTA AIR LINES,19,H.R.3110,139050.15,0.01523
DELTA AIR LINES,20,H.R.1843,125555.56,0.013752
DELTA AIR LINES,21,S.728,125555.56,0.013752
DELTA AIR LINES,22,H.R.8255,116034.86,0.012709
DELTA AIR LINES,23,H.R.8262,116034.86,0.012709
DELTA AIR LINES,24,H.R.8294,116034.86,0.012709
DELTA AIR LINES,25,H.R.8254,116034.86,0.012709
DELTA AIR LINES,26,H.R.8239,116034.86,0.012709
DELTA AIR LINES,27,H.R.8257,116034.86,0.012709
DELTA AIR LINES,28,S.3058,89959.24,0.009853
DELTA AIR LINES,29,H.R.4549,82528.41,0.009039
DELTA AIR LINES,30,H.R.4356,82528.41,0.009039
DISCOVER FINANCIAL SERVICES,1,S.374,1383333.33,0.327029
DISCOVER FINANCIAL SERVICES,2,S.2508,858333.33,0.202916
DISCOVER FINANCIAL SERVICES,3,H.R.1285,738333.33,0.174547
DISCOVER FINANCIAL SERVICES,4,H.R.963,525000.0,0.124113
DISCOVER FINANCIAL SERVICES,5,S.505,525000.0,0.124113
DISCOVER FINANCIAL SERVICES,6,S.2155,200000.0,0.047281
DISCOVERY,1,H.R.7776,110000.0,0.114583
DISCOVERY,2,S.1628,110000.0,0.114583
DISCOVERY,3,S.2810,110000.0,0.114583
DISCOVERY,4,S.3663,110000.0,0.114583
DISCOVERY,5,S.4258,110000.0,0.114583
DISH NETWORK,1,H.R.6395,899960.32,0.19736
DISH NETWORK,2,H.R.4032,454960.32,0.099772
DISH NETWORK,3,H.R.4346,210000.0,0.046053
DISH NETWORK,4,H.R.7624,210000.0,0.046053
DISH NETWORK,5,H.R.5378,149841.27,0.03286
DISH NETWORK,6,H.R.7776,106666.67,0.023392
DISH NETWORK,7,S.2071,88333.33,0.019371
DISH NETWORK,8,S.436,88333.33,0.019371
DISH NETWORK,9,S.922,88333.33,0.019371
DISH NETWORK,10,H.R.1047,84285.71,0.018484
DISH NETWORK,11,H.R.1856,84285.71,0.018484
DISH NETWORK,12,H.R.5486,65555.56,0.014376
DTE ENERGY,1,H.R.848,140219.34,0.097375
DTE ENERGY,2,S.2118,95933.62,0.066621
DTE ENERGY,3,H.R.3538,81647.91,0.0567
DTE ENERGY,4,S.2230,81647.91,0.0567
DTE ENERGY,5,H.R.1848,67095.24,0.046594
DTE ENERGY,6,S.986,67095.24,0.046594
DTE ENERGY,7,H.R.1062,67095.24,0.046594
DTE ENERGY,8,S.645,58393.94,0.040551
DTE ENERGY,9,S.799,56428.57,0.039187
DTE ENERGY,10,H.R.8255,49396.83,0.034303
DTE ENERGY,11,H.R.8295,49396.83,0.034303
DTE ENERGY,12,H.R.6546,32727.27,0.022727
DTE ENERGY,13,S.CON.RES.5,32727.27,0.022727
DTE ENERGY,14,H.R.7962,25396.83,0.017637
DTE ENERGY,15,S.652,22809.52,0.01584
DTE ENERGY,16,H.R.1992,22809.52,0.01584
DTE ENERGY,17,H.R.448,12142.86,0.008433
DTE ENERGY,18,S.2377,10666.67,0.007407
DUKE ENERGY,1,S.745,237378.72,0.026172
DUKE ENERGY,2,H.R.1636,237378.72,0.026172
DUKE ENERGY,3,S.507,237378.72,0.026172
DUKE ENERGY,4,H.R.1783,237378.72,0.026172
DUKE ENERGY,5,H.R.1221,199143.42,0.021956
DUKE ENERGY,6,S.508,199143.42,0.021956
DUKE ENERGY,7,S.2071,173378.72,0.019116
DUKE ENERGY,8,H.R.512,140191.22,0.015457
DUKE ENERGY,9,H.R.1344,140191.22,0.015457
DUKE ENERGY,10,H.R.1848,140191.22,0.015457
DUKE ENERGY,11,H.R.1992,140191.22,0.015457
DUKE ENERGY,12,H.R.2012,140191.22,0.015457
DUKE ENERGY,13,S.1316,138691.22,0.015291
DUKE ENERGY,14,S.2875,123596.88,0.013627
DUKE ENERGY,15,S.1298,107857.88,0.011892
DUKE ENERGY,16,H.R.1879,101955.92,0.011241
DUKE ENERGY,17,H.R.862,101955.92,0.011241
DUKE ENERGY,18,H.R.848,101955.92,0.011241
DUKE ENERGY,19,S.3543,97187.5,0.010715
DUKE ENERGY,20,H.R.8262,97187.5,0.010715
DUKE ENERGY,21,H.R.7379,97187.5,0.010715
DUKE ENERGY,22,H.R.7688,97187.5,0.010715
DUKE ENERGY,23,H.R.8091,97187.5,0.010715
DUKE ENERGY,24,H.R.8236,97187.5,0.010715
DUKE ENERGY,25,H.R.8239,97187.5,0.010715
DUKE ENERGY,26,H.R.8255,97187.5,0.010715
DUKE ENERGY,27,H.R.8295,97187.5,0.010715
DUKE ENERGY,28,H.R.8285,97187.5,0.010715
DUKE ENERGY,29,H.R.8294,97187.5,0.010715
DUKE ENERGY,30,S.3118,97187.5,0.010715
DUPONT DE NEMOURS,1,H.R.1531,110040.29,0.030231
DUPONT DE NEMOURS,2,H.R.1761,110040.29,0.030231
DUPONT DE NEMOURS,3,H.R.684,110040.29,0.030231
DUPONT DE NEMOURS,4,H.R.575,110040.29,0.030231
DUPONT DE NEMOURS,5,H.R.1559,110040.29,0.030231
DUPONT DE NEMOURS,6,S.283,110040.29,0.030231
DUPONT DE NEMOURS,7,H.R.245,110040.29,0.030231
DUPONT DE NEMOURS,8,S.685,110040.29,0.030231
DUPONT DE NEMOURS,9,H.R.1855,110040.29,0.030231
DUPONT DE NEMOURS,10,H.R.1848,110040.29,0.030231
DUPONT DE NEMOURS,11,H.R.1788,110040.29,0.030231
DUPONT DE NEMOURS,12,H.R.1748,110040.29,0.030231
DUPONT DE NEMOURS,13,H.R.1746,110040.29,0.030231
DUPONT DE NEMOURS,14,H.R.1698,110040.29,0.030231
DUPONT DE NEMOURS,15,H.R.1616,110040.29,0.030231
DUPONT DE NEMOURS,16,H.R.1600,110040.29,0.030231
DUPONT DE NEMOURS,17,H.R.1599,110040.29,0.030231
DUPONT DE NEMOURS,18,H.R.1588,110040.29,0.030231
DUPONT DE NEMOURS,19,H.R.1578,110040.29,0.030231
DUPONT DE NEMOURS,20,H.R.1575,110040.29,0.030231
DUPONT DE NEMOURS,21,H.R.751,110040.29,0.030231
DUPONT DE NEMOURS,22,S.308,92215.32,0.025334
DUPONT DE NEMOURS,23,H.R.848,73083.77,0.020078
DUPONT DE NEMOURS,24,S.2140,73083.77,0.020078
DUPONT DE NEMOURS,25,S.1289,73083.77,0.020078
DUPONT DE NEMOURS,26,S.799,73083.77,0.020078
DUPONT DE NEMOURS,27,H.R.2307,73083.77,0.020078
DUPONT DE NEMOURS,28,S.1334,63354.04,0.017405
DUPONT DE NEMOURS,29,H.R.2467,63354.04,0.017405
DUPONT DE NEMOURS,30,S.2378,60503.12,0.016622
DXC TECHNOLOGY,1,S.2875,30000.0,0.5
DXC TECHNOLOGY,2,S.3600,30000.0,0.5
EASTMAN CHEMICAL,1,H.R.1304,778833.33,0.295124
EASTMAN CHEMICAL,2,S.749,778833.33,0.295124
EASTMAN CHEMICAL,3,H.R.4346,302500.0,0.114627
EBAY,1,H.R.3429,231722.32,0.091953
EBAY,2,S.936,231722.32,0.091953
EBAY,3,S.1843,231722.32,0.091953
EBAY,4,H.R.3076,189485.48,0.075193
EBAY,5,S.1720,189485.48,0.075193
EBAY,6,H.R.5502,129817.56,0.051515
EBAY,7,S.3840,81246.13,0.032241
EBAY,8,H.R.5596,81246.13,0.032241
EBAY,9,H.R.6544,81246.13,0.032241
EBAY,10,H.R.6913,81246.13,0.032241
EBAY,11,H.R.7079,81246.13,0.032241
EBAY,12,S.3538,81246.13,0.032241
EBAY,13,S.3546,81246.13,0.032241
EBAY,14,S.3880,60657.89,0.024071
EBAY,15,H.R.421,56509.29,0.022424
EBAY,16,H.R.6412,56509.29,0.022424
EBAY,17,S.948,42236.84,0.016761
EBAY,18,H.R.3425,42236.84,0.016761
EBAY,19,H.R.9541,24736.84,0.009816
EBAY,20,S.5046,24736.84,0.009816
EBAY,21,H.R.9177,24736.84,0.009816
ECOLAB,1,S.3580,270000.0,0.108434
ECOLAB,2,H.R.1944,267833.33,0.107564
ECOLAB,3,S.537,267833.33,0.107564
ECOLAB,4,H.R.883,117833.33,0.047323
ECOLAB,5,H.J.RES.100,96666.67,0.038822
EDISON INTERNATIONAL,1,H.R.848,523333.33,0.151252
EDISON INTERNATIONAL,2,H.R.448,443333.33,0.128131
EDISON INTERNATIONAL,3,H.R.2721,403500.0,0.116618
EDISON INTERNATIONAL,4,H.R.4817,403500.0,0.116618
EDISON INTERNATIONAL,5,H.R.6662,311000.0,0.089884
EDISON INTERNATIONAL,6,S.1432,113333.33,0.032755
EDISON INTERNATIONAL,7,H.R.2931,80000.0,0.023121
EDISON INTERNATIONAL,8,S.2377,80000.0,0.023121
EDISON INTERNATIONAL,9,S.2605,80000.0,0.023121
EDISON INTERNATIONAL,10,S.4935,55000.0,0.015896
ELI LILLY,1,H.R.2873,1470294.05,0.098401
ELI LILLY,2,H.R.3932,1470294.05,0.098401
ELI LILLY,3,S.1435,1470294.05,0.098401
ELI LILLY,4,S.2076,1470294.05,0.098401
ELI LILLY,5,H.R.6833,886960.71,0.059361
ELI LILLY,6,S.3700,886960.71,0.059361
ELI LILLY,7,H.R.4479,89166.67,0.005968
ELI LILLY,8,S.2609,89166.67,0.005968
ELI LILLY,9,S.4348,45833.33,0.003067
ELI LILLY,10,H.R.7667,29166.67,0.001952
ELI LILLY,11,H.R.7658,16666.67,0.001115
ELI LILLY,12,S.4535,16666.67,0.001115
ELI LILLY,13,H.R.8239,14166.67,0.000948
ELI LILLY,14,H.R.8295,14166.67,0.000948
ELI LILLY,15,S.4659,14166.67,0.000948
ELI LILLY,16,S.4661,14166.67,0.000948
EMERSON ELECTRIC,1,H.R.5544,120000.0,0.5
EMERSON ELECTRIC,2,S.2754,120000.0,0.5
ENERGY TRANSFER,1,H.R.1848,103333.33,0.108772
ENTERGY,1,H.R.848,207198.14,0.050048
ENTERGY,2,H.R.1684,184798.14,0.044637
ENTERGY,3,S.627,184798.14,0.044637
ENTERGY,4,S.CON.RES.5,104340.99,0.025203
ENTERGY,5,H.R.4720,104340.99,0.025203
ENTERGY,6,S.1266,104340.99,0.025203
ENTERGY,7,S.2475,104340.99,0.025203
ENTERGY,8,H.R.4153,102198.14,0.024686
ENTERGY,9,H.R.4024,99798.14,0.024106
ENTERGY,10,S.2188,99798.14,0.024106
ENTERGY,11,S.1017,99798.14,0.024106
ENTERGY,12,H.R.2012,96904.76,0.023407
ENTERGY,13,S.2875,90531.47,0.021868
ENTERGY,14,H.R.5440,83471.43,0.020162
ENTERGY,15,S.2407,83471.43,0.020162
ENTERGY,16,S.1016,81940.99,0.019793
ENTERGY,17,S.2291,78928.57,0.019065
ENTERGY,18,H.R.8295,63269.57,0.015283
ENTERGY,19,H.R.8294,63269.57,0.015283
ENTERGY,20,H.R.8262,63269.57,0.015283
ENTERGY,21,H.R.5175,49661.9,0.011996
ENTERGY,22,H.R.1848,43571.43,0.010524
ENTERGY,23,H.R.6833,42400.0,0.010242
ENTERGY,24,S.3714,42400.0,0.010242
ENTERGY,25,H.R.8255,42400.0,0.010242
ENTERGY,26,H.R.4502,41071.43,0.009921
ENTERGY,27,H.R.5305,41071.43,0.009921
ENTERGY,28,H.R.8254,40869.57,0.009872
ENTERGY,29,S.588,31666.67,0.007649
ENTERGY,30,S.1432,31666.67,0.007649
ENTERPRISE PRODUCTS PARTNERS,1,H.R.3249,220833.33,0.202599
ENTERPRISE PRODUCTS PARTNERS,2,S.1841,220833.33,0.202599
ENTERPRISE PRODUCTS PARTNERS,3,S.2118,194166.67,0.178135
ENTERPRISE PRODUCTS PARTNERS,4,H.R.5276,115000.0,0.105505
ENTERPRISE PRODUCTS PARTNERS,5,S.1228,26666.67,0.024465
EOG RESOURCES,1,S.1298,60000.0,0.25
ESTEE LAUDER,1,H.R.2116,100000.0,0.5
ESTEE LAUDER,2,S.888,100000.0,0.5
EVERSOURCE ENERGY,1,H.R.1684,22500.0,0.25
EVERSOURCE ENERGY,2,H.R.848,22500.0,0.25
EVERSOURCE ENERGY,3,S.1016,22500.0,0.25
EVERSOURCE ENERGY,4,S.627,22500.0,0.25
EXELON,1,H.R.7309,390000.0,0.053586
EXELON,2,H.R.7952,360000.0,0.049464
EXELON,3,S.627,198562.17,0.027283
EXELON,4,H.R.848,198562.17,0.027283
EXELON,5,S.1017,198562.17,0.027283
EXELON,6,S.1016,160010.44,0.021985
EXELON,7,H.R.1271,160010.44,0.021985
EXELON,8,H.R.1684,160010.44,0.021985
EXELON,9,H.RES.525,135000.0,0.018549
EXELON,10,S.4897,123581.87,0.01698
EXELON,11,H.R.1848,123581.87,0.01698
EXELON,12,H.R.2097,107792.4,0.014811
EXELON,13,S.1201,107792.4,0.014811
EXELON,14,H.R.1524,107792.4,0.014811
EXELON,15,S.541,107792.4,0.014811
EXELON,16,S.2291,103825.32,0.014266
EXELON,17,H.R.4024,103825.32,0.014266
EXELON,18,H.R.2616,94736.84,0.013017
EXELON,19,S.674,94736.84,0.013017
EXELON,20,H.R.5545,94736.84,0.013017
EXELON,21,H.R.1166,94736.84,0.013017
EXELON,22,H.R.1833,94736.84,0.013017
EXELON,23,S.CON.RES.5,90769.77,0.012472
EXELON,24,H.R.4720,90769.77,0.012472
EXELON,25,S.2875,90769.77,0.012472
EXELON,26,S.2475,90769.77,0.012472
EXELON,27,H.R.5440,90769.77,0.012472
EXELON,28,H.R.5305,90769.77,0.012472
EXELON,29,H.R.6119,74980.3,0.010302
EXELON,30,H.R.5175,74980.3,0.010302
EXPEDIA GROUP,1,H.R.3816,70000.0,0.241379
EXPEDIA GROUP,2,S.2992,70000.0,0.241379
EXXONMOBIL,1,H.R.8262,1422500.0,0.097699
EXXONMOBIL,2,S.4686,1005000.0,0.069025
EXXONMOBIL,3,H.R.2238,417500.0,0.028674
EXXONMOBIL,4,S.986,250000.0,0.01717
EXXONMOBIL,5,S.2118,250000.0,0.01717
EXXONMOBIL,6,H.R.1062,146250.0,0.010045
EXXONMOBIL,7,H.R.2570,146250.0,0.010045
EXXONMOBIL,8,H.R.3440,146250.0,0.010045
EXXONMOBIL,9,H.R.2307,146250.0,0.010045
EXXONMOBIL,10,H.R.3538,146250.0,0.010045
EXXONMOBIL,11,S.2475,103750.0,0.007126
EXXONMOBIL,12,S.985,103750.0,0.007126
EXXONMOBIL,13,S.685,103750.0,0.007126
EXXONMOBIL,14,S.622,103750.0,0.007126
EXXONMOBIL,15,S.2645,103750.0,0.007126
EXXONMOBIL,16,H.R.4153,103750.0,0.007126
EXXONMOBIL,17,S.2230,103750.0,0.007126
EXXONMOBIL,18,S.1829,103750.0,0.007126
EXXONMOBIL,19,S.1807,103750.0,0.007126
EXXONMOBIL,20,S.1167,103750.0,0.007126
EXXONMOBIL,21,S.1034,103750.0,0.007126
EXXONMOBIL,22,H2,103750.0,0.007126
EXXONMOBIL,23,S.1298,103750.0,0.007126
FEDEX,1,S.975,707951.18,0.036076
FEDEX,2,H.R.696,707951.18,0.036076
FEDEX,3,H.R.1375,707951.18,0.036076
FEDEX,4,S.659,707951.18,0.036076
FEDEX,5,S.420,707951.18,0.036076
FEDEX,6,H.R.842,707951.18,0.036076
FEDEX,7,H.R.1289,707951.18,0.036076
FEDEX,8,H.R.1341,505605.36,0.025765
FEDEX,9,S.469,505605.36,0.025765
FEDEX,10,S.1608,499951.18,0.025477
FEDEX,11,S.147,499951.18,0.025477
FEDEX,12,S.1251,499951.18,0.025477
FEDEX,13,H.R.848,499951.18,0.025477
FEDEX,14,S.2166,499951.18,0.025477
FEDEX,15,H.R.741,499951.18,0.025477
FEDEX,16,H.R.698,499951.18,0.025477
FEDEX,17,S.1791,499951.18,0.025477
FEDEX,18,H.R.4075,499951.18,0.025477
FEDEX,19,H.R.2820,499951.18,0.025477
FEDEX,20,H.R.3095,499951.18,0.025477
FEDEX,21,H.R.4598,409951.18,0.02089
FEDEX,22,S.2680,409951.18,0.02089
FEDEX,23,H.R.5374,409951.18,0.02089
FEDEX,24,H.R.4940,409951.18,0.02089
FEDEX,25,S.1720,297605.36,0.015165
FEDEX,26,H.R.3076,297605.36,0.015165
