source,target,weight,affil_norm
HONEYWELL INTERNATIONAL,LOCKHEED MARTIN,4,0.0017905102954341987
HONEYWELL INTERNATIONAL,MARRIOTT INTERNATIONAL,1,0.0004476275738585497
HONEYWELL INTERNATIONAL,MASSACHUSETTS MUTUAL LIFE INSURANCE,1,0.0004476275738585497
HONEYWELL INTERNATIONAL,METLIFE,1,0.0004476275738585497
HONEYWELL INTERNATIONAL,MICRON TECHNOLOGY,1,0.0004476275738585497
HONEYWELL INTERNATIONAL,MICROSOFT,1,0.0004476275738585497
HONEYWELL INTERNATIONAL,MOTOROLA SOLUTIONS,1,0.0004476275738585497
HONEYWELL INTERNATIONAL,MUTUAL OF OMAHA INSURANCE,1,0.0004476275738585497
HONEYWELL INTERNATIONAL,NATIONWIDE,2,0.0008952551477170994
HONEYWELL INTERNATIONAL,NEXTERA ENERGY,1,0.0004476275738585497
HONEYWELL INTERNATIONAL,NORTHROP GRUMMAN,2,0.0008952551477170994
HONEYWELL INTERNATIONAL,NORTHWESTERN MUTUAL,1,0.0004476275738585497
HONEYWELL INTERNATIONAL,ORACLE,3,0.0013428827215756492
HONEYWELL INTERNATIONAL,OSHKOSH,1,0.0004476275738585497
HONEYWELL INTERNATIONAL,OWENS-ILLINOIS,1,0.0004476275738585497
HONEYWELL INTERNATIONAL,PG&E,1,0.0004476275738585497
HONEYWELL INTERNATIONAL,POLARIS INC,1,0.0004476275738585497
HONEYWELL INTERNATIONAL,PPG INDUSTRIES,3,0.0013428827215756492
HONEYWELL INTERNATIONAL,PPL,1,0.0004476275738585497
HONEYWELL INTERNATIONAL,PRUDENTIAL FINANCIAL,1,0.0004476275738585497
HONEYWELL INTERNATIONAL,PUBLIC SERVICE ENTERPRISE GROUP,2,0.0008952551477170994
HONEYWELL INTERNATIONAL,RAYTHEON,5,0.0022381378692927483
HONEYWELL INTERNATIONAL,RITE AID,1,0.0004476275738585497
HONEYWELL INTERNATIONAL,S&P GLOBAL,1,0.0004476275738585497
HONEYWELL INTERNATIONAL,SOUTHERN,1,0.0004476275738585497
HONEYWELL INTERNATIONAL,TARGET,1,0.0004476275738585497
HONEYWELL INTERNATIONAL,TEXAS INSTRUMENTS,2,0.0008952551477170994
HONEYWELL INTERNATIONAL,TEXTRON,1,0.0004476275738585497
HONEYWELL INTERNATIONAL,UNION PACIFIC,1,0.0004476275738585497
HONEYWELL INTERNATIONAL,UNITED AIRLINES HOLDINGS,1,0.0004476275738585497
HONEYWELL INTERNATIONAL,UNITED TECHNOLOGIES,3,0.0013428827215756492
HONEYWELL INTERNATIONAL,VERIZON,4,0.0017905102954341987
HONEYWELL INTERNATIONAL,W.R. BERKLEY,1,0.0004476275738585497
HONEYWELL INTERNATIONAL,WEC ENERGY GROUP,1,0.0004476275738585497
HONEYWELL INTERNATIONAL,WESCO INTERNATIONAL,1,0.0004476275738585497
HONEYWELL INTERNATIONAL,WESTERN UNION,1,0.0004476275738585497
HONEYWELL INTERNATIONAL,WESTROCK,1,0.0004476275738585497
HONEYWELL INTERNATIONAL,WHIRLPOOL,1,0.0004476275738585497
HONEYWELL INTERNATIONAL,XCEL ENERGY,1,0.0004476275738585497
HONEYWELL INTERNATIONAL,YUM BRANDS,1,0.0004476275738585497
HP,IBM,8,0.0035810205908683975
HP,INTEL,1,0.0004476275738585497
HP,PPG INDUSTRIES,1,0.0004476275738585497
HP,STATE FARM INSURANCE,1,0.0004476275738585497
HP,TARGET,1,0.0004476275738585497
HP,TEXAS INSTRUMENTS,1,0.0004476275738585497
HP,VERIZON,2,0.0008952551477170994
HP,WALGREENS BOOTS ALLIANCE,1,0.0004476275738585497
HP,WALMART,2,0.0008952551477170994
HUMANA,IBM,1,0.0004476275738585497
HUMANA,JOHNSON & JOHNSON,3,0.0013428827215756492
HUMANA,JPMORGAN CHASE & CO.,1,0.0004476275738585497
HUMANA,LABORATORY CORP. OF AMERICA,3,0.0013428827215756492
HUMANA,LEIDOS HOLDINGS,1,0.0004476275738585497
HUMANA,LOCKHEED MARTIN,1,0.0004476275738585497
HUMANA,MAGELLAN HEALTH,7,0.003133393017009848
HUMANA,MCKESSON,1,0.0004476275738585497
HUMANA,MERCK,4,0.0017905102954341987
HUMANA,MOLINA HEALTHCARE,7,0.003133393017009848
HUMANA,MUTUAL OF OMAHA INSURANCE,6,0.0026857654431512983
HUMANA,NATIONWIDE,3,0.0013428827215756492
HUMANA,NAVISTAR INTERNATIONAL,2,0.0008952551477170994
HUMANA,ONEOK,1,0.0004476275738585497
HUMANA,PG&E,1,0.0004476275738585497
HUMANA,PPG INDUSTRIES,1,0.0004476275738585497
HUMANA,PPL,1,0.0004476275738585497
HUMANA,PROCTER & GAMBLE,1,0.0004476275738585497
HUMANA,QUEST DIAGNOSTICS,1,0.0004476275738585497
HUMANA,RAYTHEON,1,0.0004476275738585497
HUMANA,REGENERON PHARMACEUTICALS,2,0.0008952551477170994
HUMANA,RITE AID,2,0.0008952551477170994
HUMANA,SEMPRA ENERGY,1,0.0004476275738585497
HUMANA,THERMO FISHER SCIENTIFIC,1,0.0004476275738585497
HUMANA,UNION PACIFIC,2,0.0008952551477170994
HUMANA,UNITED PARCEL SERVICE,1,0.0004476275738585497
HUMANA,WALGREENS BOOTS ALLIANCE,2,0.0008952551477170994
HUMANA,WALMART,2,0.0008952551477170994
HUMANA,XCEL ENERGY,1,0.0004476275738585497
HUNTSMAN,IBM,4,0.0017905102954341987
HUNTSMAN,INTERNATIONAL PAPER,1,0.0004476275738585497
HUNTSMAN,JACOBS ENGINEERING GROUP,1,0.0004476275738585497
HUNTSMAN,JETBLUE AIRWAYS,1,0.0004476275738585497
HUNTSMAN,LEIDOS HOLDINGS,2,0.0008952551477170994
HUNTSMAN,LOCKHEED MARTIN,3,0.0013428827215756492
HUNTSMAN,MAGELLAN HEALTH,1,0.0004476275738585497
HUNTSMAN,MASSACHUSETTS MUTUAL LIFE INSURANCE,1,0.0004476275738585497
HUNTSMAN,METLIFE,1,0.0004476275738585497
HUNTSMAN,MICRON TECHNOLOGY,2,0.0008952551477170994
HUNTSMAN,MICROSOFT,2,0.0008952551477170994
HUNTSMAN,MOTOROLA SOLUTIONS,1,0.0004476275738585497
HUNTSMAN,NATIONWIDE,1,0.0004476275738585497
HUNTSMAN,NEXTERA ENERGY,1,0.0004476275738585497
HUNTSMAN,NORTHROP GRUMMAN,3,0.0013428827215756492
HUNTSMAN,ORACLE,3,0.0013428827215756492
HUNTSMAN,OSHKOSH,1,0.0004476275738585497
HUNTSMAN,OWENS-ILLINOIS,1,0.0004476275738585497
HUNTSMAN,PG&E,2,0.0008952551477170994
HUNTSMAN,PPG INDUSTRIES,4,0.0017905102954341987
HUNTSMAN,PPL,3,0.0013428827215756492
HUNTSMAN,PRUDENTIAL FINANCIAL,1,0.0004476275738585497
HUNTSMAN,PUBLIC SERVICE ENTERPRISE GROUP,1,0.0004476275738585497
HUNTSMAN,RAYTHEON,2,0.0008952551477170994
HUNTSMAN,RITE AID,1,0.0004476275738585497
HUNTSMAN,S&P GLOBAL,1,0.0004476275738585497
HUNTSMAN,SOUTHERN,1,0.0004476275738585497
HUNTSMAN,SOUTHWEST AIRLINES,1,0.0004476275738585497
HUNTSMAN,TEXTRON,1,0.0004476275738585497
HUNTSMAN,THERMO FISHER SCIENTIFIC,1,0.0004476275738585497
HUNTSMAN,UNION PACIFIC,2,0.0008952551477170994
HUNTSMAN,UNITED AIRLINES HOLDINGS,1,0.0004476275738585497
HUNTSMAN,UNITED TECHNOLOGIES,1,0.0004476275738585497
HUNTSMAN,USAA,1,0.0004476275738585497
HUNTSMAN,W.R. BERKLEY,1,0.0004476275738585497
HUNTSMAN,WESCO INTERNATIONAL,1,0.0004476275738585497
HUNTSMAN,WESTERN UNION,1,0.0004476275738585497
HUNTSMAN,WESTROCK,1,0.0004476275738585497
HUNTSMAN,XCEL ENERGY,2,0.0008952551477170994
IBM,IHEARTMEDIA,2,0.0008952551477170994
IBM,ILLINOIS TOOL WORKS,1,0.0004476275738585497
IBM,INTEL,5,0.0022381378692927483
IBM,INTERNATIONAL PAPER,2,0.0008952551477170994
IBM,INTUIT,2,0.0008952551477170994
IBM,JACOBS ENGINEERING GROUP,4,0.0017905102954341987
IBM,JETBLUE AIRWAYS,1,0.0004476275738585497
IBM,JOHNSON & JOHNSON,1,0.0004476275738585497
IBM,JPMORGAN CHASE & CO.,3,0.0013428827215756492
IBM,KRAFT HEINZ,1,0.0004476275738585497
IBM,KROGER,4,0.0017905102954341987
IBM,LABORATORY CORP. OF AMERICA,3,0.0013428827215756492
IBM,LAS VEGAS SANDS,1,0.0004476275738585497
IBM,LEIDOS HOLDINGS,9,0.0040286481647269475
IBM,LIBERTY MEDIA,1,0.0004476275738585497
IBM,LIBERTY MUTUAL INSURANCE GROUP,1,0.0004476275738585497
IBM,LINCOLN NATIONAL,1,0.0004476275738585497
IBM,LOCKHEED MARTIN,14,0.006266786034019696
IBM,LUMEN TECHNOLOGIES,1,0.0004476275738585497
IBM,MAGELLAN HEALTH,3,0.0013428827215756492
IBM,MASSACHUSETTS MUTUAL LIFE INSURANCE,1,0.0004476275738585497
IBM,MCDONALD'S,1,0.0004476275738585497
IBM,MCKESSON,1,0.0004476275738585497
IBM,MERCK,1,0.0004476275738585497
IBM,METLIFE,1,0.0004476275738585497
IBM,MICRON TECHNOLOGY,8,0.0035810205908683975
IBM,MICROSOFT,15,0.006714413607878245
IBM,MOLINA HEALTHCARE,1,0.0004476275738585497
IBM,MOTOROLA SOLUTIONS,3,0.0013428827215756492
IBM,MUTUAL OF OMAHA INSURANCE,4,0.0017905102954341987
IBM,NATIONWIDE,6,0.0026857654431512983
IBM,NAVIENT,1,0.0004476275738585497
IBM,NAVISTAR INTERNATIONAL,1,0.0004476275738585497
IBM,NEXTERA ENERGY,1,0.0004476275738585497
IBM,NORTHERN TRUST,1,0.0004476275738585497
IBM,NORTHROP GRUMMAN,7,0.003133393017009848
IBM,NORTHWESTERN MUTUAL,2,0.0008952551477170994
IBM,ORACLE,11,0.004923903312444047
IBM,OSHKOSH,1,0.0004476275738585497
IBM,OWENS CORNING,2,0.0008952551477170994
IBM,OWENS-ILLINOIS,1,0.0004476275738585497
IBM,PG&E,5,0.0022381378692927483
IBM,PHILLIPS 66,2,0.0008952551477170994
IBM,PNC FINANCIAL SERVICES,1,0.0004476275738585497
IBM,POLARIS INC,2,0.0008952551477170994
IBM,PPG INDUSTRIES,13,0.005819158460161146
IBM,PPL,5,0.0022381378692927483
IBM,PRINCIPAL FINANCIAL,7,0.003133393017009848
IBM,PRUDENTIAL FINANCIAL,2,0.0008952551477170994
IBM,PUBLIC SERVICE ENTERPRISE GROUP,3,0.0013428827215756492
IBM,PUBLIX SUPER MARKETS,1,0.0004476275738585497
IBM,QUALCOMM,4,0.0017905102954341987
IBM,QUEST DIAGNOSTICS,1,0.0004476275738585497
IBM,QURATE RETAIL,1,0.0004476275738585497
IBM,RAYTHEON,7,0.003133393017009848
IBM,REGIONS FINANCIAL,1,0.0004476275738585497
IBM,RITE AID,1,0.0004476275738585497
IBM,S&P GLOBAL,1,0.0004476275738585497
IBM,SALESFORCE,4,0.0017905102954341987
IBM,SEMPRA ENERGY,2,0.0008952551477170994
IBM,SOUTHERN,1,0.0004476275738585497
IBM,SOUTHWEST AIRLINES,4,0.0017905102954341987
IBM,STANLEY BLACK & DECKER,1,0.0004476275738585497
IBM,STATE FARM INSURANCE,2,0.0008952551477170994
IBM,SYNCHRONY FINANCIAL,2,0.0008952551477170994
IBM,TARGET,4,0.0017905102954341987
IBM,TESLA,1,0.0004476275738585497
IBM,TEXAS INSTRUMENTS,8,0.0035810205908683975
IBM,TEXTRON,5,0.0022381378692927483
IBM,THERMO FISHER SCIENTIFIC,2,0.0008952551477170994
IBM,UNION PACIFIC,9,0.0040286481647269475
IBM,UNITED AIRLINES HOLDINGS,6,0.0026857654431512983
IBM,UNITED PARCEL SERVICE,1,0.0004476275738585497
IBM,UNITED TECHNOLOGIES,7,0.003133393017009848
IBM,USAA,2,0.0008952551477170994
IBM,VERIZON,10,0.004476275738585497
IBM,W.R. BERKLEY,1,0.0004476275738585497
IBM,WALMART,5,0.0022381378692927483
IBM,WALT DISNEY,3,0.0013428827215756492
IBM,WELLS FARGO,1,0.0004476275738585497
IBM,WESCO INTERNATIONAL,1,0.0004476275738585497
IBM,WESTERN DIGITAL,2,0.0008952551477170994
IBM,WESTERN UNION,1,0.0004476275738585497
IBM,WESTROCK,1,0.0004476275738585497
IBM,WEYERHAEUSER,1,0.0004476275738585497
IBM,XCEL ENERGY,4,0.0017905102954341987
IBM,YUM BRANDS,3,0.0013428827215756492
IHEARTMEDIA,JPMORGAN CHASE & CO.,1,0.0004476275738585497
IHEARTMEDIA,KROGER,1,0.0004476275738585497
IHEARTMEDIA,LABORATORY CORP. OF AMERICA,1,0.0004476275738585497
IHEARTMEDIA,LIBERTY MEDIA,2,0.0008952551477170994
IHEARTMEDIA,LOCKHEED MARTIN,1,0.0004476275738585497
IHEARTMEDIA,MARRIOTT INTERNATIONAL,2,0.0008952551477170994
IHEARTMEDIA,MICROSOFT,2,0.0008952551477170994
IHEARTMEDIA,MUTUAL OF OMAHA INSURANCE,2,0.0008952551477170994
IHEARTMEDIA,NATIONWIDE,2,0.0008952551477170994
IHEARTMEDIA,NAVIENT,1,0.0004476275738585497
IHEARTMEDIA,NORTHERN TRUST,1,0.0004476275738585497
IHEARTMEDIA,ORACLE,2,0.0008952551477170994
IHEARTMEDIA,PG&E,1,0.0004476275738585497
IHEARTMEDIA,QUEST DIAGNOSTICS,1,0.0004476275738585497
IHEARTMEDIA,QURATE RETAIL,2,0.0008952551477170994
IHEARTMEDIA,SOUTHWEST AIRLINES,1,0.0004476275738585497
IHEARTMEDIA,STATE FARM INSURANCE,1,0.0004476275738585497
IHEARTMEDIA,TARGET,2,0.0008952551477170994
IHEARTMEDIA,UNION PACIFIC,1,0.0004476275738585497
IHEARTMEDIA,UNITED AIRLINES HOLDINGS,3,0.0013428827215756492
IHEARTMEDIA,VERIZON,5,0.0022381378692927483
IHEARTMEDIA,YUM BRANDS,1,0.0004476275738585497
ILLINOIS TOOL WORKS,INTERNATIONAL PAPER,2,0.0008952551477170994
ILLINOIS TOOL WORKS,LIBERTY MUTUAL INSURANCE GROUP,1,0.0004476275738585497
ILLINOIS TOOL WORKS,NAVISTAR INTERNATIONAL,1,0.0004476275738585497
ILLINOIS TOOL WORKS,NUCOR,3,0.0013428827215756492
ILLINOIS TOOL WORKS,ORACLE,1,0.0004476275738585497
ILLINOIS TOOL WORKS,OWENS CORNING,1,0.0004476275738585497
ILLINOIS TOOL WORKS,PHILLIPS 66,5,0.0022381378692927483
ILLINOIS TOOL WORKS,PPG INDUSTRIES,2,0.0008952551477170994
ILLINOIS TOOL WORKS,PROCTER & GAMBLE,1,0.0004476275738585497
ILLINOIS TOOL WORKS,RAYTHEON,2,0.0008952551477170994
ILLINOIS TOOL WORKS,TEXAS INSTRUMENTS,2,0.0008952551477170994
ILLINOIS TOOL WORKS,UNION PACIFIC,1,0.0004476275738585497
ILLINOIS TOOL WORKS,UNITED TECHNOLOGIES,2,0.0008952551477170994
ILLINOIS TOOL WORKS,WALMART,2,0.0008952551477170994
ILLINOIS TOOL WORKS,WESTROCK,1,0.0004476275738585497
ILLINOIS TOOL WORKS,WHIRLPOOL,3,0.0013428827215756492
INTEL,INTUIT,1,0.0004476275738585497
INTEL,LOCKHEED MARTIN,1,0.0004476275738585497
INTEL,LOEWS,1,0.0004476275738585497
INTEL,MICRON TECHNOLOGY,3,0.0013428827215756492
INTEL,MICROSOFT,4,0.0017905102954341987
INTEL,MOTOROLA SOLUTIONS,1,0.0004476275738585497
INTEL,ORACLE,1,0.0004476275738585497
INTEL,PEABODY ENERGY,1,0.0004476275738585497
INTEL,PG&E,3,0.0013428827215756492
INTEL,PHILLIPS 66,1,0.0004476275738585497
INTEL,PPL,2,0.0008952551477170994
INTEL,PRINCIPAL FINANCIAL,1,0.0004476275738585497
INTEL,PUBLIC SERVICE ENTERPRISE GROUP,2,0.0008952551477170994
INTEL,QUALCOMM,1,0.0004476275738585497
INTEL,RAYTHEON,1,0.0004476275738585497
INTEL,SALESFORCE,1,0.0004476275738585497
INTEL,TEXAS INSTRUMENTS,6,0.0026857654431512983
INTEL,VERIZON,3,0.0013428827215756492
INTEL,WEC ENERGY GROUP,2,0.0008952551477170994
INTEL,WESTERN DIGITAL,2,0.0008952551477170994
INTEL,WESTROCK,1,0.0004476275738585497
INTEL,XCEL ENERGY,2,0.0008952551477170994
INTERNATIONAL PAPER,KEURIG DR PEPPER,1,0.0004476275738585497
INTERNATIONAL PAPER,KROGER,1,0.0004476275738585497
INTERNATIONAL PAPER,LIBERTY MUTUAL INSURANCE GROUP,1,0.0004476275738585497
INTERNATIONAL PAPER,MARATHON PETROLEUM,1,0.0004476275738585497
INTERNATIONAL PAPER,MASSACHUSETTS MUTUAL LIFE INSURANCE,1,0.0004476275738585497
INTERNATIONAL PAPER,METLIFE,1,0.0004476275738585497
INTERNATIONAL PAPER,MICROSOFT,1,0.0004476275738585497
INTERNATIONAL PAPER,NATIONWIDE,2,0.0008952551477170994
INTERNATIONAL PAPER,NEXTERA ENERGY,1,0.0004476275738585497
INTERNATIONAL PAPER,NORTHWESTERN MUTUAL,1,0.0004476275738585497
INTERNATIONAL PAPER,ORACLE,2,0.0008952551477170994
INTERNATIONAL PAPER,OWENS-ILLINOIS,1,0.0004476275738585497
INTERNATIONAL PAPER,PG&E,1,0.0004476275738585497
INTERNATIONAL PAPER,PHILLIPS 66,3,0.0013428827215756492
INTERNATIONAL PAPER,PPG INDUSTRIES,2,0.0008952551477170994
INTERNATIONAL PAPER,PPL,1,0.0004476275738585497
INTERNATIONAL PAPER,PRINCIPAL FINANCIAL,2,0.0008952551477170994
INTERNATIONAL PAPER,PRUDENTIAL FINANCIAL,1,0.0004476275738585497
INTERNATIONAL PAPER,RITE AID,1,0.0004476275738585497
INTERNATIONAL PAPER,S&P GLOBAL,1,0.0004476275738585497
INTERNATIONAL PAPER,SALESFORCE,1,0.0004476275738585497
INTERNATIONAL PAPER,TESLA,1,0.0004476275738585497
INTERNATIONAL PAPER,TEXAS INSTRUMENTS,1,0.0004476275738585497
INTERNATIONAL PAPER,UNION PACIFIC,3,0.0013428827215756492
INTERNATIONAL PAPER,UNITED TECHNOLOGIES,2,0.0008952551477170994
INTERNATIONAL PAPER,W.R. BERKLEY,1,0.0004476275738585497
INTERNATIONAL PAPER,WALMART,1,0.0004476275738585497
INTERNATIONAL PAPER,WASTE MANAGEMENT,2,0.0008952551477170994
INTERNATIONAL PAPER,WESCO INTERNATIONAL,1,0.0004476275738585497
INTERNATIONAL PAPER,WESTERN UNION,1,0.0004476275738585497
INTERNATIONAL PAPER,WESTROCK,4,0.0017905102954341987
INTERNATIONAL PAPER,WEYERHAEUSER,2,0.0008952551477170994
INTERNATIONAL PAPER,WHIRLPOOL,1,0.0004476275738585497
INTERNATIONAL PAPER,XCEL ENERGY,3,0.0013428827215756492
INTUIT,JPMORGAN CHASE & CO.,1,0.0004476275738585497
INTUIT,KEYCORP,1,0.0004476275738585497
INTUIT,KRAFT HEINZ,1,0.0004476275738585497
INTUIT,MICRON TECHNOLOGY,2,0.0008952551477170994
INTUIT,MICROSOFT,3,0.0013428827215756492
INTUIT,NATIONWIDE,2,0.0008952551477170994
INTUIT,NORTHERN TRUST,1,0.0004476275738585497
INTUIT,ORACLE,2,0.0008952551477170994
INTUIT,PNC FINANCIAL SERVICES,1,0.0004476275738585497
INTUIT,PRINCIPAL FINANCIAL,2,0.0008952551477170994
INTUIT,RAYTHEON,1,0.0004476275738585497
INTUIT,SALESFORCE,2,0.0008952551477170994
INTUIT,SOUTHWEST AIRLINES,1,0.0004476275738585497
INTUIT,TEXAS INSTRUMENTS,2,0.0008952551477170994
INTUIT,W.R. BERKLEY,1,0.0004476275738585497
INTUIT,WELLS FARGO,1,0.0004476275738585497
JACOBS ENGINEERING GROUP,JETBLUE AIRWAYS,1,0.0004476275738585497
JACOBS ENGINEERING GROUP,KROGER,1,0.0004476275738585497
JACOBS ENGINEERING GROUP,L3HARRIS TECHNOLOGIES,1,0.0004476275738585497
JACOBS ENGINEERING GROUP,LABORATORY CORP. OF AMERICA,1,0.0004476275738585497
JACOBS ENGINEERING GROUP,LEIDOS HOLDINGS,3,0.0013428827215756492
JACOBS ENGINEERING GROUP,LOCKHEED MARTIN,6,0.0026857654431512983
JACOBS ENGINEERING GROUP,MAGELLAN HEALTH,2,0.0008952551477170994
JACOBS ENGINEERING GROUP,MICROSOFT,1,0.0004476275738585497
JACOBS ENGINEERING GROUP,NORTHROP GRUMMAN,3,0.0013428827215756492
JACOBS ENGINEERING GROUP,ORACLE,2,0.0008952551477170994
JACOBS ENGINEERING GROUP,PG&E,2,0.0008952551477170994
JACOBS ENGINEERING GROUP,POLARIS INC,2,0.0008952551477170994
JACOBS ENGINEERING GROUP,PPG INDUSTRIES,3,0.0013428827215756492
JACOBS ENGINEERING GROUP,PPL,2,0.0008952551477170994
JACOBS ENGINEERING GROUP,PUBLIC SERVICE ENTERPRISE GROUP,1,0.0004476275738585497
JACOBS ENGINEERING GROUP,RAYTHEON,3,0.0013428827215756492
JACOBS ENGINEERING GROUP,SOUTHWEST AIRLINES,2,0.0008952551477170994
JACOBS ENGINEERING GROUP,TEXTRON,3,0.0013428827215756492
JACOBS ENGINEERING GROUP,UNION PACIFIC,1,0.0004476275738585497
JACOBS ENGINEERING GROUP,UNITED AIRLINES HOLDINGS,2,0.0008952551477170994
JACOBS ENGINEERING GROUP,UNITED TECHNOLOGIES,2,0.0008952551477170994
JACOBS ENGINEERING GROUP,USAA,2,0.0008952551477170994
JACOBS ENGINEERING GROUP,VF,3,0.0013428827215756492
JACOBS ENGINEERING GROUP,WEYERHAEUSER,2,0.0008952551477170994
JACOBS ENGINEERING GROUP,XCEL ENERGY,2,0.0008952551477170994
JETBLUE AIRWAYS,LEIDOS HOLDINGS,3,0.0013428827215756492
JETBLUE AIRWAYS,LOCKHEED MARTIN,1,0.0004476275738585497
JETBLUE AIRWAYS,MAGELLAN HEALTH,1,0.0004476275738585497
JETBLUE AIRWAYS,MICRON TECHNOLOGY,1,0.0004476275738585497
JETBLUE AIRWAYS,MICROSOFT,3,0.0013428827215756492
JETBLUE AIRWAYS,NATIONWIDE,2,0.0008952551477170994
JETBLUE AIRWAYS,NORTHROP GRUMMAN,1,0.0004476275738585497
JETBLUE AIRWAYS,NORTHWESTERN MUTUAL,1,0.0004476275738585497
JETBLUE AIRWAYS,ORACLE,2,0.0008952551477170994
JETBLUE AIRWAYS,PG&E,1,0.0004476275738585497
JETBLUE AIRWAYS,PPG INDUSTRIES,1,0.0004476275738585497
JETBLUE AIRWAYS,PPL,2,0.0008952551477170994
JETBLUE AIRWAYS,RAYTHEON,1,0.0004476275738585497
JETBLUE AIRWAYS,SOUTHWEST AIRLINES,1,0.0004476275738585497
JETBLUE AIRWAYS,TEXTRON,1,0.0004476275738585497
JETBLUE AIRWAYS,UNITED AIRLINES HOLDINGS,1,0.0004476275738585497
JETBLUE AIRWAYS,UNITED TECHNOLOGIES,1,0.0004476275738585497
JETBLUE AIRWAYS,USAA,1,0.0004476275738585497
JETBLUE AIRWAYS,XCEL ENERGY,1,0.0004476275738585497
JOHNSON & JOHNSON,JONES FINANCIAL (EDWARD JONES),1,0.0004476275738585497
JOHNSON & JOHNSON,KIMBERLY-CLARK,1,0.0004476275738585497
JOHNSON & JOHNSON,KROGER,2,0.0008952551477170994
JOHNSON & JOHNSON,LEIDOS HOLDINGS,1,0.0004476275738585497
JOHNSON & JOHNSON,LOCKHEED MARTIN,1,0.0004476275738585497
JOHNSON & JOHNSON,MAGELLAN HEALTH,2,0.0008952551477170994
JOHNSON & JOHNSON,MCKESSON,2,0.0008952551477170994
JOHNSON & JOHNSON,MERCK,4,0.0017905102954341987
JOHNSON & JOHNSON,MICRON TECHNOLOGY,1,0.0004476275738585497
JOHNSON & JOHNSON,MOLINA HEALTHCARE,1,0.0004476275738585497
JOHNSON & JOHNSON,MUTUAL OF OMAHA INSURANCE,3,0.0013428827215756492
JOHNSON & JOHNSON,NAVISTAR INTERNATIONAL,1,0.0004476275738585497
JOHNSON & JOHNSON,PEPSICO,1,0.0004476275738585497
JOHNSON & JOHNSON,PG&E,1,0.0004476275738585497
JOHNSON & JOHNSON,PNC FINANCIAL SERVICES,1,0.0004476275738585497
JOHNSON & JOHNSON,PPG INDUSTRIES,2,0.0008952551477170994
JOHNSON & JOHNSON,PPL,1,0.0004476275738585497
JOHNSON & JOHNSON,PRINCIPAL FINANCIAL,1,0.0004476275738585497
JOHNSON & JOHNSON,PROCTER & GAMBLE,2,0.0008952551477170994
JOHNSON & JOHNSON,REGENERON PHARMACEUTICALS,2,0.0008952551477170994
JOHNSON & JOHNSON,RITE AID,2,0.0008952551477170994
JOHNSON & JOHNSON,SALESFORCE,1,0.0004476275738585497
JOHNSON & JOHNSON,STANLEY BLACK & DECKER,1,0.0004476275738585497
JOHNSON & JOHNSON,UNION PACIFIC,2,0.0008952551477170994
JOHNSON & JOHNSON,WALGREENS BOOTS ALLIANCE,2,0.0008952551477170994
JOHNSON & JOHNSON,WALMART,1,0.0004476275738585497
JOHNSON & JOHNSON,XCEL ENERGY,1,0.0004476275738585497
JOHNSON & JOHNSON,ZIMMER BIOMET HOLDINGS,1,0.0004476275738585497
JONES FINANCIAL (EDWARD JONES),JPMORGAN CHASE & CO.,3,0.0013428827215756492
JONES FINANCIAL (EDWARD JONES),LINCOLN NATIONAL,3,0.0013428827215756492
JONES FINANCIAL (EDWARD JONES),LIVE NATION ENTERTAINMENT,1,0.0004476275738585497
JONES FINANCIAL (EDWARD JONES),LOCKHEED MARTIN,2,0.0008952551477170994
JONES FINANCIAL (EDWARD JONES),LUMEN TECHNOLOGIES,1,0.0004476275738585497
JONES FINANCIAL (EDWARD JONES),MASSACHUSETTS MUTUAL LIFE INSURANCE,1,0.0004476275738585497
JONES FINANCIAL (EDWARD JONES),MICROSOFT,1,0.0004476275738585497
JONES FINANCIAL (EDWARD JONES),MUTUAL OF OMAHA INSURANCE,4,0.0017905102954341987
JONES FINANCIAL (EDWARD JONES),NATIONWIDE,5,0.0022381378692927483
JONES FINANCIAL (EDWARD JONES),NEW YORK LIFE INSURANCE,3,0.0013428827215756492
JONES FINANCIAL (EDWARD JONES),NEXTERA ENERGY,1,0.0004476275738585497
JONES FINANCIAL (EDWARD JONES),NORTHERN TRUST,2,0.0008952551477170994
JONES FINANCIAL (EDWARD JONES),NORTHWESTERN MUTUAL,6,0.0026857654431512983
JONES FINANCIAL (EDWARD JONES),PPL,1,0.0004476275738585497
JONES FINANCIAL (EDWARD JONES),PRINCIPAL FINANCIAL,5,0.0022381378692927483
JONES FINANCIAL (EDWARD JONES),PRUDENTIAL FINANCIAL,5,0.0022381378692927483
JONES FINANCIAL (EDWARD JONES),QUEST DIAGNOSTICS,1,0.0004476275738585497
JONES FINANCIAL (EDWARD JONES),RAYTHEON,2,0.0008952551477170994
JONES FINANCIAL (EDWARD JONES),STATE FARM INSURANCE,1,0.0004476275738585497
JONES FINANCIAL (EDWARD JONES),TIAA,6,0.0026857654431512983
JONES FINANCIAL (EDWARD JONES),UNITED AIRLINES HOLDINGS,1,0.0004476275738585497
JONES FINANCIAL (EDWARD JONES),UNITED TECHNOLOGIES,1,0.0004476275738585497
JONES FINANCIAL (EDWARD JONES),USAA,1,0.0004476275738585497
JONES FINANCIAL (EDWARD JONES),VERIZON,1,0.0004476275738585497
JONES FINANCIAL (EDWARD JONES),WALGREENS BOOTS ALLIANCE,1,0.0004476275738585497
