source,target,weight,affil_norm,shared_n,cosine_weight,rbo_weight
DELL TECHNOLOGIES,LOCKHEED MARTIN,0.001118885490254137,0.0022644927536231,5,0.039395,0.012542196534998
DELL TECHNOLOGIES,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.001276872554347713,0.0004528985507246,1,0.154696,0.0182249999999999
DELL TECHNOLOGIES,METLIFE,0.001501886922554215,0.0004528985507246,1,0.181957,0.0182249999999999
DELL TECHNOLOGIES,MICRON TECHNOLOGY,0.0003261230843325553,0.0013586956521739,3,0.041357,0.0058037717936205
DELL TECHNOLOGIES,MICROSOFT,0.018760732946064423,0.0036231884057971,8,0.114233,0.0453280776405573
DELL TECHNOLOGIES,MOTOROLA SOLUTIONS,0.0014598823454504714,0.0031702898550724,7,0.092246,0.0049919628241793
DELL TECHNOLOGIES,NATIONWIDE,0.01643020893013425,0.0022644927536231,5,0.087,0.0833974742936502
DELL TECHNOLOGIES,NEXTERA ENERGY,0.002100076324728075,0.0004528985507246,1,0.254429,0.0182249999999999
DELL TECHNOLOGIES,NORTHROP GRUMMAN,0.0005536799322952645,0.0013586956521739,3,0.044363,0.0091857726071122
DELL TECHNOLOGIES,NORTHWESTERN MUTUAL,7.489599998543e-05,0.0009057971014492,2,0.020801,0.0039750581214327
DELL TECHNOLOGIES,ORACLE,0.03204259186136334,0.0036231884057971,8,0.154927,0.0570833705792811
DELL TECHNOLOGIES,PG&E,0.00018607019989668198,0.0013586956521739,3,0.025457,0.0053795681786526
DELL TECHNOLOGIES,PHILLIPS 66,3.6899690009105626e-05,0.0004528985507246,1,0.017752,0.0045895964139315
DELL TECHNOLOGIES,PNC FINANCIAL SERVICES,0.0004907493220161959,0.0004528985507246,1,0.073359,0.0147708461540077
DELL TECHNOLOGIES,PPG INDUSTRIES,0.010296880192635803,0.0013586956521739,3,0.086979,0.0871302707754748
DELL TECHNOLOGIES,PPL,0.00014863980771885626,0.0013586956521739,3,0.020336,0.0053795681786526
DELL TECHNOLOGIES,PRINCIPAL FINANCIAL,2.6635297717222503e-05,0.0009057971014492,2,0.033465,0.0008786902339703
DELL TECHNOLOGIES,PRUDENTIAL FINANCIAL,0.002615713450885031,0.0004528985507246,1,0.072663,0.0794833037385551
DELL TECHNOLOGIES,PUBLIC SERVICE ENTERPRISE GROUP,0.00014692231248786177,0.0009057971014492,2,0.048576,0.0033391434656335
DELL TECHNOLOGIES,RAYTHEON,6.364683547241299e-05,0.0013586956521739,3,0.01537,0.0030477599809822
DELL TECHNOLOGIES,RITE AID,0.0025983203835351497,0.0004528985507246,1,0.090467,0.0634163994257142
DELL TECHNOLOGIES,S&P GLOBAL,0.001307220575310448,0.0004528985507246,1,0.05917,0.0487805142857142
DELL TECHNOLOGIES,SALESFORCE,0.016753848016302933,0.0009057971014492,2,0.206215,0.0896939999999999
DELL TECHNOLOGIES,STANLEY BLACK & DECKER,0.01515765361141177,0.0004528985507246,1,0.323842,0.1033469999999999
DELL TECHNOLOGIES,TEXAS INSTRUMENTS,0.0019819182843207094,0.0013586956521739,3,0.079297,0.0183952968871465
DELL TECHNOLOGIES,UNION PACIFIC,5.474823699995221e-05,0.0018115942028985,4,0.01632,0.0018517786044102
DELL TECHNOLOGIES,UNITED AIRLINES HOLDINGS,7.822377184045045e-06,0.0009057971014492,2,0.008981,0.0009615749260869
DELL TECHNOLOGIES,UNITED TECHNOLOGIES,1.3171673107002352e-06,0.0004528985507246,1,0.002416,0.0012037688005076
DELL TECHNOLOGIES,VERIZON,0.014357708330468412,0.004981884057971,11,0.117129,0.024605209946201
DELL TECHNOLOGIES,W.R. BERKLEY,0.0024086364701084878,0.0004528985507246,1,0.169658,0.0313469999999999
DELL TECHNOLOGIES,WALMART,7.939607693466084e-06,0.0004528985507246,1,0.006877,0.0025491717009124
DELL TECHNOLOGIES,WESTERN UNION,0.001199846176630331,0.0004528985507246,1,0.084514,0.0313469999999999
DELL TECHNOLOGIES,XCEL ENERGY,5.5238029776450005e-05,0.0009057971014492,2,0.011336,0.0053795681786526
DELTA AIR LINES,DUKE ENERGY,0.005624402703540343,0.0054347826086956,12,0.091768,0.0112772436737363
DELTA AIR LINES,ECOLAB,0.00016507985774648698,0.0009057971014492,2,0.020976,0.0086884135656053
DELTA AIR LINES,EDISON INTERNATIONAL,2.6572123245806053e-05,0.0004528985507246,1,0.014448,0.0040608560442099
DELTA AIR LINES,ENTERGY,0.0057884428982275925,0.0031702898550724,7,0.084754,0.0215428212731414
DELTA AIR LINES,EVERSOURCE ENERGY,9.336889774138229e-06,0.0004528985507246,1,0.008619,0.0023919077179834
DELTA AIR LINES,FEDEX,0.06639310526298385,0.0027173913043478,6,0.159055,0.1536114094921775
DELTA AIR LINES,FIRSTENERGY,1.5562653143195193e-05,0.0013586956521739,3,0.011719,0.0009773967670784
DELTA AIR LINES,FLUOR,0.004901443520273342,0.0022644927536231,5,0.154135,0.0140427382395484
DELTA AIR LINES,GENERAL DYNAMICS,0.3131629643129358,0.0076992753623188,17,0.246608,0.1649352115868017
DELTA AIR LINES,GENERAL ELECTRIC,0.0032557470861434012,0.0058876811594202,13,0.029971,0.0184503727095288
DELTA AIR LINES,GENERAL MILLS,0.0002525032432453178,0.0009057971014492,2,0.036718,0.0075920142857142
DELTA AIR LINES,GILEAD SCIENCES,0.005584038017126617,0.0022644927536231,5,0.058734,0.041984390444431
DELTA AIR LINES,GRAPHIC PACKAGING HOLDING,0.0008978194165762696,0.0009057971014492,2,0.070584,0.0140427382395484
DELTA AIR LINES,HEWLETT PACKARD ENTERPRISE,0.00016033643206970084,0.0013586956521739,3,0.035487,0.0033253758842196
DELTA AIR LINES,HOLLYFRONTIER,0.12781193306601887,0.0036231884057971,8,0.302751,0.1165185037414285
DELTA AIR LINES,HONEYWELL INTERNATIONAL,0.0002858277225584134,0.0009057971014492,2,0.026677,0.011828684098831
DELTA AIR LINES,IBM,0.0015401170013913713,0.0054347826086956,12,0.074934,0.0037817483152643
DELTA AIR LINES,IHEARTMEDIA,2.7137423781071896e-06,0.0004528985507246,1,0.002931,0.0020443340739888
DELTA AIR LINES,JACOBS ENGINEERING GROUP,0.006454539196373447,0.0018115942028985,4,0.086233,0.0413171945357142
DELTA AIR LINES,JPMORGAN CHASE & CO.,0.0007242939997770478,0.0004528985507246,1,0.039003,0.0410030292928199
DELTA AIR LINES,LABORATORY CORP. OF AMERICA,0.00028764706956769756,0.0013586956521739,3,0.024071,0.0087951577916093
DELTA AIR LINES,LEIDOS HOLDINGS,0.17821266123673782,0.0076992753623188,17,0.210427,0.1099986207346796
DELTA AIR LINES,LOCKHEED MARTIN,0.08781903427846308,0.0090579710144927,20,0.165762,0.0584888055425392
DELTA AIR LINES,MICRON TECHNOLOGY,0.0026124393941388884,0.0022644927536231,5,0.137032,0.0084188600943705
DELTA AIR LINES,MICROSOFT,0.0005335406183746428,0.0013586956521739,3,0.022898,0.0171493534423854
DELTA AIR LINES,MOTOROLA SOLUTIONS,0.0011523349471354275,0.0018115942028985,4,0.022468,0.0283108817348573
DELTA AIR LINES,NATIONWIDE,2.8002320022578467e-06,0.0018115942028985,4,0.012875,0.000120056548757
DELTA AIR LINES,NORTHROP GRUMMAN,0.06646819920609048,0.0054347826086956,12,0.197844,0.0618171319520469
DELTA AIR LINES,NORTHWESTERN MUTUAL,0.00037473816358005884,0.0004528985507246,1,0.028631,0.028899509803529
DELTA AIR LINES,ORACLE,0.0025691130829406813,0.0018115942028985,4,0.072579,0.0195394042599553
DELTA AIR LINES,PG&E,1.737926074479545e-06,0.0031702898550724,7,0.022385,2.4489235600695063e-05
DELTA AIR LINES,PPG INDUSTRIES,0.015380754045164289,0.0045289855072463,10,0.071651,0.0473973914275074
DELTA AIR LINES,PPL,1.2963359160884426e-05,0.0018115942028985,4,0.010187,0.0007024417646813
DELTA AIR LINES,PUBLIC SERVICE ENTERPRISE GROUP,0.0015400747217277219,0.0027173913043478,6,0.035191,0.0161048989115344
DELTA AIR LINES,RAYTHEON,0.011673991556405633,0.0072463768115942,16,0.077898,0.0206810294845051
DELTA AIR LINES,SOUTHWEST AIRLINES,0.0370997493165557,0.0058876811594202,13,0.110014,0.0572767986808366
DELTA AIR LINES,TEXTRON,0.006299619298410226,0.0027173913043478,6,0.170828,0.0135707255357142
DELTA AIR LINES,THERMO FISHER SCIENTIFIC,0.0004452938654099958,0.0009057971014492,2,0.036127,0.0136076736903888
DELTA AIR LINES,UNION PACIFIC,0.010820020067215424,0.0054347826086956,12,0.074558,0.026702482528604
DELTA AIR LINES,UNITED AIRLINES HOLDINGS,0.042280150956458706,0.0054347826086956,12,0.153685,0.0506200850830496
DELTA AIR LINES,UNITED TECHNOLOGIES,0.01731051763346622,0.0040760869565217,9,0.055954,0.0758988989660034
DELTA AIR LINES,VERIZON,7.957892456294043e-08,0.0004528985507246,1,0.007175,2.4489235600695063e-05
DELTA AIR LINES,WESTROCK,0.0006683555161684059,0.0009057971014492,2,0.064335,0.0114690990883653
DELTA AIR LINES,WEYERHAEUSER,0.026251938131418167,0.0013586956521739,3,0.182518,0.1058603889190324
DELTA AIR LINES,XCEL ENERGY,1.6825496208145365e-06,0.0022644927536231,5,0.014198,5.2332294164792805e-05
DISCOVER FINANCIAL SERVICES,KEYCORP,0.0006139800864712154,0.0004528985507246,1,0.178565,0.0075920142857142
DISCOVER FINANCIAL SERVICES,NORTHERN TRUST,0.0008554322726901366,0.0004528985507246,1,0.248787,0.0075920142857142
DISCOVER FINANCIAL SERVICES,NORTHWESTERN MUTUAL,0.00036263902657217073,0.0004528985507246,1,0.105467,0.0075920142857142
DISCOVER FINANCIAL SERVICES,OWENS CORNING,0.0001821430130240511,0.0004528985507246,1,0.052973,0.0075920142857142
DISCOVER FINANCIAL SERVICES,PEABODY ENERGY,0.002194195252639565,0.0004528985507246,1,0.099318,0.0487805142857142
DISCOVER FINANCIAL SERVICES,PNC FINANCIAL SERVICES,0.0008713039837149797,0.0004528985507246,1,0.253403,0.0075920142857142
DISCOVER FINANCIAL SERVICES,SYNCHRONY FINANCIAL,0.0009471759888003765,0.0004528985507246,1,0.275469,0.0075920142857142
DISH NETWORK,IHEARTMEDIA,0.00011675894942304898,0.0009057971014492,2,0.019521,0.0066032416455641
DISH NETWORK,JPMORGAN CHASE & CO.,1.0006458742537701e-05,0.0004528985507246,1,0.012169,0.0018156184488064
DISH NETWORK,L3HARRIS TECHNOLOGIES,0.0007024251766303733,0.0009057971014492,2,0.03377,0.0229634999999999
DISH NETWORK,NORTHROP GRUMMAN,0.0015855189863890767,0.0009057971014492,2,0.051762,0.0338165635209939
DISH NETWORK,QUALCOMM,0.0001376521232142736,0.0004528985507246,1,0.017434,0.0174335142857142
DOMINION ENERGY,DTE ENERGY,0.0036108692727483947,0.0013586956521739,3,0.152442,0.0174335142857142
DOMINION ENERGY,DUKE ENERGY,0.10070573523726423,0.0018115942028985,4,0.327844,0.1695610285714285
DOMINION ENERGY,EDISON INTERNATIONAL,0.00011540343092002016,0.0004528985507246,1,0.033563,0.0075920142857142
DOMINION ENERGY,ENERGY TRANSFER,0.00479849949048872,0.0004528985507246,1,0.234275,0.0452249999999999
DOMINION ENERGY,EVERSOURCE ENERGY,0.02696366155527871,0.0018115942028985,4,0.310153,0.0479890285714285
DOMINION ENERGY,EXELON,0.02463031454534089,0.0018115942028985,4,0.179412,0.0757805142857142
DOMINION ENERGY,FIRSTENERGY,0.012724129157141785,0.0009057971014492,2,0.212152,0.0662140285714285
DOMINION ENERGY,FLUOR,0.018784948362343144,0.0009057971014492,2,0.248746,0.0833725285714285
DOMINION ENERGY,LOEWS,0.03123819099502844,0.0009057971014492,2,0.276868,0.1245610285714285
DOMINION ENERGY,PG&E,0.012939928174844583,0.0013586956521739,3,0.155844,0.0611110285714285
DOMINION ENERGY,PPL,0.015023447285169541,0.0009057971014492,2,0.250489,0.0662140285714285
DOMINION ENERGY,PUBLIC SERVICE ENTERPRISE GROUP,0.00018765478788818104,0.0004528985507246,1,0.054576,0.0075920142857142
DOMINION ENERGY,SOUTHERN,0.0064303612190216445,0.0013586956521739,3,0.271474,0.0174335142857142
DOMINION ENERGY,XCEL ENERGY,0.31152726929999125,0.0018115942028985,4,0.663964,0.2589945428571428
DTE ENERGY,DUKE ENERGY,0.5823881948449968,0.0140398550724637,31,0.392363,0.1057211532324255
DTE ENERGY,DUPONT DE NEMOURS,0.00015825310114833777,0.0009057971014492,2,0.014699,0.0118859394290618
DTE ENERGY,ECOLAB,0.00014410208806032857,0.0018115942028985,4,0.026775,0.0029708441684147
DTE ENERGY,EDISON INTERNATIONAL,0.026106810301422045,0.0031702898550724,7,0.145531,0.0565847405565442
DTE ENERGY,ENTERGY,1.0882282559939063,0.0181159420289855,40,0.431461,0.1392250973572667
DTE ENERGY,EVERSOURCE ENERGY,0.28575938711616927,0.0072463768115942,16,0.343046,0.1149548323607661
DTE ENERGY,EXELON,4.509910113210999,0.0307971014492753,68,0.508705,0.287867102277869
DTE ENERGY,EXXONMOBIL,0.03018967039376191,0.0058876811594202,13,0.13895,0.0369024786057117
DTE ENERGY,FIRSTENERGY,1.935843945233709,0.014945652173913,33,0.514979,0.2515161948690254
DTE ENERGY,GENERAL ELECTRIC,0.00011986294350496694,0.0054347826086956,12,0.008059,0.002736664797731
DTE ENERGY,GENERAL MOTORS,0.0012310075635629165,0.0045289855072463,10,0.048914,0.0055568236094921
DTE ENERGY,HOME DEPOT,7.919281450153949e-06,0.0009057971014492,2,0.01502,0.0005820830040593
DTE ENERGY,IBM,6.952822418277497e-07,0.0031702898550724,7,0.007553,2.9036394052613007e-05
DTE ENERGY,INTEL,0.000198345410762697,0.0013586956521739,3,0.040349,0.0036179886074338
DTE ENERGY,LOCKHEED MARTIN,2.3156156079729754e-05,0.0058876811594202,13,0.022219,0.0001770099486027
DTE ENERGY,LOEWS,0.0004946530903003744,0.0022644927536231,5,0.085586,0.0025522726225861
DTE ENERGY,MARATHON PETROLEUM,0.00749495557147515,0.0031702898550724,7,0.134714,0.0175492014848573
DTE ENERGY,MICROSOFT,0.000369019783846899,0.0018115942028985,4,0.035201,0.0057867367598504
DTE ENERGY,NATIONWIDE,2.8452618635588945e-10,0.0013586956521739,3,0.002098,9.981471551855893e-08
DTE ENERGY,PEABODY ENERGY,0.0009730108722507433,0.0009057971014492,2,0.055365,0.0194022216737092
DTE ENERGY,PG&E,0.07856096963484684,0.0158514492753623,35,0.291417,0.0170068145797693
DTE ENERGY,PHILLIPS 66,0.000582704441638272,0.0022644927536231,5,0.06247,0.0041191336870093
DTE ENERGY,PPG INDUSTRIES,9.287536389629358e-06,0.0036231884057971,8,0.015047,0.0001703568846639
DTE ENERGY,PPL,7.338316022782297,0.0217391304347826,48,0.660392,0.5111547944977919
DTE ENERGY,PUBLIC SERVICE ENTERPRISE GROUP,0.13534364453836953,0.0058876811594202,13,0.286554,0.0802208221569527
DTE ENERGY,SOUTHERN,0.5082277750951472,0.0045289855072463,10,0.356285,0.3149632814769367
DTE ENERGY,TESLA,0.03751223987761481,0.0031702898550724,7,0.191348,0.0618372401889864
DTE ENERGY,UNION PACIFIC,0.011793590026036313,0.0045289855072463,10,0.108821,0.0239294316147514
DTE ENERGY,VERIZON,1.101620469990461e-08,0.0009057971014492,2,0.006276,1.9378409797156946e-06
DTE ENERGY,XCEL ENERGY,2.6273385717230986,0.024909420289855,55,0.470894,0.2239903273488926
DUKE ENERGY,DUPONT DE NEMOURS,0.00028075108258722025,0.0009057971014492,2,0.01721,0.0180098312130341
DUKE ENERGY,ECOLAB,0.005353502059767019,0.0022644927536231,5,0.060815,0.0388737401889864
DUKE ENERGY,EDISON INTERNATIONAL,0.001404265630165023,0.0018115942028985,4,0.04525,0.0171304890132843
DUKE ENERGY,ENTERGY,0.671517599436361,0.0113224637681159,25,0.449199,0.1320315369852106
DUKE ENERGY,EVERSOURCE ENERGY,0.24883921313133062,0.004981884057971,11,0.341926,0.1460807794653015
DUKE ENERGY,EXELON,0.9840470776646523,0.0135869565217391,30,0.404281,0.1791473379063537
DUKE ENERGY,EXXONMOBIL,0.0369542812686235,0.004981884057971,11,0.151996,0.048802153310925
DUKE ENERGY,FIRSTENERGY,0.5645341069929519,0.0072463768115942,16,0.399947,0.1947900765977177
DUKE ENERGY,FLUOR,0.10583707534715683,0.0027173913043478,6,0.299089,0.1302222540038386
DUKE ENERGY,GENERAL DYNAMICS,0.00020982890510475293,0.0022644927536231,5,0.071563,0.0012948093916446
DUKE ENERGY,GENERAL ELECTRIC,0.0005405608799748939,0.0031702898550724,7,0.025716,0.0066304380984856
DUKE ENERGY,GENERAL MOTORS,0.00279559193518991,0.0009057971014492,2,0.05161,0.059801075304203
DUKE ENERGY,HARTFORD FINANCIAL SERVICES,4.45542859257316e-08,0.0004528985507246,1,0.002956,3.328006201759931e-05
DUKE ENERGY,HEWLETT PACKARD ENTERPRISE,2.2478015739112067e-06,0.0004528985507246,1,0.009979,0.0004973590415068
DUKE ENERGY,HONEYWELL INTERNATIONAL,1.7631346143188532e-05,0.0009057971014492,2,0.019542,0.0009960600830049
DUKE ENERGY,INTEL,0.0009311293801698218,0.0013586956521739,3,0.049044,0.0139733958038699
DUKE ENERGY,INTERNATIONAL PAPER,1.1686301626460631e-05,0.0004528985507246,1,0.013771,0.0018737458420759
DUKE ENERGY,LEIDOS HOLDINGS,0.001977927100651342,0.0027173913043478,6,0.098236,0.0074094748670518
DUKE ENERGY,LOCKHEED MARTIN,0.0016010909932497666,0.0040760869565217,9,0.050779,0.0077355007058813
DUKE ENERGY,LOEWS,0.0007583368410522888,0.0013586956521739,3,0.059223,0.0094243100655909
DUKE ENERGY,MARATHON PETROLEUM,0.016283123069639048,0.0022644927536231,5,0.153533,0.0468344078963668
DUKE ENERGY,MICROSOFT,0.0010611345910676966,0.0013586956521739,3,0.045308,0.0172374648853587
DUKE ENERGY,MOTOROLA SOLUTIONS,0.0008679629913559564,0.0013586956521739,3,0.06081,0.0105051925939482
DUKE ENERGY,NORTHROP GRUMMAN,0.0016207704015827095,0.0031702898550724,7,0.124227,0.0041153476489407
DUKE ENERGY,ORACLE,3.927215844589178e-05,0.0004528985507246,1,0.034445,0.0025174314370311
DUKE ENERGY,PG&E,0.845858646765771,0.0090579710144927,20,0.419473,0.2226193213936098
DUKE ENERGY,PHILLIPS 66,0.004120413072475371,0.0018115942028985,4,0.090772,0.0250569340325923
DUKE ENERGY,PPG INDUSTRIES,0.0003689500855189294,0.0022644927536231,5,0.030314,0.0053746901684095
DUKE ENERGY,PPL,0.6207246600150907,0.009963768115942,22,0.370308,0.1682334274703667
DUKE ENERGY,PRINCIPAL FINANCIAL,1.0083328263625555e-06,0.0004528985507246,1,0.009349,0.0002381429971771
DUKE ENERGY,PUBLIC SERVICE ENTERPRISE GROUP,0.2940399491030742,0.0067934782608695,15,0.409189,0.1057767449955227
DUKE ENERGY,RAYTHEON,1.6751057372752832e-05,0.0018115942028985,4,0.010828,0.0008539512070336
DUKE ENERGY,SEMPRA ENERGY,0.02639612408338481,0.0013586956521739,3,0.256366,0.0757805142857142
DUKE ENERGY,SOUTHERN,0.03783454011311969,0.0040760869565217,9,0.166248,0.0558326947757895
DUKE ENERGY,TESLA,0.029009243015660855,0.0009057971014492,2,0.201505,0.1589350353057852
DUKE ENERGY,UNION PACIFIC,0.012494503138969866,0.0040760869565217,9,0.090383,0.0339147638762522
DUKE ENERGY,UNITED AIRLINES HOLDINGS,1.4224720894777742e-06,0.0009057971014492,2,0.003586,0.0004379278267662
DUKE ENERGY,UNITED TECHNOLOGIES,3.0384131988333138e-05,0.0009057971014492,2,0.012386,0.0027082255542647
DUKE ENERGY,VERIZON,5.2995987222747675e-08,0.0009057971014492,2,0.006587,8.882278714728753e-06
DUKE ENERGY,XCEL ENERGY,4.212877724016249,0.0176630434782608,39,0.523311,0.4557780988413526
DUPONT DE NEMOURS,ECOLAB,5.975325612286496e-06,0.0004528985507246,1,0.004441,0.0029708441684147
DUPONT DE NEMOURS,ENTERGY,0.00032198783521130943,0.0009057971014492,2,0.014839,0.0239554262466012
DUPONT DE NEMOURS,EXELON,9.693980068567705e-05,0.0009057971014492,2,0.012185,0.0087830562131306
DUPONT DE NEMOURS,EXXONMOBIL,0.0005935669526991831,0.0027173913043478,6,0.014803,0.0147559709919139
DUPONT DE NEMOURS,FIRSTENERGY,0.0005871718618034442,0.0009057971014492,2,0.020525,0.0315828372926215
DUPONT DE NEMOURS,GENERAL MOTORS,3.127845477429438e-05,0.0004528985507246,1,0.009213,0.0074962366375391
DUPONT DE NEMOURS,INTEL,0.001109947875250164,0.0013586956521739,3,0.019003,0.0429890878379271
DUPONT DE NEMOURS,INTERNATIONAL PAPER,3.21488454632593e-05,0.0004528985507246,1,0.008691,0.0081676045084435
DUPONT DE NEMOURS,MICROSOFT,0.0005046559103780886,0.0009057971014492,2,0.016048,0.0347171064966012
DUPONT DE NEMOURS,MOTOROLA SOLUTIONS,0.00035416710970290075,0.0004528985507246,1,0.021781,0.0359028960205716
DUPONT DE NEMOURS,PEABODY ENERGY,1.2097502727489345e-06,0.0004528985507246,1,0.002883,0.0009265100944259
DUPONT DE NEMOURS,PG&E,0.00042091346961681925,0.0009057971014492,2,0.013385,0.0347171064966012
DUPONT DE NEMOURS,PHILLIPS 66,0.0031218897324256224,0.0054347826086956,12,0.026587,0.0216055858414383
DUPONT DE NEMOURS,PPG INDUSTRIES,1.970791187915641e-05,0.0004528985507246,1,0.005088,0.0085524900607667
DUPONT DE NEMOURS,PPL,0.0002701387847001806,0.0009057971014492,2,0.015708,0.0189860719575391
DUPONT DE NEMOURS,PUBLIC SERVICE ENTERPRISE GROUP,0.0006185738328081981,0.0004528985507246,1,0.034002,0.040168549580631
DUPONT DE NEMOURS,RAYTHEON,0.00035370142355887894,0.0009057971014492,2,0.021932,0.0178044123476671
DUPONT DE NEMOURS,UNITED TECHNOLOGIES,1.1676769599908424e-06,0.0004528985507246,1,0.000952,0.0027082255542647
DUPONT DE NEMOURS,WALMART,3.478480166063621e-06,0.0004528985507246,1,0.004099,0.0018737458420759
DUPONT DE NEMOURS,XCEL ENERGY,0.00031528726148195716,0.0009057971014492,2,0.008227,0.0423091207823155
EBAY,LIVE NATION ENTERTAINMENT,0.06103228003211542,0.0009057971014492,2,0.493557,0.1365184510714285
ECOLAB,ENTERGY,0.004535269688714953,0.0018115942028985,4,0.0644,0.0388737401889864
ECOLAB,EVERSOURCE ENERGY,0.0004001903921253272,0.0009057971014492,2,0.050866,0.008685766384351
ECOLAB,EXXONMOBIL,0.007889256425866263,0.0027173913043478,6,0.07926,0.0366294015230736
ECOLAB,FACEBOOK,1.1178100215246707e-05,0.0004528985507246,1,0.012073,0.0020443340739888
ECOLAB,FEDEX,0.00031115373816376215,0.0004528985507246,1,0.027152,0.0253030146532721
ECOLAB,GENERAL ELECTRIC,0.07789587866934114,0.0018115942028985,4,0.263919,0.1629231886505993
ECOLAB,GENERAL MOTORS,0.0011758250055531837,0.0009057971014492,2,0.033393,0.0388737401889864
ECOLAB,HEWLETT PACKARD ENTERPRISE,0.00035080429554615084,0.0004528985507246,1,0.030612,0.0253030146532721
ECOLAB,HILTON WORLDWIDE HOLDINGS,9.549742037494692e-07,0.0004528985507246,1,0.001681,0.0012543623092677
ECOLAB,HUMANA,9.04413404145839e-07,0.0004528985507246,1,0.001592,0.0012543623092677
ECOLAB,ILLINOIS TOOL WORKS,3.260051502639867e-05,0.0004528985507246,1,0.010901,0.0066032416455641
ECOLAB,INTEL,1.0065838012704674e-06,0.0004528985507246,1,0.003839,0.0005789364504312
ECOLAB,INTERNATIONAL PAPER,0.005250060254558718,0.0013586956521739,3,0.075266,0.0513385107134065
ECOLAB,JOHNSON & JOHNSON,0.04063670536499581,0.0018115942028985,4,0.147515,0.1520622401889863
ECOLAB,KROGER,0.0005050703033389017,0.0004528985507246,1,0.045688,0.0244089307864732
ECOLAB,LIBERTY MUTUAL INSURANCE GROUP,7.88577034603801e-06,0.0004528985507246,1,0.00959,0.0018156184488064
ECOLAB,LOEWS,1.7174818252270748e-05,0.0009057971014492,2,0.007228,0.0026232705244201
ECOLAB,MARATHON PETROLEUM,0.0007546112312149222,0.0004528985507246,1,0.046408,0.0359028960205716
ECOLAB,MARRIOTT INTERNATIONAL,9.287892668548663e-07,0.0004528985507246,1,0.002596,0.000789971764721
ECOLAB,NORTHWESTERN MUTUAL,0.0004934522251860853,0.0004528985507246,1,0.03483,0.0312817259032721
ECOLAB,ORACLE,2.5685060998295123e-06,0.0004528985507246,1,0.009796,0.0005789364504312
ECOLAB,PEABODY ENERGY,1.4853068327366285e-05,0.0004528985507246,1,0.009928,0.0033033415458126
ECOLAB,PG&E,2.9771789483459066e-05,0.0009057971014492,2,0.026203,0.0012543623092677
ECOLAB,PHILLIPS 66,0.007306530329837209,0.0013586956521739,3,0.096687,0.0556187111272481
ECOLAB,PPL,2.7630056736206195e-05,0.0013586956521739,3,0.016212,0.0012543623092677
ECOLAB,PROCTER & GAMBLE,0.0002561404891304121,0.0004528985507246,1,0.031032,0.0182249999999999
ECOLAB,PUBLIC SERVICE ENTERPRISE GROUP,4.191742718423182e-05,0.0009057971014492,2,0.015577,0.0029708441684147
ECOLAB,TESLA,0.00046236884355937643,0.0004528985507246,1,0.032636,0.0312817259032721
ECOLAB,TEXAS INSTRUMENTS,8.321415700891811e-05,0.0004528985507246,1,0.023287,0.0078901042931982
ECOLAB,UNION PACIFIC,0.004852718324235283,0.0018115942028985,4,0.083252,0.032175809770071
ECOLAB,UNITED TECHNOLOGIES,0.0007399658260542418,0.0009057971014492,2,0.026115,0.0312817259032721
ECOLAB,WALMART,1.3116884432154403e-05,0.0004528985507246,1,0.014167,0.0020443340739888
ECOLAB,ZIMMER BIOMET HOLDINGS,0.03384147644927253,0.0004528985507246,1,0.515324,0.1449999999999999
EDISON INTERNATIONAL,EVERSOURCE ENERGY,0.0016748730471181715,0.0009057971014492,2,0.052128,0.035471528622211
EDISON INTERNATIONAL,EXELON,0.018458251237396382,0.0045289855072463,10,0.161071,0.0253030146532721
EDISON INTERNATIONAL,FEDEX,3.853215352456275e-05,0.0004528985507246,1,0.020951,0.0040608560442099
EDISON INTERNATIONAL,FIRSTENERGY,0.006504505790026605,0.0013586956521739,3,0.130696,0.0366294015230736
EDISON INTERNATIONAL,FORD,0.02980180628024983,0.0009057971014492,2,0.278132,0.1182934510714285
EDISON INTERNATIONAL,GENERAL MOTORS,0.02930002577419453,0.0027173913043478,6,0.116215,0.0927798432638101
EDISON INTERNATIONAL,HOME DEPOT,2.3285804662395595e-05,0.0004528985507246,1,0.040989,0.0012543623092677
EDISON INTERNATIONAL,LEIDOS HOLDINGS,9.243597136864703e-06,0.0004528985507246,1,0.005026,0.0040608560442099
EDISON INTERNATIONAL,LIBERTY MUTUAL INSURANCE GROUP,4.851049942603548e-05,0.0004528985507246,1,0.016221,0.0066032416455641
EDISON INTERNATIONAL,LOCKHEED MARTIN,1.2443728258660281e-05,0.0004528985507246,1,0.006766,0.0040608560442099
EDISON INTERNATIONAL,MARATHON PETROLEUM,0.012170279389880115,0.0018115942028985,4,0.128612,0.0522345832676112
EDISON INTERNATIONAL,OWENS CORNING,2.4952157309689652e-05,0.0004528985507246,1,0.017381,0.003169804000909
EDISON INTERNATIONAL,PG&E,0.05819832780435846,0.0045289855072463,10,0.197353,0.065112720755208
EDISON INTERNATIONAL,PHILLIPS 66,0.011871322384051239,0.0013586956521739,3,0.105636,0.0827113226046215
EDISON INTERNATIONAL,PPL,0.0030101010759803195,0.0013586956521739,3,0.070822,0.0312817259032721
EDISON INTERNATIONAL,PUBLIC SERVICE ENTERPRISE GROUP,0.0006019985652930583,0.0013586956521739,3,0.027908,0.0158761267040166
