source,target,weight,affil_norm,shared_n,cosine_weight,rbo_weight
CONSOLIDATED EDISON,MARATHON PETROLEUM,0.026740196711999953,2,2,0.229148,0.0583469999999999
CONSOLIDATED EDISON,MICRON TECHNOLOGY,0.003932104985999988,1,1,0.125438,0.0313469999999999
CONSOLIDATED EDISON,NORTHROP GRUMMAN,0.0030718806119999905,1,1,0.097996,0.0313469999999999
CONSOLIDATED EDISON,ONEOK,0.03865942754999996,1,1,0.428478,0.0902249999999999
CONSOLIDATED EDISON,ORACLE,0.0029141738549999913,1,1,0.092965,0.0313469999999999
CONSOLIDATED EDISON,PG&E,0.018910442249999854,5,5,0.288225,0.0131219999999999
CONSOLIDATED EDISON,TESLA,0.03370478039999995,2,2,0.2358,0.0714689999999999
CONSOLIDATED EDISON,VF,0.002968590059999977,2,2,0.113115,0.0131219999999999
CONSTELLATION BRANDS,ELI LILLY,8.709727499999913e-06,1,1,0.000885,0.0098414999999999
CONSTELLATION BRANDS,KEYCORP,0.024666354853714243,2,2,0.25283,0.0487805142857142
CONSTELLATION BRANDS,LIVE NATION ENTERTAINMENT,0.00011715321599999943,1,1,0.00672,0.0174335142857142
CONSTELLATION BRANDS,MARRIOTT INTERNATIONAL,0.0001384707485571413,1,1,0.018239,0.0075920142857142
CONSTELLATION BRANDS,NEW YORK LIFE INSURANCE,0.0028955846882571285,1,1,0.166093,0.0174335142857142
CONSTELLATION BRANDS,QUEST DIAGNOSTICS,0.00019931736882857046,1,1,0.011433,0.0174335142857142
CONSTELLATION BRANDS,TRAVELERS,0.07424469999999991,1,1,0.742447,0.0999999999999999
CONSTELLATION BRANDS,U.S. BANCORP,0.04231150196399996,1,1,0.409412,0.1033469999999999
CONSTELLATION BRANDS,WELLS FARGO,0.12773389122308568,1,1,0.578556,0.2207805142857142
CORNING,CSX,1.63674605313505e-06,1,1,0.00275,0.0005951803829582
CORNING,CUMMINS,0.20165102211031335,9,9,0.229841,0.0974833433694082
CORNING,DELL TECHNOLOGIES,0.0035871720047735496,6,6,0.040764,0.0146664213716905
CORNING,DELTA AIR LINES,0.03217138658317494,7,7,0.082847,0.0554746987703235
CORNING,DTE ENERGY,0.04108401009358219,9,9,0.170942,0.0267043208245956
CORNING,DUKE ENERGY,0.0058834822913286285,7,7,0.066354,0.0126668696716069
CORNING,DUPONT DE NEMOURS,5.0251773483549254e-05,2,2,0.005875,0.004276746679451
CORNING,ECOLAB,0.3970639022902327,6,6,0.343367,0.1927305683084633
CORNING,ENTERGY,0.008116049815858964,5,5,0.085569,0.0189696030475031
CORNING,EVERSOURCE ENERGY,0.0005014028163462738,2,2,0.035011,0.0071606468873536
CORNING,EXELON,0.003360968814820131,6,6,0.120331,0.0046551717274575
CORNING,EXXONMOBIL,0.0027729267939890817,6,6,0.048512,0.0095266009578011
CORNING,FACEBOOK,0.0002442600792942214,2,2,0.014822,0.0082397813822096
CORNING,FEDEX,8.575497088265361e-06,1,1,0.007493,0.0011444677816983
CORNING,FIRSTENERGY,0.0003327053003229095,4,4,0.02871,0.0028971203441563
CORNING,FLUOR,0.00024168208460692003,1,1,0.035541,0.006800092417403
CORNING,GENERAL DYNAMICS,0.021419083999545903,5,5,0.096312,0.044478536422348
CORNING,GENERAL ELECTRIC,0.08547397630542618,7,7,0.152801,0.0799115715449003
CORNING,GENERAL MOTORS,0.00027358280539510507,3,3,0.024308,0.0037516154543786
CORNING,GENWORTH FINANCIAL,0.010434225113999968,1,1,0.332862,0.0313469999999999
CORNING,GILEAD SCIENCES,5.9012646317470426e-05,2,2,0.01719,0.0017164818591469
CORNING,GRAPHIC PACKAGING HOLDING,0.0002205337971887967,1,1,0.032431,0.006800092417403
CORNING,HEWLETT PACKARD ENTERPRISE,0.01822143023032341,4,4,0.117073,0.0389104025486735
CORNING,HOLLYFRONTIER,0.00013920405590259,3,3,0.011977,0.00387420489
CORNING,HONEYWELL INTERNATIONAL,0.0050629635547316705,3,3,0.061767,0.0273229154442322
CORNING,HP,0.0007685493849806564,1,1,0.073159,0.0105051925939482
CORNING,HUNTSMAN,0.0013643299498274774,2,2,0.114099,0.0059787112499999
CORNING,INTERNATIONAL PAPER,0.0002657090021343201,2,2,0.039787,0.0033391434656335
CORNING,JACOBS ENGINEERING GROUP,0.000510782825448,2,2,0.026698,0.009565938
CORNING,JPMORGAN CHASE & CO.,1.767309956181805e-05,1,1,0.0083,0.0021292891038335
CORNING,KROGER,0.008214490557122036,1,1,0.112236,0.0731894450721875
CORNING,LABORATORY CORP. OF AMERICA,3.582920699398273e-05,1,1,0.007371,0.0048608339430176
CORNING,LEIDOS HOLDINGS,0.011641944246025887,5,5,0.110792,0.021015857184681
CORNING,LOCKHEED MARTIN,0.0044702588678354315,5,5,0.055343,0.0161547399592918
CORNING,LOEWS,0.0008248320043650528,2,2,0.022809,0.0180812837994882
CORNING,MAGELLAN HEALTH,7.512738642209192e-06,1,1,0.004926,0.0015251194969974
CORNING,MARATHON PETROLEUM,0.0008381295474158183,2,2,0.066743,0.0062787823997709
CORNING,MICRON TECHNOLOGY,0.0009649815596179094,3,3,0.080654,0.0039881533448141
CORNING,MICROSOFT,0.0005217666524835792,5,5,0.034168,0.0030541246340645
CORNING,MOTOROLA SOLUTIONS,0.003701876278214251,4,4,0.067676,0.0136749965948573
CORNING,NORTHROP GRUMMAN,0.017527039753644346,5,5,0.100697,0.0348114437443903
CORNING,NORTHWESTERN MUTUAL,0.0029362299215349385,1,1,0.085564,0.0343161834595734
CORNING,ORACLE,0.053317630649835995,7,7,0.126176,0.0603665069311755
CORNING,PG&E,0.0010128210817878125,6,6,0.052187,0.0032345893351084
CORNING,PHILLIPS 66,0.039050726816566274,4,4,0.137148,0.071183551376189
CORNING,PPG INDUSTRIES,0.018141986064619923,6,6,0.069998,0.043196439099736
CORNING,PPL,0.00019749195682745583,3,3,0.024925,0.0026411495396517
CORNING,PRINCIPAL FINANCIAL,6.09722530918204e-06,1,1,0.027308,0.0002232761575063
CORNING,PUBLIC SERVICE ENTERPRISE GROUP,0.0017239643895605422,4,4,0.05519,0.0078092244499028
CORNING,RAYTHEON,0.00022428878355023265,4,4,0.021353,0.0026259633722455
CORNING,SOUTHERN,1.232489566585559e-05,1,1,0.00415,0.0029698543773146
CORNING,SOUTHWEST AIRLINES,7.872496157515292e-05,1,1,0.010529,0.007476964723635
CORNING,TESLA,0.0031166243721716066,1,1,0.080173,0.0388737401889864
CORNING,TEXTRON,0.0016190051129437231,3,3,0.090265,0.0059787112499999
CORNING,THERMO FISHER SCIENTIFIC,0.00037822003939874893,2,2,0.023968,0.0078901042931982
CORNING,UNION PACIFIC,0.3452418113194635,6,6,0.307192,0.1873105480825583
CORNING,UNITED TECHNOLOGIES,0.059923437766671944,6,6,0.087897,0.1136243515453162
CORNING,VERIZON,0.02203733793342772,9,9,0.066007,0.0370959610907054
CORNING,WESTROCK,0.00016297234520394794,1,1,0.02956,0.0055132728418115
CORNING,WEYERHAEUSER,0.0007922004800510618,2,2,0.032271,0.012274185492409
CORNING,XCEL ENERGY,0.001331948764083085,7,7,0.040955,0.0046460357677698
COSTCO,FACEBOOK,0.03154859999999997,1,1,0.315486,0.0999999999999999
COSTCO,GOLDMAN SACHS GROUP,0.05773499999999994,1,1,0.57735,0.0999999999999999
COSTCO,HARTFORD FINANCIAL SERVICES,0.017460599999999982,1,1,0.174606,0.0999999999999999
COSTCO,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.05761299999999994,1,1,0.57613,0.0999999999999999
COSTCO,NATIONWIDE,0.02911209999999997,1,1,0.291121,0.0999999999999999
COSTCO,NEXTERA ENERGY,0.0947560999999999,1,1,0.947561,0.0999999999999999
COSTCO,OWENS-ILLINOIS,0.0999999999999999,1,1,1.0,0.0999999999999999
COSTCO,PRUDENTIAL FINANCIAL,0.02706169999999997,1,1,0.270617,0.0999999999999999
COSTCO,W.R. BERKLEY,0.06318519999999993,1,1,0.631852,0.0999999999999999
COSTCO,WESCO INTERNATIONAL,0.0999999999999999,1,1,1.0,0.0999999999999999
CSX,CUMMINS,0.0003682026341932232,2,2,0.030937,0.0059508458188128
CSX,DELL TECHNOLOGIES,2.3098415315081874e-05,1,1,0.005871,0.0039343238485917
CSX,DELTA AIR LINES,5.468173749326462e-06,2,2,0.009902,0.0002761146106507
CSX,EDISON INTERNATIONAL,7.380605860351494e-05,1,1,0.018175,0.0040608560442099
CSX,EVERSOURCE ENERGY,0.0002586556387567712,2,2,0.026141,0.0049473172173362
CSX,FEDEX,0.00012972426753231076,1,1,0.014804,0.0087627848914017
CSX,FIRSTENERGY,1.3409477450806865e-05,1,1,0.007095,0.0018899897746028
CSX,GENERAL DYNAMICS,0.00172332815656781,3,3,0.05755,0.0099816284770797
CSX,GENERAL ELECTRIC,0.002149385763098759,6,6,0.046682,0.0076738563154205
CSX,GILEAD SCIENCES,1.1964912348464265e-05,2,2,0.007573,0.000789971764721
CSX,HCA HEALTHCARE,1.4518595788574458e-05,1,1,0.004348,0.0033391434656335
CSX,HILTON WORLDWIDE HOLDINGS,7.994383116660416e-06,1,1,0.003238,0.0024689262250341
CSX,HOME DEPOT,2.3639238966539172e-05,1,1,0.007518,0.0031443520838706
CSX,HUMANA,1.951766143389148e-05,1,1,0.007679,0.0025416931154957
CSX,JOHNSON & JOHNSON,4.305391719780528e-06,1,1,0.004464,0.000964469471277
CSX,LEIDOS HOLDINGS,0.0034017342024128074,3,3,0.050463,0.0224701543864667
CSX,LOCKHEED MARTIN,1.979575289918973e-05,2,2,0.005237,0.0018899897746028
CSX,NORFOLK SOUTHERN,2.2143211174674,7,7,0.744426,0.4249335571428571
CSX,PPG INDUSTRIES,6.0923436307188443e-05,3,3,0.007398,0.0027450408356848
CSX,SOUTHERN,4.5366052009879794e-05,2,2,0.004549,0.0049863763475357
CSX,TESLA,7.430554389695275e-05,1,1,0.018298,0.0040608560442099
CSX,UNION PACIFIC,3.1017954594352135,18,18,0.559163,0.3081784201898605
CSX,UNITED TECHNOLOGIES,0.00020426485252738252,1,1,0.01102,0.018535830537875
CUMMINS,DELL TECHNOLOGIES,0.2675837984759268,7,7,0.22902,0.1669123086417448
CUMMINS,DELTA AIR LINES,0.03245304254714345,14,14,0.118121,0.0196245753731606
CUMMINS,DTE ENERGY,0.09493706816426248,12,12,0.187908,0.0421026371789486
CUMMINS,DUKE ENERGY,0.02334213149922412,10,10,0.111789,0.020880526258598
CUMMINS,DUPONT DE NEMOURS,2.6265676417324296e-05,1,1,0.006543,0.0040143170437604
CUMMINS,ECOLAB,0.0020306498119708593,4,4,0.046742,0.010860948461613
CUMMINS,EDISON INTERNATIONAL,0.08000260799856881,4,4,0.19565,0.1022266905169548
CUMMINS,ENTERGY,0.028619552864302063,8,8,0.121903,0.0293466453494808
CUMMINS,EVERSOURCE ENERGY,0.0034555468755555854,3,3,0.091942,0.0125279954592953
CUMMINS,EXELON,0.06205097933725367,14,14,0.173663,0.0255219177936799
CUMMINS,EXXONMOBIL,0.01001881309494926,6,6,0.08526,0.0195848250350873
CUMMINS,FACEBOOK,0.22974097635125731,6,6,0.209492,0.1827762526741334
CUMMINS,FEDEX,0.00030914584750059535,4,4,0.032273,0.0023947715389071
CUMMINS,FIRSTENERGY,0.0063708956402073,6,6,0.094984,0.0111788926559689
CUMMINS,FORD,0.011225944548809973,2,2,0.153636,0.0365342255357142
CUMMINS,GENERAL DYNAMICS,0.003657415822540797,7,7,0.091265,0.0057249545241734
CUMMINS,GENERAL ELECTRIC,0.004227847737743383,15,15,0.037853,0.0074460813105846
CUMMINS,GENERAL MILLS,0.05859135551108567,2,2,0.314284,0.0932140285714285
CUMMINS,GENERAL MOTORS,0.45777674537269986,8,8,0.291117,0.1965604659693095
CUMMINS,HARTFORD FINANCIAL SERVICES,0.0013276506300341211,2,2,0.041814,0.0158756711870919
CUMMINS,HEWLETT PACKARD ENTERPRISE,0.7650835562868282,9,9,0.341786,0.2487207902953012
CUMMINS,HOLLYFRONTIER,0.0007829115207421499,5,5,0.018087,0.00865717389
CUMMINS,HOME DEPOT,0.0035501409598732753,2,2,0.09274,0.0191402898418874
CUMMINS,HONEYWELL INTERNATIONAL,0.0025424897513949924,5,5,0.061688,0.0082430610536733
CUMMINS,IBM,0.6971032152964702,15,15,0.267636,0.1736446056824618
CUMMINS,INTEL,0.13293929607258312,4,4,0.216322,0.1536358947224313
CUMMINS,INTERNATIONAL PAPER,6.898007943018218e-05,2,2,0.018407,0.0018737458420759
CUMMINS,INTUIT,0.0162942208981389,2,2,0.097453,0.0836004068532467
CUMMINS,JOHNSON & JOHNSON,6.449071816430658e-05,1,1,0.020975,0.0030746468731493
CUMMINS,LEIDOS HOLDINGS,0.001490348421546536,7,7,0.029877,0.0071261143141477
CUMMINS,LIBERTY MUTUAL INSURANCE GROUP,0.0002854449298544449,2,2,0.021614,0.0066032416455641
CUMMINS,LOCKHEED MARTIN,0.002338658452597569,8,8,0.072348,0.0040406411590465
CUMMINS,MARATHON PETROLEUM,0.004527028098665928,3,3,0.110894,0.0136076736903888
CUMMINS,MCKESSON,0.0007990947783749952,1,1,0.051918,0.0153914784540043
CUMMINS,MICRON TECHNOLOGY,0.41885744549352444,9,9,0.305403,0.1523878814744687
CUMMINS,MICROSOFT,0.23794974479448747,5,5,0.209983,0.2266371513831953
CUMMINS,MOTOROLA SOLUTIONS,0.0007817826333896778,3,3,0.03828,0.0068075812729857
CUMMINS,NAVISTAR INTERNATIONAL,0.0014966079938968588,3,3,0.071675,0.0069601580927653
CUMMINS,NORTHROP GRUMMAN,0.003691283600349236,7,7,0.115687,0.0045582150857168
CUMMINS,ORACLE,0.1556104847352246,5,5,0.178287,0.1745617849144633
CUMMINS,OWENS CORNING,0.0005681810275549454,2,2,0.044812,0.0063396080018181
CUMMINS,PG&E,0.012464416726991815,8,8,0.118876,0.0131065319397858
CUMMINS,PHILLIPS 66,0.006786217328490181,3,3,0.08492,0.0266376877394025
CUMMINS,PNC FINANCIAL SERVICES,0.0006699317273150192,1,1,0.045355,0.0147708461540077
CUMMINS,PPG INDUSTRIES,0.008300187743502295,7,7,0.079609,0.0148945609945435
CUMMINS,PPL,0.0033744660240835156,7,7,0.04548,0.0105995289109295
CUMMINS,PRINCIPAL FINANCIAL,0.046169251661058834,6,6,0.126628,0.060767565442423
CUMMINS,PUBLIC SERVICE ENTERPRISE GROUP,0.0013748196890625143,5,5,0.062168,0.0044229175429884
CUMMINS,RAYTHEON,0.0012243022709717806,8,8,0.034821,0.0043949853212565
CUMMINS,SALESFORCE,0.2672986291199998,4,4,0.45208,0.1478159999999999
CUMMINS,SOUTHERN,0.01689328673578982,5,5,0.09422,0.0358592373928886
CUMMINS,SOUTHWEST AIRLINES,0.0004667673756179771,3,3,0.054868,0.0028356988628343
CUMMINS,STANLEY BLACK & DECKER,0.006441773507999951,2,2,0.245457,0.0131219999999999
CUMMINS,TESLA,0.03986019294515142,3,3,0.213643,0.0621912769513494
CUMMINS,TEXAS INSTRUMENTS,0.35772025964190896,6,6,0.286693,0.2079577920411433
CUMMINS,UNION PACIFIC,0.20920479213301763,9,9,0.206435,0.1126019178127189
CUMMINS,UNITED AIRLINES HOLDINGS,0.0002358937936784752,3,3,0.023914,0.0032880849945426
CUMMINS,UNITED TECHNOLOGIES,0.00037857665616693116,9,9,0.033118,0.0012701272089932
CUMMINS,VALERO ENERGY,0.039336799999999957,1,1,0.393368,0.0999999999999999
CUMMINS,VERIZON,0.0003867639602885403,5,5,0.034279,0.0022565650123314
CUMMINS,XCEL ENERGY,0.0015426672343159121,7,7,0.030383,0.0072534322968009
CVS HEALTH,ELI LILLY,0.06442513977599999,3,3,0.235596,0.091152
CVS HEALTH,ENTERGY,0.00023806119785447702,2,2,0.04049,0.0029397529989439
CVS HEALTH,EXXONMOBIL,5.047474263852706e-07,1,1,0.004739,0.0001065092691254
CVS HEALTH,GENERAL ELECTRIC,0.0026523183053783284,1,1,0.062295,0.0425767446083687
CVS HEALTH,GENERAL MOTORS,8.055026247294035e-05,1,1,0.016898,0.004766851844771
CVS HEALTH,GILEAD SCIENCES,0.22136345770831847,5,5,0.30405,0.1456099047579796
CVS HEALTH,HCA HEALTHCARE,0.2975084468075414,3,3,0.365843,0.2710711487418933
CVS HEALTH,HOME DEPOT,3.537780923163844e-05,3,3,0.049519,0.0002381429971771
CVS HEALTH,HONEYWELL INTERNATIONAL,0.001035259048167686,1,1,0.052362,0.0197711899501105
CVS HEALTH,HUMANA,1.2702799579327408,13,13,0.395586,0.2470103666911952
CVS HEALTH,IBM,0.000282852964409591,1,1,0.036432,0.0077638604635922
CVS HEALTH,INTERNATIONAL PAPER,1.3888125534779979e-05,1,1,0.010726,0.0012948093916446
CVS HEALTH,JOHNSON & JOHNSON,0.006311484345557989,5,5,0.093793,0.0134583270511829
CVS HEALTH,LABORATORY CORP. OF AMERICA,0.024702045835759162,3,3,0.097428,0.0845138489816725
CVS HEALTH,LEIDOS HOLDINGS,0.00010798320645015073,1,1,0.01698,0.0063594350088428
CVS HEALTH,LOEWS,7.402528877902628e-05,1,1,0.012544,0.0059012506998586
CVS HEALTH,MAGELLAN HEALTH,0.28244176692961676,7,7,0.31477,0.1281850997461261
CVS HEALTH,MARRIOTT INTERNATIONAL,1.2161273972055787e-05,1,1,0.007085,0.0017164818591469
CVS HEALTH,MCKESSON,4.838080557624445e-05,1,1,0.006508,0.0074340512563375
CVS HEALTH,MERCK,0.14421433494285996,5,5,0.223016,0.1293309313617498
CVS HEALTH,MOLINA HEALTHCARE,0.12403869074995333,5,5,0.266247,0.0931756532467621
CVS HEALTH,MUTUAL OF OMAHA INSURANCE,0.06495252101929533,7,7,0.172338,0.0538414718412947
CVS HEALTH,NAVISTAR INTERNATIONAL,0.016762028193212503,2,2,0.119367,0.0702121532467621
CVS HEALTH,RAYTHEON,0.002726056911665143,2,2,0.055655,0.0244906738987076
CVS HEALTH,RITE AID,0.08744013383834871,5,5,0.259392,0.0674192988514285
CVS HEALTH,WALGREENS BOOTS ALLIANCE,0.02970281625455567,4,4,0.148203,0.0501049510714285
CVS HEALTH,WALMART,0.2449584160926354,8,8,0.280518,0.1091544999307689
CVS HEALTH,ZIMMER BIOMET HOLDINGS,0.0034821899999999927,1,1,0.077382,0.0449999999999999
DANAHER,EVERSOURCE ENERGY,0.0015488684915866036,1,1,0.042395,0.0365342255357142
DANAHER,GENERAL DYNAMICS,0.002787597942600529,1,1,0.076301,0.0365342255357142
DANAHER,HCA HEALTHCARE,0.00020635535587178497,1,1,0.008814,0.0234122255357142
DANAHER,HERSHEY,0.0005008798619999961,1,1,0.038171,0.0131219999999999
DANAHER,LABORATORY CORP. OF AMERICA,0.55263853352933,3,3,0.726625,0.2535184510714284
DANAHER,LEIDOS HOLDINGS,7.026779332124883e-05,1,1,0.011753,0.0059787112499999
DANAHER,NAVISTAR INTERNATIONAL,0.0012374872873457112,1,1,0.033872,0.0365342255357142
DANAHER,QUEST DIAGNOSTICS,0.4153870781464579,3,3,0.634995,0.2180526766071428
DANAHER,SEMPRA ENERGY,3.435386464285676e-05,1,1,0.004525,0.0075920142857142
DANAHER,UNITED PARCEL SERVICE,2.576824548749957e-05,1,1,0.00431,0.0059787112499999
DAVITA,DELTA AIR LINES,0.0034301534903549923,2,2,0.04151,0.0413171945357142
DAVITA,ENTERGY,0.004064469283396923,1,1,0.068262,0.0595421945357142
DAVITA,FLUOR,0.0029679402288272103,1,1,0.049846,0.0595421945357142
DAVITA,GENERAL DYNAMICS,0.0074228020232078445,2,2,0.071265,0.0520788747857142
DAVITA,GILEAD SCIENCES,0.0009639236999925,2,2,0.044785,0.01076168025
DAVITA,GRAPHIC PACKAGING HOLDING,0.0018793125934569602,1,1,0.045485,0.0413171945357142
DAVITA,HOLLYFRONTIER,0.0019209126245014268,2,2,0.01233,0.0778958890714285
DAVITA,HUNTSMAN,0.008553829102482844,1,1,0.156208,0.0547592255357142
DAVITA,LEIDOS HOLDINGS,0.015628992474901477,2,2,0.131243,0.0595421945357142
DAVITA,MICRON TECHNOLOGY,0.004227912607397458,1,1,0.071007,0.0595421945357142
DAVITA,MOTOROLA SOLUTIONS,0.00023214020467275,1,1,0.021571,0.01076168025
DAVITA,NORTHROP GRUMMAN,0.010275791932973557,2,2,0.08629,0.0595421945357142
DAVITA,NORTHWESTERN MUTUAL,0.02437542635844052,1,1,0.185305,0.1315421945357142
DAVITA,ORACLE,0.0031334079874419597,1,1,0.052625,0.0595421945357142
DAVITA,TEXTRON,0.0006284738702844602,1,1,0.046311,0.0135707255357142
DAVITA,THERMO FISHER SCIENTIFIC,0.0010021491882405,2,2,0.046561,0.01076168025
DAVITA,UNITED TECHNOLOGIES,0.00033146772331499845,1,1,0.01806,0.0183536945357142
DAVITA,WESTROCK,0.000198292328802,1,1,0.041458,0.004782969
DEAN FOODS,HOME DEPOT,0.07218880985141216,2,2,0.234634,0.1538327988514285
DEAN FOODS,KELLOGG,0.3085423863374998,3,3,0.482425,0.2131884999999999
DEAN FOODS,LOWE'S,0.11174035220196422,2,2,0.40925,0.1365184510714285
DEAN FOODS,PEPSICO,0.12931923468885567,2,2,0.420324,0.1538327988514285
DEAN FOODS,WEYERHAEUSER,0.050240735029683535,2,2,0.205088,0.1224857988514285
DEERE,DELL TECHNOLOGIES,0.0013284858599999958,1,1,0.04238,0.0313469999999999
DEERE,FACEBOOK,0.0029053305179999947,1,1,0.049794,0.0583469999999999
DEERE,FIFTH THIRD BANCORP,0.002417199515999996,1,1,0.041428,0.0583469999999999
DEERE,GENERAL ELECTRIC,0.0028849674149999953,1,1,0.049445,0.0583469999999999
DEERE,GENWORTH FINANCIAL,0.004238967896999992,1,1,0.072651,0.0583469999999999
DEERE,GOLDMAN SACHS GROUP,0.0024603749999999908,1,1,0.091125,0.0269999999999999
DEERE,HARTFORD FINANCIAL SERVICES,0.0016079266259999973,1,1,0.027558,0.0583469999999999
DEERE,HUNTSMAN,0.0014659100279999975,1,1,0.025124,0.0583469999999999
DEERE,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.00411239969999999,1,1,0.090932,0.0452249999999999
DEERE,METLIFE,0.004837085099999989,1,1,0.106956,0.0452249999999999
DEERE,NATIONWIDE,0.0026809279559999954,1,1,0.045948,0.0583469999999999
DEERE,NEXTERA ENERGY,0.006763670099999984,1,1,0.149556,0.0452249999999999
DEERE,PPG INDUSTRIES,0.0014517422639999955,1,1,0.046312,0.0313469999999999
DEERE,PRUDENTIAL FINANCIAL,0.0024921170639999957,1,1,0.042712,0.0583469999999999
DEERE,RITE AID,0.001666970765999995,1,1,0.053178,0.0313469999999999
DEERE,S&P GLOBAL,0.0010902486599999965,1,1,0.03478,0.0313469999999999
DEERE,W.R. BERKLEY,0.005818771268999989,1,1,0.099727,0.0583469999999999
DEERE,WESTERN UNION,0.0015572562659999952,1,1,0.049678,0.0313469999999999
DELL TECHNOLOGIES,DELTA AIR LINES,0.0002271178728747108,3,3,0.015822,0.0047848538506449
DELL TECHNOLOGIES,DISCOVER FINANCIAL SERVICES,0.003028448687399992,1,1,0.099113,0.0305555142857142
DELL TECHNOLOGIES,DISH NETWORK,0.004128428917500932,2,2,0.084568,0.0244089307864732
DELL TECHNOLOGIES,DTE ENERGY,0.0002913036168740383,3,3,0.01805,0.0053795681786526
DELL TECHNOLOGIES,DUKE ENERGY,0.00039994937581010615,3,3,0.024782,0.0053795681786526
DELL TECHNOLOGIES,DUPONT DE NEMOURS,3.973887013570676e-05,1,1,0.007387,0.0053795681786526
DELL TECHNOLOGIES,ECOLAB,2.1475937096972293e-05,1,1,0.017121,0.0012543623092677
DELL TECHNOLOGIES,ENTERGY,0.0014236975722416822,4,4,0.036253,0.0098177914396166
DELL TECHNOLOGIES,EVERSOURCE ENERGY,8.810592079191854e-05,1,1,0.036835,0.0023919077179834
DELL TECHNOLOGIES,EXELON,0.00030476329645702716,3,3,0.018884,0.0053795681786526
DELL TECHNOLOGIES,EXXONMOBIL,0.0009852757273104997,4,4,0.051526,0.0047804784347247
DELL TECHNOLOGIES,FACEBOOK,0.1189187629146862,4,4,0.212298,0.140037545001232
DELL TECHNOLOGIES,FEDEX,5.772459751867972e-05,1,1,0.01318,0.0043797114961062
DELL TECHNOLOGIES,FIFTH THIRD BANCORP,0.002902924291499993,1,1,0.070479,0.0411884999999999
DELL TECHNOLOGIES,FIRSTENERGY,0.0001213469194058667,1,1,0.022557,0.0053795681786526
DELL TECHNOLOGIES,FOX CORP,1.861806834363875e-06,2,2,0.003095,0.0003007765483625
DELL TECHNOLOGIES,GENERAL DYNAMICS,0.0016430690437952908,3,3,0.089209,0.0061393994021354
DELL TECHNOLOGIES,GENERAL ELECTRIC,0.06153174497475364,6,6,0.103091,0.0994780420126452
DELL TECHNOLOGIES,GENERAL MILLS,0.2455893002838855,2,2,0.508338,0.2415610285714284
DELL TECHNOLOGIES,GENERAL MOTORS,0.41331179176661964,4,4,0.379641,0.2721727841346296
DELL TECHNOLOGIES,GENWORTH FINANCIAL,0.003874332464999988,1,1,0.123595,0.0313469999999999
DELL TECHNOLOGIES,GILEAD SCIENCES,1.8024776002901598e-05,1,1,0.010501,0.0017164818591469
DELL TECHNOLOGIES,HARTFORD FINANCIAL SERVICES,0.009073645203149142,2,2,0.0544,0.0833974742936502
DELL TECHNOLOGIES,HCA HEALTHCARE,3.267064061649495e-05,1,1,0.007659,0.0042656535600594
DELL TECHNOLOGIES,HEWLETT PACKARD ENTERPRISE,0.005586561220974841,3,3,0.134246,0.0138714529569468
DELL TECHNOLOGIES,HILTON WORLDWIDE HOLDINGS,1.4082755187594506e-05,1,1,0.005704,0.0024689262250341
DELL TECHNOLOGIES,HOME DEPOT,1.40161871536925e-06,1,1,0.00466,0.0003007765483625
DELL TECHNOLOGIES,HONEYWELL INTERNATIONAL,0.050309595633427906,5,5,0.149743,0.067194587571276
DELL TECHNOLOGIES,HP,0.00018625795930025637,3,3,0.056959,0.0010900118757952
DELL TECHNOLOGIES,HUMANA,4.690744841418964e-05,1,1,0.013525,0.0034682032099216
DELL TECHNOLOGIES,HUNTSMAN,0.004842796387927492,2,2,0.044219,0.0547592255357142
DELL TECHNOLOGIES,IBM,0.6830323938376925,13,13,0.308085,0.1705404462149413
DELL TECHNOLOGIES,INTEL,0.0020656958359032474,3,3,0.037304,0.0184582157043324
DELL TECHNOLOGIES,INTERNATIONAL PAPER,0.0017342699817597133,2,2,0.058969,0.0147049295541701
DELL TECHNOLOGIES,JOHNSON & JOHNSON,0.00043858298211674635,2,2,0.041789,0.0052475888644948
DELL TECHNOLOGIES,JPMORGAN CHASE & CO.,0.00027382850767150433,1,1,0.025313,0.0108177026694388
DELL TECHNOLOGIES,LEIDOS HOLDINGS,0.0032278306448964827,4,4,0.035366,0.022817329107734
DELL TECHNOLOGIES,LOCKHEED MARTIN,0.002470499162481231,5,5,0.039395,0.012542196534998
DELL TECHNOLOGIES,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.0028193345999999848,1,1,0.154696,0.0182249999999999
DELL TECHNOLOGIES,METLIFE,0.003316166324999982,1,1,0.181957,0.0182249999999999
DELL TECHNOLOGIES,MICRON TECHNOLOGY,0.000720079770206289,3,3,0.041357,0.0058037717936205
DELL TECHNOLOGIES,MICROSOFT,0.04142369834491026,8,8,0.114233,0.0453280776405573
DELL TECHNOLOGIES,MOTOROLA SOLUTIONS,0.0032234202187547056,7,7,0.092246,0.0049919628241793
DELL TECHNOLOGIES,NATIONWIDE,0.03627790131773783,5,5,0.087,0.0833974742936502
DELL TECHNOLOGIES,NEXTERA ENERGY,0.004636968524999975,1,1,0.254429,0.0182249999999999
DELL TECHNOLOGIES,NORTHROP GRUMMAN,0.0012225252905079557,3,3,0.044363,0.0091857726071122
