source,target,weight,affil_norm
CONOCOPHILLIPS,PHILLIPS 66,1,0.0004528985507246377
CONOCOPHILLIPS,PPG INDUSTRIES,2,0.0009057971014492754
CONOCOPHILLIPS,PPL,3,0.001358695652173913
CONOCOPHILLIPS,PROCTER & GAMBLE,1,0.0004528985507246377
CONOCOPHILLIPS,PUBLIC SERVICE ENTERPRISE GROUP,1,0.0004528985507246377
CONOCOPHILLIPS,RAYTHEON,3,0.001358695652173913
CONOCOPHILLIPS,SEMPRA ENERGY,1,0.0004528985507246377
CONOCOPHILLIPS,SHERWIN-WILLIAMS,2,0.0009057971014492754
CONOCOPHILLIPS,SOUTHERN,1,0.0004528985507246377
CONOCOPHILLIPS,SOUTHWEST AIRLINES,1,0.0004528985507246377
CONOCOPHILLIPS,UNION PACIFIC,2,0.0009057971014492754
CONOCOPHILLIPS,W.R. BERKLEY,1,0.0004528985507246377
CONOCOPHILLIPS,WEC ENERGY GROUP,1,0.0004528985507246377
CONOCOPHILLIPS,XCEL ENERGY,3,0.001358695652173913
CONSOLIDATED EDISON,CORNING,2,0.0009057971014492754
CONSOLIDATED EDISON,CUMMINS,1,0.0004528985507246377
CONSOLIDATED EDISON,DAVITA,1,0.0004528985507246377
CONSOLIDATED EDISON,DELTA AIR LINES,1,0.0004528985507246377
CONSOLIDATED EDISON,DOMINION ENERGY,1,0.0004528985507246377
CONSOLIDATED EDISON,DTE ENERGY,4,0.0018115942028985507
CONSOLIDATED EDISON,DUKE ENERGY,3,0.001358695652173913
CONSOLIDATED EDISON,EDISON INTERNATIONAL,1,0.0004528985507246377
CONSOLIDATED EDISON,ENERGY TRANSFER,2,0.0009057971014492754
CONSOLIDATED EDISON,ENTERGY,2,0.0009057971014492754
CONSOLIDATED EDISON,EVERSOURCE ENERGY,3,0.001358695652173913
CONSOLIDATED EDISON,EXELON,3,0.001358695652173913
CONSOLIDATED EDISON,EXXONMOBIL,1,0.0004528985507246377
CONSOLIDATED EDISON,FIRSTENERGY,2,0.0009057971014492754
CONSOLIDATED EDISON,FLUOR,1,0.0004528985507246377
CONSOLIDATED EDISON,FORD,2,0.0009057971014492754
CONSOLIDATED EDISON,GENERAL DYNAMICS,1,0.0004528985507246377
CONSOLIDATED EDISON,GENERAL ELECTRIC,1,0.0004528985507246377
CONSOLIDATED EDISON,GENERAL MOTORS,2,0.0009057971014492754
CONSOLIDATED EDISON,GILEAD SCIENCES,1,0.0004528985507246377
CONSOLIDATED EDISON,GRAPHIC PACKAGING HOLDING,1,0.0004528985507246377
CONSOLIDATED EDISON,HOLLYFRONTIER,1,0.0004528985507246377
CONSOLIDATED EDISON,HUNTSMAN,1,0.0004528985507246377
CONSOLIDATED EDISON,IBM,1,0.0004528985507246377
CONSOLIDATED EDISON,INTEL,1,0.0004528985507246377
CONSOLIDATED EDISON,LEIDOS HOLDINGS,1,0.0004528985507246377
CONSOLIDATED EDISON,LOCKHEED MARTIN,1,0.0004528985507246377
CONSOLIDATED EDISON,LOEWS,2,0.0009057971014492754
CONSOLIDATED EDISON,MARATHON PETROLEUM,2,0.0009057971014492754
CONSOLIDATED EDISON,MICRON TECHNOLOGY,1,0.0004528985507246377
CONSOLIDATED EDISON,NORTHROP GRUMMAN,1,0.0004528985507246377
CONSOLIDATED EDISON,ONEOK,1,0.0004528985507246377
CONSOLIDATED EDISON,ORACLE,1,0.0004528985507246377
CONSOLIDATED EDISON,PG&E,5,0.0022644927536231885
CONSOLIDATED EDISON,PHILLIPS 66,2,0.0009057971014492754
CONSOLIDATED EDISON,PPG INDUSTRIES,1,0.0004528985507246377
CONSOLIDATED EDISON,PPL,3,0.001358695652173913
CONSOLIDATED EDISON,PUBLIC SERVICE ENTERPRISE GROUP,2,0.0009057971014492754
CONSOLIDATED EDISON,SEMPRA ENERGY,1,0.0004528985507246377
CONSOLIDATED EDISON,TESLA,2,0.0009057971014492754
CONSOLIDATED EDISON,THERMO FISHER SCIENTIFIC,1,0.0004528985507246377
CONSOLIDATED EDISON,UNION PACIFIC,1,0.0004528985507246377
CONSOLIDATED EDISON,VF,2,0.0009057971014492754
CONSOLIDATED EDISON,WEC ENERGY GROUP,1,0.0004528985507246377
CONSOLIDATED EDISON,WESTROCK,1,0.0004528985507246377
CONSOLIDATED EDISON,XCEL ENERGY,4,0.0018115942028985507
CONSTELLATION BRANDS,DTE ENERGY,1,0.0004528985507246377
CONSTELLATION BRANDS,ELI LILLY,1,0.0004528985507246377
CONSTELLATION BRANDS,ENTERGY,1,0.0004528985507246377
CONSTELLATION BRANDS,EXELON,1,0.0004528985507246377
CONSTELLATION BRANDS,GENERAL DYNAMICS,1,0.0004528985507246377
CONSTELLATION BRANDS,GENERAL ELECTRIC,1,0.0004528985507246377
CONSTELLATION BRANDS,HARTFORD FINANCIAL SERVICES,2,0.0009057971014492754
CONSTELLATION BRANDS,HCA HEALTHCARE,1,0.0004528985507246377
CONSTELLATION BRANDS,IHEARTMEDIA,1,0.0004528985507246377
CONSTELLATION BRANDS,JPMORGAN CHASE & CO.,2,0.0009057971014492754
CONSTELLATION BRANDS,KEYCORP,2,0.0009057971014492754
CONSTELLATION BRANDS,LINCOLN NATIONAL,1,0.0004528985507246377
CONSTELLATION BRANDS,LIVE NATION ENTERTAINMENT,1,0.0004528985507246377
CONSTELLATION BRANDS,LOCKHEED MARTIN,2,0.0009057971014492754
CONSTELLATION BRANDS,LUMEN TECHNOLOGIES,1,0.0004528985507246377
CONSTELLATION BRANDS,MARRIOTT INTERNATIONAL,1,0.0004528985507246377
CONSTELLATION BRANDS,MUTUAL OF OMAHA INSURANCE,1,0.0004528985507246377
CONSTELLATION BRANDS,NATIONWIDE,3,0.001358695652173913
CONSTELLATION BRANDS,NEW YORK LIFE INSURANCE,1,0.0004528985507246377
CONSTELLATION BRANDS,NORTHERN TRUST,1,0.0004528985507246377
CONSTELLATION BRANDS,NORTHWESTERN MUTUAL,2,0.0009057971014492754
CONSTELLATION BRANDS,PNC FINANCIAL SERVICES,2,0.0009057971014492754
CONSTELLATION BRANDS,PPL,1,0.0004528985507246377
CONSTELLATION BRANDS,PRUDENTIAL FINANCIAL,1,0.0004528985507246377
CONSTELLATION BRANDS,QUEST DIAGNOSTICS,1,0.0004528985507246377
CONSTELLATION BRANDS,STATE FARM INSURANCE,2,0.0009057971014492754
CONSTELLATION BRANDS,TRAVELERS,1,0.0004528985507246377
CONSTELLATION BRANDS,U.S. BANCORP,1,0.0004528985507246377
CONSTELLATION BRANDS,UNION PACIFIC,1,0.0004528985507246377
CONSTELLATION BRANDS,WALGREENS BOOTS ALLIANCE,1,0.0004528985507246377
CONSTELLATION BRANDS,WELLS FARGO,1,0.0004528985507246377
CONSTELLATION BRANDS,XCEL ENERGY,1,0.0004528985507246377
CORNING,CSX,1,0.0004528985507246377
CORNING,CUMMINS,9,0.004076086956521739
CORNING,DAVITA,2,0.0009057971014492754
CORNING,DELL TECHNOLOGIES,6,0.002717391304347826
CORNING,DELTA AIR LINES,7,0.003170289855072464
CORNING,DTE ENERGY,9,0.004076086956521739
CORNING,DUKE ENERGY,7,0.003170289855072464
CORNING,DUPONT DE NEMOURS,2,0.0009057971014492754
CORNING,ECOLAB,6,0.002717391304347826
CORNING,ENERGY TRANSFER,1,0.0004528985507246377
CORNING,ENTERGY,5,0.0022644927536231885
CORNING,EVERSOURCE ENERGY,2,0.0009057971014492754
CORNING,EXELON,6,0.002717391304347826
CORNING,EXXONMOBIL,6,0.002717391304347826
CORNING,FACEBOOK,2,0.0009057971014492754
CORNING,FEDEX,1,0.0004528985507246377
CORNING,FIRSTENERGY,4,0.0018115942028985507
CORNING,FLUOR,1,0.0004528985507246377
CORNING,GENERAL DYNAMICS,5,0.0022644927536231885
CORNING,GENERAL ELECTRIC,7,0.003170289855072464
CORNING,GENERAL MOTORS,3,0.001358695652173913
CORNING,GENWORTH FINANCIAL,1,0.0004528985507246377
CORNING,GILEAD SCIENCES,2,0.0009057971014492754
CORNING,GRAPHIC PACKAGING HOLDING,1,0.0004528985507246377
CORNING,HEWLETT PACKARD ENTERPRISE,4,0.0018115942028985507
CORNING,HOLLYFRONTIER,3,0.001358695652173913
CORNING,HONEYWELL INTERNATIONAL,3,0.001358695652173913
CORNING,HP,1,0.0004528985507246377
CORNING,HUNTSMAN,2,0.0009057971014492754
CORNING,IBM,9,0.004076086956521739
CORNING,ILLINOIS TOOL WORKS,1,0.0004528985507246377
CORNING,INTEL,3,0.001358695652173913
CORNING,INTERNATIONAL PAPER,2,0.0009057971014492754
CORNING,JACOBS ENGINEERING GROUP,2,0.0009057971014492754
CORNING,JETBLUE AIRWAYS,1,0.0004528985507246377
CORNING,JOHNSON & JOHNSON,1,0.0004528985507246377
CORNING,JPMORGAN CHASE & CO.,1,0.0004528985507246377
CORNING,KROGER,1,0.0004528985507246377
CORNING,LABORATORY CORP. OF AMERICA,1,0.0004528985507246377
CORNING,LEIDOS HOLDINGS,5,0.0022644927536231885
CORNING,LIBERTY MUTUAL INSURANCE GROUP,1,0.0004528985507246377
CORNING,LOCKHEED MARTIN,5,0.0022644927536231885
CORNING,LOEWS,2,0.0009057971014492754
CORNING,MAGELLAN HEALTH,1,0.0004528985507246377
CORNING,MARATHON PETROLEUM,2,0.0009057971014492754
CORNING,MICRON TECHNOLOGY,3,0.001358695652173913
CORNING,MICROSOFT,5,0.0022644927536231885
CORNING,MOTOROLA SOLUTIONS,4,0.0018115942028985507
CORNING,NORTHROP GRUMMAN,5,0.0022644927536231885
CORNING,NORTHWESTERN MUTUAL,1,0.0004528985507246377
CORNING,ONEOK,2,0.0009057971014492754
CORNING,ORACLE,7,0.003170289855072464
CORNING,PG&E,6,0.002717391304347826
CORNING,PHILLIPS 66,4,0.0018115942028985507
CORNING,POLARIS INC,2,0.0009057971014492754
CORNING,PPG INDUSTRIES,6,0.002717391304347826
CORNING,PPL,3,0.001358695652173913
CORNING,PRINCIPAL FINANCIAL,1,0.0004528985507246377
CORNING,PUBLIC SERVICE ENTERPRISE GROUP,4,0.0018115942028985507
CORNING,QUALCOMM,1,0.0004528985507246377
CORNING,RAYTHEON,4,0.0018115942028985507
CORNING,SEMPRA ENERGY,2,0.0009057971014492754
CORNING,SOUTHERN,1,0.0004528985507246377
CORNING,SOUTHWEST AIRLINES,1,0.0004528985507246377
CORNING,TESLA,1,0.0004528985507246377
CORNING,TEXAS INSTRUMENTS,4,0.0018115942028985507
CORNING,TEXTRON,3,0.001358695652173913
CORNING,THERMO FISHER SCIENTIFIC,2,0.0009057971014492754
CORNING,UNION PACIFIC,6,0.002717391304347826
CORNING,UNITED AIRLINES HOLDINGS,1,0.0004528985507246377
CORNING,UNITED TECHNOLOGIES,6,0.002717391304347826
CORNING,USAA,1,0.0004528985507246377
CORNING,VERIZON,9,0.004076086956521739
CORNING,WALMART,1,0.0004528985507246377
CORNING,WESTERN DIGITAL,2,0.0009057971014492754
CORNING,WESTROCK,1,0.0004528985507246377
CORNING,WEYERHAEUSER,2,0.0009057971014492754
CORNING,WINDSTREAM HOLDINGS,3,0.001358695652173913
CORNING,XCEL ENERGY,7,0.003170289855072464
CORNING,ZIMMER BIOMET HOLDINGS,1,0.0004528985507246377
COSTCO,DEERE,1,0.0004528985507246377
COSTCO,DELL TECHNOLOGIES,1,0.0004528985507246377
COSTCO,EXXONMOBIL,1,0.0004528985507246377
COSTCO,FACEBOOK,1,0.0004528985507246377
COSTCO,FIFTH THIRD BANCORP,1,0.0004528985507246377
COSTCO,GENERAL ELECTRIC,1,0.0004528985507246377
COSTCO,GENWORTH FINANCIAL,1,0.0004528985507246377
COSTCO,GOLDMAN SACHS GROUP,1,0.0004528985507246377
COSTCO,HARTFORD FINANCIAL SERVICES,1,0.0004528985507246377
COSTCO,HONEYWELL INTERNATIONAL,1,0.0004528985507246377
COSTCO,HUNTSMAN,1,0.0004528985507246377
COSTCO,IBM,1,0.0004528985507246377
COSTCO,INTERNATIONAL PAPER,1,0.0004528985507246377
COSTCO,MASSACHUSETTS MUTUAL LIFE INSURANCE,1,0.0004528985507246377
COSTCO,METLIFE,1,0.0004528985507246377
COSTCO,MICROSOFT,1,0.0004528985507246377
COSTCO,NATIONWIDE,1,0.0004528985507246377
COSTCO,NEXTERA ENERGY,1,0.0004528985507246377
COSTCO,ORACLE,1,0.0004528985507246377
COSTCO,OWENS-ILLINOIS,1,0.0004528985507246377
COSTCO,PPG INDUSTRIES,1,0.0004528985507246377
COSTCO,PRUDENTIAL FINANCIAL,1,0.0004528985507246377
COSTCO,RITE AID,1,0.0004528985507246377
COSTCO,S&P GLOBAL,1,0.0004528985507246377
COSTCO,W.R. BERKLEY,1,0.0004528985507246377
COSTCO,WESCO INTERNATIONAL,1,0.0004528985507246377
COSTCO,WESTERN UNION,1,0.0004528985507246377
CSX,CUMMINS,2,0.0009057971014492754
CSX,DANAHER,1,0.0004528985507246377
CSX,DELL TECHNOLOGIES,1,0.0004528985507246377
CSX,DELTA AIR LINES,2,0.0009057971014492754
CSX,DTE ENERGY,3,0.001358695652173913
CSX,DUKE ENERGY,2,0.0009057971014492754
CSX,EDISON INTERNATIONAL,1,0.0004528985507246377
CSX,ENTERGY,3,0.001358695652173913
CSX,EVERSOURCE ENERGY,2,0.0009057971014492754
CSX,EXELON,3,0.001358695652173913
CSX,EXXONMOBIL,1,0.0004528985507246377
CSX,FEDEX,1,0.0004528985507246377
CSX,FIRSTENERGY,1,0.0004528985507246377
CSX,FLUOR,1,0.0004528985507246377
CSX,FORD,1,0.0004528985507246377
CSX,GENERAL DYNAMICS,3,0.001358695652173913
CSX,GENERAL ELECTRIC,6,0.002717391304347826
CSX,GILEAD SCIENCES,2,0.0009057971014492754
CSX,HARTFORD FINANCIAL SERVICES,2,0.0009057971014492754
CSX,HCA HEALTHCARE,1,0.0004528985507246377
CSX,HERSHEY,1,0.0004528985507246377
CSX,HILTON WORLDWIDE HOLDINGS,1,0.0004528985507246377
CSX,HOME DEPOT,1,0.0004528985507246377
CSX,HUMANA,1,0.0004528985507246377
CSX,IBM,1,0.0004528985507246377
CSX,JACOBS ENGINEERING GROUP,1,0.0004528985507246377
CSX,JOHNSON & JOHNSON,1,0.0004528985507246377
CSX,KROGER,1,0.0004528985507246377
CSX,LEIDOS HOLDINGS,3,0.001358695652173913
CSX,LIBERTY MUTUAL INSURANCE GROUP,1,0.0004528985507246377
CSX,LOCKHEED MARTIN,2,0.0009057971014492754
CSX,MAGELLAN HEALTH,1,0.0004528985507246377
CSX,MICROSOFT,1,0.0004528985507246377
CSX,MOLINA HEALTHCARE,1,0.0004528985507246377
CSX,NAVISTAR INTERNATIONAL,1,0.0004528985507246377
CSX,NORFOLK SOUTHERN,7,0.003170289855072464
CSX,OWENS CORNING,1,0.0004528985507246377
CSX,PG&E,3,0.001358695652173913
CSX,PPG INDUSTRIES,3,0.001358695652173913
CSX,PPL,2,0.0009057971014492754
CSX,PROCTER & GAMBLE,1,0.0004528985507246377
CSX,PUBLIC SERVICE ENTERPRISE GROUP,1,0.0004528985507246377
CSX,RAYTHEON,1,0.0004528985507246377
CSX,SOUTHERN,2,0.0009057971014492754
CSX,SOUTHWEST AIRLINES,1,0.0004528985507246377
CSX,STANLEY BLACK & DECKER,1,0.0004528985507246377
CSX,TESLA,1,0.0004528985507246377
CSX,TEXTRON,1,0.0004528985507246377
CSX,UNION PACIFIC,18,0.008152173913043478
CSX,UNITED AIRLINES HOLDINGS,1,0.0004528985507246377
CSX,UNITED TECHNOLOGIES,1,0.0004528985507246377
CSX,USAA,1,0.0004528985507246377
CSX,VALERO ENERGY,1,0.0004528985507246377
CSX,VERIZON,1,0.0004528985507246377
CSX,XCEL ENERGY,2,0.0009057971014492754
CUMMINS,DELL TECHNOLOGIES,7,0.003170289855072464
CUMMINS,DELTA AIR LINES,14,0.006340579710144928
CUMMINS,DTE ENERGY,12,0.005434782608695652
CUMMINS,DUKE ENERGY,10,0.004528985507246377
CUMMINS,DUPONT DE NEMOURS,1,0.0004528985507246377
CUMMINS,ECOLAB,4,0.0018115942028985507
CUMMINS,EDISON INTERNATIONAL,4,0.0018115942028985507
CUMMINS,ENERGY TRANSFER,2,0.0009057971014492754
CUMMINS,ENTERGY,8,0.0036231884057971015
CUMMINS,EVERSOURCE ENERGY,3,0.001358695652173913
CUMMINS,EXELON,14,0.006340579710144928
CUMMINS,EXXONMOBIL,6,0.002717391304347826
CUMMINS,FACEBOOK,6,0.002717391304347826
CUMMINS,FEDEX,4,0.0018115942028985507
CUMMINS,FIRSTENERGY,6,0.002717391304347826
CUMMINS,FLUOR,3,0.001358695652173913
CUMMINS,FORD,2,0.0009057971014492754
CUMMINS,GENERAL DYNAMICS,7,0.003170289855072464
CUMMINS,GENERAL ELECTRIC,15,0.006793478260869565
CUMMINS,GENERAL MILLS,2,0.0009057971014492754
CUMMINS,GENERAL MOTORS,8,0.0036231884057971015
CUMMINS,GOODYEAR TIRE & RUBBER,1,0.0004528985507246377
CUMMINS,GRAPHIC PACKAGING HOLDING,1,0.0004528985507246377
CUMMINS,HARTFORD FINANCIAL SERVICES,2,0.0009057971014492754
CUMMINS,HEWLETT PACKARD ENTERPRISE,9,0.004076086956521739
CUMMINS,HOLLYFRONTIER,5,0.0022644927536231885
CUMMINS,HOME DEPOT,2,0.0009057971014492754
CUMMINS,HONEYWELL INTERNATIONAL,5,0.0022644927536231885
CUMMINS,HP,1,0.0004528985507246377
CUMMINS,HUNTSMAN,2,0.0009057971014492754
CUMMINS,IBM,15,0.006793478260869565
CUMMINS,ILLINOIS TOOL WORKS,2,0.0009057971014492754
CUMMINS,INTEL,4,0.0018115942028985507
CUMMINS,INTERNATIONAL PAPER,2,0.0009057971014492754
CUMMINS,INTUIT,2,0.0009057971014492754
CUMMINS,JACOBS ENGINEERING GROUP,2,0.0009057971014492754
CUMMINS,JETBLUE AIRWAYS,2,0.0009057971014492754
CUMMINS,JOHNSON & JOHNSON,1,0.0004528985507246377
CUMMINS,L3HARRIS TECHNOLOGIES,1,0.0004528985507246377
CUMMINS,LABORATORY CORP. OF AMERICA,1,0.0004528985507246377
CUMMINS,LAS VEGAS SANDS,1,0.0004528985507246377
CUMMINS,LEIDOS HOLDINGS,7,0.003170289855072464
CUMMINS,LIBERTY MUTUAL INSURANCE GROUP,2,0.0009057971014492754
CUMMINS,LOCKHEED MARTIN,8,0.0036231884057971015
CUMMINS,LUMEN TECHNOLOGIES,1,0.0004528985507246377
CUMMINS,MAGELLAN HEALTH,1,0.0004528985507246377
CUMMINS,MARATHON PETROLEUM,3,0.001358695652173913
CUMMINS,MASCO,1,0.0004528985507246377
CUMMINS,MCDONALD'S,1,0.0004528985507246377
CUMMINS,MCKESSON,1,0.0004528985507246377
CUMMINS,MICRON TECHNOLOGY,9,0.004076086956521739
CUMMINS,MICROSOFT,5,0.0022644927536231885
CUMMINS,MOTOROLA SOLUTIONS,3,0.001358695652173913
CUMMINS,NAVISTAR INTERNATIONAL,3,0.001358695652173913
CUMMINS,NORTHROP GRUMMAN,7,0.003170289855072464
CUMMINS,ORACLE,5,0.0022644927536231885
CUMMINS,OSHKOSH,2,0.0009057971014492754
CUMMINS,OWENS CORNING,2,0.0009057971014492754
CUMMINS,PG&E,8,0.0036231884057971015
CUMMINS,PHILLIPS 66,3,0.001358695652173913
CUMMINS,PNC FINANCIAL SERVICES,1,0.0004528985507246377
CUMMINS,POLARIS INC,2,0.0009057971014492754
CUMMINS,PPG INDUSTRIES,7,0.003170289855072464
CUMMINS,PPL,7,0.003170289855072464
CUMMINS,PRINCIPAL FINANCIAL,6,0.002717391304347826
CUMMINS,PUBLIC SERVICE ENTERPRISE GROUP,5,0.0022644927536231885
CUMMINS,RAYTHEON,8,0.0036231884057971015
CUMMINS,RYDER SYSTEM,1,0.0004528985507246377
CUMMINS,SALESFORCE,4,0.0018115942028985507
CUMMINS,SEMPRA ENERGY,1,0.0004528985507246377
CUMMINS,SOUTHERN,5,0.0022644927536231885
CUMMINS,SOUTHWEST AIRLINES,3,0.001358695652173913
CUMMINS,STANLEY BLACK & DECKER,2,0.0009057971014492754
CUMMINS,SYNCHRONY FINANCIAL,1,0.0004528985507246377
CUMMINS,TESLA,3,0.001358695652173913
CUMMINS,TEXAS INSTRUMENTS,6,0.002717391304347826
CUMMINS,TEXTRON,2,0.0009057971014492754
CUMMINS,UNION PACIFIC,9,0.004076086956521739
CUMMINS,UNITED AIRLINES HOLDINGS,3,0.001358695652173913
CUMMINS,UNITED PARCEL SERVICE,1,0.0004528985507246377
CUMMINS,UNITED TECHNOLOGIES,9,0.004076086956521739
CUMMINS,USAA,1,0.0004528985507246377
CUMMINS,VALERO ENERGY,1,0.0004528985507246377
CUMMINS,VERIZON,5,0.0022644927536231885
CUMMINS,VF,1,0.0004528985507246377
CUMMINS,WALMART,1,0.0004528985507246377
CUMMINS,WESTROCK,1,0.0004528985507246377
CUMMINS,WEYERHAEUSER,2,0.0009057971014492754
CUMMINS,XCEL ENERGY,7,0.003170289855072464
CVS HEALTH,DAVITA,1,0.0004528985507246377
CVS HEALTH,ELI LILLY,3,0.001358695652173913
CVS HEALTH,ENTERGY,2,0.0009057971014492754
CVS HEALTH,EXXONMOBIL,1,0.0004528985507246377
CVS HEALTH,GENERAL ELECTRIC,1,0.0004528985507246377
CVS HEALTH,GENERAL MOTORS,1,0.0004528985507246377
CVS HEALTH,GILEAD SCIENCES,5,0.0022644927536231885
CVS HEALTH,HCA HEALTHCARE,3,0.001358695652173913
CVS HEALTH,HOME DEPOT,3,0.001358695652173913
CVS HEALTH,HONEYWELL INTERNATIONAL,1,0.0004528985507246377
CVS HEALTH,HUMANA,13,0.00588768115942029
CVS HEALTH,IBM,1,0.0004528985507246377
CVS HEALTH,INTERNATIONAL PAPER,1,0.0004528985507246377
CVS HEALTH,INTUIT,1,0.0004528985507246377
CVS HEALTH,JOHNSON & JOHNSON,5,0.0022644927536231885
CVS HEALTH,KRAFT HEINZ,1,0.0004528985507246377
CVS HEALTH,LABORATORY CORP. OF AMERICA,3,0.001358695652173913
CVS HEALTH,LEIDOS HOLDINGS,1,0.0004528985507246377
CVS HEALTH,LOEWS,1,0.0004528985507246377
CVS HEALTH,LOWE'S,2,0.0009057971014492754
CVS HEALTH,MAGELLAN HEALTH,7,0.003170289855072464
CVS HEALTH,MARRIOTT INTERNATIONAL,1,0.0004528985507246377
CVS HEALTH,MCDONALD'S,2,0.0009057971014492754
CVS HEALTH,MCKESSON,1,0.0004528985507246377
CVS HEALTH,MERCK,5,0.0022644927536231885
CVS HEALTH,MOLINA HEALTHCARE,5,0.0022644927536231885
CVS HEALTH,MUTUAL OF OMAHA INSURANCE,7,0.003170289855072464
CVS HEALTH,NATIONWIDE,2,0.0009057971014492754
CVS HEALTH,NAVISTAR INTERNATIONAL,2,0.0009057971014492754
CVS HEALTH,NORTHERN TRUST,1,0.0004528985507246377
CVS HEALTH,RAYTHEON,2,0.0009057971014492754
CVS HEALTH,REGENERON PHARMACEUTICALS,2,0.0009057971014492754
CVS HEALTH,RITE AID,5,0.0022644927536231885
CVS HEALTH,SOUTHWEST AIRLINES,1,0.0004528985507246377
CVS HEALTH,TARGET,1,0.0004528985507246377
CVS HEALTH,THERMO FISHER SCIENTIFIC,1,0.0004528985507246377
CVS HEALTH,W.R. BERKLEY,1,0.0004528985507246377
CVS HEALTH,WALGREENS BOOTS ALLIANCE,4,0.0018115942028985507
CVS HEALTH,WALMART,8,0.0036231884057971015
CVS HEALTH,ZIMMER BIOMET HOLDINGS,1,0.0004528985507246377
DANAHER,DELL TECHNOLOGIES,1,0.0004528985507246377
DANAHER,DTE ENERGY,1,0.0004528985507246377
DANAHER,DUKE ENERGY,1,0.0004528985507246377
DANAHER,ECOLAB,1,0.0004528985507246377
DANAHER,ENTERGY,1,0.0004528985507246377
DANAHER,EVERSOURCE ENERGY,1,0.0004528985507246377
DANAHER,EXELON,1,0.0004528985507246377
DANAHER,FLUOR,1,0.0004528985507246377
DANAHER,GENERAL DYNAMICS,1,0.0004528985507246377
DANAHER,GENERAL ELECTRIC,1,0.0004528985507246377
DANAHER,GILEAD SCIENCES,1,0.0004528985507246377
DANAHER,HARTFORD FINANCIAL SERVICES,1,0.0004528985507246377
DANAHER,HCA HEALTHCARE,1,0.0004528985507246377
DANAHER,HERSHEY,1,0.0004528985507246377
DANAHER,HEWLETT PACKARD ENTERPRISE,1,0.0004528985507246377
DANAHER,HILTON WORLDWIDE HOLDINGS,3,0.001358695652173913
DANAHER,HUMANA,3,0.001358695652173913
DANAHER,JOHNSON & JOHNSON,1,0.0004528985507246377
DANAHER,LABORATORY CORP. OF AMERICA,3,0.001358695652173913
DANAHER,LEIDOS HOLDINGS,1,0.0004528985507246377
DANAHER,LOCKHEED MARTIN,1,0.0004528985507246377
DANAHER,MOLINA HEALTHCARE,1,0.0004528985507246377
DANAHER,NATIONWIDE,2,0.0009057971014492754
DANAHER,NAVISTAR INTERNATIONAL,1,0.0004528985507246377
DANAHER,ONEOK,1,0.0004528985507246377
DANAHER,PG&E,1,0.0004528985507246377
DANAHER,PPG INDUSTRIES,1,0.0004528985507246377
DANAHER,PPL,1,0.0004528985507246377
DANAHER,PROCTER & GAMBLE,1,0.0004528985507246377
DANAHER,QUEST DIAGNOSTICS,3,0.001358695652173913
DANAHER,SEMPRA ENERGY,1,0.0004528985507246377
DANAHER,UNION PACIFIC,2,0.0009057971014492754
DANAHER,UNITED PARCEL SERVICE,1,0.0004528985507246377
DANAHER,XCEL ENERGY,1,0.0004528985507246377
DAVITA,DELTA AIR LINES,2,0.0009057971014492754
DAVITA,DTE ENERGY,2,0.0009057971014492754
DAVITA,DUKE ENERGY,1,0.0004528985507246377
DAVITA,ENTERGY,1,0.0004528985507246377
DAVITA,EVERSOURCE ENERGY,1,0.0004528985507246377
DAVITA,EXELON,2,0.0009057971014492754
DAVITA,EXXONMOBIL,1,0.0004528985507246377
DAVITA,FIRSTENERGY,1,0.0004528985507246377
DAVITA,FLUOR,1,0.0004528985507246377
DAVITA,GENERAL DYNAMICS,2,0.0009057971014492754
DAVITA,GENERAL ELECTRIC,1,0.0004528985507246377
DAVITA,GILEAD SCIENCES,2,0.0009057971014492754
DAVITA,GRAPHIC PACKAGING HOLDING,1,0.0004528985507246377
DAVITA,HEWLETT PACKARD ENTERPRISE,1,0.0004528985507246377
DAVITA,HOLLYFRONTIER,2,0.0009057971014492754
DAVITA,HUNTSMAN,1,0.0004528985507246377
DAVITA,IBM,2,0.0009057971014492754
DAVITA,LEIDOS HOLDINGS,2,0.0009057971014492754
DAVITA,LOCKHEED MARTIN,2,0.0009057971014492754
DAVITA,MICRON TECHNOLOGY,1,0.0004528985507246377
DAVITA,MOTOROLA SOLUTIONS,1,0.0004528985507246377
DAVITA,NATIONWIDE,1,0.0004528985507246377
DAVITA,NORTHROP GRUMMAN,2,0.0009057971014492754
DAVITA,NORTHWESTERN MUTUAL,1,0.0004528985507246377
DAVITA,ORACLE,1,0.0004528985507246377
DAVITA,PG&E,2,0.0009057971014492754
DAVITA,PPG INDUSTRIES,2,0.0009057971014492754
DAVITA,PPL,1,0.0004528985507246377
DAVITA,PUBLIC SERVICE ENTERPRISE GROUP,1,0.0004528985507246377
DAVITA,RAYTHEON,1,0.0004528985507246377
DAVITA,TEXTRON,1,0.0004528985507246377
DAVITA,THERMO FISHER SCIENTIFIC,2,0.0009057971014492754
DAVITA,UNION PACIFIC,2,0.0009057971014492754
DAVITA,UNITED TECHNOLOGIES,1,0.0004528985507246377
DAVITA,WESTROCK,1,0.0004528985507246377
DAVITA,XCEL ENERGY,1,0.0004528985507246377
DEAN FOODS,FEDEX,2,0.0009057971014492754
DEAN FOODS,HOME DEPOT,2,0.0009057971014492754
