company,rank,bill_number,total_amount,budget_fraction
CHARTER COMMUNICATIONS,16,H.R.3359,358000.0,0.019595
CHARTER COMMUNICATIONS,17,H.R.1300,252500.0,0.01382
CHARTER COMMUNICATIONS,18,H.R.557,252500.0,0.01382
CHARTER COMMUNICATIONS,19,S.515,252500.0,0.01382
CHARTER COMMUNICATIONS,20,S.624,252500.0,0.01382
CHARTER COMMUNICATIONS,21,H.RES.689,192448.51,0.010534
CHARTER COMMUNICATIONS,22,H.RES.687,192448.51,0.010534
CHARTER COMMUNICATIONS,23,S.2385,192448.51,0.010534
CHARTER COMMUNICATIONS,24,H.RES.690,192448.51,0.010534
CHARTER COMMUNICATIONS,25,H.RES.691,192448.51,0.010534
CHARTER COMMUNICATIONS,26,H.RES.701,192448.51,0.010534
CHARTER COMMUNICATIONS,27,H.R.4876,192448.51,0.010534
CHARTER COMMUNICATIONS,28,S.2510,192448.51,0.010534
CHARTER COMMUNICATIONS,29,H.R.4881,192448.51,0.010534
CHARTER COMMUNICATIONS,30,S.J.RES.52,192448.51,0.010534
CHEMOURS,1,H.J.RES.59,223333.33,0.378531
CHEMOURS,2,H.R.1430,123333.33,0.20904
CHEMOURS,3,H.R.637,123333.33,0.20904
CHESAPEAKE ENERGY,1,H.R.4239,238809.52,0.188039
CHESAPEAKE ENERGY,2,S.577,196809.52,0.154968
CHESAPEAKE ENERGY,3,S.578,196809.52,0.154968
CHESAPEAKE ENERGY,4,S.579,196809.52,0.154968
CHESAPEAKE ENERGY,5,S.580,196809.52,0.154968
CHESAPEAKE ENERGY,6,S.591,99666.67,0.078478
CHESAPEAKE ENERGY,7,H.J.RES.36,50000.0,0.03937
CHESAPEAKE ENERGY,8,S.J.RES.11,50000.0,0.03937
CHESAPEAKE ENERGY,9,H.J.RES.44,27142.86,0.021372
CHEVRON,1,S.263,455348.26,0.024105
CHEVRON,2,S.94,455348.26,0.024105
CHEVRON,3,H.R.830,455348.26,0.024105
CHEVRON,4,H.R.806,455348.26,0.024105
CHEVRON,5,H.R.1059,455348.26,0.024105
CHEVRON,6,H.R.5,455348.26,0.024105
CHEVRON,7,H.R.527,455348.26,0.024105
CHEVRON,8,H.R.1751,455348.26,0.024105
CHEVRON,9,S.452,455348.26,0.024105
CHEVRON,10,S.341,455348.26,0.024105
CHEVRON,11,S.273,455348.26,0.024105
CHEVRON,12,S.578,392491.11,0.020778
CHEVRON,13,S.577,392491.11,0.020778
CHEVRON,14,S.34,392491.11,0.020778
CHEVRON,15,S.584,392491.11,0.020778
CHEVRON,16,S.580,392491.11,0.020778
CHEVRON,17,S.21,392491.11,0.020778
CHEVRON,18,H.R.26,392491.11,0.020778
CHEVRON,19,H.R.21,392491.11,0.020778
CHEVRON,20,H.R.1431,392491.11,0.020778
CHEVRON,21,S.579,392491.11,0.020778
CHEVRON,22,S.33,334237.15,0.017694
CHEVRON,23,S.1041,334237.15,0.017694
CHEVRON,24,S.RES.210,334237.15,0.017694
CHEVRON,25,H.R.3133,334237.15,0.017694
CHEVRON,26,H.R.10,334237.15,0.017694
CHEVRON,27,S.935,334237.15,0.017694
CHEVRON,28,S.722,334237.15,0.017694
CHEVRON,29,S.1018,271903.81,0.014394
CHEVRON,30,H.R.717,271903.81,0.014394
CHS,1,H.R.3264,699500.0,0.370106
CHS,2,H.R.525,170000.0,0.089947
CHS,3,S.275,170000.0,0.089947
CHS,4,H.R.2,159500.0,0.084392
CHS,5,H.R.5358,52000.0,0.027513
CHS,6,H.R.5988,52000.0,0.027513
CHS,7,H.R.8,52000.0,0.027513
CHS,8,H.R.4570,42500.0,0.022487
CIGNA,1,H.R.173,2184823.23,0.169893
CIGNA,2,S.58,2184823.23,0.169893
CIGNA,3,H.R.1628,1824277.78,0.141857
CIGNA,4,H.R.4616,963989.9,0.07496
CIGNA,5,H.R.4620,963989.9,0.07496
CIGNA,6,H.R.3545,693989.9,0.053965
CIGNA,7,H.R.5795,529545.45,0.041178
CIGNA,8,H.R.5963,529545.45,0.041178
CIGNA,9,H.R.6,529545.45,0.041178
CIGNA,10,H.R.6082,529545.45,0.041178
CIGNA,11,H.CON.RES.71,481944.44,0.037476
CIGNA,12,S.2680,360545.45,0.028036
CIGNA,13,H.R.195,270000.0,0.020995
CIGNA,14,H.R.88,214545.45,0.016683
CIGNA,15,S.1850,164444.44,0.012787
CINTAS,1,H.R.3849,75000.0,0.576923
CINTAS,2,S.1943,55000.0,0.423077
CISCO SYSTEMS,1,H.R.387,472000.0,0.101505
CISCO SYSTEMS,2,S.1691,329155.76,0.070786
CISCO SYSTEMS,3,S.1390,289870.05,0.062338
CISCO SYSTEMS,4,S.990,286572.43,0.061628
CISCO SYSTEMS,5,H.R.2227,275405.76,0.059227
CISCO SYSTEMS,6,S.1519,245405.76,0.052775
CISCO SYSTEMS,7,S.2987,176583.33,0.037975
CISCO SYSTEMS,8,H.R.5515,176583.33,0.037975
CISCO SYSTEMS,9,H.R.3388,147649.35,0.031753
CISCO SYSTEMS,10,S.1682,136482.68,0.029351
CISCO SYSTEMS,11,H.R.4943,135750.0,0.029194
CISCO SYSTEMS,12,S.1157,121285.71,0.026083
CISCO SYSTEMS,13,H.R.4953,108923.08,0.023424
CISCO SYSTEMS,14,S.1885,96208.79,0.02069
CISCO SYSTEMS,15,H.R.7283,83750.0,0.018011
CISCO SYSTEMS,16,S.680,82000.0,0.017634
CISCO SYSTEMS,17,H.R.5340,56923.08,0.012242
CISCO SYSTEMS,18,S.2098,56923.08,0.012242
CISCO SYSTEMS,19,S.2344,56923.08,0.012242
CISCO SYSTEMS,20,S.123,56363.64,0.012121
CISCO SYSTEMS,21,H.R.582,56363.64,0.012121
CISCO SYSTEMS,22,S.1615,56363.64,0.012121
CISCO SYSTEMS,23,S.3010,52000.0,0.011183
CISCO SYSTEMS,24,H.R.6032,52000.0,0.011183
CISCO SYSTEMS,25,H.R.392,52000.0,0.011183
CISCO SYSTEMS,26,H.R.2277,52000.0,0.011183
CISCO SYSTEMS,27,H.R.6237,40833.33,0.008781
CISCO SYSTEMS,28,H.R.6136,40833.33,0.008781
CISCO SYSTEMS,29,S.3153,40833.33,0.008781
CISCO SYSTEMS,30,S.1769,39285.71,0.008449
CITIGROUP,1,H.R.1624,955344.41,0.102252
CITIGROUP,2,H.R.238,955344.41,0.102252
CITIGROUP,3,S.881,955344.41,0.102252
CITIGROUP,4,S.828,635344.41,0.068002
CITIGROUP,5,H.R.1667,473963.2,0.050729
CITIGROUP,6,H.R.10,473963.2,0.050729
CITIGROUP,7,H.R.3089,448177.74,0.047969
CITIGROUP,8,H.R.3439,448177.74,0.047969
CITIGROUP,9,H.R.3555,448177.74,0.047969
CITIGROUP,10,S.838,320000.0,0.03425
CITIGROUP,11,S.2155,244238.35,0.026141
CITIGROUP,12,H.R.4292,244238.35,0.026141
CITIGROUP,13,H.R.4293,244238.35,0.026141
CITIGROUP,14,H.R.4790,244238.35,0.026141
CITIGROUP,15,H.J.RES.11,203939.39,0.021828
CITIGROUP,16,S.J.RES.47,203939.39,0.021828
CITIGROUP,17,H.R.6068,161381.2,0.017273
CITIGROUP,18,S.2098,161381.2,0.017273
CITIGROUP,19,H.R.5841,161381.2,0.017273
CITIGROUP,20,S.2499,161381.2,0.017273
CITIGROUP,21,H.R.4015,161381.2,0.017273
CITIGROUP,22,H.R.5534,161381.2,0.017273
CITIGROUP,23,H.R.5961,96936.76,0.010375
CITIGROUP,24,H.R.6743,96936.76,0.010375
CITIGROUP,25,S.488,96936.76,0.010375
CITIGROUP,26,H.R.3280,96936.76,0.010375
CITIGROUP,27,H.R.4173,50000.0,0.005352
CITIGROUP,28,S.3614,47391.3,0.005072
CITIZENS FINANCIAL GROUP,1,H.R.3312,357500.0,0.380319
CITIZENS FINANCIAL GROUP,2,S.2155,287500.0,0.305851
CITIZENS FINANCIAL GROUP,3,H.R.10,227500.0,0.242021
CMS ENERGY,1,S.RES.23,31882.86,0.013743
CMS ENERGY,2,H.R.940,31882.86,0.013743
CMS ENERGY,3,H.R.998,31882.86,0.013743
CMS ENERGY,4,S.141,31882.86,0.013743
CMS ENERGY,5,H.R.723,31882.86,0.013743
CMS ENERGY,6,S.186,31882.86,0.013743
CMS ENERGY,7,H.R.587,31882.86,0.013743
CMS ENERGY,8,S.239,31882.86,0.013743
CMS ENERGY,9,S.385,31882.86,0.013743
CMS ENERGY,10,H.R.244,31882.86,0.013743
CMS ENERGY,11,H.R.238,31882.86,0.013743
CMS ENERGY,12,S.438,31882.86,0.013743
CMS ENERGY,13,S.452,31882.86,0.013743
CMS ENERGY,14,S.540,31882.86,0.013743
CMS ENERGY,15,S.270,31882.86,0.013743
CMS ENERGY,16,H.R.1837,31882.86,0.013743
CMS ENERGY,17,H.R.1686,31882.86,0.013743
CMS ENERGY,18,H.R.1393,31882.86,0.013743
CMS ENERGY,19,S.79,31882.86,0.013743
CMS ENERGY,20,S.J.RES.21,31882.86,0.013743
CMS ENERGY,21,H.R.338,31882.86,0.013743
CMS ENERGY,22,H.R.761,31882.86,0.013743
CMS ENERGY,23,H.R.5634,24724.9,0.010657
CMS ENERGY,24,H.R.5054,24724.9,0.010657
CMS ENERGY,25,H.R.5055,24724.9,0.010657
CMS ENERGY,26,H.R.5926,24724.9,0.010657
CMS ENERGY,27,S.2844,24724.9,0.010657
CMS ENERGY,28,H.R.5293,24724.9,0.010657
CMS ENERGY,29,H.R.5394,24724.9,0.010657
CMS ENERGY,30,S.2804,24724.9,0.010657
COCA-COLA,1,H.R.1393,2455559.52,0.187304
COCA-COLA,2,S.540,2455559.52,0.187304
COCA-COLA,3,S.756,1480142.86,0.112902
COCA-COLA,4,H.R.4311,743750.0,0.056732
COCA-COLA,5,H.R.1403,646809.52,0.049337
COCA-COLA,6,H.R.2021,646809.52,0.049337
COCA-COLA,7,H.R.2,589702.38,0.044981
COCA-COLA,8,S.3013,589702.38,0.044981
COCA-COLA,9,S.3042,589702.38,0.044981
COCA-COLA,10,H.R.2748,388809.52,0.029657
COCA-COLA,11,H.R.1892,385714.29,0.029421
COCA-COLA,12,S.2098,385714.29,0.029421
COCA-COLA,13,S.389,385714.29,0.029421
COCA-COLA,14,H.R.5040,358035.71,0.02731
COCA-COLA,15,H.R.6927,231666.67,0.017671
COGNIZANT TECHNOLOGY SOLUTIONS,1,H.R.170,275564.98,0.077189
COGNIZANT TECHNOLOGY SOLUTIONS,2,H.R.1705,275564.98,0.077189
COGNIZANT TECHNOLOGY SOLUTIONS,3,H.R.392,275564.98,0.077189
COGNIZANT TECHNOLOGY SOLUTIONS,4,S.281,275564.98,0.077189
COGNIZANT TECHNOLOGY SOLUTIONS,5,H.R.670,275564.98,0.077189
COGNIZANT TECHNOLOGY SOLUTIONS,6,H.R.1303,275564.98,0.077189
COGNIZANT TECHNOLOGY SOLUTIONS,7,S.247,275564.98,0.077189
COGNIZANT TECHNOLOGY SOLUTIONS,8,H.R.683,275564.98,0.077189
COGNIZANT TECHNOLOGY SOLUTIONS,9,S.180,275564.98,0.077189
COGNIZANT TECHNOLOGY SOLUTIONS,10,S.234,275564.98,0.077189
COGNIZANT TECHNOLOGY SOLUTIONS,11,H.J.RES.123,131746.79,0.036904
COGNIZANT TECHNOLOGY SOLUTIONS,12,H.R.3355,131746.79,0.036904
COGNIZANT TECHNOLOGY SOLUTIONS,13,S.2344,127592.95,0.03574
COGNIZANT TECHNOLOGY SOLUTIONS,14,S.3109,92208.33,0.025829
COGNIZANT TECHNOLOGY SOLUTIONS,15,H.R.6136,92208.33,0.025829
COGNIZANT TECHNOLOGY SOLUTIONS,16,H.R.6794,58875.0,0.016492
COGNIZANT TECHNOLOGY SOLUTIONS,17,H.R.6776,32000.0,0.008964
COMCAST,1,H.R.7131,3860000.0,0.166437
COMCAST,2,S.1364,3720000.0,0.1604
COMCAST,3,H.R.5447,3540000.0,0.152639
COMCAST,4,H.R.1695,390000.0,0.016816
COMCAST,5,H.R.290,390000.0,0.016816
COMCAST,6,H.R.2997,390000.0,0.016816
COMCAST,7,H.R.686,390000.0,0.016816
COMCAST,8,S.1010,390000.0,0.016816
COMCAST,9,S.1405,390000.0,0.016816
COMCAST,10,S.1691,390000.0,0.016816
COMCAST,11,S.88,390000.0,0.016816
COMCAST,12,S.J.RES.34,390000.0,0.016816
COMMUNITY HEALTH SYSTEMS,1,H.R.1955,6000.0,0.2
COMMUNITY HEALTH SYSTEMS,2,H.R.2843,6000.0,0.2
COMMUNITY HEALTH SYSTEMS,3,S.1317,6000.0,0.2
COMMUNITY HEALTH SYSTEMS,4,S.872,6000.0,0.2
CONAGRA BRANDS,1,H.R.2028,817121.0,1.0
CONOCOPHILLIPS,1,H.R.2997,970000.0,0.209957
CONOCOPHILLIPS,2,S.1216,575000.0,0.124459
CONOCOPHILLIPS,3,H.R.8,460000.0,0.099567
CONOCOPHILLIPS,4,S.1460,403000.0,0.087229
CONOCOPHILLIPS,5,S.951,403000.0,0.087229
CONOCOPHILLIPS,6,H.J.RES.36,263333.33,0.056999
CONOCOPHILLIPS,7,H.R.527,263333.33,0.056999
CONOCOPHILLIPS,8,S.273,263333.33,0.056999
CONOCOPHILLIPS,9,H.R.4311,148000.0,0.032035
CONOCOPHILLIPS,10,S.2098,148000.0,0.032035
CONSOLIDATED EDISON,1,H.R.3359,161000.0,0.086559
CONSOLIDATED EDISON,2,H.R.2825,142500.0,0.076613
CONSOLIDATED EDISON,3,S.79,135579.37,0.072892
CONSOLIDATED EDISON,4,H.R.5239,117500.0,0.063172
CONSOLIDATED EDISON,5,S.2392,117500.0,0.063172
CONSOLIDATED EDISON,6,H.R.940,115579.37,0.062139
CONSOLIDATED EDISON,7,S.RES.23,108912.7,0.058555
CONSOLIDATED EDISON,8,H.R.998,108912.7,0.058555
CONSOLIDATED EDISON,9,S.141,108912.7,0.058555
CONSOLIDATED EDISON,10,S.2836,90000.0,0.048387
CONSOLIDATED EDISON,11,H.R.3050,85912.7,0.04619
CONSOLIDATED EDISON,12,H.R.3358,80555.56,0.043309
CONSOLIDATED EDISON,13,S.1771,80555.56,0.043309
CONSOLIDATED EDISON,14,H.R.6157,46000.0,0.024731
CONSOLIDATED EDISON,15,S.3158,44000.0,0.023656
CONSOLIDATED EDISON,16,H.R.244,32857.14,0.017665
CONSOLIDATED EDISON,17,H.R.5240,27500.0,0.014785
CONSOLIDATED EDISON,18,H.R.5926,23000.0,0.012366
CONSOLIDATED EDISON,19,H.R.5634,23000.0,0.012366
CONSOLIDATED EDISON,20,S.3001,23000.0,0.012366
CONSOLIDATED EDISON,21,S.3040,23000.0,0.012366
CONSOLIDATED EDISON,22,H.R.238,23000.0,0.012366
CONSOLIDATED EDISON,23,H.R.2507,16666.67,0.008961
CONSTELLATION BRANDS,1,S.3032,52000.0,0.144444
CONSTELLATION BRANDS,2,S.1689,32000.0,0.088889
CONSTELLATION BRANDS,3,H.R.6043,20000.0,0.055556
CONSTELLATION BRANDS,4,H.R.6495,12000.0,0.033333
CONSTELLATION BRANDS,5,S.3174,12000.0,0.033333
CORNING,1,H.R.34,452000.0,0.200889
CORNING,2,H.R.3107,301863.64,0.134162
CORNING,3,S.1447,301863.64,0.134162
CORNING,4,H.R.3479,275752.53,0.122557
CORNING,5,H.R.3268,108000.0,0.048
CORNING,6,S.1771,63000.0,0.028
CORNING,7,H.R.3353,63000.0,0.028
CORNING,8,H.R.3354,63000.0,0.028
CORNING,9,H.R.3358,63000.0,0.028
CORNING,10,S.1603,63000.0,0.028
CORNING,11,S.3073,35252.53,0.015668
CORNING,12,S.2976,35252.53,0.015668
CORNING,13,S.2852,35252.53,0.015668
CORNING,14,H.R.6378,35252.53,0.015668
CORNING,15,H.R.6470,35252.53,0.015668
CORNING,16,H.R.6147,35252.53,0.015668
CORNING,17,H.R.5961,35252.53,0.015668
CORNING,18,S.3158,35252.53,0.015668
CSX,1,H.R.2029,535061.21,0.127232
CSX,2,H.R.26,535061.21,0.127232
CSX,3,H.R.5,535061.21,0.127232
CSX,4,H.R.721,457584.79,0.108809
CSX,5,S.951,409225.99,0.097309
CSX,6,S.1233,337878.71,0.080344
CSX,7,S.145,203436.42,0.048375
CSX,8,H.R.233,148823.71,0.035389
CSX,9,H.R.4,148823.71,0.035389
CSX,10,H.R.6027,148823.71,0.035389
CSX,11,H.R.8,148823.71,0.035389
CSX,12,S.2360,148823.71,0.035389
CSX,13,S.3023,148823.71,0.035389
CSX,14,S.1451,134442.29,0.031969
CUMMINS,1,S.540,268530.37,0.045395
CUMMINS,2,H.R.1393,268530.37,0.045395
CUMMINS,3,H.R.670,237660.93,0.040176
CUMMINS,4,S.180,237660.93,0.040176
CUMMINS,5,S.1447,235731.69,0.03985
CUMMINS,6,H.R.3107,235731.69,0.03985
CUMMINS,7,H.R.3388,187173.29,0.031642
CUMMINS,8,S.1885,187173.29,0.031642
CUMMINS,9,S.128,173470.93,0.029325
CUMMINS,10,H.R.496,173470.93,0.029325
CUMMINS,11,H.R.170,173470.93,0.029325
CUMMINS,12,S.1519,141246.97,0.023878
CUMMINS,13,H.R.3219,141246.97,0.023878
CUMMINS,14,H.R.4318,123312.71,0.020846
CUMMINS,15,S.2108,123312.71,0.020846
CUMMINS,16,S.2153,115083.14,0.019455
CUMMINS,17,H.R.4421,115083.14,0.019455
CUMMINS,18,H.R.3266,102147.97,0.017268
CUMMINS,19,H.R.6072,94484.72,0.015973
CUMMINS,20,S.3159,94484.72,0.015973
CUMMINS,21,S.2975,94484.72,0.015973
CUMMINS,22,S.2987,94484.72,0.015973
CUMMINS,23,S.3023,94484.72,0.015973
CUMMINS,24,S.3073,94484.72,0.015973
CUMMINS,25,H.R.6157,94484.72,0.015973
CUMMINS,26,H.R.6147,94484.72,0.015973
CUMMINS,27,H.R.5895,94484.72,0.015973
CUMMINS,28,H.R.5515,94484.72,0.015973
CUMMINS,29,H.R.4796,94484.72,0.015973
CUMMINS,30,H.R.3354,92688.57,0.015669
CVS HEALTH,1,H.R.1039,656605.93,0.050703
CVS HEALTH,2,H.R.1316,656605.93,0.050703
CVS HEALTH,3,H.R.1776,656605.93,0.050703
CVS HEALTH,4,S.771,656605.93,0.050703
CVS HEALTH,5,S.413,656605.93,0.050703
CVS HEALTH,6,H.R.2212,520452.08,0.040189
CVS HEALTH,7,S.974,520452.08,0.040189
CVS HEALTH,8,H.R.2051,520452.08,0.040189
CVS HEALTH,9,S.124,363952.08,0.028104
CVS HEALTH,10,H.R.1854,337671.34,0.026075
CVS HEALTH,11,S.778,337671.34,0.026075
CVS HEALTH,12,H.R.749,292653.85,0.022599
CVS HEALTH,13,S.297,292653.85,0.022599
CVS HEALTH,14,S.637,292653.85,0.022599
CVS HEALTH,15,S.214,292653.85,0.022599
CVS HEALTH,16,H.R.5138,283952.08,0.021927
CVS HEALTH,17,H.R.5343,283952.08,0.021927
CVS HEALTH,18,H.R.3528,253671.34,0.019589
CVS HEALTH,19,H.R.5958,227608.33,0.017576
CVS HEALTH,20,H.R.6,227608.33,0.017576
CVS HEALTH,21,H.R.1296,220153.85,0.017
CVS HEALTH,22,H.R.592,220153.85,0.017
CVS HEALTH,23,S.109,220153.85,0.017
CVS HEALTH,24,S.638,220153.85,0.017
CVS HEALTH,25,H.R.3178,208843.75,0.016127
CVS HEALTH,26,S.1738,208843.75,0.016127
CVS HEALTH,27,S.1526,208843.75,0.016127
CVS HEALTH,28,H.R.3163,208843.75,0.016127
CVS HEALTH,29,H.R.6311,182780.75,0.014114
CVS HEALTH,30,H.R.6199,182780.75,0.014114
DARDEN RESTAURANTS,1,H.R.772,105000.0,0.4375
DARDEN RESTAURANTS,2,S.261,105000.0,0.4375
DARDEN RESTAURANTS,3,H.R.2017,30000.0,0.125
DAVITA,1,H.R.4143,777377.07,0.095501
DAVITA,2,S.2065,777377.07,0.095501
DAVITA,3,H.R.2644,465028.59,0.057129
DAVITA,4,S.1016,465028.59,0.057129
DAVITA,5,H.R.2556,465028.59,0.057129
DAVITA,6,S.3090,445151.52,0.054687
DAVITA,7,H.R.5942,445151.52,0.054687
DAVITA,8,H.R.3178,408361.92,0.050167
DAVITA,9,H.R.2507,384318.18,0.047214
DAVITA,10,H.R.3168,317592.69,0.039016
DAVITA,11,S.870,317592.69,0.039016
DAVITA,12,S.1729,286543.74,0.035202
DAVITA,13,H.R.3976,282377.07,0.03469
DAVITA,14,S.1890,282377.07,0.03469
DAVITA,15,S.2484,262500.0,0.032248
DAVITA,16,H.R.3166,195774.51,0.024051
DAVITA,17,H.R.2998,182651.52,0.022439
DAVITA,18,S.1557,182651.52,0.022439
DAVITA,19,S.2372,147435.9,0.018113
DAVITA,20,S.3024,147435.9,0.018113
DAVITA,21,H.R.5895,147435.9,0.018113
DAVITA,22,H.R.5786,147435.9,0.018113
DAVITA,23,S.2193,134941.18,0.016578
DAVITA,24,S.2184,134941.18,0.016578
DAVITA,25,H.R.4242,134941.18,0.016578
DAVITA,26,H.R.1892,72941.18,0.008961
DAVITA,27,H.R.1270,56666.67,0.006962
DEAN FOODS,1,S.2147,126000.0,0.127273
DEAN FOODS,2,H.R.4444,110000.0,0.111111
DEAN FOODS,3,H.R.4101,106000.0,0.107071
DEAN FOODS,4,H.R.83,97000.0,0.09798
DEAN FOODS,5,H.R.2,92000.0,0.092929
DEAN FOODS,6,S.3042,92000.0,0.092929
DEAN FOODS,7,H.R.2407,81000.0,0.081818
DEAN FOODS,8,H.R.5003,81000.0,0.081818
DEAN FOODS,9,S.3136,81000.0,0.081818
DEAN FOODS,10,H.R.244,72000.0,0.072727
DEAN FOODS,11,H.R.1892,18000.0,0.018182
DEAN FOODS,12,H.R.444,16000.0,0.016162
DEERE,1,H.R.905,249358.97,0.080438
DEERE,2,H.R.1311,233573.26,0.075346
DEERE,3,S.517,233573.26,0.075346
DEERE,4,S.19,233573.26,0.075346
DEERE,5,H.R.2353,233573.26,0.075346
DEERE,6,H.R.1314,203333.33,0.065591
DEERE,7,H.R.1315,203333.33,0.065591
DEERE,8,H.J.RES.111,187547.62,0.060499
DEERE,9,S.RES.47,187547.62,0.060499
DEERE,10,H.R.4881,141833.33,0.045753
DEERE,11,S.2343,141833.33,0.045753
DEERE,12,H.R.4884,141833.33,0.045753
DEERE,13,H.R.2,85833.33,0.027688
DEERE,14,S.2487,85833.33,0.027688
DEERE,15,H.R.392,46025.64,0.014847
DEERE,16,H.R.2936,46025.64,0.014847
DEERE,17,S.1010,46025.64,0.014847
DEERE,18,H.R.1879,46025.64,0.014847
DEERE,19,S.34,46025.64,0.014847
DEERE,20,H.R.1695,46025.64,0.014847
DEERE,21,S.951,46025.64,0.014847
DEERE,22,H.R.525,27692.31,0.008933
DELL TECHNOLOGIES,1,H.R.2189,583542.12,0.071077
DELL TECHNOLOGIES,2,H.R.2227,467666.67,0.056963
DELL TECHNOLOGIES,3,H.R.3180,445000.0,0.054202
DELL TECHNOLOGIES,4,H.R.3219,336619.05,0.041001
DELL TECHNOLOGIES,5,H.R.1301,335000.0,0.040804
DELL TECHNOLOGIES,6,H.R.5463,310923.08,0.037871
DELL TECHNOLOGIES,7,S.1390,310923.08,0.037871
DELL TECHNOLOGIES,8,H.R.5340,310923.08,0.037871
DELL TECHNOLOGIES,9,H.R.3596,260923.08,0.031781
DELL TECHNOLOGIES,10,H.R.6258,246923.08,0.030076
DELL TECHNOLOGIES,11,H.CON.RES.128,246923.08,0.030076
DELL TECHNOLOGIES,12,H.R.2353,246923.08,0.030076
DELL TECHNOLOGIES,13,H.R.2482,207619.05,0.025289
DELL TECHNOLOGIES,14,H.R.3010,199380.95,0.024285
DELL TECHNOLOGIES,15,S.1691,167714.29,0.020428
DELL TECHNOLOGIES,16,H.R.5515,152923.08,0.018626
DELL TECHNOLOGIES,17,H.R.6237,152923.08,0.018626
DELL TECHNOLOGIES,18,S.2098,132000.0,0.016078
DELL TECHNOLOGIES,19,H.R.3985,132000.0,0.016078
DELL TECHNOLOGIES,20,S.3158,131923.08,0.016069
DELL TECHNOLOGIES,21,H.R.6157,131923.08,0.016069
DELL TECHNOLOGIES,22,H.J.RES.123,129000.0,0.015713
DELL TECHNOLOGIES,23,H.R.601,129000.0,0.015713
DELL TECHNOLOGIES,24,H.R.195,129000.0,0.015713
DELL TECHNOLOGIES,25,H.R.1370,129000.0,0.015713
DELL TECHNOLOGIES,26,H.R.4311,111000.0,0.01352
DELL TECHNOLOGIES,27,H.R.2998,108380.95,0.013201
DELL TECHNOLOGIES,28,H.R.686,88380.95,0.010765
DELL TECHNOLOGIES,29,S.1,65000.0,0.007917
DELL TECHNOLOGIES,30,S.990,50000.0,0.00609
DELTA AIR LINES,1,H.R.665,568352.48,0.093092
DELTA AIR LINES,2,H.R.666,568352.48,0.093092
DELTA AIR LINES,3,H.R.2825,307256.16,0.050326
DELTA AIR LINES,4,H.R.1311,307256.16,0.050326
DELTA AIR LINES,5,S.517,307256.16,0.050326
DELTA AIR LINES,6,S.1405,279922.83,0.045849
DELTA AIR LINES,7,S.1780,195195.73,0.031972
DELTA AIR LINES,8,S.1655,195195.73,0.031972
DELTA AIR LINES,9,S.1872,195195.73,0.031972
DELTA AIR LINES,10,H.R.3353,195195.73,0.031972
DELTA AIR LINES,11,H.R.3354,195195.73,0.031972
DELTA AIR LINES,12,H.R.3362,195195.73,0.031972
DELTA AIR LINES,13,H.R.3280,195195.73,0.031972
DELTA AIR LINES,14,H.R.2997,189270.03,0.031001
DELTA AIR LINES,15,H.R.3548,144762.13,0.023711
DELTA AIR LINES,16,H.R.3355,118022.55,0.019331
DELTA AIR LINES,17,S.2098,117986.13,0.019325
DELTA AIR LINES,18,H.R.1301,117986.13,0.019325
DELTA AIR LINES,19,H.R.4311,117986.13,0.019325
DELTA AIR LINES,20,H.R.1892,117986.13,0.019325
DELTA AIR LINES,21,H.R.195,117986.13,0.019325
DELTA AIR LINES,22,H.R.601,77209.6,0.012646
DELTA AIR LINES,23,H.R.5895,77173.18,0.01264
DELTA AIR LINES,24,H.R.2,77173.18,0.01264
DELTA AIR LINES,25,S.3109,77173.18,0.01264
DELTA AIR LINES,26,S.3073,77173.18,0.01264
DELTA AIR LINES,27,S.3042,77173.18,0.01264
DELTA AIR LINES,28,S.2976,77173.18,0.01264
DELTA AIR LINES,29,S.2975,77173.18,0.01264
DELTA AIR LINES,30,H.R.5961,77173.18,0.01264
DISCOVER FINANCIAL SERVICES,1,H.R.1116,225150.77,0.05573
DISCOVER FINANCIAL SERVICES,2,S.366,225150.77,0.05573
DISCOVER FINANCIAL SERVICES,3,S.749,225150.77,0.05573
DISCOVER FINANCIAL SERVICES,4,H.R.1614,225150.77,0.05573
DISCOVER FINANCIAL SERVICES,5,H.R.1635,225150.77,0.05573
DISCOVER FINANCIAL SERVICES,6,H.R.283,225150.77,0.05573
DISCOVER FINANCIAL SERVICES,7,H.R.3048,115150.77,0.028503
DISCOVER FINANCIAL SERVICES,8,H.R.2551,115150.77,0.028503
DISCOVER FINANCIAL SERVICES,9,S.1162,115150.77,0.028503
DISCOVER FINANCIAL SERVICES,10,S.1066,115150.77,0.028503
DISCOVER FINANCIAL SERVICES,11,H.R.10,115150.77,0.028503
DISCOVER FINANCIAL SERVICES,12,S.1262,115150.77,0.028503
DISCOVER FINANCIAL SERVICES,13,H.R.2527,115150.77,0.028503
DISCOVER FINANCIAL SERVICES,14,H.R.2477,115150.77,0.028503
DISCOVER FINANCIAL SERVICES,15,H.R.2366,115150.77,0.028503
DISCOVER FINANCIAL SERVICES,16,H.R.1560,115150.77,0.028503
DISCOVER FINANCIAL SERVICES,17,H.R.137,115150.77,0.028503
DISCOVER FINANCIAL SERVICES,18,H.R.1335,115150.77,0.028503
DISCOVER FINANCIAL SERVICES,19,H.R.3312,99595.22,0.024652
