source,target,weight,rbo,source_firsts,target_firsts,tie_count,shared_bills,net_temporal
GENERAL MOTORS,DTE ENERGY,0.001301,0.001301,1,0,0,1,1
DTE ENERGY,HARTFORD FINANCIAL SERVICES,0.000297,0.000594,0,0,2,2,0
HARTFORD FINANCIAL SERVICES,DTE ENERGY,0.000297,0.000594,0,0,2,2,0
DTE ENERGY,HEWLETT PACKARD ENTERPRISE,0.009844,0.014767,1,0,2,3,1
HEWLETT PACKARD ENTERPRISE,DTE ENERGY,0.004922,0.014767,0,1,2,3,-1
DTE ENERGY,HOME DEPOT,0.000151,0.000302,0,0,1,1,0
HOME DEPOT,DTE ENERGY,0.000151,0.000302,0,0,1,1,0
DTE ENERGY,HONEYWELL INTERNATIONAL,0.036836,0.073672,0,0,3,3,0
HONEYWELL INTERNATIONAL,DTE ENERGY,0.036836,0.073672,0,0,3,3,0
DTE ENERGY,IBM,0.001078,0.001618,1,0,2,3,1
IBM,DTE ENERGY,0.000539,0.001618,0,1,2,3,-1
DTE ENERGY,INTEL,7.3e-05,0.000292,0,1,1,2,-1
INTEL,DTE ENERGY,0.000219,0.000292,1,0,1,2,1
DTE ENERGY,LINCOLN NATIONAL,0.000445,0.000594,1,0,1,2,1
LINCOLN NATIONAL,DTE ENERGY,0.000148,0.000594,0,1,1,2,-1
DTE ENERGY,LOCKHEED MARTIN,0.000297,0.000594,0,0,2,2,0
LOCKHEED MARTIN,DTE ENERGY,0.000297,0.000594,0,0,2,2,0
DTE ENERGY,MICROSOFT,0.000297,0.000594,0,0,2,2,0
MICROSOFT,DTE ENERGY,0.000297,0.000594,0,0,2,2,0
DTE ENERGY,NORTHWESTERN MUTUAL,0.000297,0.000594,0,0,2,2,0
NORTHWESTERN MUTUAL,DTE ENERGY,0.000297,0.000594,0,0,2,2,0
DTE ENERGY,OWENS CORNING,0.022108,0.022108,3,0,0,3,3
OWENS CORNING,DTE ENERGY,0.0,0.022108,0,3,0,3,-3
DTE ENERGY,PG&E,0.011565,0.023129,0,0,5,5,0
PG&E,DTE ENERGY,0.011565,0.023129,0,0,5,5,0
DTE ENERGY,PHILLIPS 66,0.000331,0.000331,1,0,0,1,1
PHILLIPS 66,DTE ENERGY,0.0,0.000331,0,1,0,1,-1
DTE ENERGY,PPL,0.012191,0.024381,0,0,4,4,0
PPL,DTE ENERGY,0.012191,0.024381,0,0,4,4,0
DTE ENERGY,PRUDENTIAL FINANCIAL,0.000297,0.000594,0,0,2,2,0
PRUDENTIAL FINANCIAL,DTE ENERGY,0.000297,0.000594,0,0,2,2,0
DTE ENERGY,PUBLIC SERVICE ENTERPRISE GROUP,0.016473,0.024709,3,0,6,9,3
PUBLIC SERVICE ENTERPRISE GROUP,DTE ENERGY,0.008236,0.024709,0,3,6,9,-3
DTE ENERGY,QUALCOMM,0.0,0.003203,0,1,0,1,-1
QUALCOMM,DTE ENERGY,0.003203,0.003203,1,0,0,1,1
DTE ENERGY,RITE AID,0.000297,0.000594,0,0,2,2,0
RITE AID,DTE ENERGY,0.000297,0.000594,0,0,2,2,0
DTE ENERGY,SEMPRA ENERGY,0.018229,0.029829,3,1,5,9,2
SEMPRA ENERGY,DTE ENERGY,0.0116,0.029829,1,3,5,9,-2
DTE ENERGY,SOUTHERN,0.154876,0.214443,4,0,5,9,4
SOUTHERN,DTE ENERGY,0.059568,0.214443,0,4,5,9,-4
DTE ENERGY,STATE FARM INSURANCE,0.000297,0.000594,0,0,2,2,0
STATE FARM INSURANCE,DTE ENERGY,0.000297,0.000594,0,0,2,2,0
DTE ENERGY,UNITED TECHNOLOGIES,0.141004,0.211506,1,0,2,3,1
UNITED TECHNOLOGIES,DTE ENERGY,0.070502,0.211506,0,1,2,3,-1
DTE ENERGY,VERIZON,0.000297,0.000594,0,0,2,2,0
VERIZON,DTE ENERGY,0.000297,0.000594,0,0,2,2,0
DTE ENERGY,XCEL ENERGY,0.041852,0.083704,1,1,15,17,0
XCEL ENERGY,DTE ENERGY,0.041852,0.083704,1,1,15,17,0
DUKE ENERGY,EDISON INTERNATIONAL,0.005395,0.010791,0,0,2,2,0
EDISON INTERNATIONAL,DUKE ENERGY,0.005395,0.010791,0,0,2,2,0
DUKE ENERGY,ENTERGY,0.139809,0.2197,3,0,8,11,3
ENTERGY,DUKE ENERGY,0.079891,0.2197,0,3,8,11,-3
DUKE ENERGY,EVERSOURCE ENERGY,0.033186,0.05689,1,0,5,6,1
EVERSOURCE ENERGY,DUKE ENERGY,0.023704,0.05689,0,1,5,6,-1
DUKE ENERGY,EXELON,0.144479,0.321064,0,1,9,10,-1
EXELON,DUKE ENERGY,0.176585,0.321064,1,0,9,10,1
DUKE ENERGY,EXXONMOBIL,0.041804,0.055738,1,0,1,2,1
EXXONMOBIL,DUKE ENERGY,0.013935,0.055738,0,1,1,2,-1
DUKE ENERGY,FIRSTENERGY,0.160728,0.292233,1,0,9,10,1
FIRSTENERGY,DUKE ENERGY,0.131505,0.292233,0,1,9,10,-1
DUKE ENERGY,FLUOR,0.002011,0.004021,0,0,1,1,0
FLUOR,DUKE ENERGY,0.002011,0.004021,0,0,1,1,0
DUKE ENERGY,GENERAL MOTORS,0.053838,0.107677,0,0,2,2,0
GENERAL MOTORS,DUKE ENERGY,0.053838,0.107677,0,0,2,2,0
DUKE ENERGY,HARTFORD FINANCIAL SERVICES,0.001033,0.002066,0,0,1,1,0
HARTFORD FINANCIAL SERVICES,DUKE ENERGY,0.001033,0.002066,0,0,1,1,0
DUKE ENERGY,HEWLETT PACKARD ENTERPRISE,0.005094,0.005094,1,0,0,1,1
HEWLETT PACKARD ENTERPRISE,DUKE ENERGY,0.0,0.005094,0,1,0,1,-1
DUKE ENERGY,HONEYWELL INTERNATIONAL,0.030801,0.061603,0,0,4,4,0
HONEYWELL INTERNATIONAL,DUKE ENERGY,0.030801,0.061603,0,0,4,4,0
DUKE ENERGY,IBM,0.002222,0.003334,1,0,2,3,1
IBM,DUKE ENERGY,0.001111,0.003334,0,1,2,3,-1
DUKE ENERGY,INTEL,0.000391,0.000783,0,0,2,2,0
INTEL,DUKE ENERGY,0.000391,0.000783,0,0,2,2,0
DUKE ENERGY,KELLOGG,0.043716,0.087431,0,0,2,2,0
KELLOGG,DUKE ENERGY,0.043716,0.087431,0,0,2,2,0
DUKE ENERGY,LEIDOS HOLDINGS,0.0,0.000166,0,1,0,1,-1
LEIDOS HOLDINGS,DUKE ENERGY,0.000166,0.000166,1,0,0,1,1
DUKE ENERGY,LINCOLN NATIONAL,0.001033,0.002066,0,0,1,1,0
LINCOLN NATIONAL,DUKE ENERGY,0.001033,0.002066,0,0,1,1,0
DUKE ENERGY,LOCKHEED MARTIN,0.084449,0.168898,0,0,3,3,0
LOCKHEED MARTIN,DUKE ENERGY,0.084449,0.168898,0,0,3,3,0
DUKE ENERGY,MARATHON PETROLEUM,0.027824,0.055649,0,0,2,2,0
MARATHON PETROLEUM,DUKE ENERGY,0.027824,0.055649,0,0,2,2,0
DUKE ENERGY,MICROSOFT,0.001033,0.002066,0,0,1,1,0
MICROSOFT,DUKE ENERGY,0.001033,0.002066,0,0,1,1,0
DUKE ENERGY,MOLSON COORS BEVERAGE,0.080375,0.16075,0,0,2,2,0
MOLSON COORS BEVERAGE,DUKE ENERGY,0.080375,0.16075,0,0,2,2,0
DUKE ENERGY,NATIONWIDE,0.000953,0.001271,1,0,1,2,1
NATIONWIDE,DUKE ENERGY,0.000318,0.001271,0,1,1,2,-1
DUKE ENERGY,NEXTERA ENERGY,0.038334,0.076667,0,0,2,2,0
NEXTERA ENERGY,DUKE ENERGY,0.038334,0.076667,0,0,2,2,0
DUKE ENERGY,NORTHWESTERN MUTUAL,0.001083,0.002166,0,0,2,2,0
NORTHWESTERN MUTUAL,DUKE ENERGY,0.001083,0.002166,0,0,2,2,0
DUKE ENERGY,OWENS CORNING,0.048861,0.048861,2,0,0,2,2
OWENS CORNING,DUKE ENERGY,0.0,0.048861,0,2,0,2,-2
DUKE ENERGY,PG&E,0.007475,0.01495,0,0,5,5,0
PG&E,DUKE ENERGY,0.007475,0.01495,0,0,5,5,0
DUKE ENERGY,PHILLIPS 66,0.010178,0.020355,0,0,1,1,0
PHILLIPS 66,DUKE ENERGY,0.010178,0.020355,0,0,1,1,0
DUKE ENERGY,PPG INDUSTRIES,0.000527,0.001054,0,0,1,1,0
PPG INDUSTRIES,DUKE ENERGY,0.000527,0.001054,0,0,1,1,0
DUKE ENERGY,PPL,0.060893,0.121786,0,0,3,3,0
PPL,DUKE ENERGY,0.060893,0.121786,0,0,3,3,0
DUKE ENERGY,PRINCIPAL FINANCIAL,0.020838,0.020838,2,0,0,2,2
PRINCIPAL FINANCIAL,DUKE ENERGY,0.0,0.020838,0,2,0,2,-2
DUKE ENERGY,PRUDENTIAL FINANCIAL,0.001033,0.002066,0,0,1,1,0
PRUDENTIAL FINANCIAL,DUKE ENERGY,0.001033,0.002066,0,0,1,1,0
DUKE ENERGY,PUBLIC SERVICE ENTERPRISE GROUP,0.087604,0.134775,3,0,7,10,3
PUBLIC SERVICE ENTERPRISE GROUP,DUKE ENERGY,0.047171,0.134775,0,3,7,10,-3
DUKE ENERGY,RAYTHEON,0.115291,0.230581,0,0,2,2,0
RAYTHEON,DUKE ENERGY,0.115291,0.230581,0,0,2,2,0
DUKE ENERGY,RITE AID,0.00065,0.001301,0,0,1,1,0
RITE AID,DUKE ENERGY,0.00065,0.001301,0,0,1,1,0
DUKE ENERGY,SEMPRA ENERGY,0.017573,0.029288,1,0,4,5,1
SEMPRA ENERGY,DUKE ENERGY,0.011715,0.029288,0,1,4,5,-1
DUKE ENERGY,SOUTHERN,0.210272,0.260337,8,0,5,13,8
SOUTHERN,DUKE ENERGY,0.050065,0.260337,0,8,5,13,-8
DUKE ENERGY,STATE FARM INSURANCE,0.001033,0.002066,0,0,1,1,0
STATE FARM INSURANCE,DUKE ENERGY,0.001033,0.002066,0,0,1,1,0
DUKE ENERGY,UNITED TECHNOLOGIES,0.02881,0.043215,1,0,2,3,1
UNITED TECHNOLOGIES,DUKE ENERGY,0.014405,0.043215,0,1,2,3,-1
DUKE ENERGY,VERIZON,0.001033,0.002066,0,0,1,1,0
VERIZON,DUKE ENERGY,0.001033,0.002066,0,0,1,1,0
DUKE ENERGY,XCEL ENERGY,0.064453,0.1375,1,2,13,16,-1
XCEL ENERGY,DUKE ENERGY,0.073047,0.1375,2,1,13,16,1
DUKE ENERGY,XEROX,0.180168,0.360336,0,0,3,3,0
XEROX,DUKE ENERGY,0.180168,0.360336,0,0,3,3,0
EBAY,ELI LILLY,0.006056,0.006056,1,0,0,1,1
ELI LILLY,EBAY,0.0,0.006056,0,1,0,1,-1
EBAY,FACEBOOK,0.0,0.003267,0,1,0,1,-1
FACEBOOK,EBAY,0.003267,0.003267,1,0,0,1,1
EBAY,FEDEX,0.166465,0.33293,0,0,1,1,0
FEDEX,EBAY,0.166465,0.33293,0,0,1,1,0
EBAY,FORD,0.0,0.000183,0,1,0,1,-1
FORD,EBAY,0.000183,0.000183,1,0,0,1,1
EBAY,HOME DEPOT,0.028681,0.057363,1,1,3,5,0
HOME DEPOT,EBAY,0.028681,0.057363,1,1,3,5,0
EBAY,IBM,0.0,0.001026,0,1,0,1,-1
IBM,EBAY,0.001026,0.001026,1,0,0,1,1
EBAY,INTEL,0.002239,0.004477,0,0,1,1,0
INTEL,EBAY,0.002239,0.004477,0,0,1,1,0
EBAY,INTERNATIONAL PAPER,0.165253,0.330507,0,0,1,1,0
INTERNATIONAL PAPER,EBAY,0.165253,0.330507,0,0,1,1,0
EBAY,KOHL'S,0.07225,0.07225,2,0,0,2,2
KOHL'S,EBAY,0.0,0.07225,0,2,0,2,-2
EBAY,MARRIOTT INTERNATIONAL,0.004008,0.008016,0,0,1,1,0
MARRIOTT INTERNATIONAL,EBAY,0.004008,0.008016,0,0,1,1,0
EBAY,MICROSOFT,0.0,0.061052,0,1,0,1,-1
MICROSOFT,EBAY,0.061052,0.061052,1,0,0,1,1
EBAY,ORACLE,0.00441,0.01764,0,1,1,2,-1
ORACLE,EBAY,0.01323,0.01764,1,0,1,2,1
EBAY,STATE FARM INSURANCE,0.042041,0.084081,0,0,1,1,0
STATE FARM INSURANCE,EBAY,0.042041,0.084081,0,0,1,1,0
EBAY,UNITED PARCEL SERVICE,0.054564,0.218255,0,1,1,2,-1
UNITED PARCEL SERVICE,EBAY,0.163691,0.218255,1,0,1,2,1
EBAY,WALMART,0.174615,0.349231,0,0,4,4,0
WALMART,EBAY,0.174615,0.349231,0,0,4,4,0
EBAY,WALT DISNEY,0.0,0.018803,0,1,0,1,-1
WALT DISNEY,EBAY,0.018803,0.018803,1,0,0,1,1
ECOLAB,EDISON INTERNATIONAL,0.005395,0.010791,0,0,2,2,0
EDISON INTERNATIONAL,ECOLAB,0.005395,0.010791,0,0,2,2,0
ECOLAB,ELI LILLY,0.02343,0.026777,3,0,1,4,3
ELI LILLY,ECOLAB,0.003347,0.026777,0,3,1,4,-3
ECOLAB,EMERSON ELECTRIC,0.012593,0.025185,0,0,1,1,0
EMERSON ELECTRIC,ECOLAB,0.012593,0.025185,0,0,1,1,0
ECOLAB,ENTERGY,0.000716,0.000954,1,0,1,2,1
ENTERGY,ECOLAB,0.000239,0.000954,0,1,1,2,-1
ECOLAB,EVERSOURCE ENERGY,0.000225,0.00027,2,0,1,3,2
EVERSOURCE ENERGY,ECOLAB,4.5e-05,0.00027,0,2,1,3,-2
ECOLAB,EXELON,0.00623,0.012461,0,0,2,2,0
EXELON,ECOLAB,0.00623,0.012461,0,0,2,2,0
ECOLAB,EXXONMOBIL,0.013008,0.026016,0,0,4,4,0
EXXONMOBIL,ECOLAB,0.013008,0.026016,0,0,4,4,0
ECOLAB,FLUOR,0.000816,0.001632,0,0,2,2,0
FLUOR,ECOLAB,0.000816,0.001632,0,0,2,2,0
ECOLAB,FORD,0.0,0.000677,0,1,0,1,-1
FORD,ECOLAB,0.000677,0.000677,1,0,0,1,1
ECOLAB,GENERAL DYNAMICS,0.0,0.006043,0,1,0,1,-1
GENERAL DYNAMICS,ECOLAB,0.006043,0.006043,1,0,0,1,1
ECOLAB,GENERAL ELECTRIC,0.03163,0.126519,0,1,1,2,-1
GENERAL ELECTRIC,ECOLAB,0.09489,0.126519,1,0,1,2,1
ECOLAB,GENERAL MOTORS,0.013304,0.026609,0,0,2,2,0
GENERAL MOTORS,ECOLAB,0.013304,0.026609,0,0,2,2,0
ECOLAB,GILEAD SCIENCES,0.047906,0.063875,1,0,1,2,1
GILEAD SCIENCES,ECOLAB,0.015969,0.063875,0,1,1,2,-1
ECOLAB,GUARDIAN LIFE INS. CO. OF AMERICA,0.027639,0.055279,0,0,2,2,0
GUARDIAN LIFE INS. CO. OF AMERICA,ECOLAB,0.027639,0.055279,0,0,2,2,0
ECOLAB,HCA HEALTHCARE,0.002374,0.004748,1,1,1,3,0
HCA HEALTHCARE,ECOLAB,0.002374,0.004748,1,1,1,3,0
ECOLAB,HOME DEPOT,0.042537,0.085074,0,0,4,4,0
HOME DEPOT,ECOLAB,0.042537,0.085074,0,0,4,4,0
ECOLAB,HUMANA,0.045665,0.121773,0,1,3,4,-1
HUMANA,ECOLAB,0.076108,0.121773,1,0,3,4,1
ECOLAB,IBM,0.000392,0.001566,0,1,1,2,-1
IBM,ECOLAB,0.001175,0.001566,1,0,1,2,1
ECOLAB,INTERNATIONAL PAPER,0.011384,0.022767,0,0,1,1,0
INTERNATIONAL PAPER,ECOLAB,0.011384,0.022767,0,0,1,1,0
ECOLAB,JOHNSON & JOHNSON,0.122899,0.184348,1,0,2,3,1
JOHNSON & JOHNSON,ECOLAB,0.061449,0.184348,0,1,2,3,-1
ECOLAB,KROGER,0.087225,0.174451,0,0,2,2,0
KROGER,ECOLAB,0.087225,0.174451,0,0,2,2,0
ECOLAB,LEIDOS HOLDINGS,0.0,0.001296,0,1,0,1,-1
LEIDOS HOLDINGS,ECOLAB,0.001296,0.001296,1,0,0,1,1
ECOLAB,MAGELLAN HEALTH,0.017973,0.071891,0,1,1,2,-1
MAGELLAN HEALTH,ECOLAB,0.053918,0.071891,1,0,1,2,1
ECOLAB,MERCK,0.034208,0.068417,0,0,1,1,0
MERCK,ECOLAB,0.034208,0.068417,0,0,1,1,0
ECOLAB,MOLINA HEALTHCARE,0.067305,0.179479,0,1,3,4,-1
MOLINA HEALTHCARE,ECOLAB,0.112174,0.179479,1,0,3,4,1
ECOLAB,MUTUAL OF OMAHA INSURANCE,0.013244,0.026487,0,0,1,1,0
MUTUAL OF OMAHA INSURANCE,ECOLAB,0.013244,0.026487,0,0,1,1,0
ECOLAB,NORTHROP GRUMMAN,0.000565,0.00113,0,0,2,2,0
NORTHROP GRUMMAN,ECOLAB,0.000565,0.00113,0,0,2,2,0
ECOLAB,NUCOR,0.000648,0.001295,0,0,2,2,0
NUCOR,ECOLAB,0.000648,0.001295,0,0,2,2,0
ECOLAB,PEABODY ENERGY,0.0,0.006043,0,1,0,1,-1
PEABODY ENERGY,ECOLAB,0.006043,0.006043,1,0,0,1,1
ECOLAB,PG&E,0.005734,0.011468,0,0,4,4,0
PG&E,ECOLAB,0.005734,0.011468,0,0,4,4,0
ECOLAB,PHILLIPS 66,0.002039,0.004079,0,0,3,3,0
PHILLIPS 66,ECOLAB,0.002039,0.004079,0,0,3,3,0
ECOLAB,PPG INDUSTRIES,0.002573,0.005147,0,0,2,2,0
PPG INDUSTRIES,ECOLAB,0.002573,0.005147,0,0,2,2,0
ECOLAB,PPL,0.006087,0.012173,0,0,3,3,0
PPL,ECOLAB,0.006087,0.012173,0,0,3,3,0
ECOLAB,PROCTER & GAMBLE,0.017182,0.051546,1,2,0,3,-1
PROCTER & GAMBLE,ECOLAB,0.034364,0.051546,2,1,0,3,1
ECOLAB,PUBLIX SUPER MARKETS,0.092377,0.138565,1,0,2,3,1
PUBLIX SUPER MARKETS,ECOLAB,0.046188,0.138565,0,1,2,3,-1
ECOLAB,RITE AID,0.013899,0.020848,2,1,0,3,1
RITE AID,ECOLAB,0.006949,0.020848,1,2,0,3,-1
ECOLAB,SEMPRA ENERGY,0.004966,0.006621,1,0,1,2,1
SEMPRA ENERGY,ECOLAB,0.001655,0.006621,0,1,1,2,-1
ECOLAB,TENET HEALTHCARE,0.081875,0.16375,0,0,1,1,0
TENET HEALTHCARE,ECOLAB,0.081875,0.16375,0,0,1,1,0
ECOLAB,UNION PACIFIC,0.001123,0.002246,0,0,1,1,0
UNION PACIFIC,ECOLAB,0.001123,0.002246,0,0,1,1,0
ECOLAB,UNITED HEALTH GROUP,0.081875,0.16375,0,0,2,2,0
UNITED HEALTH GROUP,ECOLAB,0.081875,0.16375,0,0,2,2,0
ECOLAB,UNITED PARCEL SERVICE,0.019682,0.039365,0,0,4,4,0
UNITED PARCEL SERVICE,ECOLAB,0.019682,0.039365,0,0,4,4,0
ECOLAB,UNITED TECHNOLOGIES,0.0,0.00172,0,1,0,1,-1
UNITED TECHNOLOGIES,ECOLAB,0.00172,0.00172,1,0,0,1,1
ECOLAB,USAA,0.010318,0.013757,1,0,1,2,1
USAA,ECOLAB,0.003439,0.013757,0,1,1,2,-1
ECOLAB,VERIZON,0.023057,0.046114,0,0,2,2,0
VERIZON,ECOLAB,0.023057,0.046114,0,0,2,2,0
ECOLAB,VISA,0.091465,0.18293,0,0,1,1,0
VISA,ECOLAB,0.091465,0.18293,0,0,1,1,0
ECOLAB,WALMART,0.003358,0.013434,0,2,2,4,-2
WALMART,ECOLAB,0.010075,0.013434,2,0,2,4,2
ECOLAB,WELLCARE HEALTH PLANS,0.059826,0.179479,0,1,2,3,-1
WELLCARE HEALTH PLANS,ECOLAB,0.119653,0.179479,1,0,2,3,1
ECOLAB,WEYERHAEUSER,0.002687,0.005374,0,0,2,2,0
WEYERHAEUSER,ECOLAB,0.002687,0.005374,0,0,2,2,0
ECOLAB,XEROX,0.037288,0.074576,0,0,1,1,0
XEROX,ECOLAB,0.037288,0.074576,0,0,1,1,0
EDISON INTERNATIONAL,ENTERGY,0.06936,0.138721,2,2,2,6,0
ENTERGY,EDISON INTERNATIONAL,0.06936,0.138721,2,2,2,6,0
EDISON INTERNATIONAL,EVERSOURCE ENERGY,0.018272,0.026102,3,1,1,5,2
EVERSOURCE ENERGY,EDISON INTERNATIONAL,0.007831,0.026102,1,3,1,5,-2
EDISON INTERNATIONAL,EXELON,0.022054,0.055136,0,1,4,5,-1
EXELON,EDISON INTERNATIONAL,0.033081,0.055136,1,0,4,5,1
EDISON INTERNATIONAL,FEDEX,0.001605,0.001605,1,0,0,1,1
FEDEX,EDISON INTERNATIONAL,0.0,0.001605,0,1,0,1,-1
EDISON INTERNATIONAL,FIRSTENERGY,0.006795,0.013591,1,1,1,3,0
FIRSTENERGY,EDISON INTERNATIONAL,0.006795,0.013591,1,1,1,3,0
EDISON INTERNATIONAL,FORD,0.0,0.000677,0,1,0,1,-1
FORD,EDISON INTERNATIONAL,0.000677,0.000677,1,0,0,1,1
EDISON INTERNATIONAL,GENERAL DYNAMICS,0.0,0.007684,0,1,0,1,-1
GENERAL DYNAMICS,EDISON INTERNATIONAL,0.007684,0.007684,1,0,0,1,1
EDISON INTERNATIONAL,GENERAL ELECTRIC,0.0,0.007684,0,1,0,1,-1
GENERAL ELECTRIC,EDISON INTERNATIONAL,0.007684,0.007684,1,0,0,1,1
EDISON INTERNATIONAL,HEWLETT PACKARD ENTERPRISE,0.009776,0.009776,1,0,0,1,1
HEWLETT PACKARD ENTERPRISE,EDISON INTERNATIONAL,0.0,0.009776,0,1,0,1,-1
EDISON INTERNATIONAL,HOLLYFRONTIER,0.0,0.018634,0,1,0,1,-1
HOLLYFRONTIER,EDISON INTERNATIONAL,0.018634,0.018634,1,0,0,1,1
EDISON INTERNATIONAL,HOME DEPOT,0.000361,0.000723,0,0,2,2,0
HOME DEPOT,EDISON INTERNATIONAL,0.000361,0.000723,0,0,2,2,0
EDISON INTERNATIONAL,HONEYWELL INTERNATIONAL,0.005594,0.011187,0,0,1,1,0
HONEYWELL INTERNATIONAL,EDISON INTERNATIONAL,0.005594,0.011187,0,0,1,1,0
EDISON INTERNATIONAL,INTUIT,0.003765,0.00753,0,0,1,1,0
INTUIT,EDISON INTERNATIONAL,0.003765,0.00753,0,0,1,1,0
EDISON INTERNATIONAL,LOCKHEED MARTIN,0.003842,0.007684,0,0,1,1,0
LOCKHEED MARTIN,EDISON INTERNATIONAL,0.003842,0.007684,0,0,1,1,0
EDISON INTERNATIONAL,NEXTERA ENERGY,0.006188,0.008251,1,0,1,2,1
NEXTERA ENERGY,EDISON INTERNATIONAL,0.002063,0.008251,0,1,1,2,-1
EDISON INTERNATIONAL,NUCOR,0.005325,0.01065,0,0,2,2,0
NUCOR,EDISON INTERNATIONAL,0.005325,0.01065,0,0,2,2,0
EDISON INTERNATIONAL,OWENS CORNING,0.003474,0.003474,1,0,0,1,1
OWENS CORNING,EDISON INTERNATIONAL,0.0,0.003474,0,1,0,1,-1
EDISON INTERNATIONAL,PEABODY ENERGY,0.0,0.007684,0,1,0,1,-1
PEABODY ENERGY,EDISON INTERNATIONAL,0.007684,0.007684,1,0,0,1,1
EDISON INTERNATIONAL,PG&E,0.051824,0.133262,1,3,5,9,-2
PG&E,EDISON INTERNATIONAL,0.081438,0.133262,3,1,5,9,2
EDISON INTERNATIONAL,PHILLIPS 66,0.00024,0.00048,0,0,2,2,0
PHILLIPS 66,EDISON INTERNATIONAL,0.00024,0.00048,0,0,2,2,0
EDISON INTERNATIONAL,PPL,0.011119,0.037062,1,3,1,5,-2
PPL,EDISON INTERNATIONAL,0.025943,0.037062,3,1,1,5,2
EDISON INTERNATIONAL,PUBLIC SERVICE ENTERPRISE GROUP,0.076173,0.152346,1,1,1,3,0
PUBLIC SERVICE ENTERPRISE GROUP,EDISON INTERNATIONAL,0.076173,0.152346,1,1,1,3,0
EDISON INTERNATIONAL,SEMPRA ENERGY,0.017563,0.02732,4,2,1,7,2
SEMPRA ENERGY,EDISON INTERNATIONAL,0.009757,0.02732,2,4,1,7,-2
EDISON INTERNATIONAL,SOUTHERN,0.022868,0.027442,2,0,1,3,2
SOUTHERN,EDISON INTERNATIONAL,0.004574,0.027442,0,2,1,3,-2
EDISON INTERNATIONAL,TEXTRON,0.00186,0.00372,0,0,1,1,0
TEXTRON,EDISON INTERNATIONAL,0.00186,0.00372,0,0,1,1,0
EDISON INTERNATIONAL,UNITED AIRLINES HOLDINGS,6.1e-05,0.000121,0,0,1,1,0
UNITED AIRLINES HOLDINGS,EDISON INTERNATIONAL,6.1e-05,0.000121,0,0,1,1,0
EDISON INTERNATIONAL,UNITED TECHNOLOGIES,0.01177,0.017655,2,1,0,3,1
UNITED TECHNOLOGIES,EDISON INTERNATIONAL,0.005885,0.017655,1,2,0,3,-1
EDISON INTERNATIONAL,VF,0.006396,0.012792,0,0,1,1,0
VF,EDISON INTERNATIONAL,0.006396,0.012792,0,0,1,1,0
EDISON INTERNATIONAL,WEYERHAEUSER,0.000821,0.001641,0,0,1,1,0
WEYERHAEUSER,EDISON INTERNATIONAL,0.000821,0.001641,0,0,1,1,0
EDISON INTERNATIONAL,XCEL ENERGY,0.066937,0.167341,1,2,2,5,-1
XCEL ENERGY,EDISON INTERNATIONAL,0.100405,0.167341,2,1,2,5,1
ELI LILLY,GENERAL ELECTRIC,0.013405,0.020107,2,1,0,3,1
GENERAL ELECTRIC,ELI LILLY,0.006702,0.020107,1,2,0,3,-1
ELI LILLY,GENERAL MILLS,0.02303,0.02303,2,0,0,2,2
GENERAL MILLS,ELI LILLY,0.0,0.02303,0,2,0,2,-2
ELI LILLY,GENERAL MOTORS,0.004189,0.016757,0,1,1,2,-1
GENERAL MOTORS,ELI LILLY,0.012567,0.016757,1,0,1,2,1
ELI LILLY,GUARDIAN LIFE INS. CO. OF AMERICA,0.0,0.014433,0,1,0,1,-1
GUARDIAN LIFE INS. CO. OF AMERICA,ELI LILLY,0.014433,0.014433,1,0,0,1,1
ELI LILLY,HCA HEALTHCARE,0.000514,0.001028,1,1,0,2,0
HCA HEALTHCARE,ELI LILLY,0.000514,0.001028,1,1,0,2,0
ELI LILLY,HILTON WORLDWIDE HOLDINGS,0.001737,0.003474,0,0,1,1,0
HILTON WORLDWIDE HOLDINGS,ELI LILLY,0.001737,0.003474,0,0,1,1,0
ELI LILLY,HOLLYFRONTIER,0.013985,0.055939,0,1,1,2,-1
HOLLYFRONTIER,ELI LILLY,0.041954,0.055939,1,0,1,2,1
ELI LILLY,HOME DEPOT,0.0,0.016757,0,1,0,1,-1
HOME DEPOT,ELI LILLY,0.016757,0.016757,1,0,0,1,1
ELI LILLY,HUMANA,0.004189,0.016757,0,1,1,2,-1
HUMANA,ELI LILLY,0.012567,0.016757,1,0,1,2,1
ELI LILLY,KELLOGG,0.009698,0.019396,0,0,2,2,0
KELLOGG,ELI LILLY,0.009698,0.019396,0,0,2,2,0
ELI LILLY,KRAFT HEINZ,0.0,0.015094,0,2,0,2,-2
KRAFT HEINZ,ELI LILLY,0.015094,0.015094,2,0,0,2,2
ELI LILLY,KROGER,0.0,0.0107,0,1,0,1,-1
KROGER,ELI LILLY,0.0107,0.0107,1,0,0,1,1
ELI LILLY,LUMEN TECHNOLOGIES,0.0,0.068417,0,1,0,1,-1
LUMEN TECHNOLOGIES,ELI LILLY,0.068417,0.068417,1,0,0,1,1
ELI LILLY,MAGELLAN HEALTH,0.002004,0.008016,0,1,1,2,-1
MAGELLAN HEALTH,ELI LILLY,0.006012,0.008016,1,0,1,2,1
ELI LILLY,MARSH & MCLENNAN,0.003474,0.003474,1,0,0,1,1
MARSH & MCLENNAN,ELI LILLY,0.0,0.003474,0,1,0,1,-1
